arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,veto_rate,n_bandexp_blocked_pool,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_BandExp,0,2021-10-19,2021-10-18,2021-11-02,2021-11-01,TRAIN,0,10,20,4,0.2,74,UPST;HUT;RSI;SPSC;LEU;ENTA;LC;HRI;WFRD;TIPT;LAC;VNOM;SITM;TNET;PCTY;FLNG;KOS;MNDY;GDYN;MGY,RSI;SPSC;ENTA;HRI;WFRD;TIPT;LAC;VNOM;SITM;TNET;PCTY;FLNG;KOS;MNDY;GDYN;MGY;FLYW;VICR;RRC;UROY,HUT;LC;LEU;UPST,FLYW;RRC;UROY;VICR,0.05531458580964751,0.024281465201964263,0.024181465201964264,0.0001
Arm_BandExp,0,2021-11-02,2021-11-01,2021-11-16,2021-11-15,TRAIN,0,10,20,4,0.2,59,LEU;UPST;HUT;ENTA;RSI;SM;LAC;WFRD;ENVX;SITM;KOS;OCGN;LQDA;MGY;PBT;LOB;HRMY;SSYS;HRI;VET,LEU;UPST;ENTA;RSI;SM;LAC;ENVX;SITM;KOS;OCGN;MGY;PBT;LOB;HRMY;HRI;VET;LTBR;MTDR;MNDY;FLNG,HUT;LQDA;SSYS;WFRD,FLNG;LTBR;MNDY;MTDR,-0.01604109549113652,-0.022763936608502216,-0.022863936608502215,0.0001
Arm_BandExp,0,2021-11-16,2021-11-15,2021-12-01,2021-11-30,TRAIN,0,10,20,2,0.1,51,LEU;ENVX;SM;WFRD;HUT;ENTA;UUUU;LQDA;LAC;LOB;MTDR;PBF;REAX;KOS;RRC;LCID;PBT;EGY;WD;UROY,LEU;SM;HUT;ENTA;UUUU;LQDA;LAC;LOB;MTDR;PBF;REAX;KOS;RRC;LCID;PBT;EGY;WD;UROY;VET;HRI,ENVX;WFRD,HRI;VET,-0.07799904518639664,-0.0852612718514066,-0.08531127185140659,5e-05
Arm_BandExp,0,2021-12-01,2021-11-30,2021-12-15,2021-12-14,TRAIN,0,10,20,5,0.25,63,LCID;ENVX;REAX;PBT;LAC;WFRD;FLNG;LOB;LEU;VERA;ENTA;VET;KFRC;SAIA;SM;VG;WD;FMAO;IAG;FIX,REAX;PBT;LAC;FLNG;LOB;VERA;VET;KFRC;SAIA;SM;VG;WD;FMAO;IAG;FIX;KOS;HIFS;SU;VRDN;HLNE,ENTA;ENVX;LCID;LEU;WFRD,HIFS;HLNE;KOS;SU;VRDN,-0.11152298203928938,-0.06260203246329853,-0.06272703246329853,0.000125
Arm_BandExp,0,2021-12-15,2021-12-14,2021-12-30,2021-12-29,TRAIN,0,10,20,0,0.0,87,REAX;PBT;FLR;VRDN;FIX;LOB;IMKTA;ENVX;LCID;UVE;MLI;REXR;LQDA;EGP;KNSL;ICL;FMAO;SMP;LAND;ROG,REAX;PBT;FLR;VRDN;FIX;LOB;IMKTA;ENVX;LCID;UVE;MLI;REXR;LQDA;EGP;KNSL;ICL;FMAO;SMP;LAND;ROG,,,0.03876520581654851,0.03876520581654851,0.03876520581654851,0.0
Arm_BandExp,0,2021-12-30,2021-12-29,2022-01-13,2022-01-12,TRAIN,0,10,20,1,0.05,104,REAX;REXR;FMAO;LAND;MLI;HPK;JXN;MGTX;EGP;PBT;RDVT;FLR;LQDA;KNSL;FIX;SLAB;MXL;NXRT;MORN;KRUS,REAX;REXR;FMAO;LAND;MLI;HPK;JXN;EGP;PBT;RDVT;FLR;LQDA;KNSL;FIX;SLAB;MXL;NXRT;MORN;KRUS;LEGH,MGTX,LEGH,-0.04025735838065697,-0.03333888173737716,-0.03336388173737716,2.5e-05
Arm_BandExp,0,2022-01-13,2022-01-12,2022-01-28,2022-01-27,TRAIN,0,10,20,2,0.1,95,PBT;REAX;LQDA;UVE;PI;JXN;VALU;RGC;LAND;LEGH;EPC;FMAO;LCID;ZIM;ROG;MLI;NUS;ICL;REXR;KN,PBT;LQDA;UVE;JXN;VALU;RGC;LAND;LEGH;EPC;FMAO;LCID;ZIM;ROG;MLI;NUS;ICL;REXR;KN;KEN;KMDA,PI;REAX,KEN;KMDA,-0.12419413287768415,-0.111751157242857,-0.111801157242857,5e-05
Arm_BandExp,0,2022-01-28,2022-01-27,2022-02-11,2022-02-10,TRAIN,0,10,20,0,0.0,87,VALU;PBT;MKC.V;FMAO;LEGH;EPC;NUS;RGC;ROG;FLO;KEN;UVV;VET;ECPG;LAND;PFBC;VG;LITE;HPK;UNTY,VALU;PBT;MKC.V;FMAO;LEGH;EPC;NUS;RGC;ROG;FLO;KEN;UVV;VET;ECPG;LAND;PFBC;VG;LITE;HPK;UNTY,,,0.03572734487093579,0.03572734487093579,0.03572734487093579,0.0
Arm_BandExp,0,2022-02-11,2022-02-10,2022-02-28,2022-02-25,TRAIN,0,10,20,0,0.0,89,PBT;VET;ZIM;VALU;HPK;KEN;MKC.V;VIRT;IMO;MIRM;EGY;FMAO;SBLK;RES;IFS;JXN;GLP;EEFT;ECPG;WFG,PBT;VET;ZIM;VALU;HPK;KEN;MKC.V;VIRT;IMO;MIRM;EGY;FMAO;SBLK;RES;IFS;JXN;GLP;EEFT;ECPG;WFG,,,0.013043220378524758,0.013043220378524758,0.013043220378524758,0.0
Arm_BandExp,0,2022-02-28,2022-02-25,2022-03-14,2022-03-11,TRAIN,0,10,20,1,0.05,81,RES;VET;MIRM;VALU;REPX;EGY;HPK;PDS;IMO;HP;LNTH;PCRX;GLNG;SBLK;VNOM;HESM;FMAO;SABR;UTL;HWKN,RES;VET;MIRM;VALU;EGY;HPK;PDS;IMO;HP;LNTH;PCRX;GLNG;SBLK;VNOM;HESM;FMAO;SABR;UTL;HWKN;GNK,REPX,GNK,0.051066751911843754,0.06022510864220434,0.06020010864220434,2.5e-05
Arm_BandExp,0,2022-03-14,2022-03-11,2022-03-28,2022-03-25,TRAIN,0,10,20,0,0.0,53,RES;EGY;VET;PDS;PBF;HP;LNTH;GLNG;ZIM;PANL;MIRM;HNRG;NTR;RGLD;VAL;HLX;HPK;VALU;IFS;NBR,RES;EGY;VET;PDS;PBF;HP;LNTH;GLNG;ZIM;PANL;MIRM;HNRG;NTR;RGLD;VAL;HLX;HPK;VALU;IFS;NBR,,,0.03449816293176712,0.03449816293176712,0.03449816293176712,0.0
Arm_BandExp,0,2022-03-28,2022-03-25,2022-04-11,2022-04-08,TRAIN,0,10,20,4,0.2,74,RES;GLNG;PDS;EGY;HP;KOS;VET;MUR;NBR;STNG;GNK;PBF;TH;RRC;LNG;HNRG;NVGS;HQY;VNOM;NTR,GLNG;PDS;EGY;HP;KOS;VET;MUR;NBR;STNG;GNK;RRC;LNG;NVGS;HQY;VNOM;NTR;REI;PANL;SU;HLX,HNRG;PBF;RES;TH,HLX;PANL;REI;SU,0.010292749074265835,0.0017921612884504799,0.0016921612884504798,0.0001
Arm_BandExp,0,2022-04-11,2022-04-08,2022-04-26,2022-04-25,TRAIN,0,10,20,4,0.2,84,LNTH;RES;GLNG;EGY;PDS;STNG;MIRM;HP;KOS;NTR;RRC;NBR;RGLD;GOGO;VALU;HYMC;REI;PCRX;VET;NAT,LNTH;GLNG;PDS;STNG;MIRM;HP;KOS;NTR;RRC;NBR;RGLD;GOGO;VALU;REI;PCRX;NAT;MUR;TNK;HQY;IMO,EGY;HYMC;RES;VET,HQY;IMO;MUR;TNK,-0.09615655821304774,-0.07179756989981527,-0.07189756989981527,0.0001
Arm_BandExp,0,2022-04-26,2022-04-25,2022-05-10,2022-05-09,TRAIN,0,10,20,1,0.05,65,LNTH;PRCT;HPK;STNG;SAIL;GLNG;PDS;RES;RRC;TH;GOGO;HP;HRMY;ELA;NTR;REI;SLVM;UTI;EGY;TNK,LNTH;PRCT;HPK;STNG;SAIL;GLNG;PDS;RES;RRC;TH;GOGO;HP;HRMY;ELA;NTR;REI;SLVM;UTI;TNK;PCVX,EGY,PCVX,-0.0872882425584676,-0.09047733784507264,-0.09050233784507264,2.5e-05
Arm_BandExp,0,2022-05-10,2022-05-09,2022-05-24,2022-05-23,TRAIN,0,10,20,1,0.05,42,TH;LNTH;STNG;SAIL;REI;MYE;GLNG;ULH;HNRG;LPG;RSVR;VHI;NC;MUSA;HP;TMDX;RRC;HCKT;NVGS;SR,TH;LNTH;STNG;SAIL;REI;MYE;GLNG;ULH;LPG;RSVR;VHI;NC;MUSA;HP;TMDX;RRC;HCKT;NVGS;SR;PLUS,HNRG,PLUS,0.05016441703474204,0.04484514632403332,0.044820146324033326,2.5e-05
Arm_BandExp,0,2022-05-24,2022-05-23,2022-06-08,2022-06-07,TRAIN,0,10,20,2,0.1,76,LNTH;STNG;TMDX;VHI;HYMC;TOI;TH;NC;TNK;SAIL;PBF;KOS;PCT;PRCT;GLNG;GO;VAL;MYE;NVGS;HP,LNTH;STNG;VHI;HYMC;TOI;TH;NC;TNK;SAIL;PBF;KOS;PCT;GLNG;GO;VAL;MYE;NVGS;HP;VMD;GOGO,PRCT;TMDX,GOGO;VMD,0.05538861181010535,0.05977556183888958,0.05972556183888958,5e-05
Arm_BandExp,0,2022-06-08,2022-06-07,2022-06-23,2022-06-22,TRAIN,0,10,20,0,0.0,108,VHI;STNG;PBF;NC;MYE;ELA;TNK;ULH;PBT;GDYN;HRB;GNE;PPC;SLVM;KNTK;PJT;PARR;MUSA;GLNG;KRO,VHI;STNG;PBF;NC;MYE;ELA;TNK;ULH;PBT;GDYN;HRB;GNE;PPC;SLVM;KNTK;PJT;PARR;MUSA;GLNG;KRO,,,-0.1421069304942942,-0.1421069304942942,-0.1421069304942942,0.0
Arm_BandExp,0,2022-06-23,2022-06-22,2022-07-08,2022-07-07,TRAIN,0,10,20,0,0.0,75,STNG;HNRG;HURN;PBF;GDYN;ELA;UTHR;PPC;HRB;VHI;WEYS;PBT;PARR;MUSA;GNE;ULH;TNK;GO;STKL;SAIL,STNG;HNRG;HURN;PBF;GDYN;ELA;UTHR;PPC;HRB;VHI;WEYS;PBT;PARR;MUSA;GNE;ULH;TNK;GO;STKL;SAIL,,,-0.003172733644682359,-0.003172733644682359,-0.003172733644682359,0.0
Arm_BandExp,0,2022-07-08,2022-07-07,2022-07-22,2022-07-21,TRAIN,0,10,20,2,0.1,58,RGC;ULH;STKL;VHI;STNG;ELA;GNE;HRB;HURN;HNRG;UTHR;PHVS;GO;GFF;FCN;IBEX;POST;MUSA;SAIL;MOD,RGC;ULH;STKL;STNG;ELA;GNE;HRB;HURN;UTHR;PHVS;GO;GFF;FCN;IBEX;POST;MUSA;SAIL;MOD;KFS;WDFC,HNRG;VHI,KFS;WDFC,0.023244927039393765,0.008940404832283701,0.008890404832283701,5e-05
Arm_BandExp,0,2022-07-22,2022-07-21,2022-08-05,2022-08-04,TRAIN,0,10,20,2,0.1,71,STNG;SKYT;TH;ELA;ULH;PI;YMM;VMD;STKL;RGC;IMMX;NSSC;TMDX;MOD;ELF;KOD;GNE;RYTM;GFF;GO,STNG;SKYT;TH;ELA;ULH;PI;YMM;VMD;STKL;RGC;IMMX;NSSC;TMDX;MOD;ELF;GNE;GFF;GO;PLAB;HRB,KOD;RYTM,HRB;PLAB,0.054843183243148574,0.0546173667224773,0.0545673667224773,5e-05
Arm_BandExp,0,2022-08-05,2022-08-04,2022-08-19,2022-08-18,TRAIN,0,10,20,1,0.05,65,RYTM;SKYT;PI;KRUS;PKOH;MOD;ULH;ELA;NSSC;TRDA;TH;GERN;FOLD;HRB;ELF;IDYA;PLAB;SMR;RGEN;HIMS,SKYT;PI;KRUS;PKOH;MOD;ULH;ELA;NSSC;TRDA;TH;GERN;FOLD;HRB;ELF;IDYA;PLAB;SMR;RGEN;HIMS;IMMX,RYTM,IMMX,0.03156488663612736,0.010924508705529901,0.0108995087055299,2.5e-05
Arm_BandExp,0,2022-08-19,2022-08-18,2022-09-02,2022-09-01,TRAIN,0,10,20,1,0.05,40,RYTM;SKYT;KRUS;PAYS;PI;TH;MOD;NUVL;ELF;SNDX;HIMS;TRDA;ENVX;KYMR;RXRX;PCTY;ULH;SRPT;FLNC;NSSC,SKYT;KRUS;PAYS;PI;TH;MOD;NUVL;ELF;SNDX;HIMS;TRDA;ENVX;KYMR;RXRX;PCTY;ULH;SRPT;FLNC;NSSC;STAA,RYTM,STAA,-0.051967022021980766,-0.05869314293894921,-0.058718142938949204,2.5e-05
Arm_BandExp,0,2022-09-02,2022-09-01,2022-09-19,2022-09-16,TRAIN,0,10,20,2,0.1,50,RYTM;KALV;KRUS;GERN;PI;TMDX;NUVL;PAYS;TRDA;SRPT;KYMR;TH;OCUL;SNDX;PGEN;HIMS;ELF;RLMD;ENTA;NSSC,RYTM;KALV;KRUS;GERN;PI;TMDX;NUVL;PAYS;TRDA;SRPT;KYMR;OCUL;SNDX;HIMS;ELF;RLMD;ENTA;NSSC;VRDN;LEU,PGEN;TH,LEU;VRDN,-0.0017386087749151162,-0.01220787735417774,-0.01225787735417774,5e-05
Arm_BandExp,0,2022-09-19,2022-09-16,2022-10-03,2022-09-30,TRAIN,0,10,20,1,0.05,53,RYTM;IMRX;GERN;TH;RLMD;PI;TMDX;IMNM;SRPT;PGEN;FLNC;VRDN;PAYS;IBRX;ELF;NSSC;KALV;GENI;GLBE;PEN,RYTM;IMRX;GERN;RLMD;PI;TMDX;IMNM;SRPT;PGEN;FLNC;VRDN;PAYS;IBRX;ELF;NSSC;KALV;GENI;GLBE;PEN;KRUS,TH,KRUS,-0.09211047451868744,-0.08672173180837221,-0.08674673180837221,2.5e-05
Arm_BandExp,0,2022-10-03,2022-09-30,2022-10-17,2022-10-14,TRAIN,0,10,20,3,0.15,40,RYTM;IMRX;TH;RLMD;ENVX;WFRD;TNK;HLIT;HROW;VRDN;SRPT;PEN;NSSC;VERA;KALV;LMB;WEAV;PHAR;PAYS;PLMR,IMRX;RLMD;WFRD;TNK;HLIT;HROW;VRDN;SRPT;PEN;NSSC;VERA;KALV;LMB;WEAV;PHAR;PAYS;PLMR;RRX;HUBB;FLNC,ENVX;RYTM;TH,FLNC;HUBB;RRX,-0.16285491067040153,-0.1543328338553315,-0.1544078338553315,7.500000000000001e-05
Arm_BandExp,0,2022-10-17,2022-10-14,2022-10-31,2022-10-28,TRAIN,0,10,20,0,0.0,63,PLMR;WFRD;NTNX;TNK;HROW;RYTM;WEAV;HLIT;GENI;PEN;SPFI;HLX;LPLA;ICFI;LMB;SRPT;LNG;MUR;VERX;FCNCA,PLMR;WFRD;NTNX;TNK;HROW;RYTM;WEAV;HLIT;GENI;PEN;SPFI;HLX;LPLA;ICFI;LMB;SRPT;LNG;MUR;VERX;FCNCA,,,0.08090076691216627,0.08090076691216627,0.08090076691216627,0.0
Arm_BandExp,0,2022-10-31,2022-10-28,2022-11-14,2022-11-11,TRAIN,0,10,20,1,0.05,73,NUVL;IMRX;TNGX;WFRD;HROW;TRDA;RBC;UNM;HLIT;VERX;NTNX;SPNT;HLX;IBKR;URGN;LRMR;HQY;HFWA;LMB;ICFI,NUVL;IMRX;TNGX;WFRD;HROW;TRDA;RBC;UNM;HLIT;VERX;NTNX;SPNT;HLX;IBKR;LRMR;HQY;HFWA;LMB;ICFI;RGA,URGN,RGA,-0.0875734022483399,-0.0785706747204685,-0.0785956747204685,2.5e-05
Arm_BandExp,0,2022-11-14,2022-11-11,2022-11-29,2022-11-28,TRAIN,0,10,20,1,0.05,40,WFRD;HLX;MUR;IDYA;OBT;RBC;NUVL;USLM;RMBS;SANM;NTNX;VAL;EME;PCVX;LOPE;ELF;NWFL;SPFI;HFWA;TNGX,WFRD;HLX;MUR;IDYA;OBT;RBC;NUVL;USLM;RMBS;SANM;NTNX;VAL;EME;LOPE;ELF;NWFL;SPFI;HFWA;TNGX;RES,PCVX,RES,-0.017468602887342397,-0.023844495130018004,-0.023869495130018004,2.5e-05
Arm_BandExp,0,2022-11-29,2022-11-28,2022-12-13,2022-12-12,TRAIN,0,10,20,1,0.05,63,FDMT;IBEX;IDYA;WFRD;RMBS;TNGX;ELF;OBT;NUVL;GLSI;FBNC;RBC;LOPE;USLM;EME;RNR;HNRG;SANM;NWFL;PACB,IBEX;IDYA;WFRD;RMBS;TNGX;ELF;OBT;NUVL;GLSI;FBNC;RBC;LOPE;USLM;EME;RNR;HNRG;SANM;NWFL;PACB;HFWA,FDMT,HFWA,-0.011888591872414391,-0.017676740792985216,-0.017701740792985216,2.5e-05
Arm_BandExp,0,2022-12-13,2022-12-12,2022-12-28,2022-12-27,TRAIN,0,10,20,3,0.15,91,MSC;FDMT;TNGX;ROIV;RMBS;IBEX;PBI;POWL;USLM;SLVM;NWFL;KOP;RYAM;RDVT;TR;TIPT;KNSA;MYE;PLBC;PBYI,TNGX;ROIV;RMBS;IBEX;PBI;POWL;USLM;SLVM;NWFL;KOP;RYAM;RDVT;TR;TIPT;KNSA;MYE;PLBC;IAUX;HNRG;SANM,FDMT;MSC;PBYI,HNRG;IAUX;SANM,-0.04419349923335633,-0.016867680854208988,-0.016942680854208986,7.500000000000001e-05
Arm_BandExp,0,2022-12-28,2022-12-27,2023-01-12,2023-01-11,TRAIN,0,10,20,1,0.05,77,VKTX;ROIV;IAG;RYAM;HNRG;TNGX;HLX;WFRD;IAUX;MSC;FDMT;POWL;MTRX;EPAC;MUX;MNKD;STRL;RIG;GLSI;GNW,VKTX;ROIV;IAG;RYAM;HNRG;TNGX;HLX;WFRD;IAUX;MSC;POWL;MTRX;EPAC;MUX;MNKD;STRL;RIG;GLSI;GNW;FET,FDMT,FET,0.021600187398992218,0.019875542389827323,0.019850542389827322,2.5e-05
Arm_BandExp,0,2023-01-12,2023-01-11,2023-01-27,2023-01-26,SW1,1,10,20,2,0.1,102,MSC;IAG;VKTX;MTRX;FDMT;ROIV;POWL;NUTX;RIG;PBI;HLX;VRDN;TNGX;TGTX;LTH;WFRD;FOR;MOD;LOGI;PBYI,MSC;IAG;MTRX;ROIV;POWL;NUTX;RIG;PBI;HLX;VRDN;TNGX;TGTX;LTH;WFRD;FOR;MOD;LOGI;PBYI;MUX;MNKD,FDMT;VKTX,MNKD;MUX,-0.007280091477776303,-0.0035946669792181938,-0.003644666979218194,5e-05
Arm_BandExp,0,2023-01-27,2023-01-26,2023-02-10,2023-02-09,SW1,1,10,20,5,0.25,106,MSC;PRAX;RIGL;FDMT;VRDN;TGTX;POET;IMMX;IAG;PPTA;GLSI;KALV;VSTM;RIG;MTRX;LTH;HIMS;POWL;IAUX;PBYI,MSC;FDMT;VRDN;TGTX;IAG;PPTA;KALV;VSTM;RIG;MTRX;LTH;HIMS;POWL;IAUX;PBYI;KN;ROIV;RMBS;MUX;HRTG,GLSI;IMMX;POET;PRAX;RIGL,HRTG;KN;MUX;RMBS;ROIV,-0.016531381336479033,-0.011427386019466988,-0.011552386019466988,0.000125
Arm_BandExp,0,2023-02-10,2023-02-09,2023-02-27,2023-02-24,SW1,1,10,20,0,0.0,69,PRCH;MSC;TGTX;IMMX;LRMR;RIGL;STTK;VKTX;GLSI;FDMT;LAB;RIG;LTH;VRDN;RPD;MNDY;HOV;SPOT;KD;PAR,PRCH;MSC;TGTX;IMMX;LRMR;RIGL;STTK;VKTX;GLSI;FDMT;LAB;RIG;LTH;VRDN;RPD;MNDY;HOV;SPOT;KD;PAR,,,-0.065212340956305,-0.065212340956305,-0.065212340956305,0.0
Arm_BandExp,0,2023-02-27,2023-02-24,2023-03-13,2023-03-10,SW1,1,10,20,1,0.05,57,MSC;VKTX;MLTX;STTK;MTW;LRMR;OCUL;SKYH;RIGL;TGTX;EOSE;POWL;RIG;WFRD;RBBN;RPD;IDCC;HIMS;SPOT;HROW,MSC;VKTX;MLTX;STTK;MTW;LRMR;OCUL;SKYH;RIGL;TGTX;EOSE;POWL;RIG;WFRD;RPD;IDCC;HIMS;SPOT;HROW;MIR,RBBN,MIR,-0.03515146141320731,-0.043104696144691666,-0.043129696144691664,2.5e-05
Arm_BandExp,0,2023-03-13,2023-03-10,2023-03-27,2023-03-24,SW1,1,10,20,3,0.15,70,VKTX;MLTX;SKYH;HRTG;MTW;RIG;RBBN;UVE;SPOT;IDCC;ELA;GHM;PPTA;LPTH;OCUL;SLNO;HLF;HY;RIGL;HOV,VKTX;MLTX;HRTG;MTW;RIG;UVE;SPOT;IDCC;ELA;GHM;PPTA;LPTH;SLNO;HLF;HY;RIGL;HOV;TK;SSTK;NSIT,OCUL;RBBN;SKYH,NSIT;SSTK;TK,-0.07080028355686843,-0.06478763731458512,-0.06486263731458512,7.500000000000001e-05
Arm_BandExp,0,2023-03-27,2023-03-24,2023-04-11,2023-04-10,SW1,1,10,20,2,0.1,57,SKYH;IMRX;MLTX;RIOT;EOSE;RELY;MTW;SPOT;HY;NVTS;PERI;UVE;LNTH;NSIT;PDFS;OCUL;IDCC;YEXT;LAB;HIVE,IMRX;MLTX;EOSE;RELY;MTW;SPOT;HY;NVTS;PERI;UVE;LNTH;NSIT;PDFS;OCUL;IDCC;YEXT;LAB;HIVE;OEC;RBLX,RIOT;SKYH,OEC;RBLX,0.01800338892658839,0.02723699778428726,0.027186997784287258,5e-05
Arm_BandExp,0,2023-04-11,2023-04-10,2023-04-25,2023-04-24,SW1,1,10,20,5,0.25,64,IMRX;LNTH;SOUN;RIOT;PPTA;EOSE;VERX;SOPH;UVE;HROW;SPOT;SKYH;MG;NVTS;MLTX;MSTR;VKTX;PDFS;GHM;LFST,IMRX;LNTH;SOUN;PPTA;EOSE;VERX;UVE;HROW;SPOT;SKYH;MG;VKTX;PDFS;GHM;LFST;REPX;HY;ELF;LMB;UWMC,MLTX;MSTR;NVTS;RIOT;SOPH,ELF;HY;LMB;REPX;UWMC,-0.02781250432808171,-0.013535605795377978,-0.013660605795377978,0.000125
Arm_BandExp,0,2023-04-25,2023-04-24,2023-05-09,2023-05-08,SW1,1,10,20,1,0.05,67,IMRX;VKTX;MLTX;ELF;LNTH;VERX;HY;HROW;MG;UVE;RELY;PLSE;NAMS;SPNT;ENVX;PLPC;LFST;RDNT;HIMS;THC,IMRX;VKTX;ELF;LNTH;VERX;HY;HROW;MG;UVE;RELY;PLSE;NAMS;SPNT;ENVX;PLPC;LFST;RDNT;HIMS;THC;TNK,MLTX,TNK,-0.009151109668191108,-0.021846688286221765,-0.021871688286221765,2.5e-05
Arm_BandExp,0,2023-05-09,2023-05-08,2023-05-23,2023-05-22,SW1,1,10,20,3,0.15,69,PLSE;VKTX;MLTX;SLNO;HY;LFST;LNTH;PLPC;TGTX;HRTG;STVN;PPTA;SKYW;IMRX;FOR;RELY;RDNT;MLP;LMAT;VERX,PLSE;VKTX;SLNO;LFST;LNTH;PLPC;TGTX;HRTG;STVN;PPTA;SKYW;FOR;RELY;RDNT;MLP;LMAT;VERX;TPH;HROW;MYRG,HY;IMRX;MLTX,HROW;MYRG;TPH,0.014786251022296634,-0.0014064932119442438,-0.0014814932119442438,7.500000000000001e-05
Arm_BandExp,0,2023-05-23,2023-05-22,2023-06-07,2023-06-06,SW1,1,10,20,2,0.1,77,SLNO;PLSE;HRTG;VKTX;HY;PLPC;LNTH;LMB;RELY;SANA;LFST;NVTS;RIOT;PPTA;FOR;FCNCA;NABL;MLP;WEAV;STNE,SLNO;PLSE;HRTG;VKTX;PLPC;LNTH;RELY;SANA;LFST;NVTS;RIOT;PPTA;FOR;FCNCA;NABL;MLP;WEAV;STNE;TGTX;VERX,HY;LMB,TGTX;VERX,-0.0158300003567158,-0.02424376127820694,-0.02429376127820694,5e-05
Arm_BandExp,0,2023-06-07,2023-06-06,2023-06-22,2023-06-21,SW1,1,10,20,1,0.05,97,SLNO;FCNCA;VKTX;LMB;SKYW;LFST;ECX;KRYS;FOR;PLSE;SANA;KOPN;PACB;WEAV;JOBY;HLLY;NU;KBH;ELF;KGC,SLNO;FCNCA;VKTX;LMB;SKYW;LFST;ECX;KRYS;FOR;PLSE;SANA;PACB;WEAV;JOBY;HLLY;NU;KBH;ELF;KGC;RMBS,KOPN,RMBS,0.0025320274249767977,-0.004834767417570054,-0.004859767417570054,2.5e-05
Arm_BandExp,0,2023-06-22,2023-06-21,2023-07-07,2023-07-06,SW1,1,10,20,3,0.15,72,SKYW;SLNO;GHRS;ROOT;KOPN;VERA;FCNCA;PHAT;NU;VKTX;UPST;WEAV;JOBY;VRT;NAUT;IDYA;PKOH;KRYS;KRNT;W,SKYW;SLNO;GHRS;ROOT;FCNCA;PHAT;NU;VKTX;WEAV;JOBY;VRT;NAUT;IDYA;PKOH;KRYS;KRNT;W;PLSE;KALV;PCT,KOPN;UPST;VERA,KALV;PCT;PLSE,-0.0008259921743539806,-0.0005225177694641384,-0.0005975177694641383,7.500000000000001e-05
Arm_BandExp,0,2023-07-07,2023-07-06,2023-07-21,2023-07-20,SW1,1,10,20,1,0.05,80,WEAV;TMC;VERA;HUT;JOBY;VRT;MLTX;SKYW;RGTI;NU;PHAT;ROOT;UPST;KOPN;STRL;HLLY;PLAB;NUVL;SLNO;KRNT,WEAV;TMC;VERA;HUT;JOBY;VRT;MLTX;SKYW;RGTI;NU;PHAT;UPST;KOPN;STRL;HLLY;PLAB;NUVL;SLNO;KRNT;SANA,ROOT,SANA,0.08490356192908113,0.07702035875170787,0.07699535875170788,2.5e-05
Arm_BandExp,0,2023-07-21,2023-07-20,2023-08-04,2023-08-03,SW1,1,10,20,8,0.4,90,UPST;RGTI;VERA;WEAV;HLLY;VRT;PGY;ROOT;MLTX;RIVN;RXRX;RKLB;JOBY;HUT;SIRI;REAL;PCT;W;KOPN;ILPT,VERA;WEAV;HLLY;VRT;MLTX;RIVN;RXRX;RKLB;HUT;SIRI;REAL;W;SKYW;PLAB;KRNT;PHVS;NU;STRL;LMND;MOD,ILPT;JOBY;KOPN;PCT;PGY;RGTI;ROOT;UPST,KRNT;LMND;MOD;NU;PHVS;PLAB;SKYW;STRL,0.014010416589995616,-0.005491949894810796,-0.005691949894810796,0.0002
Arm_BandExp,0,2023-08-04,2023-08-03,2023-08-18,2023-08-17,SW1,1,10,20,5,0.25,88,RGTI;UPST;PGY;HLLY;WAL;VRT;VERA;W;MOD;WEAV;RIVN;PLAB;REAL;SOFI;FG;MLTX;GENI;ZION;LOB;GDRX,WAL;VRT;VERA;W;MOD;WEAV;PLAB;REAL;SOFI;FG;MLTX;GENI;ZION;LOB;GDRX;VECO;MVST;PHVS;FOR;KRNT,HLLY;PGY;RGTI;RIVN;UPST,FOR;KRNT;MVST;PHVS;VECO,-0.15030269252706677,-0.10003987985802525,-0.10016487985802525,0.000125
Arm_BandExp,0,2023-08-18,2023-08-17,2023-09-01,2023-08-31,SW1,1,10,20,1,0.05,80,HHH;VERA;RGTI;VRT;GCT;PHVS;ILPT;PGY;MOD;STRL;W;PARR;ODC;VNO;FG;SM;MLTX;KRT;OBT;SAIA,HHH;VERA;VRT;GCT;PHVS;ILPT;PGY;MOD;STRL;W;PARR;ODC;VNO;FG;SM;MLTX;KRT;OBT;SAIA;SSII,RGTI,SSII,0.04780714466125595,0.04734300878629321,0.04731800878629321,2.5e-05
Arm_BandExp,0,2023-09-01,2023-08-31,2023-09-18,2023-09-15,SW1,1,10,20,0,0.0,70,HHH;PHVS;TOI;VRT;ILPT;GCT;ODC;VNO;STRL;VERA;PARR;KRT;PGY;MOD;ROOT;LMB;SLG;MLTX;SM;HLX,HHH;PHVS;TOI;VRT;ILPT;GCT;ODC;VNO;STRL;VERA;PARR;KRT;PGY;MOD;ROOT;LMB;SLG;MLTX;SM;HLX,,,-0.026955699524229982,-0.026955699524229982,-0.026955699524229982,0.0
