phase,date,d_prev,ticker,split,is_holdout,market_cap,eligible_300,raw_score_m3,raw_m3_rank,score_m3_dedup,rank_dedup,in_top20_dedup,score_m3_tilt,rank_tilt,in_top20_tilt,in_top20_baseline,ret_62,ret10_d_prev,forward_logret
0,2022-03-28,2022-03-25,SMWB,TRAIN,0,237418413.96,0,-1.5800930486790836,1154.0,,,0,,,0,0,-0.3607292142667733,0.05211600113901395,0.007782140442054949
0,2022-04-11,2022-04-08,SMWB,TRAIN,0,237418413.96,0,-1.1991271998648518,1145.0,,,0,,,0,0,-0.2882632988558217,0.0077821404420550366,0.04323767905464622
0,2022-04-26,2022-04-25,SMWB,TRAIN,0,237418413.96,0,0.3601219857641773,781.0,,,0,,,0,0,-0.006659292089976902,0.043237679054646275,-0.34392383592963377
0,2022-05-10,2022-05-09,SMWB,TRAIN,0,237418413.96,0,-1.247578654559308,1169.0,,,0,,,0,0,-0.398811257609122,-0.3439238359296336,-0.05820608287239237
0,2022-05-24,2022-05-23,SMWB,TRAIN,0,237418413.96,0,-1.2844124804672143,1191.0,,,0,,,0,0,-0.3281932528585734,-0.058206082872392734,0.046620908537162664
0,2022-06-08,2022-06-07,SMWB,TRAIN,0,237418413.96,0,-1.6058790957923699,1210.0,,,0,,,0,0,-0.34730918795109045,0.046620908537163025,-0.10842547149344618
0,2022-06-23,2022-06-22,SMWB,TRAIN,0,237418413.96,0,-1.275129989083876,1154.0,,,0,,,0,0,-0.4391305043925015,-0.10842547149344628,0.09884583463663243
0,2022-07-08,2022-07-07,SMWB,TRAIN,0,237418413.96,0,-0.8870608066504511,1108.0,,,0,,,0,0,-0.3249469457721591,0.09884583463663256,0.14601993011773984
0,2022-07-22,2022-07-21,SMWB,TRAIN,0,237418413.96,0,-0.5689538722164799,1078.0,,,0,,,0,0,-0.19730425565602588,0.14601993011774003,-0.16219278936334097
0,2022-08-05,2022-08-04,SMWB,TRAIN,0,237418413.96,0,-1.8010012289008157,1299.0,,,0,,,0,0,-0.2764782389009647,-0.16219278936334092,-0.07093575144530608
0,2022-08-19,2022-08-18,SMWB,TRAIN,0,237418413.96,0,-1.0014551034062376,1179.0,,,0,,,0,0,-0.053391441794396824,-0.07093575144530612,-0.1346989350805603
0,2022-09-02,2022-09-01,SMWB,TRAIN,0,237418413.96,0,-1.2358312026217397,1226.0,,,0,,,0,0,-0.22820415606816077,-0.13469893508056047,-0.029812505983700246
0,2022-09-19,2022-09-16,SMWB,TRAIN,0,237418413.96,0,-1.2317533064489445,1221.0,,,0,,,0,0,-0.13008667685174086,-0.029812505983700114,-0.2156066879565066
0,2022-10-03,2022-09-30,SMWB,TRAIN,0,237418413.96,0,-2.220505501217437,1347.0,,,0,,,0,0,-0.41902463789379707,-0.2156066879565065,0.038498478132884435
0,2022-10-17,2022-10-14,SMWB,TRAIN,0,237418413.96,0,-2.0251054183031614,1347.0,,,0,,,0,0,-0.46856581447610857,0.03849847813288452,0.029128272923023637
0,2022-10-31,2022-10-28,SMWB,TRAIN,0,237418413.96,0,-1.1792800368540322,1245.0,,,0,,,0,0,-0.33897536683933205,0.029128272923023727,-0.00961545869944187
0,2022-11-14,2022-11-11,SMWB,TRAIN,0,237418413.96,0,-1.0313354572368152,1221.0,,,0,,,0,0,-0.3643746932400355,-0.00961545869944179,-0.22677331936478848
0,2022-11-29,2022-11-28,SMWB,TRAIN,0,237418413.96,0,-2.3903691372784817,1374.0,,,0,,,0,0,-0.431388793117956,-0.2267733193647883,0.1304964889293684
0,2022-12-13,2022-12-12,SMWB,TRAIN,0,237418413.96,0,-1.7933765388666454,1318.0,,,0,,,0,0,-0.33571206934781517,0.1304964889293687,-0.13861012370353826
0,2022-12-28,2022-12-27,SMWB,TRAIN,0,237418413.96,0,-1.520610651371767,1271.0,,,0,,,0,0,-0.23810239099293237,-0.1386101237035381,0.24130752194188085
0,2023-01-12,2023-01-11,SMWB,SW1,1,237418413.96,0,-0.9861313053550972,1243.0,,,0,,,0,0,0.01775672158925895,0.24130752194188076,0.07399367990832628
0,2023-01-27,2023-01-26,SMWB,SW1,1,237418413.96,0,-0.6952204068798548,1205.0,,,0,,,0,0,0.054975674072564505,0.07399367990832648,0.007401958295667739
0,2023-02-10,2023-02-09,SMWB,SW1,1,237418413.96,0,0.6491690695627648,639.0,,,0,,,0,0,0.3085472109157426,0.007401958295668039,-0.034512052305143745
0,2023-02-27,2023-02-24,SMWB,SW1,1,237418413.96,0,2.2478926274805904,91.0,,,0,,,0,0,0.368743110152218,-0.03451205230514348,-0.15669845190605702
0,2023-03-13,2023-03-10,SMWB,SW1,1,237418413.96,0,0.08302426101366858,959.0,,,0,,,0,0,0.00896866998276058,-0.15669845190605694,0.1536403455472362
0,2023-03-27,2023-03-24,SMWB,SW1,1,237418413.96,0,0.6789685777413388,673.0,,,0,,,0,0,0.11854902573596633,0.15364034554723646,-0.15007527938274
0,2023-04-11,2023-04-10,SMWB,SW1,1,237418413.96,0,-0.12354516000533608,1061.0,,,0,,,0,0,-0.08195710727366556,-0.15007527938274007,0.06375974822175834
0,2023-04-25,2023-04-24,SMWB,SW1,1,237418413.96,0,0.5077569389043968,786.0,,,0,,,0,0,-0.02473333003169293,0.06375974822175823,-0.05138116398911845
0,2023-05-09,2023-05-08,SMWB,SW1,1,237418413.96,0,-0.008449413025275958,995.0,,,0,,,0,0,-0.19136083688732747,-0.05138116398911822,0.02087032272558016
0,2023-05-23,2023-05-22,SMWB,SW1,1,237418413.96,0,0.05870934663284333,987.0,,,0,,,0,0,-0.09515369752562365,0.020870322725580162,0.18632957819149354
0,2023-06-07,2023-06-06,SMWB,SW1,1,237418413.96,0,0.9111979396179762,563.0,,,0,,,0,0,0.10060991289922831,0.18632957819149357,-0.049790664503015565
0,2023-06-22,2023-06-21,SMWB,SW1,1,237418413.96,0,0.3505356677411059,858.0,,,0,,,0,0,0.07480121308269827,-0.04979066450301524,-0.0764206466350014
0,2023-07-07,2023-07-06,SMWB,SW1,1,237418413.96,0,0.424285365327833,801.0,,,0,,,0,0,0.06011826705347682,-0.07642064663500099,0.12048063642903194
0,2023-07-21,2023-07-20,SMWB,SW1,1,237418413.96,0,1.152174669882992,363.0,,,0,,,0,0,0.23907437338640414,0.12048063642903171,0.031119908713804472
0,2023-08-04,2023-08-03,SMWB,SW1,1,237418413.96,0,0.7142493170736013,686.0,,,0,,,0,0,0.1895902496855792,0.031119908713804594,-0.14998111159053343
0,2023-08-18,2023-08-17,SMWB,SW1,1,237418413.96,0,1.363973676762283,319.0,,,0,,,0,0,0.2320830663530183,-0.14998111159053346,0.10146946016485965
0,2023-09-01,2023-08-31,SMWB,SW1,1,237418413.96,0,0.2331858644610059,999.0,,,0,,,0,0,0.014727806710243452,0.10146946016485978,-0.2438237565517484
0,2023-09-18,2023-09-15,SMWB,SW1,1,237418413.96,0,-0.9529751059178708,1306.0,,,0,,,0,0,-0.23648696648789416,-0.2438237565517483,0.18975653528147265
0,2023-10-02,2023-09-29,SMWB,SW1,1,237418413.96,0,0.31996245642703885,966.0,,,0,,,0,0,-0.031893363775954114,0.18975653528147296,-0.20479441264601328
0,2023-10-16,2023-10-13,SMWB,SW1,1,237418413.96,0,-0.8937879982654469,1247.0,,,0,,,0,0,-0.3389043415898254,-0.20479441264601303,-0.036648267155738753
0,2023-10-30,2023-10-27,SMWB,SW1,1,237418413.96,0,-0.6151689935068816,1191.0,,,0,,,0,0,-0.3481911207344263,-0.03664826715573874,0.01752722570896032
0,2023-11-13,2023-11-10,SMWB,SW1,1,237418413.96,0,-0.1126130396078584,1111.0,,,0,,,0,0,-0.18937512884061555,0.017527225708960214,-0.025416812984123183
0,2023-11-28,2023-11-27,SMWB,SW1,1,237418413.96,0,-1.1830779757150789,1351.0,,,0,,,0,0,-0.3250923129584506,-0.025416812984123245,-0.017982502550432357
0,2023-12-12,2023-12-11,SMWB,SW1,1,237418413.96,0,-0.43420739561295246,1215.0,,,0,,,0,0,-0.14953173397096392,-0.01798250255043212,0.07755823434587464
0,2023-12-27,2023-12-26,SMWB,SW1,1,237418413.96,0,-0.2782718690595541,1167.0,,,0,,,0,0,-0.0037243990909827003,0.07755823434587458,0.0491454670688884
0,2024-01-11,2024-01-10,SMWB,SW1,1,237418413.96,0,0.4298523508215835,915.0,,,0,,,0,0,0.06229119628139062,0.049145467068888574,0.08508530779652101
0,2024-01-26,2024-01-25,SMWB,SW1,1,237418413.96,0,0.7565019755225104,723.0,,,0,,,0,0,0.1938065066608512,0.08508530779652117,0.13414295109837865
0,2024-02-09,2024-02-08,SMWB,SW1,1,237418413.96,0,1.405723615850704,270.0,,,0,,,0,0,0.3122320418638208,0.1341429510983791,0.11444890539461655
0,2024-02-26,2024-02-23,SMWB,SW1,1,237418413.96,0,1.8402854278417733,124.0,,,0,,,0,0,0.41120675067583984,0.11444890539461655,0.18739770982581527
0,2024-03-11,2024-03-08,SMWB,SW1,1,237418413.96,0,3.257650737617479,32.0,,,0,,,0,0,0.6722695955383902,0.18739770982581508,-0.04200940807754308
0,2024-03-25,2024-03-22,SMWB,SW1,1,237418413.96,0,3.216946155805465,40.0,,,0,,,0,0,0.5759755039737744,-0.0420094080775429,-0.042703117324975906
0,2024-04-09,2024-04-08,SMWB,SW1,1,237418413.96,0,2.5650597244805087,82.0,,,0,,,0,0,0.4488736826019205,-0.04270311732497584,-0.14292422760347817
0,2024-04-23,2024-04-22,SMWB,SW1,1,237418413.96,0,1.463356210736759,328.0,,,0,,,0,0,0.1889660995126231,-0.142924227603478,-0.006644542718668501
0,2024-05-07,2024-05-06,SMWB,SW1,1,237418413.96,0,1.5219393548479347,262.0,,,0,,,0,0,0.2467534169533433,-0.006644542718668277,0.07325046173959274
0,2024-05-21,2024-05-20,SMWB,SW1,1,237418413.96,0,0.5727977924309041,853.0,,,0,,,0,0,0.018762276455523065,0.07325046173959321,-0.03402974858631149
0,2024-06-05,2024-06-04,SMWB,SW1,1,237418413.96,0,-0.08612723214801704,1197.0,,,0,,,0,0,-0.17373781310256256,-0.034029748586311186,-0.03922071315328127
0,2024-06-20,2024-06-18,SMWB,SW1,1,237418413.96,0,-0.15250936045650604,1205.0,,,0,,,0,0,-0.21188035903549826,-0.03922071315328109,-0.012072581234269249
0,2024-07-05,2024-07-03,SMWB,SW2,1,237418413.96,0,-0.010292865931253281,1152.0,,,0,,,0,0,-0.16507975035944772,-0.012072581234268954,-0.014956091153650104
0,2024-07-19,2024-07-18,SMWB,SW2,1,237418413.96,0,-0.028076891102511742,1153.0,,,0,,,0,0,-0.031020693657456327,-0.0149560911536502,-0.1409955797052109
0,2024-08-02,2024-08-01,SMWB,SW2,1,237418413.96,0,-0.42558679792816456,1326.0,,,0,,,0,0,-0.16669002907999336,-0.14099557970521087,0.26696419994803366
0,2024-08-16,2024-08-15,SMWB,SW2,1,237418413.96,0,0.8231208304092084,706.0,,,0,,,0,0,0.058438004545573685,0.2669641999480339,0.13322941466661875
0,2024-08-30,2024-08-29,SMWB,SW2,1,237418413.96,0,1.1539869742193292,373.0,,,0,,,0,0,0.20715159954623424,0.133229414666619,-0.1478282140877714
0,2024-09-16,2024-09-13,SMWB,SW2,1,237418413.96,0,0.4033666730347824,984.0,,,0,,,0,0,0.056725981400776976,-0.14782821408777153,0.0755075525081453
0,2024-09-30,2024-09-27,SMWB,SW2,1,237418413.96,0,0.7908930663621233,778.0,,,0,,,0,0,0.15984870094189557,0.07550755250814542,0.01242251999855711
0,2024-10-14,2024-10-11,SMWB,SW2,1,237418413.96,0,1.574951792483554,222.0,,,0,,,0,0,0.2299003337770891,0.012422519998557223,-0.014697833835692696
0,2024-10-28,2024-10-25,SMWB,SW2,1,237418413.96,0,1.9501232956409094,105.0,,,0,,,0,0,0.33192677424953776,-0.014697833835692786,0.12509614352347614
0,2024-11-11,2024-11-08,SMWB,SW2,1,237418413.96,0,0.8889663141528237,513.0,,,0,,,0,0,0.21314346797962586,0.12509614352347628,0.23374047143165472
0,2024-11-25,2024-11-22,SMWB,SW2,1,237418413.96,0,1.3132074214162586,252.0,,,0,,,0,0,0.281074409980319,0.23374047143165486,-0.01361654999116482
0,2024-12-10,2024-12-09,SMWB,SW2,1,237418413.96,0,1.0227750832537226,370.0,,,0,,,0,0,0.265352596053692,-0.013616549991164649,0.16742622384751416
0,2024-12-24,2024-12-23,SMWB,SW2,1,237418413.96,0,2.485631123906085,66.0,,,0,,,0,0,0.5069676818426365,0.16742622384751438,0.014223064013558103
0,2025-01-10,2025-01-08,SMWB,SW2,1,237418413.96,0,2.636155276567274,71.0,,,0,,,0,0,0.5406310378977197,0.014223064013558419,0.11426493629063915
0,2025-01-27,2025-01-24,SMWB,SW2,1,237418413.96,0,2.85678290530924,52.0,,,0,,,0,0,0.6468453269111919,0.11426493629063925,0.024297491597721075
0,2025-02-10,2025-02-07,SMWB,SW2,1,237418413.96,0,3.1084444309048624,46.0,,,0,,,0,0,0.619792251992828,0.024297491597720926,-0.5918934468547724
0,2025-02-25,2025-02-24,SMWB,SW2,1,237418413.96,0,-1.0291265904713625,1546.0,,,0,,,0,0,-0.2578772081934294,-0.5918934468547719,-0.048790164169431945
0,2025-03-11,2025-03-10,SMWB,SW2,1,237418413.96,0,-0.8107552832099589,1511.0,,,0,,,0,0,-0.3707969791622871,-0.048790164169431646,0.021978906718775167
0,2025-03-25,2025-03-24,SMWB,SW2,1,237418413.96,0,-1.4170670962526077,1668.0,,,0,,,0,0,-0.42484138707130287,0.021978906718775337,-0.2747229278092756
0,2025-04-08,2025-04-07,SMWB,SW2,1,237418413.96,0,-1.4719011442401475,1626.0,,,0,,,0,0,-0.7541924830438939,-0.27472292780927543,-0.03493805136128046
0,2025-04-23,2025-04-22,SMWB,SW2,1,237418413.96,0,-2.025411592618935,1737.0,,,0,,,0,0,-0.8396496395489462,-0.03493805136128006,0.09867152750702962
0,2025-05-07,2025-05-06,SMWB,SW2,1,237418413.96,0,-2.321400777800234,1777.0,,,0,,,0,0,-0.8516985180199872,0.09867152750702995,-0.006734032181344068
0,2025-05-21,2025-05-20,SMWB,SW2,1,237418413.96,0,-0.2569562749844772,1372.0,,,0,,,0,0,-0.29206434813177207,-0.006734032181343934,0.02139118998131756
0,2025-06-05,2025-06-04,SMWB,SW2,1,237418413.96,0,-0.3564371211166624,1447.0,,,0,,,0,0,-0.20175236133289215,0.02139118998131738,-0.041869721324858146
0,2025-06-20,2025-06-18,SMWB,SW2,1,237418413.96,0,-0.5064399326812664,1525.0,,,0,,,0,0,-0.2327524104208466,-0.04186972132485815,0.19828540778296863
0,2025-07-07,2025-07-03,SMWB,SW2,1,237418413.96,0,0.39649837374240604,861.0,,,0,,,0,0,0.14982370477595758,0.19828540778296894,-0.03101914403986365
0,2025-07-21,2025-07-18,SMWB,SW2,1,237418413.96,0,0.6111739284790666,630.0,,,0,,,0,0,0.22401908033555426,-0.031019144039863653,-0.08013995083012591
0,2025-08-04,2025-08-01,SMWB,SW2,1,237418413.96,0,0.367476933531819,943.0,,,0,,,0,0,0.03603993648319653,-0.08013995083012568,0.06722139183856957
0,2025-08-18,2025-08-15,SMWB,SW2,1,237418413.96,0,0.663721315252288,605.0,,,0,,,0,0,0.14473884564491163,0.06722139183856982,0.20549463149300407
0,2025-09-02,2025-08-29,SMWB,SW2,1,237418413.96,0,1.3045361373039202,253.0,,,0,,,0,0,0.3543402590905692,0.20549463149300426,-0.03925921245067396
0,2025-09-16,2025-09-15,SMWB,SW2,1,237418413.96,0,0.9322066752460006,475.0,,,0,,,0,0,0.2334568108808998,-0.039259212450673875,-0.03982149418667161
0,2025-09-30,2025-09-29,SMWB,SW2,1,237418413.96,0,0.4973063038060036,699.0,,,0,,,0,0,0.11934675763256633,-0.03982149418667145,-0.11583181552512158
0,2025-10-14,2025-10-13,SMWB,SW2,1,237418413.96,0,0.2617136830909938,964.0,,,0,,,0,0,0.030881313801465415,-0.11583181552512158,0.059040981178376424
0,2025-10-28,2025-10-27,SMWB,SW2,1,237418413.96,0,0.2830611996637663,952.0,,,0,,,0,0,0.057872073973394667,0.05904098117837663,-0.06844175546308218
0,2025-11-11,2025-11-10,SMWB,SW2,1,237418413.96,0,0.4346533326685908,861.0,,,0,,,0,0,0.00473373665019906,-0.0684417554630821,-0.09660972514641043
0,2025-11-25,2025-11-24,SMWB,SW2,1,237418413.96,0,-0.3036800341270969,1443.0,,,0,,,0,0,-0.23939568253713883,-0.09660972514641034,0.009061550677574732
0,2025-12-10,2025-12-09,SMWB,SW2,1,237418413.96,0,-0.47673877149711796,1515.0,,,0,,,0,0,-0.2526022584653348,0.009061550677574939,-0.10450177794940847
0,2025-12-24,2025-12-23,SMWB,SW2,1,237418413.96,0,-0.4466282078103133,1520.0,,,0,,,0,0,-0.30259182681806823,-0.10450177794940839,0.026818826814413957
0,2026-01-09,2026-01-08,SMWB,SW2,1,237418413.96,0,-0.22609547854095774,1434.0,,,0,,,0,0,-0.23035979134395237,0.02681882681441397,-0.21862730254012466
0,2026-01-26,2026-01-23,SMWB,SW2,1,237418413.96,0,-1.0938119834161246,1674.0,,,0,,,0,0,-0.4220796409641527,-0.2186273025401244,-0.20723949806182002
0,2026-02-09,2026-02-06,SMWB,SW2,1,237418413.96,0,-1.7350973806191508,1747.0,,,0,,,0,0,-0.5839888915266687,-0.20723949806181985,-0.6093392232878533
0,2026-02-24,2026-02-23,SMWB,SW2,1,237418413.96,0,-3.8395517740850584,1902.0,,,0,,,0,0,-1.0352060238897978,-0.609339223287853,0.06820825002653357
0,2026-03-10,2026-03-09,SMWB,SW2,1,237418413.96,0,-3.3498329793643964,1879.0,,,0,,,0,0,-1.0198914582524887,0.06820825002653384,-0.014760415583120686
0,2026-03-24,2026-03-23,SMWB,SW2,1,237418413.96,0,-3.014554897532224,1882.0,,,0,,,0,0,-0.9535077231605331,-0.014760415583120648,-0.0074627212015896
0,2026-04-08,2026-04-07,SMWB,SW2,1,237418413.96,0,-3.182010180151454,1881.0,,,0,,,0,0,-1.0003013564245462,-0.007462721201589553,0.011173300598125255
0,2026-04-22,2026-04-21,SMWB,SW2,1,237418413.96,0,-2.3587356381973255,1845.0,,,0,,,0,0,-0.720546154748059,0.011173300598125576,0.1667691437864697
0,2026-05-06,2026-05-05,SMWB,SW2,1,237418413.96,0,-1.043636511809518,1742.0,,,0,,,0,0,-0.3283786672602907,0.16676914378646981,0.14289183538408637
0,2026-05-20,2026-05-19,SMWB,SW2,1,237418413.96,0,1.6719411209586303,153.0,,,0,,,0,0,0.35900685327371157,0.14289183538408665,0.1580251519348167
0,2026-06-04,2026-06-03,SMWB,SW2,1,237418413.96,0,1.617762251748299,157.0,,,0,,,0,0,0.3893542878354662,0.15802515193481687,0.1221560329788421
0,2026-06-18,2026-06-17,SMWB,SW2,1,237418413.96,0,2.0290134764620253,84.0,,,0,,,0,0,0.5861453022028894,0.12215603297884234,0.23822433437510085
1,2021-10-20,2021-10-19,SMWB,TRAIN,0,237418413.96,0,-1.7701114857082336,1125.0,,,0,,,0,0,-0.15798544136811335,0.05425740506990605,-0.0599524761188311
1,2021-11-03,2021-11-02,SMWB,TRAIN,0,237418413.96,0,-2.450232439785604,1215.0,,,0,,,0,0,-0.23367975042545142,-0.05995247611883098,0.030173600763219944
1,2021-11-17,2021-11-16,SMWB,TRAIN,0,237418413.96,0,-1.0703955666352176,1080.0,,,0,,,0,0,-0.024385383487214377,0.030173600763219757,-0.18484362622666456
1,2021-12-02,2021-12-01,SMWB,TRAIN,0,237418413.96,0,-1.130475975777248,1035.0,,,0,,,0,0,-0.24733345072143054,-0.18484362622666448,-0.05544864637919424
1,2021-12-16,2021-12-15,SMWB,TRAIN,0,237418413.96,0,-2.4177502287948927,1172.0,,,0,,,0,0,-0.37533385932561014,-0.05544864637919425,0.12282404885196505
1,2021-12-31,2021-12-30,SMWB,TRAIN,0,237418413.96,0,-0.9303891409665519,1008.0,,,0,,,0,0,-0.14234512850929856,0.12282404885196495,-0.05114420754418826
1,2022-01-14,2022-01-13,SMWB,TRAIN,0,237418413.96,0,-0.7526815343492312,972.0,,,0,,,0,0,-0.1776395738426097,-0.051144207544188316,-0.22284544429158176
1,2022-01-31,2022-01-28,SMWB,TRAIN,0,237418413.96,0,-1.2661784812036516,1029.0,,,0,,,0,0,-0.3602453136940253,-0.22284544429158182,0.02064970129054354
1,2022-02-14,2022-02-11,SMWB,TRAIN,0,237418413.96,0,-0.7403923155550659,1011.0,,,0,,,0,0,-0.29875196137706983,0.020649701290543533,0.013053122244579262
1,2022-03-01,2022-02-28,SMWB,TRAIN,0,237418413.96,0,-0.47675062451802597,983.0,,,0,,,0,0,-0.17533273451688686,0.013053122244579416,-0.1700057774690325
1,2022-03-15,2022-03-14,SMWB,TRAIN,0,237418413.96,0,-0.3343929587166711,962.0,,,0,,,0,0,-0.2294430528649132,-0.1700057774690324,0.11216905259747985
1,2022-03-29,2022-03-28,SMWB,TRAIN,0,237418413.96,0,-1.3228915028414843,1138.0,,,0,,,0,0,-0.3116296673135223,0.11216905259747982,0.0015255533088371917
1,2022-04-12,2022-04-11,SMWB,TRAIN,0,237418413.96,0,-1.1798981474482484,1147.0,,,0,,,0,0,-0.3173444686642489,0.001525553308837196,-0.006883392379189212
1,2022-04-27,2022-04-26,SMWB,TRAIN,0,237418413.96,0,0.3525376502456151,773.0,,,0,,,0,0,-0.026506663563328675,-0.006883392379189175,-0.3800801496540357
1,2022-05-11,2022-05-10,SMWB,TRAIN,0,237418413.96,0,-1.7185986568696068,1226.0,,,0,,,0,0,-0.5006732523019726,-0.3800801496540356,0.014484932921367013
1,2022-05-25,2022-05-24,SMWB,TRAIN,0,237418413.96,0,-1.4781242955900997,1187.0,,,0,,,0,0,-0.4186521123901184,0.014484932921366874,0.03050345429341484
1,2022-06-09,2022-06-08,SMWB,TRAIN,0,237418413.96,0,-1.3460167272441006,1179.0,,,0,,,0,0,-0.3039123076649001,0.030503454293414934,-0.0956321200335368
1,2022-06-24,2022-06-23,SMWB,TRAIN,0,237418413.96,0,-1.5148591723488571,1193.0,,,0,,,0,0,-0.4713309651828149,-0.0956321200335368,0.13456391723871167
1,2022-07-11,2022-07-08,SMWB,TRAIN,0,237418413.96,0,-0.7592846238606787,1084.0,,,0,,,0,0,-0.29462386662173934,0.1345639172387118,-0.04000533461369902
1,2022-07-25,2022-07-22,SMWB,TRAIN,0,237418413.96,0,-1.6536869410233836,1250.0,,,0,,,0,0,-0.3438105970257294,-0.04000533461369897,-0.06661730042456422
1,2022-08-08,2022-08-05,SMWB,TRAIN,0,237418413.96,0,-1.981233900377911,1331.0,,,0,,,0,0,-0.28480768128043804,-0.06661730042456421,-0.029122617246279514
1,2022-08-22,2022-08-19,SMWB,TRAIN,0,237418413.96,0,-1.0344676654558218,1185.0,,,0,,,0,0,-0.07731121184792684,-0.029122617246279507,-0.1338691734080079
1,2022-09-06,2022-09-02,SMWB,TRAIN,0,237418413.96,0,-1.089303416838159,1183.0,,,0,,,0,0,-0.20349226391692185,-0.1338691734080081,-0.0498718300401731
1,2022-09-20,2022-09-19,SMWB,TRAIN,0,237418413.96,0,-1.4561489163194494,1254.0,,,0,,,0,0,-0.17662353567931746,-0.04987183004017296,-0.10947249361682931
1,2022-10-04,2022-10-03,SMWB,TRAIN,0,237418413.96,0,-2.0202571221649555,1333.0,,,0,,,0,0,-0.36503923163626595,-0.10947249361682909,0.018838861696406355
1,2022-10-18,2022-10-17,SMWB,TRAIN,0,237418413.96,0,-2.240602846340683,1363.0,,,0,,,0,0,-0.495151321672548,0.018838861696406334,-0.029994355868191602
1,2022-11-01,2022-10-31,SMWB,TRAIN,0,237418413.96,0,-1.333475423140588,1267.0,,,0,,,0,0,-0.38822330167365854,-0.029994355868191516,-0.04255961441879589
1,2022-11-15,2022-11-14,SMWB,TRAIN,0,237418413.96,0,-0.9616361230773639,1218.0,,,0,,,0,0,-0.34574587340654217,-0.04255961441879581,-0.20532663086804193
1,2022-11-30,2022-11-29,SMWB,TRAIN,0,237418413.96,0,-2.5494610238510043,1387.0,,,0,,,0,0,-0.46072042694218635,-0.20532663086804182,0.22191075888357728
1,2022-12-14,2022-12-13,SMWB,TRAIN,0,237418413.96,0,-1.3501829486924035,1259.0,,,0,,,0,0,-0.2375134915971624,0.22191075888357728,-0.17969343438768512
1,2022-12-29,2022-12-28,SMWB,TRAIN,0,237418413.96,0,-1.308780417675671,1259.0,,,0,,,0,0,-0.17969343438768492,-0.17969343438768492,0.17143574914870366
1,2023-01-13,2023-01-12,SMWB,SW1,1,237418413.96,0,-1.4980386555172092,1314.0,,,0,,,0,0,-0.061112260193484716,0.1714357491487034,0.11723009121321011
1,2023-01-30,2023-01-27,SMWB,SW1,1,237418413.96,0,-0.41878033839331136,1145.0,,,0,,,0,0,0.10568833077303873,0.11723009121321028,-0.007401958295667701
1,2023-02-13,2023-02-10,SMWB,SW1,1,237418413.96,0,0.19176340567125916,926.0,,,0,,,0,0,0.17846570150503757,-0.007401958295667401,-0.001486989121578367
1,2023-02-28,2023-02-27,SMWB,SW1,1,237418413.96,0,2.2025894743352143,104.0,,,0,,,0,0,0.36392908285425246,-0.0014869891215780855,-0.10337835445383507
1,2023-03-14,2023-03-13,SMWB,SW1,1,237418413.96,0,0.5294093218323399,740.0,,,0,,,0,0,0.0736003579296241,-0.10337835445383516,0.0065789710980425605
1,2023-03-28,2023-03-27,SMWB,SW1,1,237418413.96,0,0.8194113283191871,584.0,,,0,,,0,0,0.14058195062118956,0.006578971098042757,-0.08195710727366576
1,2023-04-12,2023-04-11,SMWB,SW1,1,237418413.96,0,-0.12614213161441576,1051.0,,,0,,,0,0,-0.0901204179128266,-0.08195710727366583,0.015887359762319146
1,2023-04-26,2023-04-25,SMWB,SW1,1,237418413.96,0,0.2082470471285468,929.0,,,0,,,0,0,-0.10465974478121558,0.015887359762319052,-0.012334958157951397
