date,variant,equity,cash_free,cash_pending,n_tickers,max_concentration,cost_total_cum,ret_cash,regime_defensive_used,ml_cash_signal_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,rebalance_cadence,is_rebalance_day,equity_base100
2022-05-16,C4_TRIGGER,665255.9134249745,293.4734249743411,0.0,20,0.05001233259048993,4078.4862929249985,3.2936507936507936e-05,1,0,141,75,130,2,301,10,1,665.2184288944574
2022-05-17,C4_TRIGGER,678544.4430909642,293.483090964132,0.0,20,0.05523588083525947,4078.4862929249985,3.2936507936507936e-05,1,0,141,75,130,0,301,10,0,678.5062098045387
2022-05-18,C4_TRIGGER,659856.3327572723,293.4927572722868,0.0,20,0.056524970888958914,4078.4862929249985,3.2936507936507936e-05,1,0,141,75,130,0,301,10,0,659.8191524716965
2022-05-19,C4_TRIGGER,658769.507893899,293.502423898816,30050.605470000002,20,0.05327924194945128,4086.0008229249984,3.2936507936507936e-05,1,0,143,76,130,3,304,10,0,658.7323888465909
2022-05-20,C4_TRIGGER,655193.1290828494,30345.107322849293,5711.53176,20,0.05457833486449493,4087.4290629249986,3.2936507936507936e-05,1,0,144,76,130,1,305,10,0,655.1562115502937
2022-05-23,C4_TRIGGER,676850.6366626285,36057.82666262861,0.0,20,0.05700312286066627,4087.4290629249986,3.2936507936507936e-05,1,0,144,76,130,1,305,10,0,676.812498815473
2022-05-24,C4_TRIGGER,668785.9742815228,36059.014281522665,0.0,20,0.05868693649289704,4087.4290629249986,3.2936507936507936e-05,1,0,144,76,130,0,305,10,0,668.7482908460862
2022-05-25,C4_TRIGGER,695932.3619395329,36060.20193953273,0.0,20,0.058707142007501364,4087.4290629249986,3.2936507936507936e-05,0,0,144,76,130,0,305,10,0,695.8931489128878
2022-05-26,C4_TRIGGER,708419.0896366603,36061.389636660104,0.0,20,0.05942922856806838,4087.4290629249986,3.2936507936507936e-05,0,0,144,76,130,0,305,10,0,708.3791730324656
2022-05-27,C4_TRIGGER,729390.4173729062,36062.577372906075,0.0,20,0.06016153894377994,4087.4290629249986,3.2936507936507936e-05,0,0,144,76,130,0,305,10,0,729.3493191176226
2022-05-31,C4_TRIGGER,706839.1609736746,2.2246111745882513,207602.6363625,20,0.059451148606585305,4148.355535424999,3.2936507936507936e-05,0,0,144,76,130,0,305,10,1,706.7993333921897
2022-06-01,C4_TRIGGER,734574.2687528257,207611.6987528257,0.0,20,0.05935437961096195,4148.355535424999,3.2936507936507936e-05,0,0,144,76,130,0,305,10,0,734.5328784080899
2022-06-02,C4_TRIGGER,737978.2767571893,207618.5367571894,0.0,20,0.059877372263816474,4148.355535424999,3.2936507936507936e-05,0,0,144,76,130,0,305,10,0,737.936694610112
2022-06-03,C4_TRIGGER,737882.9149867732,207625.3749867731,0.0,20,0.05971245451697416,4148.355535424999,3.2936507936507936e-05,0,0,144,76,130,0,305,10,0,737.8413382129531
2022-06-06,C4_TRIGGER,744813.0134415841,207632.21344158417,0.0,20,0.06082788455944898,4148.355535424999,3.2936507936507936e-05,0,0,144,76,130,0,305,10,0,744.7710461842197
2022-06-07,C4_TRIGGER,757037.52212163,207639.05212163008,0.0,20,0.0625382475987676,4148.355535424999,3.2936507936507936e-05,0,0,144,76,130,0,305,10,0,756.994866061717
2022-06-08,C4_TRIGGER,748665.1010269183,207645.89102691822,0.0,20,0.06143120593829628,4148.355535424999,3.2936507936507936e-05,0,0,144,76,130,0,305,10,0,748.6229167197063
2022-06-09,C4_TRIGGER,727927.660157456,207652.73015745604,0.0,20,0.061956156454124355,4148.355535424999,3.2936507936507936e-05,1,0,144,76,130,0,305,10,0,727.8866443227362
2022-06-10,C4_TRIGGER,720847.939513251,207659.56951325093,0.0,20,0.06128671191018629,4148.355535424999,3.2936507936507936e-05,1,0,145,76,130,0,305,10,0,720.8073225926921
2022-06-13,C4_TRIGGER,691141.6490943104,207666.4090943103,0.0,20,0.06039022544032009,4148.355535424999,3.2936507936507936e-05,1,0,145,76,130,0,305,10,0,691.1027060053211
2022-06-14,C4_TRIGGER,688769.4174962301,4.536751230149951,182351.420745,17,0.059440008455694957,4245.857282925,3.2936507936507936e-05,1,0,145,77,130,0,305,10,1,688.7306080730767
2022-06-15,C4_TRIGGER,692477.0512996715,182361.96366467152,509801.977635,10,0.00010380127379686076,4373.3396479250005,3.2936507936507936e-05,1,1,145,77,130,0,305,10,0,692.4380329660678
2022-06-16,C4_TRIGGER,692500.545560118,692207.3388801181,293.20668,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,692.4615259027061
2022-06-17,C4_TRIGGER,692543.9642451174,692543.9642451174,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,692.5049421412348
2022-06-21,C4_TRIGGER,692587.3856523994,692587.3856523994,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,692.5483611018927
2022-06-22,C4_TRIGGER,692630.8097821347,692630.8097821347,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,692.5917827848508
2022-06-23,C4_TRIGGER,692674.236634494,692674.236634494,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,692.6352071902793
2022-06-24,C4_TRIGGER,692717.666209648,692717.666209648,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,692.6786343183492
2022-06-27,C4_TRIGGER,692761.0985077674,692761.0985077674,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,692.7220641692309
2022-06-28,C4_TRIGGER,692804.533529023,692804.533529023,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,692.7654967430955
2022-06-29,C4_TRIGGER,692847.9712735856,692847.9712735856,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,1,692.8089320401134
2022-06-30,C4_TRIGGER,692891.4117416258,692891.4117416258,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,692.8523700604557
2022-07-01,C4_TRIGGER,692934.8549333143,692934.8549333143,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,692.8958108042928
2022-07-05,C4_TRIGGER,692978.300848822,692978.300848822,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,692.9392542717954
2022-07-06,C4_TRIGGER,693021.7494883196,693021.7494883196,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,692.9827004631347
2022-07-07,C4_TRIGGER,693065.2008519779,693065.2008519779,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,693.0261493784813
2022-07-08,C4_TRIGGER,693108.6549399678,693108.6549399678,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,693.0696010180056
2022-07-11,C4_TRIGGER,693152.11175246,693152.11175246,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,693.1130553818789
2022-07-12,C4_TRIGGER,693195.5712896254,693195.5712896254,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,693.1565124702719
2022-07-13,C4_TRIGGER,693239.0335516348,693239.0335516348,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,693.1999722833552
2022-07-14,C4_TRIGGER,693282.498538659,693282.498538659,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,1,693.2434348213
2022-07-15,C4_TRIGGER,693325.9662508689,693325.9662508689,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,693.2869000842768
2022-07-18,C4_TRIGGER,693369.4366884354,693369.4366884354,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,693.3303680724567
2022-07-19,C4_TRIGGER,693412.9098515293,693412.9098515293,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,693.3738387860104
2022-07-20,C4_TRIGGER,693456.3857403215,693456.3857403215,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,693.4173122251087
2022-07-21,C4_TRIGGER,693499.864354983,693499.864354983,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,693.4607883899229
2022-07-22,C4_TRIGGER,693543.3456956845,693543.3456956845,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,693.5042672806235
2022-07-25,C4_TRIGGER,693586.8297625972,693586.8297625972,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,693.5477488973816
2022-07-26,C4_TRIGGER,693630.3165558918,693630.3165558918,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,693.5912332403678
2022-07-27,C4_TRIGGER,693673.8060757393,693673.8060757393,0.0,0,0.0,4373.412967924999,6.26984126984127e-05,0,1,145,77,130,0,305,10,0,693.6347203097536
2022-07-28,C4_TRIGGER,693737.943376063,693737.943376063,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,1,693.6988539961949
2022-07-29,C4_TRIGGER,693801.8113137073,693801.8113137073,0.0,0,0.0,4373.412967924999,9.206349206349206e-05,0,1,145,77,130,0,305,10,0,693.7627183351344
2022-08-01,C4_TRIGGER,693865.9604494359,693865.9604494359,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,693.8268638563137
2022-08-02,C4_TRIGGER,693930.1155164139,693930.1155164139,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,693.8910153084084
2022-08-03,C4_TRIGGER,693994.2765151899,693994.2765151899,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,693.9551726919667
2022-08-04,C4_TRIGGER,694058.4434463122,694058.4434463122,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,694.0193360075372
2022-08-05,C4_TRIGGER,694122.6163103293,694122.6163103293,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,694.0835052556681
2022-08-08,C4_TRIGGER,694186.7951077898,694186.7951077898,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,694.147680436908
2022-08-09,C4_TRIGGER,694250.9798392423,694250.9798392423,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,694.2118615518056
2022-08-10,C4_TRIGGER,694315.1705052354,694315.1705052354,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,694.2760486009095
2022-08-11,C4_TRIGGER,694379.3671063179,694379.3671063179,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,1,694.3402415847683
2022-08-12,C4_TRIGGER,694443.5696430384,694443.5696430384,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,694.4044405039307
2022-08-15,C4_TRIGGER,694507.778115946,694507.778115946,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,694.4686453589455
2022-08-16,C4_TRIGGER,694571.9925255893,694571.9925255893,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,694.5328561503618
2022-08-17,C4_TRIGGER,694636.2128725173,694636.2128725173,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,694.597072878728
2022-08-18,C4_TRIGGER,694700.439157279,694700.439157279,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,694.6612955445935
2022-08-19,C4_TRIGGER,694764.6713804234,694764.6713804234,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,694.725524148507
2022-08-22,C4_TRIGGER,694828.9095424995,694828.9095424995,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,694.7897586910177
2022-08-23,C4_TRIGGER,694893.1536440564,694893.1536440564,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,694.8539991726744
2022-08-24,C4_TRIGGER,694957.4036856433,694957.4036856433,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,694.9182455940264
2022-08-25,C4_TRIGGER,695021.6596678095,695021.6596678095,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,1,694.982497955623
2022-08-26,C4_TRIGGER,695085.9215911042,695085.9215911042,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,695.0467562580135
2022-08-29,C4_TRIGGER,695150.1894560768,695150.1894560768,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,695.1110205017469
2022-08-30,C4_TRIGGER,695214.4632632766,695214.4632632766,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,695.1752906873728
2022-08-31,C4_TRIGGER,695278.743013253,695278.743013253,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,695.2395668154403
2022-09-01,C4_TRIGGER,695343.0287065554,695343.0287065554,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,695.303848886499
2022-09-02,C4_TRIGGER,695407.3203437334,695407.3203437334,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,695.3681369010985
2022-09-06,C4_TRIGGER,695471.6179253367,695471.6179253367,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,695.4324308597882
2022-09-07,C4_TRIGGER,695535.9214519147,695535.9214519147,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,695.4967307631177
2022-09-08,C4_TRIGGER,695600.2309240173,695600.2309240173,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,695.5610366116367
2022-09-09,C4_TRIGGER,695664.546342194,695664.546342194,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,1,695.6253484058949
2022-09-12,C4_TRIGGER,695728.8677069946,695728.8677069946,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,695.6896661464418
2022-09-13,C4_TRIGGER,695793.1950189691,695793.1950189691,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,695.7539898338276
2022-09-14,C4_TRIGGER,695857.5282786674,695857.5282786674,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,695.818319468602
2022-09-15,C4_TRIGGER,695921.8674866392,695921.8674866392,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,695.8826550513148
2022-09-16,C4_TRIGGER,695986.2126434346,695986.2126434346,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,695.946996582516
2022-09-19,C4_TRIGGER,696050.5637496037,696050.5637496037,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,696.0113440627556
2022-09-20,C4_TRIGGER,696114.9208056964,696114.9208056964,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,696.0756974925837
2022-09-21,C4_TRIGGER,696179.2838122629,696179.2838122629,0.0,0,0.0,4373.412967924999,9.246031746031747e-05,0,1,145,77,130,0,305,10,0,696.1400568725503
