date,variant,equity,cash_free,cash_pending,n_tickers,max_concentration,cost_total_cum,ret_cash,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum
2022-03-24,C3,10313783755.632013,10313783755.632013,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-03-25,C3,10313918817.085957,10313918817.085957,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-03-28,C3,10314053880.308561,10314053880.308561,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-03-29,C3,10314188945.29985,10314188945.29985,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-03-30,C3,10314324012.059849,10314324012.059849,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-03-31,C3,10314459080.588577,10314459080.588577,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-01,C3,10314594150.88606,10314594150.88606,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-04,C3,10314729222.952322,10314729222.952322,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-05,C3,10314864296.787384,10314864296.787384,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-06,C3,10314999372.39127,10314999372.39127,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-07,C3,10315134449.764004,10315134449.764004,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-08,C3,10315269528.905607,10315269528.905607,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-11,C3,10315404609.816105,10315404609.816105,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-12,C3,10315539692.49552,10315539692.49552,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-13,C3,10315674776.943874,10315674776.943874,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-14,C3,10315809863.161192,10315809863.161192,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-18,C3,10315944951.147495,10315944951.147495,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-19,C3,10316080040.902807,10316080040.902807,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-20,C3,10316215132.427153,10316215132.427153,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-21,C3,10316350225.720552,10316350225.720552,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-22,C3,10316485320.783031,10316485320.783031,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-25,C3,10316620417.614613,10316620417.614613,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-26,C3,10316755516.215319,10316755516.215319,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-27,C3,10316890616.585175,10316890616.585175,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-28,C3,10317025718.724201,10317025718.724201,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-04-29,C3,10317160822.632423,10317160822.632423,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-05-02,C3,10317295928.309862,10317295928.309862,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-05-03,C3,10317431035.756542,10317431035.756542,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-05-04,C3,10317566144.972486,10317566144.972486,0.0,0,0.0,2491613.4042125246,1.3095238095238094e-05,1,6,8,14,1,26
2022-05-05,C3,10317905969.571707,10317905969.571707,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-06,C3,10318245805.363562,10318245805.363562,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-09,C3,10318585652.348421,10318585652.348421,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-10,C3,10318925510.526653,10318925510.526653,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-11,C3,10319265379.898628,10319265379.898628,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-12,C3,10319605260.464712,10319605260.464712,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-13,C3,10319945152.225275,10319945152.225275,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-16,C3,10320285055.180687,10320285055.180687,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-17,C3,10320624969.331314,10320624969.331314,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-18,C3,10320964894.677526,10320964894.677526,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-19,C3,10321304831.219692,10321304831.219692,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-20,C3,10321644778.958181,10321644778.958181,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-23,C3,10321984737.893362,10321984737.893362,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-24,C3,10322324708.025602,10322324708.025602,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-25,C3,10322664689.355272,10322664689.355272,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-26,C3,10323004681.88274,10323004681.88274,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-27,C3,10323344685.608374,10323344685.608374,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-05-31,C3,10323684700.532543,10323684700.532543,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-06-01,C3,10324024726.655617,10324024726.655617,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-06-02,C3,10324364763.977964,10324364763.977964,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-06-03,C3,10324704812.499952,10324704812.499952,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-06-06,C3,10325044872.221952,10325044872.221952,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-06-07,C3,10325384943.144331,10325384943.144331,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-06-08,C3,10325725025.26746,10325725025.26746,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-06-09,C3,10326065118.591705,10326065118.591705,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-06-10,C3,10326405223.117437,10326405223.117437,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-06-13,C3,10326745338.845024,10326745338.845024,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-06-14,C3,10327085465.774836,10327085465.774836,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-06-15,C3,10327425603.90724,10327425603.90724,0.0,0,0.0,2491613.4042125246,3.2936507936507936e-05,1,6,8,14,1,26
2022-06-16,C3,10328073117.099865,10328073117.099865,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-06-17,C3,10328720670.89054,10328720670.89054,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-06-21,C3,10329368265.281809,10329368265.281809,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-06-22,C3,10330015900.276218,10330015900.276218,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-06-23,C3,10330663575.876314,10330663575.876314,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-06-24,C3,10331311292.084642,10331311292.084642,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-06-27,C3,10331959048.90375,10331959048.90375,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-06-28,C3,10332606846.33618,10332606846.33618,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-06-29,C3,10333254684.384481,10333254684.384481,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-06-30,C3,10333902563.0512,10333902563.0512,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-01,C3,10334550482.338884,10334550482.338884,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-05,C3,10335198442.250078,10335198442.250078,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-06,C3,10335846442.78733,10335846442.78733,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-07,C3,10336494483.953188,10336494483.953188,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-08,C3,10337142565.750196,10337142565.750196,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-11,C3,10337790688.180906,10337790688.180906,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-12,C3,10338438851.247864,10338438851.247864,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-13,C3,10339087054.953615,10339087054.953615,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-14,C3,10339735299.30071,10339735299.30071,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-15,C3,10340383584.291698,10340383584.291698,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-18,C3,10341031909.929125,10341031909.929125,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-19,C3,10341680276.21554,10341680276.21554,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-20,C3,10342328683.153492,10342328683.153492,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-21,C3,10342977130.745531,10342977130.745531,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-22,C3,10343625618.994204,10343625618.994204,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-25,C3,10344274147.90206,10344274147.90206,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-26,C3,10344922717.47165,10344922717.47165,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-27,C3,10345571327.705523,10345571327.705523,0.0,0,0.0,2491613.4042125246,6.26984126984127e-05,1,6,8,14,1,26
2022-07-28,C3,10346527882.514791,10346527882.514791,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-07-29,C3,10347480420.00239,10347480420.00239,0.0,0,0.0,2491613.4042125246,9.206349206349206e-05,1,6,8,14,1,26
2022-08-01,C3,10348437151.326939,10348437151.326939,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-02,C3,10349393971.111168,10349393971.111168,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-03,C3,10350350879.363258,10350350879.363258,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-04,C3,10351307876.09139,10351307876.09139,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-05,C3,10352264961.303743,10352264961.303743,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-08,C3,10353222135.0085,10353222135.0085,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-09,C3,10354179397.21384,10354179397.21384,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-10,C3,10355136747.927948,10355136747.927948,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-11,C3,10356094187.159006,10356094187.159006,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-12,C3,10357051714.9152,10357051714.9152,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-15,C3,10358009331.204714,10358009331.204714,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-16,C3,10358967036.035734,10358967036.035734,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-17,C3,10359924829.416447,10359924829.416447,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-18,C3,10360882711.35504,10360882711.35504,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-19,C3,10361840681.859701,10361840681.859701,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-22,C3,10362798740.93862,10362798740.93862,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-23,C3,10363756888.599985,10363756888.599985,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-24,C3,10364715124.851988,10364715124.851988,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-25,C3,10365673449.702818,10365673449.702818,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-26,C3,10366631863.160667,10366631863.160667,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-29,C3,10367590365.23373,10367590365.23373,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-30,C3,10368548955.930199,10368548955.930199,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-08-31,C3,10369507635.258266,10369507635.258266,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-09-01,C3,10370466403.22613,10370466403.22613,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-09-02,C3,10371425259.841984,10371425259.841984,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-09-06,C3,10372384205.114025,10372384205.114025,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-09-07,C3,10373343239.050451,10373343239.050451,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-09-08,C3,10374302361.659458,10374302361.659458,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-09-09,C3,10375261572.949247,10375261572.949247,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-09-12,C3,10376220872.928017,10376220872.928017,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-09-13,C3,10377180261.603966,10377180261.603966,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-09-14,C3,10378139738.985296,10378139738.985296,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-09-15,C3,10379099305.080212,10379099305.080212,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-09-16,C3,10380058959.896912,10380058959.896912,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-09-19,C3,10381018703.443602,10381018703.443602,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-09-20,C3,10381978535.728483,10381978535.728483,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-09-21,C3,10382938456.759764,10382938456.759764,0.0,0,0.0,2491613.4042125246,9.246031746031747e-05,1,6,8,14,1,26
2022-09-22,C3,10384207482.571144,10384207482.571144,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-09-23,C3,10385476663.48568,10385476663.48568,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-09-26,C3,10386745999.522327,10386745999.522327,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-09-27,C3,10388015490.700047,10388015490.700047,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-09-28,C3,10389285137.037798,10389285137.037798,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-09-29,C3,10390554938.554546,10390554938.554546,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-09-30,C3,10391824895.269258,10391824895.269258,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-03,C3,10393095007.200901,10393095007.200901,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-04,C3,10394365274.368446,10394365274.368446,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-05,C3,10395635696.790869,10395635696.790869,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-06,C3,10396906274.487143,10396906274.487143,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-07,C3,10398177007.476246,10398177007.476246,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-10,C3,10399447895.777159,10399447895.777159,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-11,C3,10400718939.408863,10400718939.408863,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-12,C3,10401990138.390345,10401990138.390345,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-13,C3,10403261492.740591,10403261492.740591,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-14,C3,10404533002.478592,10404533002.478592,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-17,C3,10405804667.623339,10405804667.623339,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-18,C3,10407076488.193825,10407076488.193825,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-19,C3,10408348464.209047,10408348464.209047,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-20,C3,10409620595.688005,10409620595.688005,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-21,C3,10410892882.6497,10410892882.6497,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-24,C3,10412165325.113134,10412165325.113134,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-25,C3,10413437923.097315,10413437923.097315,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-26,C3,10414710676.621248,10414710676.621248,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-27,C3,10415983585.703945,10415983585.703945,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-28,C3,10417256650.36442,10417256650.36442,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-10-31,C3,10418529870.621685,10418529870.621685,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-11-01,C3,10419803246.49476,10419803246.49476,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-11-02,C3,10421076778.002665,10421076778.002665,0.0,0,0.0,2491613.4042125246,0.00012222222222222221,1,6,8,14,1,26
2022-11-03,C3,10422660616.259005,10422660616.259005,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-04,C3,10424244695.233618,10424244695.233618,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-07,C3,10425829014.963093,10425829014.963093,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-08,C3,10427413575.484018,10427413575.484018,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-09,C3,10428998376.83299,10428998376.83299,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-10,C3,10430583419.046612,10430583419.046612,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-11,C3,10432168702.161491,10432168702.161491,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-14,C3,10433754226.214241,10433754226.214241,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-15,C3,10435339991.24148,10435339991.24148,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-16,C3,10436925997.27983,10436925997.27983,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-17,C3,10438512244.365925,10438512244.365925,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-18,C3,10440098732.536398,10440098732.536398,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-21,C3,10441685461.82789,10441685461.82789,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-22,C3,10443272432.27705,10443272432.27705,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-23,C3,10444859643.920527,10444859643.920527,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-25,C3,10446447096.79498,10446447096.79498,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-28,C3,10448034790.93707,10448034790.93707,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-29,C3,10449622726.38347,10449622726.38347,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-11-30,C3,10451210903.170853,10451210903.170853,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-12-01,C3,10452799321.335897,10452799321.335897,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-12-02,C3,10454387980.91529,10454387980.91529,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-12-05,C3,10455976881.945724,10455976881.945724,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-12-06,C3,10457566024.463894,10457566024.463894,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-12-07,C3,10459155408.5065,10459155408.5065,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-12-08,C3,10460745034.110254,10460745034.110254,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-12-09,C3,10462334901.311867,10462334901.311867,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-12-12,C3,10463925010.148058,10463925010.148058,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-12-13,C3,10465515360.655552,10465515360.655552,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-12-14,C3,10467105952.87108,10467105952.87108,0.0,0,0.0,2491613.4042125246,0.000151984126984127,1,6,8,14,1,26
2022-12-15,C3,10468904467.505047,10468904467.505047,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2022-12-16,C3,10470703291.169504,10470703291.169504,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2022-12-19,C3,10472502423.917551,10472502423.917551,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2022-12-20,C3,10474301865.802296,10474301865.802296,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2022-12-21,C3,10476101616.876858,10476101616.876858,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2022-12-22,C3,10477901677.19436,10477901677.19436,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2022-12-23,C3,10479702046.807943,10479702046.807943,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2022-12-27,C3,10481502725.770748,10481502725.770748,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2022-12-28,C3,10483303714.135931,10483303714.135931,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2022-12-29,C3,10485105011.956654,10485105011.956654,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2022-12-30,C3,10486906619.286089,10486906619.286089,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2023-01-03,C3,10488708536.17742,10488708536.17742,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2023-01-04,C3,10490510762.683836,10490510762.683836,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2023-01-05,C3,10492313298.858536,10492313298.858536,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2023-01-06,C3,10494116144.75473,10494116144.75473,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2023-01-09,C3,10495919300.425634,10495919300.425634,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2023-01-10,C3,10497722765.924479,10497722765.924479,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2023-01-11,C3,10499526541.304497,10499526541.304497,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2023-01-12,C3,10501330626.618937,10501330626.618937,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2023-01-13,C3,10503135021.921051,10503135021.921051,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
2023-01-17,C3,10504939727.264105,10504939727.264105,0.0,0,0.0,2491613.4042125246,0.00017182539682539683,1,6,8,14,1,26
