date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt
2023-05-02,C1,TOP,rebalance_sell,,,1.0,15,794.9512125,0.1987875,2023-05-03
2023-05-03,C1,PLX,defensive_sell,6.0,-3.050609255787323,1.0,728,2292.6267,0.5732999999999999,2023-05-04
2023-05-03,C1,SONM,defensive_sell,6.0,-2.3534300566608155,1.0,1846,1845.5384999999999,0.46149999999999997,2023-05-04
2023-05-03,C1,PESI,rebalance_sell,,,1.0,232,2050.36728,0.5127200000000001,2023-05-04
2023-05-03,C1,PLX,rebalance_sell,,,1.0,1,3.1492125,0.0007875,2023-05-04
2023-05-04,C1,ATLX,defensive_sell,5.0,-2.9902849039203616,0.5,33,558.5503275,0.13967249999999998,2023-05-05
2023-05-04,C1,ATLX,rebalance_sell,,,1.0,34,575.476095,0.143905,2023-05-05
2023-05-04,C1,XERS,rebalance_sell,,,1.0,1,2.3094225,0.0005775,2023-05-05
2023-05-05,C1,COCO,defensive_sell,5.0,-1.1309077541657282,0.5,37,837.47058,0.20942000000000002,2023-05-08
2023-05-05,C1,COCO,rebalance_sell,,,1.0,38,860.1049200000001,0.21508000000000002,2023-05-08
2023-05-05,C1,IMRX,rebalance_sell,,,1.0,206,1643.4690300000002,0.41097,2023-05-08
2023-05-08,C1,PLSE,rebalance_sell,,,1.0,230,1844.13885,0.46115,2023-05-09
2023-05-09,C1,MLTX,rebalance_sell,,,1.0,64,1757.00064,0.43936000000000003,2023-05-10
2023-05-09,C1,PLSE,rebalance_sell,,,1.0,1,8.037989999999999,0.0020099999999999996,2023-05-10
2023-05-09,C1,VKTX,rebalance_sell,,,1.0,86,1930.217325,0.482675,2023-05-10
2023-05-10,C1,HBIO,rebalance_sell,,,1.0,345,1928.0678625,0.4821375,2023-05-11
2023-05-10,C1,NLST,rebalance_sell,,,1.0,363,1578.6552374999999,0.39476249999999996,2023-05-11
2023-05-11,C1,HBIO,rebalance_sell,,,1.0,1,5.7285675000000005,0.0014325000000000002,2023-05-12
2023-05-11,C1,HOOK,rebalance_sell,,,1.0,956,1796.83068,0.44932,2023-05-12
2023-05-11,C1,NLST,rebalance_sell,,,1.0,1,4.218945,0.001055,2023-05-12
2023-05-12,C1,PPSI,rebalance_sell,,,1.0,1,5.93031705,0.00148295,2023-05-15
2023-05-12,C1,RVPH,rebalance_sell,,,1.0,18,132.08697,0.033030000000000004,2023-05-15
2023-05-12,C1,XPON,rebalance_sell,,,1.0,292,1570.56726,0.39274000000000003,2023-05-15
2023-05-15,C1,AQST,defensive_sell,6.0,-4.1757038454982816,1.0,865,1859.2850624999999,0.46493749999999995,2023-05-16
2023-05-15,C1,AQST,rebalance_sell,,,1.0,2,4.298925,0.001075,2023-05-16
2023-05-15,C1,TNYA,rebalance_sell,,,1.0,1,6.99825,0.00175,2023-05-16
2023-05-17,C1,CRVS,defensive_sell,5.0,-1.4733629053124966,0.5,416,1347.50304,0.33696000000000004,2023-05-18
2023-05-17,C1,CRVS,rebalance_sell,,,1.0,417,1350.74223,0.33777000000000007,2023-05-18
2023-05-17,C1,NERV,rebalance_sell,,,1.0,297,1814.2163325000001,0.4536675000000001,2023-05-18
2023-05-17,C1,SERA,rebalance_sell,,,1.0,510,1728.467775,0.432225,2023-05-18
2023-05-17,C1,SONM,rebalance_sell,,,1.0,3,3.2691825000000003,0.0008175000000000001,2023-05-18
2023-05-18,C1,NERV,rebalance_sell,,,1.0,2,13.456635,0.0033650000000000004,2023-05-19
2023-05-18,C1,SERA,rebalance_sell,,,1.0,1,3.3591599999999997,0.00084,2023-05-19
2023-05-19,C1,GRTX,rebalance_sell,,,1.0,580,1762.7592,0.4408,2023-05-22
2023-05-19,C1,TNYA,rebalance_sell,,,1.0,242,1780.6747200000002,0.44528000000000006,2023-05-22
2023-05-22,C1,BMEA,rebalance_sell,,,1.0,89,2814.3662324999996,0.7037675,2023-05-23
2023-05-22,C1,HRTG,rebalance_sell,,,1.0,350,1679.58,0.42000000000000004,2023-05-23
2023-05-22,C1,PLSE,rebalance_sell,,,1.0,240,1502.0244,0.37560000000000004,2023-05-23
2023-05-22,C1,SONM,rebalance_sell,,,1.0,1,1.0897275000000002,0.0002725,2023-05-23
2023-05-22,C1,WULF,rebalance_sell,,,1.0,1110,1808.8476749999998,0.45232500000000003,2023-05-23
2023-05-23,C1,BMEA,rebalance_sell,,,1.0,1,31.042237500000002,0.0077625,2023-05-24
2023-05-23,C1,HRTG,rebalance_sell,,,1.0,2,9.9975,0.0025,2023-05-24
2023-05-23,C1,PLSE,rebalance_sell,,,1.0,1,6.27843,0.00157,2023-05-24
2023-05-23,C1,WULF,rebalance_sell,,,1.0,1,1.5896025,0.0003975,2023-05-24
2023-05-24,C1,HBIO,rebalance_sell,,,1.0,314,1783.07412,0.44588,2023-05-25
2023-05-25,C1,HBIO,rebalance_sell,,,1.0,1,5.6285925,0.0014075,2023-05-26
2023-05-25,C1,IONQ,rebalance_sell,,,1.0,99,925.4185875,0.2314125,2023-05-26
2023-05-25,C1,LODE,rebalance_sell,,,1.0,2468,1677.8204400000002,0.41956000000000004,2023-05-26
2023-05-26,C1,ORMP,defensive_sell,6.0,-3.8955032692751628,1.0,400,1583.604,0.39599999999999996,2023-05-30
2023-05-26,C1,LODE,rebalance_sell,,,1.0,1,0.66043485,0.00016515,2023-05-30
2023-05-26,C1,ORMP,rebalance_sell,,,1.0,1,3.95901,0.00099,2023-05-30
2023-05-26,C1,TNYA,rebalance_sell,,,1.0,11,76.8707775,0.0192225,2023-05-30
2023-05-30,C1,CRBP,rebalance_sell,,,1.0,163,1445.4485475,0.3614525,2023-05-31
2023-05-30,C1,TNYA,rebalance_sell,,,1.0,1,7.0282425,0.0017575000000000002,2023-05-31
2023-05-30,C1,XERS,rebalance_sell,,,1.0,646,1659.804945,0.415055,2023-05-31
2023-05-31,C1,BHAT,rebalance_sell,,,1.0,1,1.0097475,0.0002525,2023-06-01
2023-05-31,C1,CRBP,rebalance_sell,,,1.0,1,9.4676325,0.0023675000000000002,2023-06-01
2023-05-31,C1,HBIO,rebalance_sell,,,1.0,147,821.5245675,0.20543250000000002,2023-06-01
2023-05-31,C1,RXST,rebalance_sell,,,1.0,68,1656.7457100000001,0.41429000000000005,2023-06-01
2023-05-31,C1,SLNO,rebalance_sell,,,1.0,399,2102.2043175,0.5256825,2023-06-01
2023-05-31,C1,XERS,rebalance_sell,,,1.0,1,2.55936,0.00064,2023-06-01
2023-06-01,C1,WULF,rebalance_sell,,,1.0,878,1325.448555,0.331445,2023-06-02
2023-06-02,C1,WULF,rebalance_sell,,,1.0,1,1.4896274999999999,0.0003725,2023-06-05
2023-06-05,C1,BTBT,rebalance_sell,,,1.0,547,1520.2798349999998,0.380165,2023-06-06
2023-06-05,C1,GSIT,rebalance_sell,,,1.0,182,1246.3883250000001,0.31167500000000004,2023-06-06
2023-06-06,C1,BTBT,rebalance_sell,,,1.0,1,2.9792549999999998,0.000745,2023-06-07
2023-06-07,C1,ARLO,rebalance_sell,,,1.0,183,1769.1675974999998,0.4424025,2023-06-08
2023-06-08,C1,ARLO,rebalance_sell,,,1.0,2,18.47538,0.00462,2023-06-09
2023-06-08,C1,HBIO,rebalance_sell,,,1.0,307,1801.6394774999999,0.45052250000000005,2023-06-09
2023-06-09,C1,AQST,rebalance_sell,,,1.0,834,1767.6379800000002,0.44201999999999997,2023-06-12
2023-06-09,C1,HBIO,rebalance_sell,,,1.0,1,5.458635,0.0013650000000000001,2023-06-12
2023-06-12,C1,MVIS,defensive_sell,6.0,-2.3826332040691027,1.0,254,1559.1701099999998,0.38988999999999996,2023-06-13
2023-06-12,C1,BTBT,rebalance_sell,,,1.0,1,2.9492625,0.0007375000000000001,2023-06-13
2023-06-12,C1,MVIS,rebalance_sell,,,1.0,2,12.27693,0.00307,2023-06-13
2023-06-13,C1,CRBP,rebalance_sell,,,1.0,188,1625.7934500000001,0.4065500000000001,2023-06-14
2023-06-13,C1,SYM,rebalance_sell,,,1.0,2,93.836535,0.023465,2023-06-14
2023-06-14,C1,EFTR,rebalance_sell,,,1.0,1346,1547.5130249999997,0.38697499999999996,2023-06-15
2023-06-15,C1,MVIS,defensive_sell,6.0,-4.432017522568152,1.0,248,1252.0869,0.3131,2023-06-16
2023-06-15,C1,EFTR,rebalance_sell,,,1.0,1,0.93476625,0.00023375000000000002,2023-06-16
2023-06-15,C1,MVIS,rebalance_sell,,,1.0,1,5.0487375,0.0012625,2023-06-16
2023-06-16,C1,CRVS,defensive_sell,6.0,-3.2503401742370803,1.0,635,1422.0444,0.3556,2023-06-20
2023-06-16,C1,CRVS,rebalance_sell,,,1.0,1,2.23944,0.0005600000000000001,2023-06-20
2023-06-16,C1,SLNO,rebalance_sell,,,1.0,318,1516.480785,0.37921499999999997,2023-06-20
2023-06-16,C1,SYM,rebalance_sell,,,1.0,31,1587.4230449999998,0.396955,2023-06-20
2023-06-20,C1,LFCR,rebalance_sell,,,1.0,151,1237.8904499999999,0.30954999999999994,2023-06-21
2023-06-20,C1,SLNO,rebalance_sell,,,1.0,2,9.777555,0.0024449999999999997,2023-06-21
2023-06-20,C1,SYM,rebalance_sell,,,1.0,1,50.827290000000005,0.01271,2023-06-21
2023-06-21,C1,AQST,rebalance_sell,,,1.0,737,1488.367815,0.372185,2023-06-22
2023-06-21,C1,LFCR,rebalance_sell,,,1.0,1,8.047987500000001,0.0020125000000000004,2023-06-22
2023-06-22,C1,AQST,rebalance_sell,,,1.0,1,1.8895274999999998,0.0004725,2023-06-23
2023-06-22,C1,GSIT,rebalance_sell,,,1.0,204,1337.90544,0.33455999999999997,2023-06-23
2023-06-22,C1,LODE,rebalance_sell,,,1.0,5,4.199449875,0.001050125,2023-06-23
2023-06-23,C1,APYX,rebalance_sell,,,1.0,159,1160.409825,0.29017499999999996,2023-06-26
2023-06-26,C1,APYX,rebalance_sell,,,1.0,1,7.5481125,0.0018875,2023-06-27
2023-06-27,C1,LFCR,rebalance_sell,,,1.0,117,969.6875174999999,0.2424825,2023-06-28
2023-06-28,C1,LFMD,rebalance_sell,,,1.0,428,1685.8984199999998,0.42158,2023-06-29
2023-06-29,C1,CRVS,rebalance_sell,,,1.0,1,2.2294424999999998,0.0005575,2023-06-30
2023-06-29,C1,PIII,rebalance_sell,,,1.0,546,1784.973645,0.446355,2023-06-30
2023-06-30,C1,APYX,defensive_sell,6.0,-2.5508249645058894,1.0,94,472.70179500000006,0.11820500000000002,2023-07-03
2023-06-30,C1,NERV,defensive_sell,5.0,-1.0608239228318566,0.5,136,1242.72924,0.31076,2023-07-03
2023-06-30,C1,NERV,rebalance_sell,,,1.0,136,1242.7292400000001,0.31076000000000004,2023-07-03
2023-06-30,C1,PIII,rebalance_sell,,,1.0,2,5.978505,0.0014950000000000002,2023-07-03
2023-07-03,C1,BTBT,rebalance_sell,,,1.0,371,1702.4642775,0.4257225,2023-07-05
2023-07-03,C1,NERV,rebalance_sell,,,1.0,1,9.117719999999998,0.00228,2023-07-05
2023-07-03,C1,PPSI,rebalance_sell,,,1.0,183,1792.9516500000002,0.44835,2023-07-05
2023-07-05,C1,CNTX,rebalance_sell,,,1.0,811,1216.195875,0.304125,2023-07-06
2023-07-05,C1,PPSI,rebalance_sell,,,1.0,1,8.157960000000001,0.00204,2023-07-06
2023-07-05,C1,XELB,rebalance_sell,,,1.0,980,1626.3933,0.4067,2023-07-06
2023-07-06,C1,DMAC,rebalance_sell,,,1.0,408,1647.90792,0.41208000000000006,2023-07-07
2023-07-06,C1,LFCR,rebalance_sell,,,1.0,170,1592.501775,0.398225,2023-07-07
2023-07-06,C1,NCRA,rebalance_sell,,,1.0,46,97.49562000000002,0.024380000000000002,2023-07-07
2023-07-06,C1,XELB,rebalance_sell,,,1.0,1,1.5096225,0.0003775,2023-07-07
2023-07-07,C1,DMAC,rebalance_sell,,,1.0,2,7.858035,0.001965,2023-07-10
2023-07-07,C1,LFCR,rebalance_sell,,,1.0,1,9.55761,0.00239,2023-07-10
2023-07-10,C1,APLD,rebalance_sell,,,1.0,215,1781.9044125,0.44558749999999997,2023-07-11
2023-07-10,C1,BTBT,rebalance_sell,,,1.0,390,1555.710975,0.389025,2023-07-11
2023-07-10,C1,OLMA,rebalance_sell,,,1.0,179,1569.4375424999998,0.3924575,2023-07-11
2023-07-11,C1,BTBT,rebalance_sell,,,1.0,1,4.1089725,0.0010275000000000002,2023-07-12
2023-07-11,C1,OLMA,rebalance_sell,,,1.0,1,8.6078475,0.0021525,2023-07-12
2023-07-12,C1,RMTI,defensive_sell,5.0,-1.4104934438328574,0.5,207,1214.7862275,0.3037725,2023-07-13
2023-07-12,C1,LFMD,defensive_sell,4.0,-1.376541610671638,0.25,92,432.2919,0.1081,2023-07-13
2023-07-12,C1,BIMI,rebalance_sell,,,1.0,868,1666.14336,0.41664,2023-07-13
2023-07-12,C1,LFMD,rebalance_sell,,,1.0,274,1287.47805,0.32195,2023-07-13
2023-07-12,C1,RMTI,rebalance_sell,,,1.0,208,1220.6547600000001,0.30524,2023-07-13
2023-07-13,C1,CARM,rebalance_sell,,,1.0,191,1718.57025,0.42975,2023-07-14
2023-07-13,C1,TMC,rebalance_sell,,,1.0,509,926.148405,0.23159500000000002,2023-07-14
2023-07-14,C1,TMC,defensive_sell,6.0,-3.1152013757857557,1.0,1,2.15946,0.00054,2023-07-17
2023-07-14,C1,FNGR,rebalance_sell,,,1.0,2,11.39715,0.00285,2023-07-17
2023-07-17,C1,AAOI,defensive_sell,6.0,-2.2490450117615466,1.0,235,2088.6277125,0.5222875,2023-07-18
2023-07-17,C1,AAOI,rebalance_sell,,,1.0,1,8.8877775,0.0022225,2023-07-18
2023-07-17,C1,AMTX,rebalance_sell,,,1.0,226,1812.0668699999997,0.45313,2023-07-18
2023-07-17,C1,LFMD,rebalance_sell,,,1.0,382,1542.89418,0.38582000000000005,2023-07-18
2023-07-18,C1,AMTX,rebalance_sell,,,1.0,2,16.43589,0.004110000000000001,2023-07-19
2023-07-18,C1,LFMD,rebalance_sell,,,1.0,1,3.8890275,0.0009725000000000001,2023-07-19
2023-07-18,C1,NERV,rebalance_sell,,,1.0,154,1636.610745,0.40925500000000004,2023-07-19
2023-07-19,C1,ALTO,rebalance_sell,,,1.0,4,14.95626,0.0037400000000000003,2023-07-20
2023-07-19,C1,NERV,rebalance_sell,,,1.0,1,9.2676825,0.0023175,2023-07-20
2023-07-20,C1,LTCH,rebalance_sell,,,1.0,776,1450.75722,0.36278000000000005,2023-07-21
2023-07-21,C1,LTCH,rebalance_sell,,,1.0,1,1.8595350000000002,0.000465,2023-07-24
2023-07-21,C1,QBTS,rebalance_sell,,,1.0,638,1537.195605,0.38439500000000004,2023-07-24
2023-07-24,C1,RGTI,rebalance_sell,,,1.0,899,1545.8934299999999,0.38656999999999997,2023-07-25
2023-07-25,C1,NNBR,rebalance_sell,,,1.0,364,1102.6442699999998,0.27573,2023-07-26
2023-07-25,C1,RGTI,rebalance_sell,,,1.0,1,2.1094725,0.0005275,2023-07-26
2023-07-26,C1,NNBR,rebalance_sell,,,1.0,1,3.0292424999999996,0.0007574999999999999,2023-07-27
2023-07-27,C1,BVS,rebalance_sell,,,1.0,544,1740.3648,0.4352,2023-07-28
2023-07-28,C1,AAOI,defensive_sell,6.0,-3.0143438794997603,1.0,237,1589.8724325,0.3975675,2023-07-31
2023-07-28,C1,AAOI,rebalance_sell,,,1.0,1,6.7083224999999995,0.0016775,2023-07-31
2023-07-31,C1,MRKR,defensive_sell,6.0,-2.5979085765070513,1.0,485,2448.6376874999996,0.6123125,2023-08-01
2023-07-31,C1,MRKR,rebalance_sell,,,1.0,2,10.097475,0.002525,2023-08-01
2023-08-01,C1,BIMI,rebalance_sell,,,1.0,822,2818.7551350000003,0.7048650000000001,2023-08-02
2023-08-01,C1,NNBR,rebalance_sell,,,1.0,282,888.0779249999999,0.222075,2023-08-02
2023-08-02,C1,AAOI,rebalance_sell,,,1.0,34,251.197185,0.062815,2023-08-03
2023-08-02,C1,NNBR,rebalance_sell,,,1.0,1,3.07923,0.0007700000000000001,2023-08-03
2023-08-03,C1,ALTO,rebalance_sell,,,1.0,496,1919.0401200000001,0.47988000000000003,2023-08-04
2023-08-03,C1,AMSC,rebalance_sell,,,1.0,152,1458.8352,0.3648,2023-08-04
2023-08-03,C1,QBTS,rebalance_sell,,,1.0,4,8.27793,0.00207,2023-08-04
2023-08-04,C1,AAOI,rebalance_sell,,,1.0,39,429.2826525,0.10734750000000001,2023-08-07
2023-08-04,C1,NNBR,rebalance_sell,,,1.0,1,2.7493125,0.0006875,2023-08-07
2023-08-07,C1,OPEN,defensive_sell,6.0,-4.3226477753105055,1.0,469,1612.9566599999998,0.40334000000000003,2023-08-08
2023-08-07,C1,BIMI,defensive_sell,6.0,-2.808355721832268,1.0,665,1469.2825874999999,0.3674125,2023-08-08
2023-08-07,C1,BIMI,rebalance_sell,,,1.0,2,4.418895,0.001105,2023-08-08
2023-08-07,C1,IONQ,rebalance_sell,,,1.0,99,1542.034395,0.38560500000000003,2023-08-08
2023-08-07,C1,OPEN,rebalance_sell,,,1.0,4,13.75656,0.00344,2023-08-08
2023-08-07,C1,PGY,rebalance_sell,,,1.0,531,1337.78547,0.33453000000000005,2023-08-08
2023-08-08,C1,AMTX,rebalance_sell,,,1.0,223,1589.5925025,0.3974975,2023-08-09
2023-08-08,C1,IONQ,rebalance_sell,,,1.0,1,15.3261675,0.0038325,2023-08-09
2023-08-09,C1,ADSE,rebalance_sell,,,1.0,45,295.1262,0.0738,2023-08-10
2023-08-09,C1,CVNA,rebalance_sell,,,1.0,45,1864.3337999999999,0.4662,2023-08-10
2023-08-10,C1,ALTO,rebalance_sell,,,1.0,353,1531.6369949999998,0.38300500000000004,2023-08-11
2023-08-10,C1,HLLY,rebalance_sell,,,1.0,237,1760.4697724999999,0.4402275,2023-08-11
2023-08-10,C1,RGTI,rebalance_sell,,,1.0,831,1362.49929,0.34071,2023-08-11
2023-08-10,C1,UPST,rebalance_sell,,,1.0,42,1345.763475,0.33652499999999996,2023-08-11
2023-08-11,C1,ADSE,rebalance_sell,,,1.0,61,445.188675,0.11132500000000001,2023-08-14
2023-08-11,C1,MRKR,rebalance_sell,,,1.0,1,4.7488125,0.0011875,2023-08-14
2023-08-11,C1,PGY,rebalance_sell,,,1.0,608,1610.7972,0.40280000000000005,2023-08-14
2023-08-11,C1,RGTI,rebalance_sell,,,1.0,1,2.2794299999999996,0.00057,2023-08-14
2023-08-14,C1,HLLY,rebalance_sell,,,1.0,183,1427.04315,0.35685,2023-08-15
2023-08-14,C1,INBK,rebalance_sell,,,1.0,64,1398.69024,0.34976,2023-08-15
2023-08-15,C1,HLLY,rebalance_sell,,,1.0,1,7.3281675,0.0018325000000000001,2023-08-16
2023-08-15,C1,INBK,rebalance_sell,,,1.0,1,20.934765000000002,0.005235,2023-08-16
2023-08-15,C1,PGY,rebalance_sell,,,1.0,1,2.19945,0.00055,2023-08-16
2023-08-16,C1,AUID,rebalance_sell,,,1.0,163,1465.0036575000001,0.3663425,2023-08-17
2023-08-16,C1,XELB,rebalance_sell,,,1.0,820,1549.4125499999998,0.38745,2023-08-17
2023-08-17,C1,AMTX,rebalance_sell,,,1.0,234,1326.4483049999997,0.331695,2023-08-18
2023-08-17,C1,RGTI,rebalance_sell,,,1.0,647,1274.2713525,0.3186475,2023-08-18
2023-08-17,C1,XELB,rebalance_sell,,,1.0,2,3.619095,0.0009050000000000001,2023-08-18
2023-08-18,C1,BVS,defensive_sell,6.0,-3.265662093038143,1.0,531,2325.198555,0.581445,2023-08-21
2023-08-18,C1,AMTX,rebalance_sell,,,1.0,2,10.47738,0.0026200000000000004,2023-08-21
2023-08-18,C1,AUID,rebalance_sell,,,1.0,1,9.7475625,0.0024375,2023-08-21
2023-08-18,C1,BVS,rebalance_sell,,,1.0,2,8.75781,0.00219,2023-08-21
2023-08-18,C1,RGTI,rebalance_sell,,,1.0,2,4.11897,0.00103,2023-08-21
2023-08-21,C1,ARMP,rebalance_sell,,,1.0,384,1385.89344,0.34656,2023-08-22
2023-08-21,C1,VERA,rebalance_sell,,,1.0,15,270.0824625,0.06753750000000001,2023-08-22
2023-08-22,C1,GRPN,rebalance_sell,,,1.0,136,1426.2833400000002,0.35666000000000003,2023-08-23
2023-08-22,C1,RGTI,rebalance_sell,,,1.0,452,890.2173899999999,0.22261,2023-08-23
2023-08-23,C1,CVNA,rebalance_sell,,,1.0,33,1328.90769,0.33231,2023-08-24
2023-08-23,C1,FNGR,rebalance_sell,,,1.0,2,8.617844999999999,0.002155,2023-08-24
2023-08-23,C1,RGTI,rebalance_sell,,,1.0,1,1.9695075,0.0004925,2023-08-24
2023-08-24,C1,BIMI,rebalance_sell,,,1.0,555,1281.7294875,0.32051250000000003,2023-08-25
2023-08-24,C1,CVNA,rebalance_sell,,,1.0,1,37.75056,0.00944,2023-08-25
2023-08-24,C1,IZM,rebalance_sell,,,1.0,143,1415.346075,0.35392500000000005,2023-08-25
2023-08-24,C1,VRT,rebalance_sell,,,1.0,29,1015.0361775,0.2538225,2023-08-25
2023-08-25,C1,BIMI,rebalance_sell,,,1.0,2,4.3989,0.0011,2023-08-28
2023-08-25,C1,CBIO,rebalance_sell,,,1.0,1642,970.8360303000001,0.24276970000000003,2023-08-28
2023-08-25,C1,IZM,rebalance_sell,,,1.0,2,21.054734999999997,0.005265,2023-08-28
2023-08-25,C1,RETO,rebalance_sell,,,1.0,1088,1185.62352,0.29648,2023-08-28
2023-08-28,C1,TSAT,defensive_sell,5.0,-1.7306024760562422,0.5,32,584.1739200000001,0.14608000000000002,2023-08-29
2023-08-28,C1,FNGR,rebalance_sell,,,1.0,1,4.858785,0.0012150000000000002,2023-08-29
2023-08-28,C1,HKIT,rebalance_sell,,,1.0,38,1038.280365,0.259635,2023-08-29
2023-08-28,C1,RETO,rebalance_sell,,,1.0,2,1.8695325,0.00046750000000000003,2023-08-29
2023-08-28,C1,TSAT,rebalance_sell,,,1.0,32,584.1739200000001,0.14608000000000002,2023-08-29
2023-08-29,C1,CBIO,rebalance_sell,,,1.0,2,1.167708,0.000292,2023-08-30
2023-08-29,C1,CVNA,rebalance_sell,,,1.0,26,1232.0919,0.3081,2023-08-30
2023-08-29,C1,TSAT,rebalance_sell,,,1.0,1,18.985252499999998,0.0047475,2023-08-30
2023-08-29,C1,VERA,rebalance_sell,,,1.0,25,469.6325625,0.1174375,2023-08-30
2023-08-30,C1,ANTX,defensive_sell,6.0,-2.7012443749613877,1.0,93,1347.2331075,0.3368925,2023-08-31
2023-08-30,C1,PSHG,defensive_sell,4.0,-1.9012806171952064,0.25,138,252.47686500000003,0.06313500000000001,2023-08-31
2023-08-30,C1,ANTX,rebalance_sell,,,1.0,1,14.4863775,0.0036225000000000003,2023-08-31
2023-08-30,C1,MRKR,rebalance_sell,,,1.0,230,1345.1636250000001,0.336375,2023-08-31
2023-08-30,C1,PSHG,rebalance_sell,,,1.0,413,755.6010525,0.18894750000000002,2023-08-31
2023-08-30,C1,TOMZ,rebalance_sell,,,1.0,781,929.1576525,0.2323475,2023-08-31
2023-08-30,C1,VERA,rebalance_sell,,,1.0,1,18.75531,0.004690000000000001,2023-08-31
2023-08-31,C1,BIMI,rebalance_sell,,,1.0,475,1130.2648631250001,0.28263687500000007,2023-09-01
2023-08-31,C1,CVNA,rebalance_sell,,,1.0,1,50.3374125,0.012587500000000001,2023-09-01
2023-08-31,C1,PSHG,rebalance_sell,,,1.0,1,1.9995,0.0005,2023-09-01
2023-09-01,C1,BIMI,rebalance_sell,,,1.0,1,2.3994,0.0006,2023-09-05
2023-09-01,C1,MRKR,rebalance_sell,,,1.0,37,201.22968,0.050320000000000004,2023-09-05
2023-09-05,C1,CAMT,rebalance_sell,,,1.0,13,756.93072,0.18928,2023-09-06
2023-09-05,C1,MRKR,rebalance_sell,,,1.0,1,5.418645,0.001355,2023-09-06
2023-09-05,C1,TSAT,rebalance_sell,,,1.0,2,40.009995,0.010005000000000002,2023-09-06
2023-09-05,C1,TTI,rebalance_sell,,,1.0,224,1289.91744,0.32256,2023-09-06
2023-09-06,C1,CAMT,rebalance_sell,,,1.0,1,57.725565,0.014435000000000002,2023-09-07
2023-09-06,C1,TDS,rebalance_sell,,,1.0,57,1103.8139775000002,0.27602250000000006,2023-09-07
2023-09-06,C1,TTOO,rebalance_sell,,,1.0,1,0.300824775,7.5225e-05,2023-09-07
2023-09-07,C1,TOI,rebalance_sell,,,1.0,2,2.299425,0.000575,2023-09-08
2023-09-08,C1,ASPI,rebalance_sell,,,1.0,1302,1366.7582250000003,0.341775,2023-09-11
2023-09-08,C1,GTEC,rebalance_sell,,,1.0,1,4.498875,0.0011250000000000001,2023-09-11
2023-09-08,C1,PHVS,rebalance_sell,,,1.0,42,891.01719,0.22281,2023-09-11
2023-09-11,C1,PSHG,defensive_sell,6.0,-2.5216397078328483,1.0,550,1099.725,0.275,2023-09-12
2023-09-11,C1,ANTX,rebalance_sell,,,1.0,72,1127.23812,0.28188,2023-09-12
2023-09-11,C1,ASPI,rebalance_sell,,,1.0,2,1.9047237,0.00047630000000000003,2023-09-12
2023-09-11,C1,PHVS,rebalance_sell,,,1.0,1,19.595100000000002,0.004900000000000001,2023-09-12
2023-09-12,C1,ANTX,rebalance_sell,,,1.0,1,15.75606,0.00394,2023-09-13
2023-09-13,C1,GCT,defensive_sell,6.0,-4.989194251570357,1.0,52,634.7612700000001,0.15873,2023-09-14
2023-09-13,C1,AAOI,rebalance_sell,,,1.0,125,1139.715,0.285,2023-09-14
2023-09-13,C1,COHN,rebalance_sell,,,1.0,111,1138.575285,0.284715,2023-09-14
2023-09-14,C1,HOLO,defensive_sell,6.0,-6.974007310825263,1.0,167,220.38489000000004,0.05511000000000001,2023-09-15
2023-09-14,C1,AAOI,rebalance_sell,,,1.0,1,9.752561250000001,0.0024387500000000004,2023-09-15
2023-09-14,C1,HOLO,rebalance_sell,,,1.0,1,1.3196700000000001,0.00033,2023-09-15
2023-09-14,C1,TTOO,rebalance_sell,,,1.0,7,1.828642725,0.000457275,2023-09-15
2023-09-18,C1,COHN,defensive_sell,6.0,-2.8768503612179734,1.0,1,8.71282125,0.00217875,2023-09-19
2023-09-18,C1,MYO,rebalance_sell,,,1.0,732,914.77125,0.22875,2023-09-19
2023-09-19,C1,CDLX,defensive_sell,6.0,-2.759983539599725,1.0,71,1119.3900824999998,0.2799175,2023-09-20
2023-09-19,C1,ASPI,rebalance_sell,,,1.0,1,0.960059925,0.00024007500000000002,2023-09-20
2023-09-19,C1,CDLX,rebalance_sell,,,1.0,2,31.532114999999997,0.007885,2023-09-20
2023-09-19,C1,FNGR,rebalance_sell,,,1.0,239,1328.5077899999999,0.33221,2023-09-20
2023-09-20,C1,TTOO,defensive_sell,4.0,-1.8763063632766157,0.25,627,189.118608525,0.047291475000000006,2023-09-21
2023-09-20,C1,FNGR,rebalance_sell,,,1.0,1,5.0087475,0.0012525,2023-09-21
2023-09-20,C1,TTOO,rebalance_sell,,,1.0,1884,568.2606993,0.14210070000000002,2023-09-21
2023-09-21,C1,MYO,rebalance_sell,,,1.0,2,2.07948,0.0005200000000000001,2023-09-22
2023-09-21,C1,NN,rebalance_sell,,,1.0,53,271.8220275,0.06797249999999999,2023-09-22
2023-09-22,C1,NN,rebalance_sell,,,1.0,1,5.498625,0.001375,2023-09-25
2023-09-25,C1,HLX,rebalance_sell,,,1.0,71,805.6485375,0.2014625,2023-09-26
2023-09-25,C1,XBIO,rebalance_sell,,,1.0,24,135.80604,0.033960000000000004,2023-09-26
2023-09-26,C1,GRPN,rebalance_sell,,,1.0,79,1003.049175,0.250825,2023-09-27
