date,equity,top1_ticker,top1_weight_pct,n_tickers,n_positions_gt_10pct,max_concentration_pct,trim_events_today,regime_defensive_used
2020-02-05,105253.67170857673,CCXI,6.720905679743204,19,0,6.720905679743204,0,0
2020-02-06,105609.26031751261,CCXI,6.788467203013979,19,0,6.788467203013979,0,0
2020-02-07,107633.48055308031,BNTC,7.175016510026802,19,0,7.175016510026802,0,1
2020-02-10,107685.06204642053,CCXI,6.793421353879574,19,0,6.793421353879574,0,1
2020-02-11,106356.76646300101,CCXI,6.040273894783027,20,0,6.040273894783027,1,1
2020-02-12,105131.72299492208,CCXI,6.1380711893323445,20,0,6.1380711893323445,0,1
2020-02-13,104521.53476902255,FCEL,6.218029628403608,18,0,6.218029628403608,0,1
2020-02-14,104193.6749864168,BE,6.110255733690138,18,0,6.110255733690138,0,1
2020-02-18,108673.08374242287,FCEL,6.874765804665876,18,0,6.874765804665876,0,1
2020-02-19,111472.85401106376,FCEL,7.6011600090180025,18,0,7.6011600090180025,0,0
2020-02-20,111326.15939234658,FCEL,7.120132449790533,18,0,7.120132449790533,0,0
2020-02-21,109624.9186567569,FCEL,6.981295944184749,18,0,6.981295944184749,0,1
2020-02-24,106391.24303241077,BE,6.576857080115503,18,0,6.576857080115503,0,1
2020-02-25,102789.66973431518,FCEL,6.706889921739401,17,0,6.706889921739401,0,1
2020-02-26,103597.85027737558,FCEL,6.0014276197368055,20,0,6.0014276197368055,2,1
2020-02-27,100078.11065411789,KNSA,6.027581816415708,20,0,6.027581816415708,0,1
2020-02-28,99978.98916805573,KNSA,6.296182880403905,19,0,6.296182880403905,0,0
2020-03-02,101918.24188199133,KNSA,6.320252273835774,19,0,6.320252273835774,0,0
2020-03-03,101808.32474752673,KNSA,6.494547490489601,19,0,6.494547490489601,0,0
2020-03-04,104519.30209890273,KNSA,6.42723388417126,19,0,6.42723388417126,0,0
2020-03-05,103773.3395215332,KNSA,6.457005268303619,19,0,6.457005268303619,0,0
2020-03-06,101143.52701542123,KNSA,6.661978476361262,19,0,6.661978476361262,0,1
2020-03-09,95632.7630555699,LPTH,6.532614765475126,18,0,6.532614765475126,0,1
2020-03-10,95728.68392064652,CCXI,6.264768044833158,14,0,6.264768044833158,0,1
2020-03-11,92693.65183781428,CCXI,5.870671714953459,18,0,5.870671714953459,0,1
2020-03-12,84618.86958733897,CCXI,6.0515934861486205,15,0,6.0515934861486205,0,1
2020-03-13,85772.65105124953,CCXI,6.787291670070387,12,0,6.787291670070387,0,1
2020-03-16,81707.88542459329,ZM,5.544287404403294,12,0,5.544287404403294,0,1
2020-03-17,84827.38370530188,SRRK,5.957686986500953,9,0,5.957686986500953,0,1
2020-03-18,82406.53022980291,ZM,6.050272940865604,8,0,6.050272940865604,0,1
2020-03-19,84298.50069460631,ZM,6.1665865432558125,6,0,6.1665865432558125,0,1
2020-03-20,83787.25187591997,ZM,6.544074280082475,6,0,6.544074280082475,0,1
2020-03-23,85184.02305950256,ZM,7.867109064946215,6,0,7.867109064946215,0,1
2020-03-24,85021.9180081838,ZM,6.677760432849217,6,0,6.677760432849217,0,1
2020-03-25,84954.9566358313,NVAX,5.89194580071016,18,0,5.89194580071016,0,1
2020-03-26,88358.58022177033,NVAX,6.142289731657326,16,0,6.142289731657326,0,1
2020-03-27,89156.30521867597,NVAX,6.235453551338361,16,0,6.235453551338361,0,1
2020-03-30,90657.92571623033,NVAX,6.719544873625314,16,0,6.719544873625314,0,1
2020-03-31,89654.12671432785,NVAX,6.452664491879403,16,0,6.452664491879403,0,1
2020-04-01,88476.22371308193,NVAX,6.7552385818160605,16,0,6.7552385818160605,0,1
2020-04-02,87138.39670965675,NVAX,6.775841905461262,16,0,6.775841905461262,0,1
2020-04-03,88696.3240682415,NVAX,7.497334382069437,15,0,7.497334382069437,0,1
2020-04-06,90280.65657569004,NVAX,7.596976207466819,15,0,7.596976207466819,0,1
2020-04-07,88433.8790832626,NVAX,7.177565957526044,15,0,7.177565957526044,0,0
2020-04-08,90056.79284295639,NVAX,6.0092079999307515,17,0,6.0092079999307515,1,0
2020-04-09,90324.490003716,NVAX,5.946061804256016,17,0,5.946061804256016,0,1
2020-04-13,92142.23716454935,SMMT,6.379007261895958,17,0,6.379007261895958,0,1
2020-04-14,94574.29432545643,SMMT,7.9392397834460535,17,0,7.9392397834460535,0,1
2020-04-15,94678.51148643722,SMMT,7.646592543902732,17,0,7.646592543902732,0,1
2020-04-16,95983.12864749176,SMMT,8.214777024989221,17,0,8.214777024989221,0,1
2020-04-17,95517.74580862002,SMMT,7.710734730650788,17,0,7.710734730650788,0,1
2020-04-20,96692.796469822,NVAX,7.753421427148223,17,0,7.753421427148223,0,1
2020-04-21,95160.80013109777,NVAX,7.126831626737988,17,0,7.126831626737988,0,1
2020-04-22,96567.92729244722,SMMT,7.329969896282135,17,0,7.329969896282135,0,1
2020-04-23,96545.01391850483,ZM,6.129938522765769,18,0,6.129938522765769,4,1
2020-04-24,97177.37054204434,TDOC,6.173690403985887,18,0,6.173690403985887,0,1
2020-04-27,98283.86864097536,TDOC,6.147082001899557,18,0,6.147082001899557,0,1
2020-04-28,96714.6917399859,SMMT,6.236105281930437,18,0,6.236105281930437,0,1
2020-04-29,96251.88683907596,SMMT,6.298983011248993,18,0,6.298983011248993,0,1
2020-04-30,94645.35946303795,LPTH,6.463042704580643,18,0,6.463042704580643,0,1
2020-05-01,93201.61469212417,LPTH,5.981613106614023,18,0,5.981613106614023,0,1
2020-05-04,93375.55696842476,LPTH,5.9193344376719965,18,0,5.9193344376719965,0,1
2020-05-05,94957.62714486416,LPTH,6.795136098079076,18,0,6.795136098079076,0,1
2020-05-06,95287.05542144242,LPTH,6.609124368621052,18,0,6.609124368621052,0,0
2020-05-07,96823.2895245854,QDEL,6.023592080621342,21,0,6.023592080621342,1,0
2020-05-08,97352.33482313526,QDEL,6.190709253095144,21,0,6.190709253095144,0,0
2020-05-11,104638.69652173608,QDEL,7.588110578528319,21,0,7.588110578528319,0,0
2020-05-12,106541.69632038793,NVAX,10.65188596760525,21,1,10.65188596760525,0,0
2020-05-13,104739.47191909076,NVAX,11.066458315689989,21,1,11.066458315689989,0,1
2020-05-14,104124.80351784453,NVAX,10.483093010715109,21,1,10.483093010715109,0,1
2020-05-15,107135.65191664934,NVAX,11.606360513560864,21,1,11.606360513560864,0,1
2020-05-18,109446.77981550508,NVAX,14.83241446424011,21,1,14.83241446424011,0,1
2020-05-19,109806.56471441188,NVAX,13.989600749238114,21,1,13.989600749238114,0,0
2020-05-20,110018.40041336966,NVAX,13.680302516169823,21,1,13.680302516169823,0,0
2020-05-21,108932.83303452701,QDEL,6.137635287499461,20,0,6.137635287499461,2,1
2020-05-22,108790.79563614016,SMMT,6.009506559604713,20,0,6.009506559604713,0,1
2020-05-26,108763.44823791721,ALT,6.928706400991825,20,0,6.928706400991825,0,1
2020-05-27,107114.34713985818,ALT,6.759645363422777,20,0,6.759645363422777,0,1
2020-05-28,108175.47344196298,ALT,6.767800285087571,20,0,6.767800285087571,0,1
2020-05-29,111168.25604423173,ALT,7.4711975302512235,20,0,7.4711975302512235,0,1
2020-06-01,112499.10864666436,ALT,6.873654460931839,20,0,6.873654460931839,0,0
2020-06-02,112028.76776978016,ALT,7.15017237042285,20,0,7.15017237042285,0,0
2020-06-03,110502.85689313203,ZM,7.0907216521810925,20,0,7.0907216521810925,0,1
2020-06-04,109286.96601671986,ZM,6.736622186833924,20,0,6.736622186833924,0,1
2020-06-05,108569.44452777803,ZM,6.1188486584734285,19,0,6.1188486584734285,2,1
2020-06-08,110086.47302740169,ZM,6.099350642588645,19,0,6.099350642588645,0,1
2020-06-09,112002.80152724344,KOPN,6.8889258972001866,19,0,6.8889258972001866,0,1
2020-06-10,111044.93124159749,KOPN,6.4487950237187075,19,0,6.4487950237187075,0,0
2020-06-11,106657.22615623633,ZM,6.662689679919538,19,0,6.662689679919538,0,0
2020-06-12,109229.57067116002,KOPN,6.648309569816309,19,0,6.648309569816309,0,1
2020-06-15,113629.62160076959,ZM,6.731202561663902,19,0,6.731202561663902,0,1
2020-06-16,114048.68253073958,ZM,6.805795409261241,19,0,6.805795409261241,0,1
2020-06-17,115174.65346107,ZM,6.578113996723125,19,0,6.578113996723125,0,1
2020-06-18,117940.33439176096,NVAX,6.583303362706425,19,0,6.583303362706425,0,1
2020-06-19,119397.58869787876,FSLY,6.027734796396154,17,0,6.027734796396154,2,1
2020-06-22,120918.2874101286,FSLY,6.847194231189943,17,0,6.847194231189943,0,1
2020-06-23,120365.9075728188,FSLY,7.125522644201624,17,0,7.125522644201624,0,1
2020-06-24,118540.4055839222,NVAX,7.257019205919411,17,0,7.257019205919411,0,1
2020-06-25,121591.02359547961,NVAX,7.626335995698239,17,0,7.626335995698239,0,1
2020-06-26,119311.85660749099,FSLY,8.193343292074996,17,0,8.193343292074996,0,1
2020-06-29,120574.5796199564,NVAX,7.697070169559969,17,0,7.697070169559969,0,1
2020-06-30,123126.74263287583,FSLY,7.812835614991299,17,0,7.812835614991299,0,1
2020-07-01,123977.05564624928,FSLY,7.879562834492545,17,0,7.879562834492545,0,0
2020-07-02,124121.01653680514,FSLY,7.693805824711632,17,0,7.693805824711632,0,0
2020-07-06,125153.25897768866,FSLY,6.067201175603165,21,0,6.067201175603165,4,1
2020-07-07,129497.17651543503,NVAX,7.670591952107962,21,0,7.670591952107962,0,1
2020-07-08,133799.9540534226,ALT,8.018612619041894,21,0,8.018612619041894,0,1
2020-07-09,136256.67786665133,ALT,9.348972982055772,21,0,9.348972982055772,0,1
2020-07-10,136162.31331350084,ALT,10.340967083587206,21,1,10.340967083587206,0,1
2020-07-13,134718.68701061985,ALT,11.691028430791068,20,1,11.691028430791068,0,1
2020-07-14,140602.81590571627,ALT,13.007491978157784,20,1,13.007491978157784,0,1
2020-07-15,140362.18578954926,ALT,11.89422913734864,20,1,11.89422913734864,0,1
2020-07-16,140309.11567381828,ALT,11.934648664544818,20,1,11.934648664544818,0,0
2020-07-17,145255.56957005284,ALT,12.430366734607153,20,1,12.430366734607153,0,0
2020-07-20,150149.70085647627,NVAX,6.076056061357446,19,0,6.076056061357446,3,0
2020-07-21,149862.41633675742,NVAX,6.196043162105677,19,0,6.196043162105677,0,0
2020-07-22,150773.1242696372,NVAX,6.410757916453473,19,0,6.410757916453473,0,0
2020-07-23,147792.252203081,NVAX,6.233709726096142,19,0,6.233709726096142,0,1
2020-07-24,145004.03013708885,NVAX,6.095954706667895,19,0,6.095954706667895,0,1
2020-07-27,147980.10061994658,NVAX,6.22624255653336,19,0,6.22624255653336,0,1
2020-07-28,147137.89110350062,NVAX,6.665584185314359,19,0,6.665584185314359,0,1
2020-07-29,145672.11158775105,NVAX,6.585859088217336,19,0,6.585859088217336,0,0
2020-07-30,148806.0920726978,NVAX,6.503040208375631,19,0,6.503040208375631,0,0
2020-07-31,148976.44755834094,KOPN,6.43166766092184,19,0,6.43166766092184,0,0
2020-08-03,153729.79021241097,NVAX,6.0835313617991105,21,0,6.0835313617991105,4,0
2020-08-04,154484.7606859436,FSLY,6.242000801362798,21,0,6.242000801362798,0,0
2020-08-05,158151.84115987486,NVAX,6.58190250815809,21,0,6.58190250815809,0,0
2020-08-06,160203.00163420488,CELH,6.94320323997293,21,0,6.94320323997293,0,0
2020-08-07,157398.5721089336,CELH,7.192441359738012,21,0,7.192441359738012,0,1
2020-08-10,157977.061239061,CLSK,9.05865692636495,21,0,9.05865692636495,0,1
2020-08-11,148643.12736116908,CLSK,8.151799693071728,21,0,8.151799693071728,0,1
2020-08-12,148542.07403645624,CELH,7.229426456886837,21,0,7.229426456886837,0,1
2020-08-13,151191.06202107543,CELH,7.576043085406275,21,0,7.576043085406275,0,1
2020-08-14,151557.95773782948,CELH,7.582366621671381,21,0,7.582366621671381,0,0
2020-08-17,154613.5023094996,CLSK,6.007625376344185,22,0,6.007625376344185,3,0
2020-08-18,155589.20254618648,CLSK,6.334488408393457,22,0,6.334488408393457,0,0
2020-08-19,158559.2427833027,CLSK,6.9156990204513855,22,0,6.9156990204513855,0,0
2020-08-20,156446.71802084835,CLSK,6.315530376727568,22,0,6.315530376727568,0,0
2020-08-21,152296.5282588234,CLSK,6.573990959915364,22,0,6.573990959915364,0,1
2020-08-24,150339.16349722788,CLSK,6.659582085664997,22,0,6.659582085664997,0,1
2020-08-25,151960.7037360618,CLSK,6.626384158821454,22,0,6.626384158821454,0,1
2020-08-26,149998.65397532517,CLSK,6.345896944892479,22,0,6.345896944892479,0,1
2020-08-27,146645.19085505206,EXPI,6.392845169580977,22,0,6.392845169580977,0,1
2020-08-28,149436.06109512656,EXPI,6.305773807837142,22,0,6.305773807837142,0,1
2020-08-31,149845.78632922235,EXPI,6.025821760621048,20,0,6.025821760621048,2,1
2020-09-01,154192.92681286996,RUN,6.00866083257114,20,0,6.00866083257114,0,0
2020-09-02,153011.30729694787,EXPI,5.9568800247625955,20,0,5.9568800247625955,0,0
2020-09-03,143636.26778145606,SITM,5.717017106357981,20,0,5.717017106357981,0,1
2020-09-04,142273.84830139455,SITM,5.508074810346707,19,0,5.508074810346707,0,1
2020-09-08,140901.3917792635,RUN,5.8555205848678,19,0,5.8555205848678,0,1
2020-09-09,145388.68025766272,RUN,6.041158076704588,19,0,6.041158076704588,0,1
2020-09-10,145857.66873659217,RUN,6.1252932926924135,19,0,6.1252932926924135,0,0
2020-09-11,144269.987216052,RUN,6.158536623902489,19,0,6.158536623902489,0,0
2020-09-14,148040.85569604198,RUN,6.34750451543846,19,0,6.34750451543846,0,1
2020-09-15,148299.82492877424,RUN,6.006386052227704,16,0,6.006386052227704,1,1
2020-09-16,151195.35589768467,APPS,6.586888823979089,16,0,6.586888823979089,0,1
2020-09-17,149497.4268671343,APPS,6.686503045222357,16,0,6.686503045222357,0,1
2020-09-18,152265.48783712313,APPS,6.6542393446624075,16,0,6.6542393446624075,0,1
2020-09-21,151774.53880765112,CLSK,8.037237402157114,16,0,8.037237402157114,0,1
2020-09-22,151066.27957871827,CLSK,7.291369080325012,16,0,7.291369080325012,0,1
2020-09-23,143954.79269425248,APPS,7.012639045259834,16,0,7.012639045259834,0,1
2020-09-24,142971.81560535135,APPS,6.546472086383489,16,0,6.546472086383489,0,1
2020-09-25,145914.14300083567,RUN,6.64991055729562,16,0,6.64991055729562,0,1
2020-09-28,150057.05539702496,RUN,7.003389458892682,16,0,7.003389458892682,0,1
2020-09-29,152946.24433186866,RUN,6.044999692793071,18,0,6.044999692793071,4,0
2020-09-30,153230.84761127693,RUN,6.387675949447444,18,0,6.387675949447444,0,0
2020-10-01,156184.72089119695,RUN,6.502678329895735,18,0,6.502678329895735,0,1
2020-10-02,156472.86417162875,NFE,6.216132139903396,18,0,6.216132139903396,0,1
2020-10-05,160182.7774525722,NFE,6.268039648003228,18,0,6.268039648003228,0,1
2020-10-06,159184.04573402734,RUN,6.268461109898156,18,0,6.268461109898156,0,1
2020-10-07,160853.70401599427,NFE,6.363148466249966,18,0,6.363148466249966,0,1
2020-10-08,162549.89729847288,BXC,6.267669293750895,18,0,6.267669293750895,0,1
2020-10-09,163188.53058146324,EXPI,6.542855654104917,18,0,6.542855654104917,0,1
2020-10-12,160514.9510649653,EXPI,6.640558981752386,18,0,6.640558981752386,0,1
2020-10-13,163843.11643145172,NFE,6.029072331600104,16,0,6.029072331600104,5,1
2020-10-14,164652.64331242107,APPS,6.180526346419313,16,0,6.180526346419313,0,1
2020-10-15,165076.96519402222,EXPI,6.1431587308870785,16,0,6.1431587308870785,0,1
2020-10-16,164697.25707625502,PACB,6.151195338553455,16,0,6.151195338553455,0,1
2020-10-19,162784.56895911956,PACB,6.474661614054384,16,0,6.474661614054384,0,1
2020-10-20,161303.34084261584,NFE,6.365819794159622,16,0,6.365819794159622,0,1
2020-10-21,157181.64272674386,NFE,6.459685637496159,16,0,6.459685637496159,0,1
2020-10-22,156767.67461150358,NFE,6.774815041634007,16,0,6.774815041634007,0,1
2020-10-23,156220.96649689507,NFE,6.4119562339278495,16,0,6.4119562339278495,0,1
2020-10-26,151757.10338291823,PACB,6.480586266321025,16,0,6.480586266321025,0,1
2020-10-27,153068.91655469072,PACB,6.006392549799659,18,0,6.006392549799659,2,1
2020-10-28,146754.79326560698,PACB,5.978107975064043,18,0,5.978107975064043,0,1
2020-10-29,148434.5660844043,PACB,5.652376142110424,17,0,5.652376142110424,0,1
2020-10-30,140623.38979992605,PACB,5.854701704825729,17,0,5.854701704825729,0,1
2020-11-02,141066.1313805682,PACB,5.89865187239849,15,0,5.89865187239849,0,1
2020-11-03,143950.04553303742,LOB,5.995684105580349,15,0,5.995684105580349,0,1
2020-11-04,143854.70811409288,APPS,6.404448016183786,15,0,6.404448016183786,0,0
2020-11-05,149196.06069597902,APPS,6.930089140268205,15,0,6.930089140268205,0,0
2020-11-06,148997.93327869574,APPS,7.0122449151406485,15,0,7.0122449151406485,0,0
2020-11-09,148601.92586224317,DAC,6.389345188434341,15,0,6.389345188434341,0,1
2020-11-10,150733.98302745403,KURA,6.02579446092503,18,0,6.02579446092503,3,1
2020-11-11,152747.04322385773,PACB,6.652822722798726,18,0,6.652822722798726,0,1
2020-11-12,154753.52166072637,PACB,6.668232741496865,18,0,6.668232741496865,0,1
2020-11-13,154722.8193281073,PACB,6.675537612908329,17,0,6.675537612908329,0,1
2020-11-16,154161.21646274772,PACB,6.243593700706092,17,0,6.243593700706092,0,1
2020-11-17,155855.31693591367,LOB,6.150896991176684,17,0,6.150896991176684,0,1
2020-11-18,155993.287409617,LMB,6.134404985563535,17,0,6.134404985563535,0,1
2020-11-19,158079.62860199768,LMB,6.243631824850626,16,0,6.243631824850626,0,0
2020-11-20,158847.30470421544,APPN,6.062186587258131,16,0,6.062186587258131,0,0
2020-11-23,161077.90080689706,APPN,6.550917256272178,16,0,6.550917256272178,0,0
2020-11-24,160632.08705049014,APPN,6.035612297655456,18,0,6.035612297655456,2,0
2020-11-25,167180.8891554014,APPN,7.637057120884137,18,0,7.637057120884137,0,0
2020-11-27,170906.41126076382,APPN,8.280853769965674,18,0,8.280853769965674,0,0
2020-11-30,165307.531129804,GME,6.802013146739645,18,0,6.802013146739645,0,0
2020-12-01,165230.92099941522,PACB,6.702831366557109,18,0,6.702831366557109,0,1
2020-12-02,170363.00769959734,GME,6.6081364446506,18,0,6.6081364446506,0,1
2020-12-03,174242.23632773198,GSM,7.924714633499179,18,0,7.924714633499179,0,1
2020-12-04,177739.82495646883,GSM,7.808407599928205,18,0,7.808407599928205,0,1
2020-12-07,177514.98358580796,PACB,7.472890305954182,18,0,7.472890305954182,0,1
2020-12-08,179069.54068074934,PACB,7.759465929927272,18,0,7.759465929927272,0,1
2020-12-09,173802.9970797105,PACB,6.002215252488197,15,0,6.002215252488197,2,1
2020-12-10,179016.94386462864,PACB,6.091144092061847,15,0,6.091144092061847,0,1
2020-12-11,178219.2277571067,DAC,6.472113107638604,15,0,6.472113107638604,0,1
2020-12-14,178020.5416505094,DAC,6.339521212195855,15,0,6.339521212195855,0,1
2020-12-15,180257.81054483674,DAC,6.791356204204521,15,0,6.791356204204521,0,1
2020-12-16,181283.5594400887,DAC,6.749315844078847,15,0,6.749315844078847,0,1
2020-12-17,183123.78833626522,DAC,6.853178450499913,15,0,6.853178450499913,0,1
2020-12-18,186315.6772333664,DAC,7.140059386058802,15,0,7.140059386058802,0,0
2020-12-21,193927.69613139227,DAC,7.001655911386874,15,0,7.001655911386874,0,0
2020-12-22,202896.8550303427,RIOT,7.0880300228652136,15,0,7.0880300228652136,0,0
2020-12-23,208499.1278934045,DAC,6.010792527826416,17,0,6.010792527826416,5,0
2020-12-24,205165.67128846844,MGNI,6.2571383991185,17,0,6.2571383991185,0,1
2020-12-28,206954.61968404445,RIOT,6.80583986069189,17,0,6.80583986069189,0,1
2020-12-29,200066.90308013264,RIOT,7.103123895664082,17,0,7.103123895664082,0,1
2020-12-30,204469.67147673294,RIOT,7.597214730091475,17,0,7.597214730091475,0,1
2020-12-31,201786.10487384532,RIOT,7.577826039885045,17,0,7.577826039885045,0,1
2021-01-04,195903.41327146988,RIOT,7.571077885941071,17,0,7.571077885941071,0,1
2021-01-05,205092.66958960652,RIOT,8.07878703473645,16,0,8.07878703473645,0,1
2021-01-06,212977.26258199793,RIOT,8.147348590002345,16,0,8.147348590002345,0,1
2021-01-07,238679.30557500714,MARA,9.030963094211842,16,0,9.030963094211842,0,0
2021-01-08,249846.75370582688,MARA,6.0100480703783505,16,0,6.0100480703783505,4,0
2021-01-11,242338.79973735803,DAC,6.82221749794833,16,0,6.82221749794833,0,0
2021-01-12,255373.59576973203,DAC,7.0512693161264846,16,0,7.0512693161264846,0,1
2021-01-13,254420.92680294908,FCEL,7.018927343909434,16,0,7.018927343909434,0,1
2021-01-14,259685.36283700907,GEVO,6.522816617366146,16,0,6.522816617366146,0,1
2021-01-15,249073.40387191204,GEVO,6.4006833937992464,16,0,6.4006833937992464,0,1
2021-01-19,266203.6999076581,GEVO,10.321317851529074,16,1,10.321317851529074,0,1
2021-01-20,253261.505944247,GEVO,8.527537542461884,16,0,8.527537542461884,0,1
2021-01-21,247321.74918029766,FCEL,6.522503602479408,15,0,6.522503602479408,0,1
2021-01-22,257865.21251743785,FCEL,6.559740972759605,15,0,6.559740972759605,0,1
2021-01-25,256321.17061152752,FCEL,6.006780463457968,20,0,6.006780463457968,1,1
2021-01-26,265578.09464733896,FCEL,6.950467817954486,20,0,6.950467817954486,0,0
2021-01-27,275926.4986836077,GME,13.475896725177055,20,1,13.475896725177055,0,0
2021-01-28,264545.98471574293,GME,7.830472279614703,20,0,7.830472279614703,0,1
2021-01-29,278443.84531822824,FCEL,6.359731162224665,18,0,6.359731162224665,0,1
2021-02-01,287300.11974630866,FCEL,6.496217271500041,18,0,6.496217271500041,0,1
2021-02-02,295966.88917519676,SI,6.410092038629946,18,0,6.410092038629946,0,1
2021-02-03,307213.8086048925,FCEL,6.352787359600863,18,0,6.352787359600863,0,0
2021-02-04,315666.96803539596,SI,6.5378237477435,18,0,6.5378237477435,0,0
2021-02-05,322708.16246670723,SI,6.805684688023906,18,0,6.805684688023906,0,1
2021-02-08,351950.2516247942,MGNI,6.015807604130273,19,0,6.015807604130273,6,1
2021-02-09,368267.91878318036,RIOT,6.981248892097147,19,0,6.981248892097147,0,1
2021-02-10,356156.44356719236,RIOT,6.621022987487009,19,0,6.621022987487009,0,1
2021-02-11,360030.8973456004,RIOT,7.7196291220864115,18,0,7.7196291220864115,0,1
2021-02-12,376829.3695764492,RIOT,8.435011325079719,18,0,8.435011325079719,0,1
2021-02-16,396439.8018080034,RIOT,9.680536572003005,18,0,9.680536572003005,0,1
2021-02-17,398771.23404026317,RIOT,12.600081377717135,18,1,12.600081377717135,0,1
2021-02-18,359324.46193410765,RIOT,11.134602354831285,18,1,11.134602354831285,0,1
2021-02-19,382349.46943444636,MARA,7.457818639627764,17,0,7.457818639627764,0,1
2021-02-22,365610.8433992781,MARA,6.688940014093762,17,0,6.688940014093762,0,1
2021-02-23,337581.297363373,TIGR,6.0007826731570315,19,0,6.0007826731570315,1,1
2021-02-24,358547.32395397674,MARA,6.140664991499458,18,0,6.140664991499458,0,1
2021-02-25,336217.6571384044,MARA,6.003602003475609,18,0,6.003602003475609,0,1
2021-02-26,340306.90802350757,OCGN,6.3227485227874585,17,0,6.3227485227874585,0,1
2021-03-01,357252.52689258545,MARA,7.101839200602327,17,0,7.101839200602327,0,0
2021-03-02,342400.99576243793,MARA,6.7150826909254935,17,0,6.7150826909254935,0,0
2021-03-03,330626.21463306504,MARA,7.299052202131877,17,0,7.299052202131877,0,0
2021-03-04,313447.12350446684,MARA,6.729871936342523,17,0,6.729871936342523,0,1
2021-03-05,309649.7523766432,MARA,6.391017544211909,17,0,6.391017544211909,0,1
2021-03-08,302024.0979520943,MARA,6.220725474356051,16,0,6.220725474356051,0,1
2021-03-09,328488.5686288455,MARA,6.011012828367292,18,0,6.011012828367292,1,0
2021-03-10,336039.14372100844,MARA,6.102869377927736,18,0,6.102869377927736,0,0
2021-03-11,357436.55881365767,MARA,6.281386010014963,18,0,6.281386010014963,0,0
2021-03-12,362994.0139067932,MARA,6.021008381039581,18,0,6.021008381039581,0,0
2021-03-15,362520.6790004152,MARA,6.384380627283745,18,0,6.384380627283745,0,1
2021-03-16,346956.87409452355,MARA,5.937141338893895,18,0,5.937141338893895,0,1
2021-03-17,355698.6391891182,MARA,6.5189060191123085,18,0,6.5189060191123085,0,1
2021-03-18,340277.6992841993,MARA,6.558678410882367,18,0,6.558678410882367,0,1
2021-03-19,358416.6893797668,MARA,6.449992616137656,18,0,6.449992616137656,0,1
2021-03-22,352668.1144758206,ACRS,6.313922094458774,18,0,6.313922094458774,0,1
2021-03-23,329538.44507857,ACRS,6.003162998260587,21,0,6.003162998260587,3,1
2021-03-24,308106.5248883619,DAC,6.235323970162915,20,0,6.235323970162915,0,1
2021-03-25,321601.55363448645,DAC,6.306909830122466,20,0,6.306909830122466,0,1
2021-03-26,322035.132380941,DAC,6.703386627538528,20,0,6.703386627538528,0,1
2021-03-29,309470.6211277255,DAC,6.5821433794818685,20,0,6.5821433794818685,0,0
2021-03-30,321398.8898748397,MARA,7.1415305786956385,20,0,7.1415305786956385,0,0
2021-03-31,332898.9516583632,MARA,7.500894753680636,20,0,7.500894753680636,0,0
2021-04-01,344767.15040609,MARA,7.36787132129027,20,0,7.36787132129027,0,0
2021-04-05,346764.8491541467,MARA,8.481597852764454,20,0,8.481597852764454,0,0
2021-04-06,344421.7579025333,MARA,7.918779628236545,20,0,7.918779628236545,0,1
2021-04-07,336130.558447376,DAC,6.010590079438734,19,0,6.010590079438734,3,1
2021-04-08,338395.75088859396,MARA,6.418969488523844,19,0,6.418969488523844,0,1
2021-04-09,338505.66333048535,ORGO,6.612356136017474,19,0,6.612356136017474,0,1
2021-04-12,326729.8257730501,ORGO,6.892667342724598,19,0,6.892667342724598,0,1
2021-04-13,318877.45821628836,MARA,6.973211629439718,19,0,6.973211629439718,0,1
2021-04-14,322045.28066020017,ORGO,6.6642802391025295,19,0,6.6642802391025295,0,1
2021-04-15,316451.64310478524,ORGO,6.9988576398910425,19,0,6.9988576398910425,0,1
2021-04-16,311804.2655500439,ORGO,6.744872448393302,19,0,6.744872448393302,0,1
2021-04-19,307806.607995976,ORGO,6.679648670917679,19,0,6.679648670917679,0,1
2021-04-20,298630.81604258146,ORGO,6.727370023706926,19,0,6.727370023706926,0,1
2021-04-21,307313.1980589169,HOV,6.028481730370787,17,0,6.028481730370787,2,1
2021-04-22,308398.30729848705,HOV,6.070830986072616,17,0,6.070830986072616,0,1
2021-04-23,316235.68196421507,HOV,6.432651708892838,17,0,6.432651708892838,0,0
2021-04-26,319620.49030913494,HOV,6.604269951398891,17,0,6.604269951398891,0,0
2021-04-27,322988.8894552747,HOV,6.548937344462133,17,0,6.548937344462133,0,0
2021-04-28,320270.78860263433,HOV,6.5003180873389095,17,0,6.5003180873389095,0,0
2021-04-29,316856.74501570244,HOV,6.787136565116912,17,0,6.787136565116912,0,1
2021-04-30,315731.22734400607,HOV,6.803121813667436,17,0,6.803121813667436,0,1
2021-05-03,319514.2166254998,HOV,7.014617451676575,17,0,7.014617451676575,0,1
2021-05-04,319631.66590792034,HOV,7.044477253541748,17,0,7.044477253541748,0,1
2021-05-05,323416.0295681698,HOV,6.033374420573382,19,0,6.033374420573382,2,0
2021-05-06,317843.020941645,UAN,5.864096038598246,19,0,5.864096038598246,0,0
2021-05-07,326574.15231552825,UAN,6.071769568842623,19,0,6.071769568842623,0,0
2021-05-10,333324.3536898195,TGLS,6.458660989419784,19,0,6.458660989419784,0,0
2021-05-11,327897.16506451875,TGLS,6.864554622047763,19,0,6.864554622047763,0,0
