date,arm,split,is_holdout,cycle_id,equity,cash_free,cash_pending,holdings_value,n_tickers,log_ret_equity,turnover_gross_pct,defensive_sells_today,defensive_sell_rate,trigger_spc_today,trigger_medio_grave_today,cash_idle_gt5,trade_cost_today,gross_sells_today,gross_buys_today,is_rebalance_day
2024-05-16,A2,SW1,1,-1,92193.55411625003,90908.11871625003,0.0,1285.4353999999996,20,-0.0005428125189132703,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-05-17,A2,SW1,1,-1,92189.61411625003,90908.11871625003,0.0,1281.4954000000002,20,-4.273708970694093e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-05-20,A2,SW1,1,-1,92186.34471625002,90908.11871625003,0.0,1278.2259999999999,20,-3.5464493538612706e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-05-21,A2,SW1,1,-1,92176.85491625003,90908.11871625003,0.0,1268.7362,20,-0.00010294679228055242,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-05-22,A2,SW1,1,-1,92138.35971625002,90908.11871625003,0.0,1230.2409999999995,20,-0.00041771050356847637,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-05-23,A2,SW1,1,-1,92108.60171625002,90908.11871625003,0.0,1200.483,20,-0.00032302296903449806,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-05-24,A2,SW1,1,-1,92113.01871625002,90908.11871625003,0.0,1204.9,20,4.795311202330561e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-05-28,A2,SW1,1,-1,92138.90971625003,90908.11871625003,0.0,1230.7910000000006,20,0.00028103912279978484,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-05-29,A2,SW1,1,-1,92104.37651625003,90908.11871625003,0.0,1196.2578,20,-0.00037486522424282255,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-05-30,A2,SW1,1,-1,92109.87911625003,90908.11871625003,0.0,1201.7603999999992,20,5.974130484897974e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-05-31,A2,SW1,1,-1,92130.13251625003,90908.11871625003,0.0,1222.0137999999997,20,0.00021985886672624513,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-03,A2,SW1,1,-1,92133.63251625003,90908.11871625003,0.0,1225.5137999999995,20,3.798902079101663e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-04,A2,SW1,1,-1,92114.72291625003,90908.11871625003,0.0,1206.6041999999998,20,-0.00020526207706990355,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-05,A2,SW1,1,-1,92147.74711625003,90908.11871625003,0.0,1239.6284000000003,20,0.00035844738592478276,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-06,A2,SW1,1,-1,92212.89471625003,90908.11871625003,0.0,1304.7760000000005,20,0.0007067408972339633,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-07,A2,SW1,1,-1,92120.80131625003,90908.11871625003,0.0,1212.6825999999999,20,-0.0009992031803667755,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-10,A2,SW1,1,-1,92119.52951625003,90908.11871625003,0.0,1211.4108000000006,20,-1.3805880550406776e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-11,A2,SW1,1,-1,92130.52251625003,90908.11871625003,0.0,1222.4037999999994,20,0.00011932696780024052,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-12,A2,SW1,1,-1,92121.70751625003,90908.11871625003,0.0,1213.5888,20,-9.568405229259781e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-13,A2,SW1,1,-1,92123.97871625003,90908.11871625003,0.0,1215.8600000000001,20,2.4654037188720417e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-14,A2,SW1,1,-1,92099.00791625003,90908.11871625003,0.0,1190.8892,20,-0.0002710932073068238,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-17,A2,SW1,1,-1,92098.30831625003,90908.11871625003,0.0,1190.1896,20,-7.596201880879758e-06,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-18,A2,SW1,1,-1,92082.58871625003,90908.11871625003,0.0,1174.4699999999998,20,-0.00017069739904012804,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-20,A2,SW1,1,-1,92085.24491625003,90908.11871625003,0.0,1177.1262000000002,20,2.8845428083526193e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-21,A2,SW1,1,-1,92070.01871625002,90908.11871625003,0.0,1161.8999999999999,20,-0.00016536263731330722,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-24,A2,SW1,1,-1,92084.39651625002,90908.11871625003,0.0,1176.2777999999998,20,0.00015614939246559468,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-25,A2,SW1,1,-1,92076.57351625004,90908.11871625003,0.0,1168.4547999999998,20,-8.495828408498989e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-26,A2,SW1,1,-1,92076.23351625002,90908.11871625003,0.0,1168.1148,20,-3.6925855814554938e-06,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-27,A2,SW1,1,-1,92071.49171625004,90908.11871625003,0.0,1163.3730000000003,20,-5.149995738532553e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-06-28,A2,SW1,1,-1,92080.75851625003,90908.11871625003,0.0,1172.6398000000004,20,0.00010064281045843476,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-01,A2,SW2,1,-1,92078.06491625003,90908.11871625003,0.0,1169.9462000000003,20,-2.9253010526316997e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-02,A2,SW2,1,-1,92077.30871625003,90908.11871625003,0.0,1169.1900000000005,20,-8.212630292468663e-06,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-03,A2,SW2,1,-1,92081.32811625004,90908.11871625003,0.0,1173.2094000000002,20,4.3651496012180926e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-05,A2,SW2,1,-1,92054.80831625003,90908.11871625003,0.0,1146.6896,20,-0.00028804558080962583,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-08,A2,SW2,1,-1,92064.51871625002,90908.11871625003,0.0,1156.3999999999994,20,0.0001054794210417659,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-09,A2,SW2,1,-1,92054.89931625003,90908.11871625003,0.0,1146.7805999999996,20,-0.0001044908800118949,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-10,A2,SW2,1,-1,92055.64871625003,90908.11871625003,0.0,1147.5299999999997,20,8.140761167915161e-06,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-11,A2,SW2,1,-1,92126.89490485152,90927.34650485152,0.0,1199.5484,20,0.000773647608012775,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-12,A2,SW2,1,-1,92157.7033602829,90946.5783602829,0.0,1211.125,20,0.0003343573582212993,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-15,A2,SW2,1,-1,92200.34428340434,90965.81428340434,0.0,1234.5299999999993,20,0.0004625881476488612,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-16,A2,SW2,1,-1,92280.62427507619,90985.05427507618,0.0,1295.5700000000013,20,0.0008703336432663259,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-17,A2,SW2,1,-1,92279.52833615895,91004.29833615896,0.0,1275.2300000000002,20,-1.187622465352843e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-18,A2,SW2,1,-1,92260.94646751338,91023.54646751338,0.0,1237.4000000000003,20,-0.0002013852920682265,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-19,A2,SW2,1,-1,92276.51867000037,91042.79867000037,0.0,1233.7200000000003,20,0.000168770092429255,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-22,A2,SW2,1,-1,92314.14494448097,91062.05494448097,0.0,1252.09,20,0.0004076725687524644,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-23,A2,SW2,1,-1,92339.23529181645,91081.31529181646,0.0,1257.9200000000003,20,0.0002717561677753804,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-24,A2,SW2,1,-1,92332.73971286826,91100.57971286826,0.0,1232.1599999999992,20,-7.034720834827937e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-25,A2,SW2,1,-1,92387.108208498,91119.848208498,0.0,1267.260000000001,20,0.0005886589644968652,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-26,A2,SW2,1,-1,92430.1407795675,91139.1207795675,0.0,1291.0200000000013,20,0.00046567700885896316,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-29,A2,SW2,1,-1,92424.57742693875,91158.39742693874,0.0,1266.1800000000007,20,-6.019162166283338e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-30,A2,SW2,1,-1,92468.10395147388,91177.67815147388,0.0,1290.4257999999993,20,0.00047083015957924326,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-07-31,A2,SW2,1,-1,92489.75295403528,91196.96295403529,0.0,1292.7900000000006,20,0.0002340965993277347,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-01,A2,SW2,1,-1,92451.80123548549,91216.25183548548,0.0,1235.5493999999992,20,-0.00041041851571797057,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-02,A2,SW2,1,-1,92407.5161966872,91235.5447966872,0.0,1171.9714,20,-0.00047912153155817974,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-05,A2,SW2,1,-1,92381.22043850333,91254.84183850333,0.0,1126.3785999999998,20,-0.000284603475733265,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-06,A2,SW2,1,-1,92412.25276179696,91274.14296179696,0.0,1138.1097999999997,20,0.00033585951979698387,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-07,A2,SW2,1,-1,92438.20416743132,91293.44816743133,0.0,1144.7560000000003,20,0.0002807827065831611,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-08,A2,SW2,1,-1,92495.37745626991,91312.75745626992,0.0,1182.6200000000001,20,0.0006183116139113202,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-09,A2,SW2,1,-1,92516.89442917635,91332.07082917634,0.0,1184.8236,20,0.00023260049492030492,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-12,A2,SW2,1,-1,92526.04888701442,91351.38828701442,0.0,1174.6606,20,9.894414433187248e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-13,A2,SW2,1,-1,92566.93143064814,91370.70983064813,0.0,1196.2215999999999,20,0.000441751429237185,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-14,A2,SW2,1,-1,92576.33746094168,91390.03546094168,0.0,1186.3019999999997,20,0.0001016081260522098,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-15,A2,SW2,1,-1,92627.83517875941,91409.36517875941,0.0,1218.4700000000003,20,0.0005561183466977277,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-16,A2,SW2,1,-1,92641.08198496587,91428.69898496587,0.0,1212.3829999999994,20,0.0001430008490558913,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-19,A2,SW2,1,-1,92679.65688042578,91448.03688042579,0.0,1231.62,20,0.0004163041465644436,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-20,A2,SW2,1,-1,92668.83866600407,91467.37886600407,0.0,1201.4597999999994,20,-0.00011673377118175563,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-21,A2,SW2,1,-1,92714.1449425658,91486.72494256581,0.0,1227.4199999999994,20,0.0004887857189676638,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-22,A2,SW2,1,-1,92748.39511097629,91506.07511097628,0.0,1242.32,20,0.0003693486435585199,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-23,A2,SW2,1,-1,92789.92937210095,91525.42937210095,0.0,1264.5,20,0.0004477162541396981,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-26,A2,SW2,1,-1,92810.94772680545,91544.78772680544,0.0,1266.1599999999999,20,0.00022648982184667537,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-27,A2,SW2,1,-1,92811.9047759556,91564.1501759556,0.0,1247.7545999999998,20,1.0311759971884409e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-28,A2,SW2,1,-1,92811.55972041743,91583.51672041742,0.0,1228.0430000000003,20,-3.7178008621543067e-06,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-29,A2,SW2,1,-1,92848.2873610571,91602.8873610571,0.0,1245.4,20,0.00039564441850093845,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-08-30,A2,SW2,1,-1,92871.65649874101,91622.262098741,0.0,1249.3943999999997,20,0.00025165997061571226,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-03,A2,SW2,1,-1,92833.3655343357,91641.6409343357,0.0,1191.7246000000002,20,-0.0004123848082163679,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-04,A2,SW2,1,-1,92830.6410687079,91661.02386870791,0.0,1169.6172000000001,20,-2.9348344655900158e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-05,A2,SW2,1,-1,92840.26710272458,91680.41090272459,0.0,1159.8562000000002,20,0.0001036892006410447,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-06,A2,SW2,1,-1,92851.83263725282,91699.80203725283,0.0,1152.0305999999994,20,0.00012456679158015082,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-09,A2,SW2,1,-1,92870.24947315991,91719.19727315991,0.0,1151.0522000000003,20,0.00019832683069439304,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-10,A2,SW2,1,-1,92890.96641131332,91738.59661131332,0.0,1152.3697999999993,20,0.00022304912401282113,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-11,A2,SW2,1,-1,92902.38925258072,91758.00005258071,0.0,1144.3892000000005,20,0.0001229628609804265,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-12,A2,SW2,1,-1,92934.50479782993,91777.40759782992,0.0,1157.0971999999995,20,0.000345631536009422,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-13,A2,SW2,1,-1,92999.96684792898,91796.81924792899,0.0,1203.147599999999,20,0.000704141111913156,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-16,A2,SW2,1,-1,93015.8290037461,91816.2350037461,0.0,1199.5939999999991,20,0.00017054633218578424,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-17,A2,SW2,1,-1,93065.82206614966,91835.65486614966,0.0,1230.1672000000008,20,0.0005373239469764798,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-18,A2,SW2,1,-1,93079.74903600824,91855.07883600825,0.0,1224.6701999999993,20,0.0001496352537651747,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-19,A2,SW2,1,-1,93117.62259278515,91872.68439278514,0.0,1244.9382000000005,20,0.0004068108692182987,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-20,A2,SW2,1,-1,93114.61072396042,91890.29332396042,0.0,1224.3173999999997,20,-3.234530104006465e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-23,A2,SW2,1,-1,93135.42863018083,91907.90563018083,0.0,1227.5230000000004,20,0.00022354793995540346,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-24,A2,SW2,1,-1,93149.65091209328,91925.52131209327,0.0,1224.1296000000007,20,0.00015269373129640442,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-25,A2,SW2,1,-1,93144.38997034475,91943.14037034476,0.0,1201.249600000001,20,-5.647997890860556e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-26,A2,SW2,1,-1,93173.9328055824,91960.7628055824,0.0,1213.1700000000003,20,0.0003171221707567445,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-27,A2,SW2,1,-1,93208.65601845346,91978.38861845346,0.0,1230.267399999999,20,0.0003726014698248071,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-09-30,A2,SW2,1,-1,93223.96780960532,91996.01780960533,0.0,1227.95,20,0.0001642608559798618,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-01,A2,SW2,1,-1,93228.1283796855,92013.6503796855,0.0,1214.4779999999992,20,4.462883674574704e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-02,A2,SW2,1,-1,93235.4515293416,92031.2863293416,0.0,1204.1651999999992,20,7.85477749964243e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-03,A2,SW2,1,-1,93255.76705922138,92048.92565922138,0.0,1206.8413999999998,20,0.00021787116963366146,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-04,A2,SW2,1,-1,93275.86876997273,92066.56836997272,0.0,1209.3004000000008,20,0.00021553138415159298,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-07,A2,SW2,1,-1,93290.16986224364,92084.21446224363,0.0,1205.9554000000012,20,0.00015330863434486296,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-08,A2,SW2,1,-1,93293.18253668222,92101.86393668222,0.0,1191.3186000000003,20,3.229306795166432e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-09,A2,SW2,1,-1,93309.44359393674,92119.51679393674,0.0,1189.9268000000004,20,0.00017428540672622623,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-10,A2,SW2,1,-1,93323.32583465557,92137.17303465557,0.0,1186.1528,20,0.00014876530833177128,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-11,A2,SW2,1,-1,93362.9860594872,92154.8326594872,0.0,1208.1534000000004,20,0.0004248862707273659,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-14,A2,SW2,1,-1,93402.21606908027,92172.49566908026,0.0,1229.7204000000004,20,0.0004200997800759142,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-15,A2,SW2,1,-1,93401.0306640835,92190.1620640835,0.0,1210.8686000000007,20,-1.2691481732932119e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-16,A2,SW2,1,-1,93447.74184514578,92207.83184514577,0.0,1239.910000000001,20,0.0004999891774304259,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-17,A2,SW2,1,-1,93460.25781291608,92225.50501291608,0.0,1234.7527999999988,20,0.0001339265072861255,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-18,A2,SW2,1,-1,93489.79736804355,92243.18156804355,0.0,1246.6158000000007,20,0.0003160154763764077,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-21,A2,SW2,1,-1,93470.01491117742,92260.86151117743,0.0,1209.1534000000004,20,-0.0002116225588675176,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-22,A2,SW2,1,-1,93467.89224296706,92278.54484296707,0.0,1189.3473999999994,20,-2.2709874554182473e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-23,A2,SW2,1,-1,93468.11616406197,92296.23156406196,0.0,1171.8846,20,2.395697830577619e-06,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-24,A2,SW2,1,-1,93491.98167511173,92313.92167511173,0.0,1178.0599999999997,20,0.000255300585046874,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-25,A2,SW2,1,-1,93504.15037676612,92331.61517676612,0.0,1172.5351999999998,20,0.00013014923397658,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-28,A2,SW2,1,-1,93535.720069675,92349.312069675,0.0,1186.4079999999992,20,0.0003375718036301269,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-29,A2,SW2,1,-1,93530.21235448834,92367.01235448834,0.0,1163.1999999999994,20,-5.888528303228592e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-30,A2,SW2,1,-1,93562.71803185628,92384.71603185628,0.0,1178.0019999999995,20,0.0003474816245369254,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-10-31,A2,SW2,1,-1,93557.06310242905,92402.42310242905,0.0,1154.64,20,-6.044181320300038e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-01,A2,SW2,1,-1,93576.93376685701,92420.13356685701,0.0,1156.8001999999997,20,0.00021236830116473914,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-04,A2,SW2,1,-1,93599.86742579065,92437.84742579065,0.0,1162.0199999999998,20,0.00024504809252289504,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-05,A2,SW2,1,-1,93667.50567988059,92455.56467988058,0.0,1211.9409999999991,20,0.0007223709705483312,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-06,A2,SW2,1,-1,93730.51172977756,92473.28532977756,0.0,1257.2263999999996,20,0.0006724302972033829,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-07,A2,SW2,1,-1,93750.55137613243,92491.00937613242,0.0,1259.5419999999992,20,0.0002137778194681717,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-08,A2,SW2,1,-1,93830.44285005872,92507.81925005872,0.0,1322.623600000001,20,0.0008518078186596991,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-11,A2,SW2,1,-1,93853.19237911288,92524.63217911289,0.0,1328.5601999999997,20,0.0002424242170906349,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-12,A2,SW2,1,-1,93829.52156385018,92541.44816385019,0.0,1288.0734000000004,20,-0.00025224289324157653,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-13,A2,SW2,1,-1,93831.57280482598,92558.26720482598,0.0,1273.3055999999992,20,2.1861121323763843e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-14,A2,SW2,1,-1,93857.44030259573,92575.08930259573,0.0,1282.3510000000003,20,0.0002756421114403343,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-15,A2,SW2,1,-1,93859.247057715,92591.914457715,0.0,1267.3326,20,1.9249808258670108e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-18,A2,SW2,1,-1,93879.05167073944,92608.74267073945,0.0,1270.3089999999997,20,0.0002109810649402967,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-19,A2,SW2,1,-1,93907.16914222483,92625.57394222483,0.0,1281.5951999999993,20,0.00029946256518481644,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-20,A2,SW2,1,-1,93930.90087272701,92642.40827272701,0.0,1288.4925999999996,20,0.0002526828627079291,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-21,A2,SW2,1,-1,93962.15066280197,92659.24566280197,0.0,1302.9049999999995,20,0.00033263380532389593,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-22,A2,SW2,1,-1,94004.81611300576,92676.08611300576,0.0,1328.7299999999993,20,0.00045396754193939223,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-25,A2,SW2,1,-1,94066.02962389454,92692.92962389454,0.0,1373.0999999999992,20,0.0006509622776518034,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-26,A2,SW2,1,-1,94063.41619602458,92709.77619602458,0.0,1353.64,20,-2.7783294196599697e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-27,A2,SW2,1,-1,94083.23582995226,92726.62582995226,0.0,1356.6100000000004,20,0.00021068282414341254,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-11-29,A2,SW2,1,-1,94107.84852623404,92743.47852623404,0.0,1364.3699999999997,20,0.0002615713332681181,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-12-02,A2,SW2,1,-1,94097.2042854265,92760.3342854265,0.0,1336.8700000000001,20,-0.00011311323112606308,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-12-03,A2,SW2,1,-1,94121.51310808632,92777.19310808631,0.0,1344.32,20,0.0002583039894397493,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-12-04,A2,SW2,1,-1,94124.95999477024,92794.05499477024,0.0,1330.905,20,3.662099615983098e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-12-05,A2,SW2,1,-1,94119.17994603515,92810.91994603515,0.0,1308.26,20,-6.141013195655782e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-12-06,A2,SW2,1,-1,94128.55796243803,92827.78796243803,0.0,1300.7700000000004,20,9.96348377392568e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-12-09,A2,SW2,1,-1,94143.06904453597,92844.65904453596,0.0,1298.4099999999994,20,0.00015415049370271343,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-12-10,A2,SW2,1,-1,94147.91319288612,92861.53319288611,0.0,1286.3799999999994,20,5.145385396216825e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-12-11,A2,SW2,1,-1,94180.88040804576,92878.41040804576,0.0,1302.4700000000005,20,0.0003501027630032237,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-12-12,A2,SW2,1,-1,94184.43069057229,92895.29069057229,0.0,1289.1399999999992,20,3.7695714845077105e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-12-13,A2,SW2,1,-1,94194.87404102318,92912.17404102319,0.0,1282.6999999999996,20,0.00011087577243660707,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-12-16,A2,SW2,1,-1,94198.87045995603,92929.06045995603,0.0,1269.8099999999993,20,4.242623813249914e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-12-17,A2,SW2,1,-1,94204.5799479285,92945.9499479285,0.0,1258.6300000000003,20,6.0609165722399394e-05,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-12-18,A2,SW2,1,-1,94146.2075054984,92962.8425054984,0.0,1183.3650000000002,20,-0.0006198269206955741,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
2024-12-19,A2,SW2,1,-1,94133.52588280193,92978.81588280192,0.0,1154.7100000000005,20,-0.00013471043842510117,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0
