arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,veto_rate,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_R037_Severe,4,2024-06-11,2024-06-10,2024-06-26,2024-06-25,SW1,1,10,20,1,0.05,RZLT;EBS;GERN;VITL;WGS;RDW;STOK;TMDX;PPTA;ZIM;ZETA;HROW;TNDM;LE;RSI;TPC;GH;LILA;ELVN;LILAK,RZLT;GERN;VITL;WGS;RDW;STOK;TMDX;PPTA;ZIM;ZETA;HROW;TNDM;LE;RSI;TPC;GH;LILA;ELVN;LILAK;SABR,EBS,SABR,-0.016343171457278868,-0.025742094096883307,-0.025767094096883308,2.5e-05
Arm_R037_Severe,4,2024-06-26,2024-06-25,2024-07-11,2024-07-10,SW1,1,10,20,2,0.1,WGS;EBS;SMR;NVAX;VITL;ZIM;TMDX;ENVX;HROW;GH;KNOP;TPC;ZETA;NATL;PRE;RZLT;RSI;LNTH;SNAP;LE,WGS;SMR;VITL;ZIM;TMDX;ENVX;HROW;GH;KNOP;TPC;ZETA;NATL;PRE;RZLT;RSI;LNTH;SNAP;LE;PAAS;RDW,EBS;NVAX,PAAS;RDW,0.03848061190628092,0.04376348448314442,0.04371348448314442,5e-05
Arm_R037_Severe,4,2024-07-11,2024-07-10,2024-07-25,2024-07-24,SW2,1,10,20,3,0.15,EBS;WGS;SMR;POET;ENVX;NVAX;EOSE;RDW;VITL;SITM;ZIM;PLSE;LNTH;HROW;HUT;RDDT;HNRG;KNOP;LMB;SNAP,WGS;SMR;ENVX;EOSE;RDW;VITL;SITM;ZIM;PLSE;LNTH;HROW;HUT;RDDT;HNRG;KNOP;LMB;SNAP;UTHR;ZUMZ;TPC,EBS;NVAX;POET,TPC;UTHR;ZUMZ,-0.004878219526387893,-0.018579595919992913,-0.01865459591999291,7.500000000000001e-05
Arm_R037_Severe,4,2024-07-25,2024-07-24,2024-08-08,2024-08-07,SW2,1,10,20,0,0.0,EBS;WGS;PLSE;HROW;ENVX;EOSE;SITM;HUT;TPC;RIVN;RDW;GH;RSI;HIMS;SMR;HYLN;TMDX;UNFI;LNTH;OCUL,EBS;WGS;PLSE;HROW;ENVX;EOSE;SITM;HUT;TPC;RIVN;RDW;GH;RSI;HIMS;SMR;HYLN;TMDX;UNFI;LNTH;OCUL,,,-0.22387841538085418,-0.22387841538085418,-0.22387841538085418,0.0
Arm_R037_Severe,4,2024-08-08,2024-08-07,2024-08-22,2024-08-21,SW2,1,10,20,1,0.05,LUMN;HROW;EOSE;GH;RYAM;LTH;PLSE;NVAX;HWKN;UMAC;MIRM;ULS;RCAT;RUN;ZETA;RXO;OCUL;NVRI;YOU;VFC,HROW;EOSE;GH;RYAM;LTH;PLSE;NVAX;HWKN;UMAC;MIRM;ULS;RCAT;RUN;ZETA;RXO;OCUL;NVRI;YOU;VFC;MGNI,LUMN,MGNI,0.12384946316231474,0.13059557638796443,0.13057057638796443,2.5e-05
Arm_R037_Severe,4,2024-08-22,2024-08-21,2024-09-06,2024-09-05,SW2,1,10,20,2,0.1,EOSE;RCAT;NUTX;HROW;YOU;WGS;ZUMZ;HRTG;HNST;REPL;SKE;RKLB;SMMT;PLSE;LTH;OCUL;PNTG;VNO;MIRM;UPST,EOSE;RCAT;HROW;YOU;WGS;ZUMZ;HRTG;HNST;REPL;SKE;RKLB;PLSE;LTH;OCUL;PNTG;VNO;MIRM;UPST;ICUI;HIFS,NUTX;SMMT,HIFS;ICUI,-0.03617872422235212,-0.03371273345037554,-0.03376273345037554,5e-05
Arm_R037_Severe,4,2024-09-06,2024-09-05,2024-09-20,2024-09-19,SW2,1,10,20,1,0.05,NUTX;EOSE;HROW;HRTG;PHAT;YOU;ZETA;LENZ;OCUL;MIRM;PRM;TNGX;UNIT;PNTG;HNST;GDYN;HIFS;SKE;PCVX;ICUI,EOSE;HROW;HRTG;PHAT;YOU;ZETA;LENZ;OCUL;MIRM;PRM;TNGX;UNIT;PNTG;HNST;GDYN;HIFS;SKE;PCVX;ICUI;IMAX,NUTX,IMAX,0.026057574897996105,0.01566867603581401,0.01564367603581401,2.5e-05
Arm_R037_Severe,4,2024-09-20,2024-09-19,2024-10-04,2024-10-03,SW2,1,10,20,3,0.15,NUTX;RCAT;SMMT;EOSE;LUNR;HRTG;HROW;GEVO;SKE;ZETA;SOC;UNIT;YOU;SPRY;PRM;ZVRA;VRDN;PNTG;PHAT;ZYME,EOSE;LUNR;HRTG;HROW;GEVO;SKE;ZETA;SOC;UNIT;YOU;SPRY;PRM;ZVRA;VRDN;PNTG;PHAT;ZYME;HIFS;UPST;TGLS,NUTX;RCAT;SMMT,HIFS;TGLS;UPST,-0.034160292344753096,-0.02818431173917803,-0.02825931173917803,7.500000000000001e-05
Arm_R037_Severe,4,2024-10-04,2024-10-03,2024-10-18,2024-10-17,SW2,1,10,20,2,0.1,LUMN;NUTX;GEVO;RCAT;SMMT;HROW;RIGL;TIGR;VHI;VRDN;UNIT;ZETA;RKLB;PHAT;PRM;YUMC;IHRT;IMRX;LUNR;HRTG,NUTX;RCAT;SMMT;HROW;RIGL;TIGR;VHI;VRDN;UNIT;ZETA;RKLB;PHAT;PRM;YUMC;IHRT;IMRX;LUNR;HRTG;YOU;KRNT,GEVO;LUMN,KRNT;YOU,0.014642745163585569,0.0022872644857488697,0.0022372644857488696,5e-05
Arm_R037_Severe,4,2024-10-18,2024-10-17,2024-11-01,2024-10-31,SW2,1,10,20,2,0.1,LUMN;NUTX;HROW;VHI;RKLB;POWL;YOU;SMMT;LB;LEU;LUNR;UPST;SRRK;WGS;KRUS;ULCC;USAS;KRNT;PRM;EOSE,NUTX;HROW;VHI;RKLB;POWL;YOU;SMMT;LB;LEU;LUNR;UPST;WGS;KRUS;ULCC;USAS;KRNT;PRM;EOSE;LLYVA;LLYVK,LUMN;SRRK,LLYVA;LLYVK,0.004231062806284587,0.009835908638617852,0.009785908638617852,5e-05
Arm_R037_Severe,4,2024-11-01,2024-10-31,2024-11-15,2024-11-14,SW2,1,10,20,3,0.15,NUTX;LTBR;WGS;LEU;RKLB;KRUS;LUNR;RDDT;USAS;YOU;SMR;LB;LUMN;ULCC;UPST;SRRK;SLI;VHI;HROW;VSCO,NUTX;WGS;RKLB;KRUS;LUNR;RDDT;USAS;YOU;SMR;LB;LUMN;ULCC;UPST;SLI;VHI;HROW;VSCO;MSTR;PPTA;GLUE,LEU;LTBR;SRRK,GLUE;MSTR;PPTA,0.027964571683161993,0.06589033599861789,0.06581533599861789,7.500000000000001e-05
Arm_R037_Severe,4,2024-11-15,2024-11-14,2024-12-02,2024-11-29,SW2,1,10,20,1,0.05,MNPR;RDDT;SMR;RKLB;MSTR;HNRG;LUNR;RIGL;KOD;ULCC;USLM;WGS;GEO;SOFI;UMAC;LB;LEU;PRCH;HUT;SPIR,RDDT;SMR;RKLB;MSTR;HNRG;LUNR;RIGL;KOD;ULCC;USLM;WGS;GEO;SOFI;UMAC;LB;LEU;PRCH;HUT;SPIR;LLYVK,MNPR,LLYVK,0.22923948363323138,0.22459877119758165,0.22457377119758165,2.5e-05
Arm_R037_Severe,4,2024-12-02,2024-11-29,2024-12-16,2024-12-13,SW2,1,10,20,8,0.4,UMAC;RKLB;MNPR;SSII;SMR;RCAT;RGTI;HUT;KOD;LUNR;PDYN;REAL;WGS;RDDT;SOFI;SRRK;PRCH;LB;RDW;LEU,RKLB;SMR;RCAT;HUT;LUNR;REAL;WGS;RDDT;SOFI;LB;RDW;LEU;USLM;ROOT;GEO;LLYVK;VSTM;LLYVA;HYLN;PCT,KOD;MNPR;PDYN;PRCH;RGTI;SRRK;SSII;UMAC,GEO;HYLN;LLYVA;LLYVK;PCT;ROOT;USLM;VSTM,-0.029181300048142834,-0.10766119981007356,-0.10786119981007357,0.0002
Arm_R037_Severe,4,2024-12-16,2024-12-13,2024-12-31,2024-12-30,SW2,1,10,20,8,0.4,RGTI;RKLB;SOUN;KOD;SATL;SRRK;PRCH;REAL;HSAI;LAES;MNPR;RBRK;HUT;LMND;VSCO;SOFI;GEO;UPST;SMR;MIR,RKLB;SRRK;REAL;RBRK;HUT;LMND;VSCO;SOFI;GEO;UPST;SMR;MIR;PL;LPTH;RDW;EFXT;WGS;HNRG;HNST;LUNR,HSAI;KOD;LAES;MNPR;PRCH;RGTI;SATL;SOUN,EFXT;HNRG;HNST;LPTH;LUNR;PL;RDW;WGS,0.12009155405079872,0.03307699253062044,0.032876992530620444,0.0002
Arm_R037_Severe,4,2024-12-31,2024-12-30,2025-01-16,2025-01-15,SW2,1,10,20,4,0.2,MVST;PDYN;RCAT;SRRK;FBRX;PRCH;RKLB;RDW;LPTH;RDDT;LUNR;RBRK;LMND;RUM;SOFI;KOPN;GEO;MNPR;HNST;PL,RCAT;SRRK;PRCH;RKLB;LPTH;RDDT;LUNR;RBRK;LMND;RUM;SOFI;KOPN;GEO;MNPR;HNST;PL;TMQ;NVCR;SSII;EFXT,FBRX;MVST;PDYN;RDW,EFXT;NVCR;SSII;TMQ,-0.10671487706321854,-0.05891399332162125,-0.05901399332162125,0.0001
Arm_R037_Severe,4,2025-01-16,2025-01-15,2025-01-31,2025-01-30,SW2,1,10,20,5,0.25,RGTI;LAES;FBRX;PDYN;RCAT;PRCH;SSII;MNPR;RKLB;SOUN;GEO;RDDT;LUNR;HUT;TMQ;LPTH;VOR;ROOT;RDW;GH,RCAT;PRCH;MNPR;RKLB;SOUN;GEO;RDDT;LUNR;HUT;TMQ;LPTH;VOR;ROOT;RDW;GH;RBRK;RELY;NAK;EFXT;PL,FBRX;LAES;PDYN;RGTI;SSII,EFXT;NAK;PL;RBRK;RELY,0.04781330984060345,0.08678721317075086,0.08666221317075086,0.000125
Arm_R037_Severe,4,2025-01-31,2025-01-30,2025-02-14,2025-02-13,SW2,1,10,20,3,0.15,REAL;FBRX;RDW;PDYN;LUNR;SATL;PL;MNPR;RDDT;RKLB;GH;ROOT;RCAT;NUTX;SOUN;KOPN;GEO;SPIR;LPTH;HOOD,RDW;PDYN;LUNR;PL;MNPR;RDDT;RKLB;GH;ROOT;RCAT;NUTX;SOUN;KOPN;GEO;SPIR;LPTH;HOOD;RBRK;LQDT;SRAD,FBRX;REAL;SATL,LQDT;RBRK;SRAD,0.033640750144615886,0.0359487650174956,0.035873765017495604,7.500000000000001e-05
Arm_R037_Severe,4,2025-02-14,2025-02-13,2025-03-03,2025-02-28,SW2,1,10,20,4,0.2,MVST;RGTI;RR;HSAI;UMAC;SSII;MNPR;RDW;PL;EOSE;KOPN;HIMS;RCAT;REAL;PGEN;HOOD;NBIS;SLSR;ROOT;SSRM,RGTI;SSII;MNPR;RDW;PL;EOSE;KOPN;HIMS;RCAT;REAL;PGEN;HOOD;NBIS;SLSR;ROOT;SSRM;RKLB;RBRK;TMC;SOUN,HSAI;MVST;RR;UMAC,RBRK;RKLB;SOUN;TMC,-0.23875439470008017,-0.22498687619003524,-0.22508687619003523,0.0001
Arm_R037_Severe,4,2025-03-03,2025-02-28,2025-03-17,2025-03-14,SW2,1,10,20,2,0.1,TOI;LAES;RGTI;HSAI;TMC;PGEN;SATL;MVST;SSRM;PRCH;MNPR;RMNI;EOSE;LTBR;PGNY;NUTX;WAY;URBN;PCRX;NB,RGTI;HSAI;TMC;PGEN;SATL;MVST;SSRM;PRCH;MNPR;RMNI;EOSE;LTBR;PGNY;NUTX;WAY;URBN;PCRX;NB;LQDA;NVMI,LAES;TOI,LQDA;NVMI,-0.025673977945442156,-0.027398190665412686,-0.027448190665412688,5e-05
Arm_R037_Severe,4,2025-03-17,2025-03-14,2025-03-31,2025-03-28,SW2,1,10,20,1,0.05,TOI;PGEN;TMC;SSII;LAES;RMNI;ROOT;RGC;NUTX;RR;HSAI;PDYN;KALV;RPRX;LQDA;MP;PGNY;SSRM;NYAX;FNV,PGEN;TMC;SSII;LAES;RMNI;ROOT;RGC;NUTX;RR;HSAI;PDYN;KALV;RPRX;LQDA;MP;PGNY;SSRM;NYAX;FNV;VSTM,TOI,VSTM,0.014305488392175375,-0.019417051595921307,-0.019442051595921307,2.5e-05
Arm_R037_Severe,4,2025-03-31,2025-03-28,2025-04-14,2025-04-11,SW2,1,10,20,1,0.05,TOI;PGEN;IHS;NAK;TMC;ROOT;GEL;SSRM;PGNY;MP;THM;SLNO;NUTX;LTH;VSTM;USAS;FNV;MNPR;PRA;FET,PGEN;IHS;NAK;TMC;ROOT;GEL;SSRM;PGNY;MP;THM;SLNO;NUTX;LTH;VSTM;USAS;FNV;MNPR;PRA;FET;KGC,TOI,KGC,-0.005160127529221292,-0.020673993993763566,-0.020698993993763567,2.5e-05
Arm_R037_Severe,4,2025-04-14,2025-04-11,2025-04-29,2025-04-28,SW2,1,10,20,0,0.0,TOI;TMC;IDR;KALV;PRA;IHS;SSRM;HRTG;PLMR;KGC;TFPM;SLNO;HYMC;STNE;RGLD;THM;FNV;GOLD;ROOT;LTH,TOI;TMC;IDR;KALV;PRA;IHS;SSRM;HRTG;PLMR;KGC;TFPM;SLNO;HYMC;STNE;RGLD;THM;FNV;GOLD;ROOT;LTH,,,0.09674698780726161,0.09674698780726161,0.09674698780726161,0.0
Arm_R037_Severe,4,2025-04-29,2025-04-28,2025-05-13,2025-05-12,SW2,1,10,20,1,0.05,RGC;TOI;NUTX;TMC;FBYD;HRTG;ROOT;HTZ;STNE;NAK;HYMC;KALV;VOXR;PRA;HNRG;SLNO;IHS;ZBIO;IDR;KGC,TOI;NUTX;TMC;FBYD;HRTG;ROOT;HTZ;STNE;NAK;HYMC;KALV;VOXR;PRA;HNRG;SLNO;IHS;ZBIO;IDR;KGC;PLMR,RGC,PLMR,0.10690101778387603,-0.021965544564814785,-0.021990544564814786,2.5e-05
Arm_R037_Severe,4,2025-05-13,2025-05-12,2025-05-28,2025-05-27,SW2,1,10,20,0,0.0,TOI;HRTG;NUTX;PRCH;TMDX;ODD;IHS;PRA;TMC;SLNO;THM;GOGO;GEL;PLMR;SPNT;STNE;MLYS;KNSA;MRX;TIGO,TOI;HRTG;NUTX;PRCH;TMDX;ODD;IHS;PRA;TMC;SLNO;THM;GOGO;GEL;PLMR;SPNT;STNE;MLYS;KNSA;MRX;TIGO,,,0.04670522645061312,0.04670522645061312,0.04670522645061312,0.0
Arm_R037_Severe,4,2025-05-28,2025-05-27,2025-06-11,2025-06-10,SW2,1,10,20,1,0.05,SBET;TOI;NUTX;TMC;HRTG;MVST;MNTN;RLMD;PRE;NVTS;SMR;HNRG;TMDX;KFS;SLS;THM;SLNO;LMB;PARR;PPTA,TOI;NUTX;TMC;HRTG;MVST;MNTN;RLMD;PRE;NVTS;SMR;HNRG;TMDX;KFS;SLS;THM;SLNO;LMB;PARR;PPTA;STRL,SBET,STRL,-0.020254581589871597,-0.015820710487604927,-0.015845710487604928,2.5e-05
Arm_R037_Severe,4,2025-06-11,2025-06-10,2025-06-26,2025-06-25,SW2,1,10,20,1,0.05,TOI;MVST;NVTS;NUTX;TMDX;TMC;PAYS;SMR;HRTG;TNGX;LEU;OCGN;KFS;LASR;LMB;HOOD;FBRX;PARR;NBIS;STRL,TOI;MVST;NUTX;TMDX;TMC;PAYS;SMR;HRTG;TNGX;LEU;OCGN;KFS;LASR;LMB;HOOD;FBRX;PARR;NBIS;STRL;GNE,NVTS,GNE,0.04187311975592366,0.05863448664720018,0.058609486647200185,2.5e-05
Arm_R037_Severe,4,2025-06-26,2025-06-25,2025-07-11,2025-07-10,SW2,1,10,20,3,0.15,RGC;TMC;MVST;PAYS;LEU;NVTS;SMR;LASR;LCTX;GNE;PARR;ELF;NUTX;NBIS;TMDX;USAR;PRE;HTZ;HOOD;STRL,TMC;MVST;LEU;SMR;LASR;LCTX;GNE;PARR;ELF;NUTX;NBIS;TMDX;USAR;PRE;HTZ;HOOD;STRL;RZLV;RBLX;PCT,NVTS;PAYS;RGC,PCT;RBLX;RZLV,-0.02110349916913758,-0.009486869593227545,-0.009561869593227546,7.500000000000001e-05
Arm_R037_Severe,4,2025-07-11,2025-07-10,2025-07-25,2025-07-24,SW2,1,10,20,4,0.2,RGC;TNGX;PAYS;PRME;TMC;LEU;NVTS;PARR;SANA;SLDP;LASR;HOOD;LCTX;VFF;PCT;PGY;SLI;NAK;SION;TPC,RGC;TMC;NVTS;PARR;SANA;SLDP;LASR;HOOD;LCTX;VFF;PCT;PGY;SLI;NAK;SION;TPC;ECX;MGNI;PRE;USAS,LEU;PAYS;PRME;TNGX,ECX;MGNI;PRE;USAS,0.04914597386951009,0.019459082090921807,0.019359082090921808,0.0001
Arm_R037_Severe,4,2025-07-25,2025-07-24,2025-08-08,2025-08-07,SW2,1,10,20,3,0.15,RGC;TNGX;PAYS;LEU;NVTS;SMR;PGY;SANA;JOBY;LASR;ENVX;FLNC;TPC;PCT;PRME;PARR;LCTX;PRCH;MP;RKLB,RGC;PAYS;LEU;NVTS;SMR;JOBY;LASR;ENVX;FLNC;TPC;PCT;PRME;PARR;LCTX;PRCH;MP;RKLB;HOOD;W;MNTN,PGY;SANA;TNGX,HOOD;MNTN;W,-0.11376349352095576,-0.07877529814963266,-0.07885029814963267,7.500000000000001e-05
Arm_R037_Severe,4,2025-08-08,2025-08-07,2025-08-22,2025-08-21,SW2,1,10,20,9,0.45,VOR;TNGX;PHAT;SBET;SLDP;VSAT;MP;NVTS;IMRX;LEU;PRME;VFF;SMR;JOBY;PHOE;LASR;FIG;NBIS;SLDB;W,TNGX;MP;NVTS;LEU;VFF;SMR;JOBY;LASR;NBIS;SLDB;W;PGY;HOOD;PAYS;UUUU;RDDT;STRT;LCTX;RBLX;TPC,FIG;IMRX;PHAT;PHOE;PRME;SBET;SLDP;VOR;VSAT,HOOD;LCTX;PAYS;PGY;RBLX;RDDT;STRT;TPC;UUUU,-0.007173487910967988,-0.006380185610481625,-0.006605185610481626,0.00022500000000000002
Arm_R037_Severe,4,2025-08-22,2025-08-21,2025-09-08,2025-09-05,SW2,1,10,20,6,0.3,VOR;MFI;URGN;TNGX;MP;IMRX;KOD;VSAT;PRME;PGEN;VFF;PHAT;RDDT;TLS;TLRY;SBET;W;RIGL;STOK;JOBY,TNGX;MP;VSAT;PRME;PGEN;VFF;PHAT;RDDT;TLS;TLRY;W;RIGL;STOK;JOBY;UUUU;SLDB;IDR;PGY;UMAC;LASR,IMRX;KOD;MFI;SBET;URGN;VOR,IDR;LASR;PGY;SLDB;UMAC;UUUU,0.019272307388098524,0.06003846345049143,0.05988846345049143,0.00015000000000000001
Arm_R037_Severe,4,2025-09-08,2025-09-05,2025-09-22,2025-09-19,SW2,1,10,20,4,0.2,VOR;SATS;VSAT;PGEN;URGN;SLDP;KOD;MP;IMRX;VFF;LDI;PGY;TLS;PRME;UUUU;W;METCB;IDR;RDDT;RZLV,URGN;SLDP;KOD;MP;IMRX;VFF;LDI;PGY;TLS;PRME;UUUU;W;METCB;IDR;RDDT;RZLV;MLYS;RIGL;LITE;ZUMZ,PGEN;SATS;VOR;VSAT,LITE;MLYS;RIGL;ZUMZ,0.08891951580252343,0.11202775876298324,0.11192775876298323,0.0001
Arm_R037_Severe,4,2025-09-22,2025-09-19,2025-10-06,2025-10-03,SW2,1,10,20,3,0.15,VOR;IMRX;RZLV;TLRY;SATS;UUUU;RGTI;RUN;TLS;KOD;VFF;RR;LPTH;PGEN;RHLD;EOSE;WBTN;RLMD;ENGN;HUT,VOR;IMRX;UUUU;RGTI;RUN;TLS;KOD;VFF;RR;LPTH;PGEN;RHLD;EOSE;WBTN;RLMD;ENGN;HUT;HIVE;VSAT;REAL,RZLV;SATS;TLRY,HIVE;REAL;VSAT,0.12400729431552904,0.1177997293048956,0.1177247293048956,7.500000000000001e-05
Arm_R037_Severe,4,2025-10-06,2025-10-03,2025-10-20,2025-10-17,SW2,1,10,20,9,0.45,RLMD;KOD;NB;ZURA;LAC;RGTI;UUUU;IDR;STTK;EOSE;NBIS;PLUG;LPTH;MLYS;MNPR;USAR;RZLV;TLRY;KTOS;MP,KOD;IDR;EOSE;NBIS;PLUG;LPTH;MNPR;USAR;RZLV;KTOS;MP;SATS;HL;RHLD;STOK;PL;ZBIO;METCB;REAL;VFF,LAC;MLYS;NB;RGTI;RLMD;STTK;TLRY;UUUU;ZURA,HL;METCB;PL;REAL;RHLD;SATS;STOK;VFF;ZBIO,-0.04708678594399647,-0.012993321716273506,-0.013218321716273506,0.00022500000000000002
Arm_R037_Severe,4,2025-10-20,2025-10-17,2025-11-03,2025-10-31,SW2,1,10,20,4,0.2,MLYS;RLMD;RGTI;PRAX;TMQ;STOK;RR;NB;PGEN;EOSE;ENGN;SATS;VSAT;KOD;HUT;HL;NAK;HIVE;UUUU;TLS,RLMD;STOK;RR;NB;PGEN;EOSE;ENGN;SATS;VSAT;KOD;HUT;HL;NAK;HIVE;UUUU;TLS;LPTH;NBIS;VFF;TOYO,MLYS;PRAX;RGTI;TMQ,LPTH;NBIS;TOYO;VFF,-0.030045089654381168,0.006298465874454748,0.0061984658744547476,0.0001
Arm_R037_Severe,4,2025-11-03,2025-10-31,2025-11-17,2025-11-14,SW2,1,10,20,3,0.15,RLMD;PRAX;MLYS;LUMN;SATS;TLS;RGTI;GLUE;NAK;HIVE;HUT;EOSE;STOK;LAES;ZURA;RR;LPTH;FLNC;NBIS;NUVB,RLMD;SATS;TLS;RGTI;GLUE;NAK;HIVE;HUT;EOSE;STOK;LAES;ZURA;RR;LPTH;FLNC;NBIS;NUVB;REAL;SION;PHOE,LUMN;MLYS;PRAX,PHOE;REAL;SION,-0.1708546057326841,-0.15612778836601107,-0.15620278836601106,7.500000000000001e-05
Arm_R037_Severe,4,2025-11-17,2025-11-14,2025-12-02,2025-12-01,SW2,1,10,20,4,0.2,RLMD;SNDK;IVVD;GLUE;MLYS;PALI;NAUT;HYMC;SATS;MNPR;ZURA;EOSE;ENGN;FLNC;ZBIO;RCUS;HL;KYTX;LITE;SPHR,RLMD;MLYS;NAUT;HYMC;SATS;MNPR;ZURA;EOSE;ENGN;FLNC;ZBIO;RCUS;HL;KYTX;LITE;SPHR;RVMD;NAK;IMMX;VICR,GLUE;IVVD;PALI;SNDK,IMMX;NAK;RVMD;VICR,0.05935835973574717,0.07586067205235587,0.07576067205235587,0.0001
Arm_R037_Severe,4,2025-12-02,2025-12-01,2025-12-16,2025-12-15,SW2,1,10,20,3,0.15,GLUE;RLMD;FLNC;RHLD;NUVB;LITE;KOD;RCUS;FBYD;MNPR;IVVD;HYMC;TMQ;ZBIO;NAK;RVMD;VSCO;HL;TRDA;ZYME,RLMD;FLNC;NUVB;LITE;KOD;RCUS;FBYD;MNPR;IVVD;HYMC;ZBIO;NAK;RVMD;VSCO;HL;TRDA;ZYME;PHOE;IMMX;RLAY,GLUE;RHLD;TMQ,IMMX;PHOE;RLAY,0.010977091376997703,0.03772163885020936,0.037646638850209364,7.500000000000001e-05
Arm_R037_Severe,4,2025-12-16,2025-12-15,2025-12-31,2025-12-30,SW2,1,10,20,3,0.15,IMMX;PACS;RLMD;FLNC;RHLD;GLUE;NUVB;IMNM;NAUT;NAK;KYTX;KOD;TRDA;JBIO;HYMC;VSCO;USAS;RLAY;VERA;SNDK,RLMD;FLNC;GLUE;NUVB;IMNM;NAUT;NAK;KYTX;KOD;TRDA;JBIO;HYMC;VSCO;USAS;RLAY;VERA;SNDK;ZURA;LITE;VSTS,IMMX;PACS;RHLD,LITE;VSTS;ZURA,0.029179647765631932,0.04185322699877421,0.04177822699877421,7.500000000000001e-05
Arm_R037_Severe,4,2025-12-31,2025-12-30,2026-01-15,2026-01-14,SW2,1,10,20,2,0.1,PRAX;HYMC;PACS;RHLD;IMMX;NUVB;VICR;GLSI;REPL;NAUT;LITE;GLUE;RLMD;SLS;VSCO;MLTX;FOLD;SNDK;RVMD;IMNM,HYMC;RHLD;IMMX;NUVB;VICR;GLSI;REPL;NAUT;LITE;GLUE;RLMD;SLS;VSCO;MLTX;FOLD;SNDK;RVMD;IMNM;IVVD;TNDM,PACS;PRAX,IVVD;TNDM,0.09473697246396993,0.0938144826257842,0.09376448262578421,5e-05
Arm_R037_Severe,4,2026-01-15,2026-01-14,2026-01-30,2026-01-29,SW2,1,10,20,1,0.05,PRAX;PACS;STTK;VICR;SNDK;RVMD;FBRX;RHLD;VSCO;GLUE;GOLD;LITE;KOD;HLF;IMMX;SATS;RLMD;SLS;FOLD;TRDA,PRAX;STTK;VICR;SNDK;RVMD;FBRX;RHLD;VSCO;GLUE;GOLD;LITE;KOD;HLF;IMMX;SATS;RLMD;SLS;FOLD;TRDA;LQDA,PACS,LQDA,0.012046389669866408,0.022964983004296564,0.022939983004296564,2.5e-05
Arm_R037_Severe,4,2026-01-30,2026-01-29,2026-02-13,2026-02-12,SW2,1,10,20,3,0.15,HYMC;GLSI;SATL;RHLD;PACS;SNDK;IBRX;MOVE;HLF;USAS;HL;SKE;STTK;EGO;PL;LQDA;TGB;IAUX;VICR;FBRX,HYMC;RHLD;PACS;SNDK;IBRX;HLF;USAS;HL;SKE;STTK;EGO;PL;LQDA;TGB;IAUX;VICR;FBRX;NATR;IAG;PAAS,GLSI;MOVE;SATL,IAG;NATR;PAAS,-0.10931735317091362,-0.0558512556057944,-0.0559262556057944,7.500000000000001e-05
Arm_R037_Severe,4,2026-02-13,2026-02-12,2026-03-02,2026-02-27,SW2,1,10,20,2,0.1,HYMC;PACS;GOLD;ICHR;SLS;LITE;SNDK;STTK;FBRX;IAUX;IMMX;KLIC;SRZN;STRO;VICR;PRAX;FET;NX;HLF;RGC,HYMC;PACS;SLS;LITE;SNDK;STTK;FBRX;IAUX;IMMX;KLIC;SRZN;STRO;VICR;PRAX;FET;NX;HLF;RGC;LIND;SNCY,GOLD;ICHR,LIND;SNCY,0.0929339567279213,0.08495944534500703,0.08490944534500704,5e-05
Arm_R037_Severe,4,2026-03-02,2026-02-27,2026-03-16,2026-03-13,SW2,1,10,20,2,0.1,SLS;GOLD;SNDK;ICHR;VICR;LITE;USAS;STRO;KOS;FET;PL;SKE;SKYT;IAUX;THM;RGC;LINC;ENTG;STTK;STKL,SLS;SNDK;VICR;LITE;USAS;STRO;KOS;FET;PL;SKE;SKYT;IAUX;THM;RGC;LINC;ENTG;STTK;STKL;IMMX;TGB,GOLD;ICHR,IMMX;TGB,-0.06796533426054827,-0.0556332654805982,-0.0556832654805982,5e-05
Arm_R037_Severe,4,2026-03-16,2026-03-13,2026-03-30,2026-03-27,SW2,1,10,20,2,0.1,IBRX;HYMC;SNDK;SLS;SOC;STRO;KOS;ICHR;GLSI;VG;STTK;TNGX;OCGN;LINC;ENLT;RYAM;REI;UMAC;VICR;STKL,HYMC;SNDK;SLS;STRO;KOS;ICHR;GLSI;VG;STTK;TNGX;OCGN;LINC;ENLT;RYAM;REI;UMAC;VICR;STKL;RZLT;RCAT,IBRX;SOC,RCAT;RZLT,-0.03938240184582302,-0.04166849568732135,-0.041718495687321354,5e-05
Arm_R037_Severe,4,2026-03-30,2026-03-27,2026-04-14,2026-04-13,SW2,1,10,20,3,0.15,KOS;IBRX;SATL;VG;SNDK;ELVN;ICHR;TNGX;STRO;VAL;PBF;PARR;EGY;SOC;REI;VIAV;SM;STTK;NBR;FET,VG;SNDK;ELVN;ICHR;TNGX;STRO;VAL;PBF;PARR;EGY;SOC;REI;VIAV;SM;STTK;NBR;FET;RIG;VET;NAT,IBRX;KOS;SATL,NAT;RIG;VET,0.0051918851770725695,-0.0053153175540713625,-0.005390317554071363,7.500000000000001e-05
