arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,veto_rate,n_spc_blocked_pool,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Baseline,8,2025-12-12,2025-12-11,2025-12-29,2025-12-26,SW2,1,10,20,0,0.0,0,SOLS;PRAX;IMMX;PALI;FLNC;PACS;RHLD;SNDK;NUVB;RLMD;KOD;GLUE;NAK;NAUT;RCUS;TRDA;LITE;JBIO;SRZN;IMNM,SOLS;PRAX;IMMX;PALI;FLNC;PACS;RHLD;SNDK;NUVB;RLMD;KOD;GLUE;NAK;NAUT;RCUS;TRDA;LITE;JBIO;SRZN;IMNM,,,0.010780190267246404,0.010780190267246404,0.010780190267246404,0.0
Baseline,8,2025-12-29,2025-12-26,2026-01-13,2026-01-12,SW2,1,10,20,0,0.0,0,SOLS;PRAX;HYMC;NUVB;RHLD;IMMX;PACS;LITE;GLUE;RLMD;NAUT;VICR;IVVD;MLTX;PALI;REPL;SNDK;VSCO;GLSI;ZBIO,SOLS;PRAX;HYMC;NUVB;RHLD;IMMX;PACS;LITE;GLUE;RLMD;NAUT;VICR;IVVD;MLTX;PALI;REPL;SNDK;VSCO;GLSI;ZBIO,,,0.0022981218668799317,0.0022981218668799317,0.0022981218668799317,0.0
Baseline,8,2026-01-13,2026-01-12,2026-01-28,2026-01-27,SW2,1,10,20,0,0.0,0,SOLS;PRAX;HYMC;PACS;SNDK;VICR;RHLD;GLSI;STTK;RVMD;KOD;GOLD;VSCO;RGC;GLUE;NAUT;LITE;RLMD;SLS;FBRX,SOLS;PRAX;HYMC;PACS;SNDK;VICR;RHLD;GLSI;STTK;RVMD;KOD;GOLD;VSCO;RGC;GLUE;NAUT;LITE;RLMD;SLS;FBRX,,,0.04515927391091275,0.04515927391091275,0.04515927391091275,0.0
Baseline,8,2026-01-28,2026-01-27,2026-02-11,2026-02-10,SW2,1,10,20,0,0.0,0,SOLS;HYMC;GLSI;GOLD;FBRX;SNDK;PACS;SATL;USAS;RHLD;HL;MOVE;SLS;SKE;IBRX;HLF;TGB;PL;IAUX;EGO,SOLS;HYMC;GLSI;GOLD;FBRX;SNDK;PACS;SATL;USAS;RHLD;HL;MOVE;SLS;SKE;IBRX;HLF;TGB;PL;IAUX;EGO,,,-0.09107048848384056,-0.09107048848384056,-0.09107048848384056,0.0
Baseline,8,2026-02-11,2026-02-10,2026-02-26,2026-02-25,SW2,1,10,20,0,0.0,0,HYMC;LIFE;GOLD;GLSI;PACS;ICHR;IBRX;SLS;STTK;LITE;IAUX;FBRX;IMMX;SKE;KLIC;SATL;SNDK;USAS;SRZN;STRO,HYMC;LIFE;GOLD;GLSI;PACS;ICHR;IBRX;SLS;STTK;LITE;IAUX;FBRX;IMMX;SKE;KLIC;SATL;SNDK;USAS;SRZN;STRO,,,0.10276352773481752,0.10276352773481752,0.10276352773481752,0.0
Baseline,8,2026-02-26,2026-02-25,2026-03-12,2026-03-11,SW2,1,10,20,0,0.0,0,HYMC;IBRX;LIFE;ICHR;GLSI;GOLD;SLS;SNDK;LITE;VICR;STRO;USAS;PL;FET;SRZN;SATL;IMMX;SKE;STTK;PLAB,HYMC;IBRX;LIFE;ICHR;GLSI;GOLD;SLS;SNDK;LITE;VICR;STRO;USAS;PL;FET;SRZN;SATL;IMMX;SKE;STTK;PLAB,,,-0.003604497223116715,-0.003604497223116715,-0.003604497223116715,0.0
Baseline,9,2018-10-30,2018-10-29,2018-11-13,2018-11-12,TRAIN,0,10,20,0,0.0,0,TLRY;GOGO;KALV;MGTX;LQDA;IIIV;LRN;FEIM;MKC.V;SSP;RLGT;IAC;ZBIO;IIPR;JJSF;NVAX;SRRK;NXRT;LOCO;RGEN,TLRY;GOGO;KALV;MGTX;LQDA;IIIV;LRN;FEIM;MKC.V;SSP;RLGT;IAC;ZBIO;IIPR;JJSF;NVAX;SRRK;NXRT;LOCO;RGEN,,,0.034913816169085135,0.034913816169085135,0.034913816169085135,0.0
Baseline,9,2018-11-13,2018-11-12,2018-11-28,2018-11-27,TRAIN,0,10,20,0,0.0,0,TLRY;SLS;SBH;MGTX;NWPX;SRRK;RLGT;PACB;IDT;LRN;LOCO;NAT;MKC.V;RGEN;GNE;GOLD;HELE;ICL;FEIM;ENSG,TLRY;SLS;SBH;MGTX;NWPX;SRRK;RLGT;PACB;IDT;LRN;LOCO;NAT;MKC.V;RGEN;GNE;GOLD;HELE;ICL;FEIM;ENSG,,,-0.029886448350904038,-0.029886448350904038,-0.029886448350904038,0.0
Baseline,9,2018-11-28,2018-11-27,2018-12-13,2018-12-12,TRAIN,0,10,20,0,0.0,0,IDT;LRN;TR;PACB;MITK;HELE;SBH;FEIM;NWPX;MKC.V;ZBIO;LOCO;GHC;SAFE;RLGT;GOLD;NAT;VIRT;SSP;KALV,IDT;LRN;TR;PACB;MITK;HELE;SBH;FEIM;NWPX;MKC.V;ZBIO;LOCO;GHC;SAFE;RLGT;GOLD;NAT;VIRT;SSP;KALV,,,-0.014728852879516124,-0.014728852879516124,-0.014728852879516124,0.0
Baseline,9,2018-12-13,2018-12-12,2018-12-28,2018-12-27,TRAIN,0,10,20,0,0.0,0,NVAX;GOLD;GNE;LRN;KALV;NWPX;SSRM;MITK;RDVT;MKC.V;ENSG;VNDA;GHC;FEIM;TR;YORW;VIRT;HE;MSEX;FNV,NVAX;GOLD;GNE;LRN;KALV;NWPX;SSRM;MITK;RDVT;MKC.V;ENSG;VNDA;GHC;FEIM;TR;YORW;VIRT;HE;MSEX;FNV,,,-0.0818646932611574,-0.0818646932611574,-0.0818646932611574,0.0
Baseline,9,2018-12-28,2018-12-27,2019-01-14,2019-01-11,TRAIN,0,10,20,0,0.0,0,MITK;ZBIO;SSRM;LRN;TR;UTI;VIRT;GOLD;GHC;MLAB;HYAC;GIG;FNV;MKC.V;HLF;KGC;LOCO;HE;RGLD;TFSL,MITK;ZBIO;SSRM;LRN;TR;UTI;VIRT;GOLD;GHC;MLAB;HYAC;GIG;FNV;MKC.V;HLF;KGC;LOCO;HE;RGLD;TFSL,,,-0.10239144263888764,-0.10239144263888764,-0.10239144263888764,0.0
Baseline,9,2019-01-14,2019-01-11,2019-01-29,2019-01-28,TRAIN,0,10,20,0,0.0,0,UTI;LRN;PACB;KRYS;MITK;LGIH;LQDT;MLAB;GNE;VCYT;SSRM;FN;LOCO;PKE;SNX;PLNT;VCTR;GHC;MSEX;TFSL,UTI;LRN;PACB;KRYS;MITK;LGIH;LQDT;MLAB;GNE;VCYT;SSRM;FN;LOCO;PKE;SNX;PLNT;VCTR;GHC;MSEX;TFSL,,,0.012780522355634542,0.012780522355634542,0.012780522355634542,0.0
Baseline,9,2019-01-29,2019-01-28,2019-02-12,2019-02-11,TRAIN,0,10,20,0,0.0,0,VCYT;GNE;LRN;IIPR;RDVT;PACB;GLOB;MITK;UTI;NVCR;LPLA;PKE;VCTR;LGIH;LQDT;SSRM;NAK;LOCO;MLAB;LION,VCYT;GNE;LRN;IIPR;RDVT;PACB;GLOB;MITK;UTI;NVCR;LPLA;PKE;VCTR;LGIH;LQDT;SSRM;NAK;LOCO;MLAB;LION,,,0.009382047081631052,0.009382047081631052,0.009382047081631052,0.0
Baseline,9,2019-02-12,2019-02-11,2019-02-27,2019-02-26,TRAIN,0,10,20,0,0.0,0,PNRG;SSRM;LRN;NVCR;IIPR;NAK;LGIH;LSCC;PCTY;LION;GFF;ECPG;MLAB;KGC;PFGC;EEX;GLOB;ICHR;RDVT;MLR,PNRG;SSRM;LRN;NVCR;IIPR;NAK;LGIH;LSCC;PCTY;LION;GFF;ECPG;MLAB;KGC;PFGC;EEX;GLOB;ICHR;RDVT;MLR,,,0.04788375437976651,0.04788375437976651,0.04788375437976651,0.0
Baseline,9,2019-02-27,2019-02-26,2019-03-13,2019-03-12,TRAIN,0,10,20,0,0.0,0,LSCC;NVCR;VHI;VCYT;W;RPD;PNRG;PAR;SNAP;GFF;PDFS;VIAV;OFLX;LRN;EGY;LION;RNG;TNDM;LNTH;PCTY,LSCC;NVCR;VHI;VCYT;W;RPD;PNRG;PAR;SNAP;GFF;PDFS;VIAV;OFLX;LRN;EGY;LION;RNG;TNDM;LNTH;PCTY,,,0.004072700539536115,0.004072700539536115,0.004072700539536115,0.0
Baseline,9,2019-03-13,2019-03-12,2019-03-27,2019-03-26,TRAIN,0,10,20,0,0.0,0,LSCC;GFF;TNDM;ROKU;SNAP;VCYT;FLGT;TPB;OFLX;LRN;GH;STNE;SSP;ZS;YETI;PDFS;WGO;RPD;IIPR;NVCR,LSCC;GFF;TNDM;ROKU;SNAP;VCYT;FLGT;TPB;OFLX;LRN;GH;STNE;SSP;ZS;YETI;PDFS;WGO;RPD;IIPR;NVCR,,,0.03435987253262428,0.03435987253262428,0.03435987253262428,0.0
Baseline,9,2019-03-27,2019-03-26,2019-04-10,2019-04-09,TRAIN,0,10,20,0,0.0,0,STNE;YETI;VCYT;PNRG;GH;ROKU;IIPR;PLUG;GFF;ZS;SNAP;TNDM;TGTX;RPD;W;LSCC;EGY;RARE;LNTH;PAGS,STNE;YETI;VCYT;PNRG;GH;ROKU;IIPR;PLUG;GFF;ZS;SNAP;TNDM;TGTX;RPD;W;LSCC;EGY;RARE;LNTH;PAGS,,,-0.0209927491596335,-0.0209927491596335,-0.0209927491596335,0.0
Baseline,9,2019-04-10,2019-04-09,2019-04-25,2019-04-24,TRAIN,0,10,20,0,0.0,0,RIOT;SNAP;YETI;GFF;LSCC;VCYT;NTRA;LNTH;STNE;IIPR;ROG;PLUG;MGTX;RARE;SBGI;LRN;VCTR;PNRG;NYT;MXL,RIOT;SNAP;YETI;GFF;LSCC;VCYT;NTRA;LNTH;STNE;IIPR;ROG;PLUG;MGTX;RARE;SBGI;LRN;VCTR;PNRG;NYT;MXL,,,-0.009169667513377045,-0.009169667513377045,-0.009169667513377045,0.0
Baseline,9,2019-04-25,2019-04-24,2019-05-09,2019-05-08,TRAIN,0,10,20,0,0.0,0,RIOT;YETI;SNAP;TGTX;PLUG;GERN;MXL;LSCC;MGTX;FLGT;OFLX;KRNT;SAFE;FND;VCTR;MRCY;SBGI;HEI.A;VSAT;MRVL,RIOT;YETI;SNAP;TGTX;PLUG;GERN;MXL;LSCC;MGTX;FLGT;OFLX;KRNT;SAFE;FND;VCTR;MRCY;SBGI;HEI.A;VSAT;MRVL,,,-0.050342488193208544,-0.050342488193208544,-0.050342488193208544,0.0
Baseline,9,2019-05-09,2019-05-08,2019-05-23,2019-05-22,TRAIN,0,10,20,0,0.0,0,SBGI;TGTX;PI;STNG;LSCC;PLUG;STRA;SAFE;RIOT;VCTR;YETI;LPG;PPC;LMB;VSAT;TPB;SPB;PLNT;MTRN;LITE,SBGI;TGTX;PI;STNG;LSCC;PLUG;STRA;SAFE;RIOT;VCTR;YETI;LPG;PPC;LMB;VSAT;TPB;SPB;PLNT;MTRN;LITE,,,-0.027912723691659334,-0.027912723691659334,-0.027912723691659334,0.0
Baseline,9,2019-05-23,2019-05-22,2019-06-07,2019-06-06,TRAIN,0,10,20,0,0.0,0,MGTX;RDVT;LMB;SAFE;LTBR;SBGI;PPC;FLY;STRA;ZS;VCTR;PLNT;KOD;NC;VRRM;KNSL;KRYS;LAD;LIND;NSSC,MGTX;RDVT;LMB;SAFE;LTBR;SBGI;PPC;FLY;STRA;ZS;VCTR;PLNT;KOD;NC;VRRM;KNSL;KRYS;LAD;LIND;NSSC,,,-0.04992773353055373,-0.04992773353055373,-0.04992773353055373,0.0
Baseline,9,2019-06-07,2019-06-06,2019-06-21,2019-06-20,TRAIN,0,10,20,0,0.0,0,RDVT;SAFE;STNG;KOD;NSSC;SAH;HEI;STRA;ELF;LPG;LAD;SNAP;PPC;KTOS;VEEV;PI;LMB;RLI;KNSL;HEI.A,RDVT;SAFE;STNG;KOD;NSSC;SAH;HEI;STRA;ELF;LPG;LAD;SNAP;PPC;KTOS;VEEV;PI;LMB;RLI;KNSL;HEI.A,,,0.028895392861973325,0.028895392861973325,0.028895392861973325,0.0
Baseline,9,2019-06-21,2019-06-20,2019-07-08,2019-07-05,TRAIN,0,10,20,0,0.0,0,KOD;SNDX;RDVT;NSSC;SAH;IIPR;LAD;ROKU;HEI;SKY;GLOB;KTOS;HLNE;SAFE;RLI;KBR;STRA;LPG;WGO;RNR,KOD;SNDX;RDVT;NSSC;SAH;IIPR;LAD;ROKU;HEI;SKY;GLOB;KTOS;HLNE;SAFE;RLI;KBR;STRA;LPG;WGO;RNR,,,-0.00022739778837542503,-0.00022739778837542503,-0.00022739778837542503,0.0
Baseline,9,2019-07-08,2019-07-05,2019-07-22,2019-07-19,TRAIN,0,10,20,0,0.0,0,KOD;HROW;PI;KTOS;ELLO;IDT;RDVT;SAM;STNG;IIPR;KNSL;GNE;SNDX;HEI;ZYME;RGEN;SAH;ROKU;GLOB;HLNE,KOD;HROW;PI;KTOS;ELLO;IDT;RDVT;SAM;STNG;IIPR;KNSL;GNE;SNDX;HEI;ZYME;RGEN;SAH;ROKU;GLOB;HLNE,,,0.0005278580859432091,0.0005278580859432091,0.0005278580859432091,0.0
Baseline,9,2019-07-22,2019-07-19,2019-08-05,2019-08-02,TRAIN,0,10,20,0,0.0,0,KOD;PAGS;USAS;KTOS;ROKU;HROW;EGO;RDVT;NVCR;RGEN;IDT;PI;SAM;SAH;ELLO;RGLD;ZYME;HEI;SAFE;SSRM,KOD;PAGS;USAS;KTOS;ROKU;HROW;EGO;RDVT;NVCR;RGEN;IDT;PI;SAM;SAH;ELLO;RGLD;ZYME;HEI;SAFE;SSRM,,,0.00745887255801983,0.00745887255801983,0.00745887255801983,0.0
Baseline,9,2019-08-05,2019-08-02,2019-08-19,2019-08-16,TRAIN,0,10,20,0,0.0,0,EGO;NVCR;RDVT;PAGS;RGLD;PERI;HROW;KGC;USAS;KOD;SSRM;ZG;Z;PLMR;SKY;GOLD;ROKU;RGEN;FNV;HEI,EGO;NVCR;RDVT;PAGS;RGLD;PERI;HROW;KGC;USAS;KOD;SSRM;ZG;Z;PLMR;SKY;GOLD;ROKU;RGEN;FNV;HEI,,,0.004149149942060969,0.004149149942060969,0.004149149942060969,0.0
Baseline,9,2019-08-19,2019-08-16,2019-09-03,2019-08-30,TRAIN,0,10,20,0,0.0,0,EGO;NVCR;PERI;FLGT;PAGS;LSCC;USAS;RGLD;GOLD;PAAS;PLMR;KGC;RH;MTSI;ROKU;SSRM;HEI;SAH;PI;ZYME,EGO;NVCR;PERI;FLGT;PAGS;LSCC;USAS;RGLD;GOLD;PAAS;PLMR;KGC;RH;MTSI;ROKU;SSRM;HEI;SAH;PI;ZYME,,,0.0381986576019315,0.0381986576019315,0.0381986576019315,0.0
Baseline,9,2019-09-03,2019-08-30,2019-09-17,2019-09-16,TRAIN,0,10,20,0,0.0,0,EGO;PERI;USAS;NVCR;UTI;PAAS;RGLD;RH;GOLD;ROKU;SAM;ELLO;PAGS;FLGT;PFSI;SAIA;ELF;PLMR;LSCC;PI,EGO;PERI;USAS;NVCR;UTI;PAAS;RGLD;RH;GOLD;ROKU;SAM;ELLO;PAGS;FLGT;PFSI;SAIA;ELF;PLMR;LSCC;PI,,,-0.05727253528217111,-0.05727253528217111,-0.05727253528217111,0.0
Baseline,9,2019-09-17,2019-09-16,2019-10-01,2019-09-30,TRAIN,0,10,20,0,0.0,0,EGO;FLGT;MTSI;SAIA;PFSI;RH;SLDB;UTI;GEVO;PERI;HOV;VC;LQDT;LMAT;ELLO;MTZ;PAAS;GNW;PLMR;IMKTA,EGO;FLGT;MTSI;SAIA;PFSI;RH;SLDB;UTI;GEVO;PERI;HOV;VC;LQDT;LMAT;ELLO;MTZ;PAAS;GNW;PLMR;IMKTA,,,-0.0021191338299261743,-0.0021191338299261743,-0.0021191338299261743,0.0
Baseline,9,2019-10-01,2019-09-30,2019-10-15,2019-10-14,TRAIN,0,10,20,0,0.0,0,PLMR;HOV;SAIA;RH;PERI;GEVO;PFSI;VC;OFLX;SLDB;SAH;KBH;MHO;MTSI;UTI;FLGT;JHX;MTH;GMED;IMKTA,PLMR;HOV;SAIA;RH;PERI;GEVO;PFSI;VC;OFLX;SLDB;SAH;KBH;MHO;MTSI;UTI;FLGT;JHX;MTH;GMED;IMKTA,,,0.0008744396381774388,0.0008744396381774388,0.0008744396381774388,0.0
Baseline,9,2019-10-15,2019-10-14,2019-10-29,2019-10-28,TRAIN,0,10,20,0,0.0,0,HOV;NAT;PLMR;SAIA;RH;SLDB;TNK;PFSI;VC;NTRA;FLGT;LEN.B;KBH;ENTG;NVMI;MTZ;JHX;YORW;OFLX;PLAB,HOV;NAT;PLMR;SAIA;RH;SLDB;TNK;PFSI;VC;NTRA;FLGT;LEN.B;KBH;ENTG;NVMI;MTZ;JHX;YORW;OFLX;PLAB,,,0.03216024164277355,0.03216024164277355,0.03216024164277355,0.0
Baseline,9,2019-10-29,2019-10-28,2019-11-12,2019-11-11,TRAIN,0,10,20,0,0.0,0,HOV;TNK;NAT;KOD;PLMR;SLDB;SAIA;KBH;UTI;RH;PFSI;GME;ZYME;NWL;VC;STRL;LPG;LEN.B;IMKTA;JHX,HOV;TNK;NAT;KOD;PLMR;SLDB;SAIA;KBH;UTI;RH;PFSI;GME;ZYME;NWL;VC;STRL;LPG;LEN.B;IMKTA;JHX,,,-0.023686903272015856,-0.023686903272015856,-0.023686903272015856,0.0
Baseline,9,2019-11-12,2019-11-11,2019-11-26,2019-11-25,TRAIN,0,10,20,0,0.0,0,HOV;LEU;KOD;TPC;TNK;GME;NAT;HL;OEC;TILE;REPL;ICHR;PBF;PNRG;VC;STRL;JHG;LEG;PDFS;KOP,HOV;LEU;KOD;TPC;TNK;GME;NAT;HL;OEC;TILE;REPL;ICHR;PBF;PNRG;VC;STRL;JHG;LEG;PDFS;KOP,,,-0.04104678999189153,-0.04104678999189153,-0.04104678999189153,0.0
Baseline,9,2019-11-26,2019-11-25,2019-12-11,2019-12-10,TRAIN,0,10,20,0,0.0,0,HOV;KOD;TNK;NAT;TILE;PLUG;ZYME;SNX;THC;NWPX;PLMR;ICHR;WGO;TPC;LEG;NSIT;PLPC;KRG;VECO;PDFS,HOV;KOD;TNK;NAT;TILE;PLUG;ZYME;SNX;THC;NWPX;PLMR;ICHR;WGO;TPC;LEG;NSIT;PLPC;KRG;VECO;PDFS,,,0.05770417345377965,0.05770417345377965,0.05770417345377965,0.0
Baseline,9,2019-12-11,2019-12-10,2019-12-26,2019-12-24,TRAIN,0,10,20,0,0.0,0,KOD;TNK;NAT;ZYME;RCKT;HOV;PLMR;LEU;SAFE;LPG;THC;KMDA;HL;RH;NSIT;GME;POWL;STM;IIIV;WGO,KOD;TNK;NAT;ZYME;RCKT;HOV;PLMR;LEU;SAFE;LPG;THC;KMDA;HL;RH;NSIT;GME;POWL;STM;IIIV;WGO,,,0.03045675570632384,0.03045675570632384,0.03045675570632384,0.0
Baseline,9,2019-12-26,2019-12-24,2020-01-10,2020-01-09,TRAIN,0,10,20,0,0.0,0,KOD;TNK;NAT;RCKT;THC;LEU;TGTX;ZYME;HL;SRPT;VICR;ZG;GDEN;Z;THO;STM;LPG;MIRM;FCEL;LE,KOD;TNK;NAT;RCKT;THC;LEU;TGTX;ZYME;HL;SRPT;VICR;ZG;GDEN;Z;THO;STM;LPG;MIRM;FCEL;LE,,,0.029610985770901488,0.029610985770901488,0.029610985770901488,0.0
Baseline,9,2020-01-10,2020-01-09,2020-01-27,2020-01-24,TRAIN,0,10,20,0,0.0,0,FCEL;KOD;TGTX;RCKT;RLMD;KNSA;NBR;PERI;ZYME;VICR;THC;REI;ELLO;STKL;ZG;Z;LITE;TNK;PENN;MTW,FCEL;KOD;TGTX;RCKT;RLMD;KNSA;NBR;PERI;ZYME;VICR;THC;REI;ELLO;STKL;ZG;Z;LITE;TNK;PENN;MTW,,,-0.047423082828852194,-0.047423082828852194,-0.047423082828852194,0.0
Baseline,9,2020-01-27,2020-01-24,2020-02-10,2020-02-07,TRAIN,0,10,20,0,0.0,0,FCEL;KOD;KNSA;TGTX;SLNO;ELLO;VICR;HL;RCKT;RLMD;IIIV;ZG;Z;PCTY;STKL;LITE;RDNT;KALV;SNAP;PERI,FCEL;KOD;KNSA;TGTX;SLNO;ELLO;VICR;HL;RCKT;RLMD;IIIV;ZG;Z;PCTY;STKL;LITE;RDNT;KALV;SNAP;PERI,,,0.02232486574029218,0.02232486574029218,0.02232486574029218,0.0
Baseline,9,2020-02-10,2020-02-07,2020-02-25,2020-02-24,TRAIN,0,10,20,0,0.0,0,FCEL;KOD;KNSA;IIIV;TGTX;SLNO;ELLO;PENN;MMSI;UTI;Z;ZG;RARE;SAFE;VICR;VSTM;HL;MIRM;PERI;KNSL,FCEL;KOD;KNSA;IIIV;TGTX;SLNO;ELLO;PENN;MMSI;UTI;Z;ZG;RARE;SAFE;VICR;VSTM;HL;MIRM;PERI;KNSL,,,0.014365861483922363,0.014365861483922363,0.014365861483922363,0.0
Baseline,9,2020-02-25,2020-02-24,2020-03-10,2020-03-09,TRAIN,0,10,20,0,0.0,0,KNSA;VSTM;LPTH;RCUS;TGTX;FCEL;RUN;PENN;UNIT;SLNO;LAC;OCUL;SAFE;GDOT;ZG;MIRM;Z;RDVT;SRRK;MMSI,KNSA;VSTM;LPTH;RCUS;TGTX;FCEL;RUN;PENN;UNIT;SLNO;LAC;OCUL;SAFE;GDOT;ZG;MIRM;Z;RDVT;SRRK;MMSI,,,-0.16222757037721955,-0.16222757037721955,-0.16222757037721955,0.0
Baseline,9,2020-03-10,2020-03-09,2020-03-24,2020-03-23,TRAIN,0,10,20,0,0.0,0,LPTH;RCUS;ZM;VIR;VSTM;KNSA;VIRT;SAFE;SRRK;FCEL;SLNO;RNG;LMB;MMSI;FG;GOLD;KNSL;HYAC;GIX;NVAX,LPTH;RCUS;ZM;VIR;VSTM;KNSA;VIRT;SAFE;SRRK;FCEL;SLNO;RNG;LMB;MMSI;FG;GOLD;KNSL;HYAC;GIX;NVAX,,,-0.19784435661687197,-0.19784435661687197,-0.19784435661687197,0.0
Baseline,9,2020-03-24,2020-03-23,2020-04-07,2020-04-06,TRAIN,0,10,20,0,0.0,0,ZM;ELA;VIR;VIRT;GIX;KFS;NVAX;SMMT;HYAC;EE;TR;SAFE;SRRK;ZS;RGR;WDFC;ZBIO;HLI;FNV;RNG,ZM;ELA;VIR;VIRT;GIX;KFS;NVAX;SMMT;HYAC;EE;TR;SAFE;SRRK;ZS;RGR;WDFC;ZBIO;HLI;FNV;RNG,,,0.028867525773385434,0.028867525773385434,0.028867525773385434,0.0
Baseline,9,2020-04-07,2020-04-06,2020-04-22,2020-04-21,TRAIN,0,10,20,0,0.0,0,NVAX;VIRT;ZM;VIR;ELA;SMMT;VSTM;GIX;TR;RCUS;EE;HLI;ZS;HYAC;GO;RGR;FCN;FIVN;ICUI;RNG,NVAX;VIRT;ZM;VIR;ELA;SMMT;VSTM;GIX;TR;RCUS;EE;HLI;ZS;HYAC;GO;RGR;FCN;FIVN;ICUI;RNG,,,0.10569489435445426,0.10569489435445426,0.10569489435445426,0.0
Baseline,9,2020-04-22,2020-04-21,2020-05-06,2020-05-05,TRAIN,0,10,20,0,0.0,0,LPTH;SMMT;NVAX;RCUS;ZM;VIRT;SRRK;ELA;VSTM;GOLD;FIVN;GIX;EE;VEEV;TR;RGR;FNV;RRC;HLI;ICUI,LPTH;SMMT;NVAX;RCUS;ZM;VIRT;SRRK;ELA;VSTM;GOLD;FIVN;GIX;EE;VEEV;TR;RGR;FNV;RRC;HLI;ICUI,,,-0.018737069600092245,-0.018737069600092245,-0.018737069600092245,0.0
Baseline,9,2020-05-06,2020-05-05,2020-05-20,2020-05-19,TRAIN,0,10,20,0,0.0,0,LPTH;NVAX;RCUS;GOLD;ELA;VIRT;SMMT;ZM;RRC;LBTYB;FIVN;NAK;FNV;VEEV;SAM;GIX;SNDX;KOPN;EE;LRN,LPTH;NVAX;RCUS;GOLD;ELA;VIRT;SMMT;ZM;RRC;LBTYB;FIVN;NAK;FNV;VEEV;SAM;GIX;SNDX;KOPN;EE;LRN,,,0.07651637225738182,0.07651637225738182,0.07651637225738182,0.0
Baseline,9,2020-05-20,2020-05-19,2020-06-04,2020-06-03,TRAIN,0,10,20,0,0.0,0,NVAX;SMMT;UNFI;KOPN;ZM;RCUS;RRC;FIVN;GERN;LOGI;GOLD;NAK;RGEN;VIRT;SAM;FNV;LPTH;GIX;W;GO,NVAX;SMMT;UNFI;KOPN;ZM;RCUS;RRC;FIVN;GERN;LOGI;GOLD;NAK;RGEN;VIRT;SAM;FNV;LPTH;GIX;W;GO,,,0.012334616882202784,0.012334616882202784,0.012334616882202784,0.0
Baseline,9,2020-06-04,2020-06-03,2020-06-18,2020-06-17,TRAIN,0,10,20,0,0.0,0,UNFI;KOPN;NVAX;W;THM;RRC;VMD;SMMT;LQDA;ZS;NAK;ZM;LPTH;LOGI;SLS;VEEV;SPT;JOUT;STKL;RGR,UNFI;KOPN;NVAX;W;THM;RRC;VMD;SMMT;LQDA;ZS;NAK;ZM;LPTH;LOGI;SLS;VEEV;SPT;JOUT;STKL;RGR,,,0.037692098566891305,0.037692098566891305,0.037692098566891305,0.0
Baseline,9,2020-06-18,2020-06-17,2020-07-02,2020-07-01,TRAIN,0,10,20,0,0.0,0,W;MTDR;RPRX;IDYA;PENN;KOPN;NAK;NVAX;KOS;WGO;THO;THM;LPTH;VMD;PATK;MHO;RH;RIOT;HOV;PFSI,W;MTDR;RPRX;IDYA;PENN;KOPN;NAK;NVAX;KOS;WGO;THO;THM;LPTH;VMD;PATK;MHO;RH;RIOT;HOV;PFSI,,,-0.026696126959290384,-0.026696126959290384,-0.026696126959290384,0.0
Baseline,9,2020-07-02,2020-07-01,2020-07-17,2020-07-16,TRAIN,0,10,20,0,0.0,0,NVAX;RPRX;W;THM;NAK;KOPN;PENN;WES;RH;LPTH;STKL;YETI;THO;IDYA;HOV;HZO;UPWK;REZI;MTDR;PLUG,NVAX;RPRX;W;THM;NAK;KOPN;PENN;WES;RH;LPTH;STKL;YETI;THO;IDYA;HOV;HZO;UPWK;REZI;MTDR;PLUG,,,0.056686606238168444,0.056686606238168444,0.056686606238168444,0.0
Baseline,9,2020-07-17,2020-07-16,2020-07-31,2020-07-30,TRAIN,0,10,20,0,0.0,0,NVAX;RPRX;KOPN;THM;RUN;REZI;NAK;SITM;SAH;W;IDYA;LGIH;RH;HZO;PENN;THO;MTDR;STKL;LRN;MTH,NVAX;RPRX;KOPN;THM;RUN;REZI;NAK;SITM;SAH;W;IDYA;LGIH;RH;HZO;PENN;THO;MTDR;STKL;LRN;MTH,,,0.0657985106231814,0.0657985106231814,0.0657985106231814,0.0
Baseline,9,2020-07-31,2020-07-30,2020-08-14,2020-08-13,TRAIN,0,10,20,0,0.0,0,NVAX;KODK;RPRX;KOPN;THM;RUN;REZI;STKL;SITM;NAK;SOHU;LINC;LEU;HZO;RH;LRN;LAD;PENN;LGIH;W,NVAX;KODK;RPRX;KOPN;THM;RUN;REZI;STKL;SITM;NAK;SOHU;LINC;LEU;HZO;RH;LRN;LAD;PENN;LGIH;W,,,6.461609661360113e-05,6.461609661360113e-05,6.461609661360113e-05,0.0
