date,variant,equity,cash_free,cash_pending,n_tickers,max_concentration,cost_total_cum,ret_cash,regime_defensive_used,rebalance_cadence,is_rebalance_day,inter_rebalance_age,equity_base100
2025-10-31,ARM_V1,211391.10558648733,0.17558648735217758,0.0,27,0.06789197662873381,1044.96693704675,0.00015317460317460315,1,10,0,3,211.3464041446583
2025-11-03,ARM_V1,203592.16756095242,0.17561345241987808,32.2019475,27,0.07320871022966909,1044.97498954675,0.00015357142857142856,1,10,0,4,203.54911530759568
2025-11-04,ARM_V1,194374.08820294836,0.1595329483607931,10082.79867,27,0.07323522456932136,1047.50437204675,0.00015357142857142856,1,10,0,5,194.33298523424602
2025-11-05,ARM_V1,197461.2431087999,0.038108799883877255,0.0,27,0.07894207366764681,1050.0244720467501,0.00015357142857142856,1,10,0,6,197.4194873204103
2025-11-06,ARM_V1,191652.98184215228,0.03811465230671657,6703.4137275,27,0.07802477089720437,1051.7007445467502,0.00015357142857142856,1,10,0,7,191.61245428733673
2025-11-07,ARM_V1,197821.57669527028,0.7366952702808011,0.0,27,0.08716218062785387,1053.3760045467502,0.00015357142857142856,0,10,0,8,197.7797447095837
2025-11-10,ARM_V1,208285.56680840565,0.7368084056258799,0.0,27,0.0926247569412545,1053.3760045467502,0.00015357142857142856,0,10,0,9,208.24152207377657
2025-11-11,ARM_V1,215902.55755655828,0.7369215583453153,136163.41063499998,20,0.06037834913829172,1087.4253695467503,0.00015357142857142856,0,10,1,0,215.8569021086123
2025-11-12,ARM_V1,219036.7255202166,1.220520216585095,0.0,31,0.06661951307637304,1121.4575932967502,0.00015357142857142856,0,10,0,1,218.99040731105117
2025-11-13,ARM_V1,208387.910708138,1.2207081379517755,0.0,31,0.06948656450747993,1121.4575932967502,0.00015396825396825397,1,10,0,2,208.3438443315393
2025-11-14,ARM_V1,207347.52464608825,1.2208960882523807,2624.34375,31,0.071095133762322,1122.1138432967502,0.00015396825396825397,1,10,0,3,207.30367827286625
2025-11-17,ARM_V1,205996.51870518955,0.7087051895544035,0.0,31,0.07192373974632003,1122.7698932967503,0.00015396825396825397,1,10,0,4,205.95295802002101
2025-11-18,ARM_V1,208259.13881430766,0.7088143076550174,0.0,31,0.07651832275273578,1122.7698932967503,0.00015396825396825397,1,10,0,5,208.21509966822705
2025-11-19,ARM_V1,208350.46892344253,0.7089234425563548,0.0,31,0.07487268965894223,1122.7698932967503,0.00015396825396825397,0,10,0,6,208.30641046440383
2025-11-20,ARM_V1,201312.33403259417,0.7090325942610023,0.0,31,0.08008570402541593,1122.7698932967503,0.00015396825396825397,0,10,0,7,201.26976388015441
2025-11-21,ARM_V1,205637.06414176276,0.7091417627715472,0.0,31,0.07749400657176389,1122.7698932967503,0.00015396825396825397,1,10,0,8,205.5935794680102
2025-11-24,ARM_V1,215015.8392509481,0.709250948090577,0.0,31,0.07463450160651007,1122.7698932967503,0.00015396825396825397,1,10,0,9,214.97037131130168
2025-11-25,ARM_V1,217332.03329015023,0.7093601502206798,85322.94393,16,0.0601045313120531,1144.1059632967504,0.00015396825396825397,1,10,1,0,217.28607556067647
2025-11-26,ARM_V1,219148.30916576163,3.609165761629186,0.0,24,0.06274873875298151,1165.4306432967505,0.00015396825396825397,1,10,0,1,219.10196736076034
2025-11-28,ARM_V1,222258.59886959902,1.498869599043382,0.0,24,0.06317775812236827,1165.4311707967506,0.00015436507936507937,1,10,0,2,222.21159935275176
2025-12-01,ARM_V1,215025.40910097217,1.4991009721679964,0.0,24,0.06530298004644752,1165.4311707967506,0.00015436507936507937,1,10,0,3,214.97993913765455
2025-12-02,ARM_V1,207155.569332381,1.4993323810085415,0.0,24,0.06604379522159164,1165.4311707967506,0.00015436507936507937,1,10,0,4,207.11176355064586
2025-12-03,ARM_V1,212023.15956382564,1.4995638255705306,0.0,24,0.06503506517102484,1165.4311707967506,0.00015436507936507937,1,10,0,5,211.97832446583345
2025-12-04,ARM_V1,218316.91979530588,1.499795305859478,0.0,24,0.06457378572956175,1165.4311707967506,0.00015436507936507937,1,10,0,6,218.27075379856987
2025-12-05,ARM_V1,225500.91502682192,1.5000268218808985,0.0,24,0.06378430880552827,1165.4311707967506,0.00015436507936507937,0,10,0,7,225.45322987939107
2025-12-08,ARM_V1,229414.37025837367,1.5002583736403081,0.0,24,0.06850852447603523,1165.4311707967506,0.00015436507936507937,0,10,0,8,229.36585755913597
2025-12-09,ARM_V1,229050.78048996115,1.5004899611432234,0.0,24,0.07341952716348438,1165.4311707967506,0.00015436507936507937,1,10,0,9,229.0023446765831
2025-12-10,ARM_V1,232893.8981640844,1.500721584395162,80070.2074425,19,0.06128971223601278,1185.4537282967508,0.00015436507936507937,1,10,1,0,232.8446496727052
2025-12-11,ARM_V1,234683.61382245773,72.48382245775404,0.0,25,0.0653145728853319,1205.4485382967507,0.00014444444444444446,1,10,0,1,234.63398687205975
2025-12-12,ARM_V1,225041.00073589582,0.0757358958034869,0.0,25,0.06525206496585635,1205.4666357967508,0.00014444444444444446,1,10,0,2,224.99341284341742
2025-12-15,ARM_V1,222947.17932933543,0.07574683543288074,11762.7285825,25,0.06694679899023098,1208.4080532967507,0.00014444444444444446,1,10,0,3,222.9000342030536
2025-12-16,ARM_V1,223765.5704536839,1815.9904536839197,0.0,25,0.06624584814341779,1210.8942007967507,0.00014444444444444446,1,10,0,4,223.7182522677876
2025-12-17,ARM_V1,219829.22409651894,526.2840965189516,0.0,25,0.06530724046815821,1211.2165657967507,0.00014444444444444446,1,10,0,5,219.7827383030604
2025-12-18,ARM_V1,223538.63042180808,17.77956930805993,12233.5308525,25,0.0650448648296876,1214.402808296751,0.00014444444444444446,1,10,0,6,223.49136022537945
2025-12-19,ARM_V1,231524.48037486672,5.110374866711336,0.0,26,0.06391324138182301,1217.4635932967508,0.00014444444444444446,0,10,0,7,231.47552146496957
2025-12-22,ARM_V1,238593.93111303198,5.111113031969861,0.0,26,0.06372886321570602,1217.4635932967508,0.00014444444444444446,0,10,0,8,238.54347727438622
2025-12-23,ARM_V1,236584.7668513038,5.111851303852257,0.0,26,0.06386290292940193,1217.4635932967508,0.00014444444444444446,0,10,0,9,236.534737876983
2025-12-24,ARM_V1,241551.39665468235,5.112589682373924,54370.14406500001,17,0.060645643961819075,1231.0595282967508,0.00014444444444444446,1,10,1,0,241.50031742087864
2025-12-26,ARM_V1,239865.52109277656,37.67109277658751,0.0,22,0.06027748354215386,1244.6405307967507,0.00014444444444444446,1,10,0,1,239.81479835963145
2025-12-29,ARM_V1,239902.22349262945,4.603492629488566,0.0,22,0.0681037456099358,1244.6487957967506,0.00014444444444444446,1,10,0,2,239.85149299827702
2025-12-30,ARM_V1,236380.91915757838,4.604157578423937,0.0,22,0.06659615359861548,1244.6487957967506,0.00014444444444444446,1,10,0,3,236.3309332895453
2025-12-31,ARM_V1,235522.05482262335,4.604822623407488,0.0,22,0.06632593288031846,1244.6487957967506,0.00014444444444444446,1,10,0,4,235.4722505727998
2026-01-02,ARM_V1,234376.9354877645,4.605487764453091,0.0,22,0.07027141969291516,1244.6487957967506,0.00014444444444444446,1,10,0,5,234.32737338855176
2026-01-05,ARM_V1,227044.49615300156,4.606153001574624,0.0,22,0.07004424361506266,1244.6487957967506,0.00014444444444444446,1,10,0,6,226.99648459495032
2026-01-06,ARM_V1,234119.70041833472,4.606818334785963,1945.1136,21,0.07914921284662989,1245.1351957967506,0.00014444444444444446,1,10,0,7,234.07019271487556
2026-01-07,ARM_V1,249436.57849787507,0.9834978750730815,0.0,21,0.07512402596622224,1245.6222582967507,0.00014444444444444446,1,10,0,8,249.38383183820454
2026-01-08,ARM_V1,246991.54363993587,0.9836399358772588,0.0,21,0.0762400190811848,1245.6222582967507,0.00014444444444444446,0,10,0,9,246.93931401518583
2026-01-09,ARM_V1,251708.55747201724,0.9837820172013301,70607.58369000001,19,0.06147510500003658,1263.2785682967508,0.00014444444444444446,0,10,1,0,251.65533037237893
2026-01-12,ARM_V1,246741.6614066879,4.221406687888683,0.0,24,0.06468332063993877,1280.9252432967505,0.00014444444444444446,1,10,0,1,246.68948462283709
2026-01-13,ARM_V1,248455.5461200829,0.30047008285471116,12494.27565,24,0.06432623561671479,1284.0505732967506,0.00014444444444444446,1,10,0,2,248.40300691266842
2026-01-14,ARM_V1,248271.75428764767,2.6142876476429264,0.0,25,0.0640435721156504,1287.1727832967506,0.00014444444444444446,1,10,0,3,248.2192539454441
2026-01-15,ARM_V1,248545.49394336756,0.7839433675531415,0.0,25,0.06750812390033975,1287.1732407967506,0.00014444444444444446,1,10,0,4,248.49293571529762
2026-01-16,ARM_V1,247461.02405660387,0.7840566038173437,0.0,25,0.06852966063908698,1287.1732407967506,0.00014444444444444446,1,10,0,5,247.40869515401772
2026-01-20,ARM_V1,255452.45416985644,0.784169856437895,0.0,25,0.0727255491060857,1287.1732407967506,0.00014444444444444446,1,10,0,6,255.39843537380315
2026-01-21,ARM_V1,259701.2642831254,0.7842831254171584,0.0,25,0.0791405080631156,1287.1732407967506,0.00014444444444444446,1,10,0,7,259.64634702004537
2026-01-22,ARM_V1,261056.58831141077,0.7843964107574964,8682.168914999998,25,0.07906730158971353,1289.3443257967506,0.00014444444444444446,0,10,0,8,261.00138444716066
2026-01-23,ARM_V1,254364.06849161742,0.9534916174318501,0.0,25,0.0763748988416586,1291.5142832967506,0.00014444444444444446,0,10,0,9,254.31027984909375
2026-01-26,ARM_V1,250638.619366844,0.9536293439988125,189889.5657375,12,0.06010885328868425,1338.9985457967507,0.00014444444444444446,1,10,1,0,250.58561851975233
2026-01-27,ARM_V1,251875.11167116658,9097.340911166515,12773.765759999998,25,0.061164280574544656,1387.3801120467506,0.00014444444444444446,1,10,0,1,251.82184935144264
2026-01-28,ARM_V1,249467.44467307604,16342.894673076047,0.0,25,0.06768081511447908,1388.7624095467504,0.00014444444444444446,1,10,0,2,249.41469148634502
2026-01-29,ARM_V1,243969.32673110685,1332.2653161068513,6512.711415,26,0.07073676117908309,1394.1427620467502,0.00014444444444444446,1,10,0,3,243.91773619404674
2026-01-30,ARM_V1,228496.10441362413,1289.3844136240655,0.0,26,0.0807015946609745,1395.7812970467505,0.00014444444444444446,1,10,0,4,228.44778589382992
2026-02-02,ARM_V1,229768.01031822007,0.2222357201446455,56073.6480825,26,0.09264858049872723,1410.1254245467503,0.00014444444444444446,1,10,0,5,229.71942283712
2026-02-03,ARM_V1,238530.49457734136,38811.089537341366,10397.240039999999,26,0.0933059734749495,1417.0414020467504,0.00014444444444444446,1,10,0,6,238.48005415318912
2026-02-04,ARM_V1,227809.2425182191,48619.66251821914,0.0,26,0.08211080372871181,1417.1902870467504,0.00014444444444444446,0,10,0,7,227.76106924444636
2026-02-05,ARM_V1,217690.7741338341,46899.11413383409,0.0,26,0.08469996063620161,1417.6220095467504,0.00014444444444444446,0,10,0,8,217.64474054386983
2026-02-06,ARM_V1,225733.40386999038,46767.47386999042,0.0,26,0.0847654785333425,1417.6565995467504,0.00014444444444444446,0,10,0,9,225.68566955972238
2026-02-09,ARM_V1,232743.16497566938,0.6451781693635004,80820.5997975,20,0.06015901692092099,1449.5555870467504,0.00014444444444444446,0,10,1,0,232.69394835881408
2026-02-10,ARM_V1,234608.45039296453,10995.19039296455,0.0,24,0.065799292285266,1467.0081345467504,0.00014444444444444446,0,10,0,1,234.55883933686667
2026-02-11,ARM_V1,238335.55695875335,10028.976958753368,0.0,24,0.06808967242268626,1467.2499895467504,0.00014444444444444446,0,10,0,2,238.28515775673574
2026-02-12,ARM_V1,234648.48153079444,7965.991530794465,0.0,24,0.06446647300385275,1467.7658945467504,0.00014444444444444446,1,10,0,3,234.59886200958366
2026-02-13,ARM_V1,235183.10081171524,0.3006492153018784,11376.5051625,23,0.06781341833216255,1472.6016570467505,0.00014444444444444446,1,10,0,4,235.133368238195
2026-02-17,ARM_V1,237211.48235755388,0.09235755390960401,0.0,24,0.06766481049094489,1475.4451245467503,0.00014444444444444446,1,10,0,5,237.1613208559601
2026-02-18,ARM_V1,244019.00363089447,0.09237089444516874,34.95126,23,0.0705545049517621,1475.4538645467503,0.00014444444444444446,1,10,0,6,243.96740258899766
2026-02-19,ARM_V1,248834.63661216662,0.35501216657436463,3232.7916,23,0.06975620531097439,1476.2709345467501,0.00014444444444444446,1,10,0,7,248.78201724105966
2026-02-20,ARM_V1,251254.98799081807,19.32614831816535,12389.531842499999,23,0.06833436477140682,1480.17234704675,0.00014444444444444446,0,10,0,8,251.2018568044384
2026-02-23,ARM_V1,255831.65275171847,66.44275171844735,0.0,24,0.0680982584156916,1483.2571820467504,0.00014444444444444446,0,10,0,9,255.77755376911574
2026-02-24,ARM_V1,263490.35196629143,0.5163487913900223,102591.87561750002,19,0.06019074277918511,1508.9280420467508,0.00014444444444444446,0,10,1,0,263.43463345056557
2026-02-25,ARM_V1,260388.6208823869,1.5308823869408557,0.0,26,0.06292494635316954,1534.569347046751,0.00014444444444444446,0,10,0,1,260.3335582686737
2026-02-26,ARM_V1,261658.08110351444,1.5311035143967473,0.0,26,0.06422958514838037,1534.569347046751,0.00014444444444444446,1,10,0,2,261.60275004566745
2026-02-27,ARM_V1,260946.5213246737,1.5313246737932713,0.0,26,0.06505045521905933,1534.569347046751,0.00014444444444444446,1,10,0,3,260.8913407355419
2026-03-02,ARM_V1,269058.4475358651,1.5315458651350415,6534.405989999999,25,0.06981523967016895,1536.203357046751,0.00014444444444444446,1,10,0,4,269.00155157277453
2026-03-03,ARM_V1,256100.9608779127,397.94087791264894,0.0,26,0.06850517053844093,1537.737487046751,0.00014444444444444446,1,10,0,5,256.046804946549
2026-03-04,ARM_V1,258601.75991100713,0.021426007069669756,23020.303485,26,0.07078126616887305,1543.5934570467512,0.00014444444444444446,1,10,0,6,258.5470751526514
2026-03-05,ARM_V1,247116.53619969718,12.50619969724399,0.0,26,0.07059470915334633,1549.343974546751,0.00014444444444444446,1,10,0,7,247.0642801436192
2026-03-06,ARM_V1,238557.60354614834,12.50800614831137,11734.905540000002,25,0.08070109572623947,1552.278434546751,0.00014444444444444446,1,10,0,8,238.50715738944652
2026-03-09,ARM_V1,248309.19646690766,305.2878094076726,42834.65865750001,25,0.07930370795841364,1565.8496045467512,0.00014444444444444446,1,10,0,9,248.25668820706065
2026-03-10,ARM_V1,252605.113231326,1.0345838259887477,89902.92864750001,20,0.06004320263347341,1599.1129895467507,0.00014444444444444446,1,10,1,0,252.55169654312857
2026-03-11,ARM_V1,249613.39173195016,4.314559450106618,12328.227172500001,24,0.0630187342548198,1624.6651120467504,0.00014444444444444446,0,10,0,1,249.56060768278553
2026-03-12,ARM_V1,245369.53088182816,54.56088182816651,0.0,24,0.06355605744508895,1627.7338420467504,0.00014444444444444446,0,10,0,2,245.3176442531032
2026-03-13,ARM_V1,245529.11811967692,2.218119676958361,0.0,24,0.06467208501217458,1627.7469245467503,0.00014444444444444446,1,10,0,3,245.47719774412232
2026-03-16,ARM_V1,250511.43844007203,2.2184400720228106,0.0,24,0.06741057456360332,1627.7469245467503,0.00014444444444444446,1,10,0,4,250.4584644870674
2026-03-17,ARM_V1,257203.38817668214,0.7381766821443251,0.0,24,0.06720004787855652,1627.7472945467503,0.00014444444444444446,1,10,0,5,257.1489991225027
2026-03-18,ARM_V1,251973.86828330765,0.7382833076650793,0.0,24,0.07178744416330533,1627.7472945467503,0.00014444444444444446,1,10,0,6,251.92058508019346
2026-03-19,ARM_V1,256648.08338994853,0.7383899485872977,18335.415,23,0.07220065607053633,1632.33229454675,0.00014444444444444446,1,10,0,7,256.593811762302
2026-03-20,ARM_V1,247339.95099062103,1.2509906211360393,0.0,23,0.07129280946881343,1636.91487454675,0.00014444444444444446,1,10,0,8,247.28764769053407
2026-03-23,ARM_V1,254815.11145881983,1.2511713197813146,9516.4702875,23,0.06616467878799517,1639.2945870467502,0.00014444444444444446,1,10,0,9,254.76122743730235
2026-03-24,ARM_V1,254829.29778739685,0.872967396860978,64024.70981999999,20,0.06064671579832898,1657.68338454675,0.00014444444444444446,1,10,1,0,254.77541076599275
2026-03-25,ARM_V1,256044.57292675765,62.2949567577229,13844.65797,24,0.06217132360213538,1677.1322420467495,0.00014444444444444446,0,10,0,1,255.9904289193711
2026-03-26,ARM_V1,252675.10438578128,18.58438578130825,0.0,25,0.06385726064790723,1680.6034670467495,0.00014444444444444446,0,10,0,2,252.62167289702964
2026-03-27,ARM_V1,250780.68518256207,1.120182562087771,0.0,25,0.06523636374982512,1680.6078320467495,0.00014444444444444446,1,10,0,3,250.7276542937769
2026-03-30,ARM_V1,244175.58534436623,1.1203443662356283,0.0,25,0.06815226828075649,1680.6078320467495,0.00014444444444444446,1,10,0,4,244.1239511911976
2026-03-31,ARM_V1,249385.59050619372,1.1205061937551957,0.0,25,0.064432632083452,1680.6078320467495,0.00014444444444444446,1,10,0,5,249.3328546286076
2026-04-01,ARM_V1,247507.01066804468,1.1206680446498494,0.0,25,0.06310427311874328,1680.6078320467495,0.00014444444444444446,1,10,0,6,247.45467204098205
2026-04-02,ARM_V1,251996.43082991889,1.1208299189229656,0.0,25,0.06514473219297255,1680.6078320467495,0.00014444444444444446,0,10,0,7,251.94314285565613
2026-04-06,ARM_V1,256429.7009918165,1.1209918165779211,0.0,25,0.06796482596435345,1680.6078320467495,0.00014444444444444446,0,10,0,8,256.37547554401294
2026-04-07,ARM_V1,257139.81955373767,1.1211537376180936,0.0,25,0.06788645193224126,1680.6078320467495,0.00014444444444444446,1,10,0,9,257.08544394198327
2026-04-08,ARM_V1,259542.88451818202,1.1213156820468606,109759.74320249999,21,0.06006837763609672,1708.0546295467493,0.00014444444444444446,1,10,1,0,259.4880007465955
2026-04-09,ARM_V1,257214.17368279948,3196.791735299395,13748.771947500001,27,0.0635352234521625,1738.127157046749,0.00014444444444444446,1,10,0,1,257.15978234788224
2026-04-10,ARM_V1,257783.7284881293,0.3484881292966429,0.0,28,0.0660243379200862,1742.3624020467494,0.00014444444444444446,1,10,0,2,257.72921671332443
2026-04-13,ARM_V1,261184.98853846642,0.34853846647087466,0.0,28,0.06853043163069794,1742.3624020467494,0.00014444444444444446,1,10,0,3,261.12975752229204
2026-04-14,ARM_V1,259752.168588811,0.3485888109160316,0.0,28,0.07294245165665252,1742.3624020467494,0.00014444444444444446,1,10,0,4,259.69724056134305
2026-04-15,ARM_V1,258660.79842916268,0.34863916263316397,80.81979,27,0.07361641236569054,1742.3826120467493,0.00014444444444444446,1,10,0,5,258.60610118633235
2026-04-16,ARM_V1,261681.3281729527,0.07817295265109839,0.0,27,0.07203142895828613,1742.4028795467493,0.00014444444444444446,1,10,0,6,261.62599219920577
2026-04-17,ARM_V1,258640.43818424435,0.07818424429981466,0.0,27,0.07524732070758443,1742.4028795467493,0.00014444444444444446,1,10,0,7,258.58574524685685
2026-04-20,ARM_V1,261771.2082355376,0.07819553757954686,1479.47004,27,0.07608965147182277,1742.7728395467493,0.00014444444444444446,1,10,0,8,261.71585325546414
2026-04-21,ARM_V1,265771.5288071793,0.9288071792405738,0.0,27,0.0744458975301102,1743.1424020467493,0.00014444444444444446,1,10,0,9,265.7153279064753
2026-04-22,ARM_V1,269790.37858384027,0.9289413402775752,193553.0296425,19,0.06022809295606685,1791.5427595467493,0.00014444444444444446,1,10,1,0,269.7333278442605
2026-04-23,ARM_V1,270857.994840312,82.80484031199688,0.0,32,0.06263680719486367,1839.8984620467488,0.00014444444444444446,1,10,0,1,270.80071833917117
2026-04-24,ARM_V1,272422.1663037195,5.476303719403057,0.0,32,0.06457125071235376,1839.9177895467487,0.00014444444444444446,1,10,0,2,272.3645590378595
2026-04-27,ARM_V1,270669.91209474107,5.477094741051415,0.0,32,0.064760208714534,1839.9177895467487,0.00014444444444444446,1,10,0,3,270.61267536618146
2026-04-28,ARM_V1,262376.907885877,5.477885876958456,0.0,32,0.06289394952080786,1839.9177895467487,0.00014444444444444446,1,10,0,4,262.32142482261094
2026-04-29,ARM_V1,261000.05985462712,5.478677127140683,11272.471177500001,31,0.06384665202483697,1842.7366120467486,0.00014444444444444446,1,10,0,5,260.94486794406595
2026-04-30,ARM_V1,270385.645009425,3.9626344250045995,11347.662375,32,0.07092980102302207,1848.3920295467485,0.00014444444444444446,1,10,0,6,270.32846839289584
2026-05-01,ARM_V1,273255.6205216903,6.870521690365093,0.0,32,0.07410928990714959,1851.2275095467485,0.00014444444444444446,0,10,0,7,273.1978370109257
2026-05-04,ARM_V1,274808.4915140991,6.871514099053702,0.0,32,0.06990810179900994,1851.2275095467485,0.00014444444444444446,0,10,0,8,274.75037962824916
2026-05-05,ARM_V1,278074.84992674825,0.32992674825689794,0.0,32,0.07103490303133646,1851.2291445467486,0.00014444444444444446,1,10,0,9,278.01604732626214
2026-05-06,ARM_V1,280168.86861440435,0.32997440434275727,125813.97864,19,0.060156576579520386,1882.6905045467483,0.00014444444444444446,1,10,1,0,280.109623206004
2026-05-07,ARM_V1,276443.3920805412,1089.4920805411514,0.0,27,0.06440381832246089,1913.8639545467483,0.00014404761904761903,1,10,0,1,276.38493447336884
2026-05-08,ARM_V1,283557.75185232953,5.271852329553645,0.0,27,0.06343427355626438,1914.1349420467484,0.00014404761904761903,1,10,0,2,283.4977898198002
2026-05-11,ARM_V1,292237.49824922736,5.2726117273296875,23491.575637500002,27,0.06108866968459686,1920.0093045467484,0.00014404761904761903,1,10,0,3,292.1757007696598
2026-05-12,ARM_V1,286214.49564859417,9488.433268594223,3909.5023800000004,27,0.0638918373388466,1924.4884945467484,0.00014404761904761903,0,10,0,4,286.15397181249256
2026-05-13,ARM_V1,290561.7200934906,11888.180093490659,0.0,27,0.06092061953069556,1924.8662670467484,0.00014404761904761903,0,10,0,5,290.5002769793517
2026-05-14,ARM_V1,291182.03313836525,11586.743138365247,0.0,27,0.060906161719025784,1924.9420245467484,0.00014404761904761903,1,10,0,6,291.1204588508384
2026-05-15,ARM_V1,286555.0578335781,1.667833578101543,0.0,27,0.0629694695896085,1927.8375695467485,0.00014404761904761903,1,10,0,7,286.4944619811035
2026-05-18,ARM_V1,274074.27291632554,1.668073825557436,20.6248425,26,0.06350833230273323,1927.8427270467485,0.00014404761904761903,1,10,0,8,274.0163162906974
2026-05-19,ARM_V1,272129.4836859157,3.4086859156645213,3079.23,26,0.06538358048897029,1928.6174470467483,0.00014365079365079365,1,10,0,9,272.0719383116617
2026-05-20,ARM_V1,274152.36611618235,0.6284661823634882,132016.38765000002,15,0.060199188625663425,1962.4001070467484,0.00014365079365079365,1,10,1,0,274.0943929767154
2026-05-21,ARM_V1,276822.26851640956,21.358516409504276,0.0,23,0.060128435798196336,1995.3907745467482,0.00014365079365079365,1,10,0,1,276.76373079080975
2026-05-22,ARM_V1,283361.9068170313,9.246817031323816,0.0,23,0.05958592031533144,1995.393802046748,0.00014365079365079365,0,10,0,2,283.30198619852183
2026-05-26,ARM_V1,292723.1681453439,9.24814534392911,0.0,23,0.06157671124634112,1995.393802046748,0.00014365079365079365,0,10,0,3,292.6612679644609
2026-05-27,ARM_V1,283942.5594738473,9.249473847347563,0.0,23,0.06018189042060079,1995.393802046748,0.00014365079365079365,0,10,0,4,283.8825160686629
2026-05-28,ARM_V1,281995.20080254157,9.250802541606586,0.0,23,0.06246694961427598,1995.393802046748,0.00014365079365079365,1,10,0,5,281.93556919207356
2026-05-29,ARM_V1,279376.4821314267,9.252131426733595,0.0,23,0.06310481063222188,1995.393802046748,0.00014365079365079365,1,10,0,6,279.31740428361593
2026-06-01,ARM_V1,280730.61504723906,0.5800472390119582,0.0,23,0.06722095485319457,1995.3959695467481,0.00014365079365079365,1,10,0,7,280.67125085013464
2026-06-02,ARM_V1,301245.8701305632,0.5801305632581972,0.0,23,0.08301504677611445,1995.3959695467481,0.00014365079365079365,1,10,0,8,301.1821677117575
2026-06-03,ARM_V1,304893.91021389957,0.5802138994740303,0.0,23,0.0850850054099157,1995.3959695467481,0.00014365079365079365,0,10,0,9,304.8294363688263
2026-06-04,ARM_V1,307474.15198974765,0.580297247661177,121802.77169250001,16,0.060718502284453836,2025.854277046748,0.00014365079365079365,0,10,1,0,307.40913251846496
2026-06-05,ARM_V1,285977.10028170055,3.8602817005591494,0.0,25,0.058361036542994744,2056.2965395467477,0.00014365079365079365,1,10,0,1,285.91662664598533
2026-06-08,ARM_V1,290464.7763737331,3.86083623308915,63881.8755375,24,0.060944945617856454,2072.2710020467475,0.00014365079365079365,1,10,0,2,290.40335375962445
2026-06-09,ARM_V1,281584.84004974074,24854.710049740737,0.0,24,0.061450467279926736,2082.0272120467475,0.00014365079365079365,1,10,0,3,281.52529521547496
