date,variant,equity,cash_free,cash_pending,n_tickers,max_concentration,cost_total_cum,ret_cash,regime_defensive_used,rebalance_cadence,is_rebalance_day,inter_rebalance_age,equity_base100
2025-02-25,ARM_V0,117375.46939299609,0.4657694960840191,45489.33082350001,17,0.06004798137506379,348.4759917250002,0.00017182539682539683,1,10,1,0,117.35064879942065
2025-02-26,ARM_V0,121290.75946840667,24.857468406709362,0.0,22,0.06343187258221451,359.8393867250002,0.00017182539682539683,1,10,0,1,121.26511093502239
2025-02-27,ARM_V0,115943.63664596327,0.45144596326496084,0.0,23,0.06292557496948249,359.8454867250002,0.00017182539682539683,1,10,0,2,115.9191188323372
2025-02-28,ARM_V0,117171.69572353314,0.4515235331467441,0.0,23,0.062058161359694115,359.8454867250002,0.00017182539682539683,0,10,0,3,117.14691822059203
2025-03-03,ARM_V0,109027.48460111633,0.45160111635700306,0.0,23,0.05928340017792009,359.8454867250002,0.00017182539682539683,0,10,0,4,109.00442929920501
2025-03-04,ARM_V0,108010.04707871287,0.4516787128980279,0.0,23,0.059165236687129065,359.8454867250002,0.00017182539682539683,0,10,0,5,107.9872069274064
2025-03-05,ARM_V0,115777.40375632278,0.45175632277210925,0.0,23,0.06688058074179375,359.8454867250002,0.00017182539682539683,0,10,0,6,115.75292109483723
2025-03-06,ARM_V0,111769.42183394595,0.451833945981538,0.0,23,0.06314553555162496,359.8454867250002,0.00017182539682539683,0,10,0,7,111.74578671318478
2025-03-07,ARM_V0,112777.68891158255,0.45191158252860547,0.0,23,0.0635480303698966,359.8454867250002,0.00017182539682539683,0,10,0,8,112.75384057942823
2025-03-10,ARM_V0,104322.74178923242,0.45198923241560346,0.0,23,0.06230721977315687,359.8454867250002,0.00017182539682539683,1,10,0,9,104.30068136734003
2025-03-11,ARM_V0,108948.88524189565,0.4520668956448241,63719.366174999996,17,0.06011773305856027,375.7793117250002,0.00017182539682539683,1,10,1,0,108.92584656085718
2025-03-12,ARM_V0,110109.2344497201,31.73154972009055,0.0,28,0.05641034588099244,391.69735525000016,0.00017182539682539683,1,10,0,1,110.08595039751299
2025-03-13,ARM_V0,108291.36705729426,0.13867729427807016,1397.73048,30,0.05711073900034785,392.0547715000002,0.00017182539682539683,0,10,0,2,108.26846741716199
2025-03-14,ARM_V0,112947.91884053631,0.1498405362645668,0.0,32,0.0689404468885655,392.40411400000016,0.00017182539682539683,0,10,0,3,112.92403451101474
2025-03-17,ARM_V0,115064.48886628269,0.14986628267417101,0.0,32,0.06731042805917792,392.40411400000016,0.00017182539682539683,0,10,0,4,115.0401569600685
2025-03-18,ARM_V0,114673.68709203352,0.14989203350766225,0.0,32,0.06209305883995303,392.40411400000016,0.00017182539682539683,0,10,0,5,114.64943782601713
2025-03-19,ARM_V0,116456.65791778876,0.1499177887658007,0.0,32,0.06804025756598368,392.40411400000016,0.00017182539682539683,0,10,0,6,116.43203161903759
2025-03-20,ARM_V0,113717.05044354843,0.14994354844934657,0.0,32,0.07184991140845708,392.40411400000016,0.00017182539682539683,1,10,0,7,113.6930034709889
2025-03-21,ARM_V0,113167.21800931256,0.1499693125590603,2823.9338399999997,32,0.07492150420541652,393.1102740000002,0.00017182539682539683,1,10,0,8,113.14328730608472
2025-03-24,ARM_V0,117180.12799201703,0.06449201702212867,0.0,35,0.09006339369008859,393.81610237500024,0.00017182539682539683,1,10,0,9,117.15534870596136
2025-03-25,ARM_V0,116368.75884249838,0.06450309838854558,63762.6977394,25,0.060006827171295796,409.76076297500026,0.00017182539682539683,0,10,1,0,116.34415113116785
2025-03-26,ARM_V0,114291.57400186677,15297.016261866806,0.0,28,0.05867291669192053,421.8748279450003,0.00017182539682539683,0,10,0,1,114.26740553871116
2025-03-27,ARM_V0,114496.90345299506,0.9233529950444576,0.0,32,0.05984895480438208,425.6978954450003,0.00017182539682539683,1,10,0,2,114.47269157021454
2025-03-28,ARM_V0,111875.02599915054,0.9235116505392411,1411.2970875,32,0.059756053152119584,426.0508079450003,0.00017182539682539683,1,10,0,3,111.85136854699358
2025-03-31,ARM_V0,109285.23925633903,9.151491339028253,5676.320565,32,0.061994465548164276,427.82092294500035,0.00017182539682539683,1,10,0,4,109.26212944880085
2025-04-01,ARM_V0,111485.70765572754,1.4516557274989943,0.0,33,0.06468452460533418,429.24157294500037,0.00017182539682539683,1,10,0,5,111.46213253007733
2025-04-02,ARM_V0,114180.58940515881,1.4519051588204257,0.0,33,0.07183497687943637,429.24157294500037,0.00017182539682539683,0,10,0,6,114.15644441116233
2025-04-03,ARM_V0,110964.35485463303,1.452154633000493,0.0,33,0.07191931148029196,429.24157294500037,0.00017182539682539683,0,10,0,7,110.94088997591986
2025-04-04,ARM_V0,103950.40600415003,1.4524041500465603,0.0,33,0.07197374486157665,429.24157294500037,0.00017182539682539683,1,10,0,8,103.92842431757809
2025-04-07,ARM_V0,104187.77939870994,1.452653709965993,25525.437045,31,0.0771290073209824,435.62452794500035,0.00017182539682539683,1,10,0,9,104.16574751639793
2025-04-08,ARM_V0,102244.75392146554,3.12088736554744,36141.625934100004,23,0.060644871860738324,451.04154134500027,0.00017182539682539683,1,10,1,0,102.22313291755876
2025-04-09,ARM_V0,108281.75343135951,5335.182688859506,10733.945842500001,25,0.06997180743663242,461.42639384500035,0.00017182539682539683,1,10,0,1,108.25885582415542
2025-04-10,ARM_V0,110004.1721312595,2.79343125948365,0.0,29,0.07614938449793222,465.44197384500035,0.00017182539682539683,0,10,0,2,109.98091029586756
2025-04-11,ARM_V0,115210.83381124194,2.7939112419183156,0.0,29,0.0836569763551137,465.44197384500035,0.00017182539682539683,0,10,0,3,115.18647095845589
2025-04-14,ARM_V0,116449.92469130683,2.7943913068261534,0.0,29,0.08128738618846565,465.44197384500035,0.00017182539682539683,0,10,0,4,116.42529981638535
2025-04-15,ARM_V0,117544.0288714542,2.7948714542213344,0.0,29,0.08630646828597592,465.44197384500035,0.00017182539682539683,1,10,0,5,117.51917263375032
2025-04-16,ARM_V0,116867.3734516841,2.795351684118032,0.0,29,0.08550692725315114,465.44197384500035,0.00017182539682539683,1,10,0,6,116.84266030170758
2025-04-17,ARM_V0,119346.19983199654,2.7958319965304224,0.0,29,0.0911382181863481,465.44197384500035,0.00017182539682539683,1,10,0,7,119.32096250143572
2025-04-21,ARM_V0,119121.42146339148,2.7963123914726835,0.0,29,0.0911888883338946,465.44197384500035,0.00017182539682539683,1,10,0,8,119.09623166518611
2025-04-22,ARM_V0,122005.83999286896,2.7967928689589963,0.0,29,0.10095377402196408,465.44197384500035,0.00017182539682539683,1,10,0,9,121.98004024626132
2025-04-23,ARM_V0,122831.69066630401,2.797273429003544,59365.58339287501,16,0.06022094102812186,480.28708097000043,0.00017182539682539683,1,10,1,0,122.80571628266168
2025-04-24,ARM_V0,123715.01934869893,1344.7493486989579,0.0,24,0.06683747893773384,494.78942097000044,0.00017182539682539683,0,10,0,1,123.68885817353761
2025-04-25,ARM_V0,121969.07333534905,0.21333534909153298,0.0,25,0.06947334900792579,495.12547097000044,0.00017182539682539683,0,10,0,2,121.94328136353683
2025-04-28,ARM_V0,122260.35337200554,0.21337200552254754,0.0,25,0.0609322629498122,495.12547097000044,0.00017182539682539683,1,10,0,3,122.23449980518166
2025-04-29,ARM_V0,119840.91340866822,0.2134086682520679,0.0,25,0.061776147973389116,495.12547097000044,0.00017182539682539683,1,10,0,4,119.81557146438627
2025-04-30,ARM_V0,126148.86344533728,0.2134453372811763,0.0,25,0.09988199382755296,495.12547097000044,0.00017182539682539683,1,10,0,5,126.12218760168979
2025-05-01,ARM_V0,129137.40348201257,0.21348201261095517,0.0,25,0.12521546479949403,495.12547097000044,0.00017182539682539683,1,10,0,6,129.11009567209462
2025-05-02,ARM_V0,125824.00351869423,0.21351869424248715,0.0,25,0.10222612252271056,495.12547097000044,0.00017182539682539683,0,10,0,7,125.79739637096972
2025-05-05,ARM_V0,133246.3035553822,0.21355538217685502,0.0,25,0.146381546651259,495.12547097000044,0.00017182539682539683,0,10,0,8,133.2181268642637
2025-05-06,ARM_V0,146889.36359207644,0.21359207641514177,0.0,25,0.21587676074396522,495.12547097000044,0.00017182539682539683,0,10,0,9,146.8583018956834
2025-05-07,ARM_V0,155749.70564627694,0.21362877695843058,73413.5720175,15,0.06099208958747125,513.4834534700005,0.00017182539682539683,0,10,1,0,155.71677031350822
2025-05-08,ARM_V0,157348.7387135163,11173.898713516364,0.0,21,0.06736628514893496,529.0400159700006,0.00017182539682539683,0,10,0,1,157.31546524408174
2025-05-09,ARM_V0,165888.6264879656,1.3064879656108597,0.0,25,0.1103179909764797,531.8324659700006,0.00017182539682539683,1,10,0,2,165.85354714644615
2025-05-12,ARM_V0,167268.03637985242,0.5179798524143556,0.0,26,0.14049904876405134,531.8326630700006,0.00017182539682539683,1,10,0,3,167.2326653438888
2025-05-13,ARM_V0,158781.36338385448,0.5180688545080443,29123.057415000003,25,0.09831128582932477,539.1152480700007,0.00017182539682539683,1,10,0,4,158.7477869670079
2025-05-14,ARM_V0,161093.9936507236,2.0772857236349287,8651.976465,31,0.10645648302184833,548.5573380700007,0.00017182539682539683,1,10,0,5,161.05992819765638
2025-05-15,ARM_V0,166813.49920427232,3.382204272387276,0.0,32,0.12049384549739853,550.7194655700007,0.00017182539682539683,1,10,0,6,166.77822428619908
2025-05-16,ARM_V0,167407.267785421,3.3827854209785237,0.0,32,0.11737841648062104,550.7194655700007,0.00017182539682539683,1,10,0,7,167.3718673071374
2025-05-19,ARM_V0,166936.49336666943,3.383366669425859,0.0,32,0.10543404647503024,550.7194655700007,0.00017182539682539683,0,10,0,8,166.90119243985575
2025-05-20,ARM_V0,169050.22759382034,0.1725938203327485,0.0,33,0.1329634412206001,550.7202680700007,0.00017182539682539683,0,10,0,9,169.01447968998113
2025-05-21,ARM_V0,164019.37739435132,0.1726234763344168,77747.47477087501,18,0.0607915976660901,570.1619971950007,0.00017182539682539683,1,10,1,0,163.98469333024616
2025-05-22,ARM_V0,165105.08718317052,3537.767183170475,0.0,24,0.06417730780302736,588.7099821950009,0.00017182539682539683,1,10,0,1,165.0701735313879
2025-05-23,ARM_V0,169608.72299785094,0.08399785095971607,0.0,26,0.07924120742404442,589.5941819450009,0.00017182539682539683,1,10,0,2,169.57285699278063
2025-05-27,ARM_V0,171801.05421228387,0.0840122839237897,0.0,26,0.07007454089964027,589.5941819450009,0.00017182539682539683,1,10,0,3,171.76472460981677
2025-05-28,ARM_V0,170473.67182671936,0.08402671936781313,0.0,26,0.07320778549713819,589.5941819450009,0.00017182539682539683,1,10,0,4,170.4376229167929
2025-05-29,ARM_V0,176885.57244115727,0.08404115729221244,2225.0436000000004,26,0.10053685981605913,590.1505819450009,0.00017182539682539683,1,10,0,5,176.8481676501424
2025-05-30,ARM_V0,181109.57200687876,0.7318068786983126,0.0,28,0.1162169385459128,590.7065419450009,0.00017182539682539683,1,10,0,6,181.07127399535514
2025-06-02,ARM_V0,179976.02613262172,0.7319326217056445,0.0,28,0.09974528489017538,590.7065419450009,0.00017182539682539683,1,10,0,7,179.93796782434774
2025-06-03,ARM_V0,175807.1879583863,0.7320583863188186,0.0,28,0.0831501838449301,590.7065419450009,0.00017182539682539683,1,10,0,8,175.7700112060161
2025-06-04,ARM_V0,175304.5161841725,0.7321841725415472,0.0,28,0.08626360763069342,590.7065419450009,0.00017182539682539683,1,10,0,9,175.26744572838945
2025-06-05,ARM_V0,173815.1148212804,0.7323099803775435,91466.28251130001,18,0.06112328039436576,613.5788306450012,0.00017182539682539683,1,10,1,0,173.7783593190911
2025-06-06,ARM_V0,176519.89252493097,2617.4225249309616,0.0,27,0.066051762400395,635.7857893950013,0.00017182539682539683,1,10,0,1,176.48256506176511
2025-06-09,ARM_V0,171756.1686103666,0.6581103666099002,0.0,29,0.06334066536311507,636.4398170200013,0.00017182539682539683,1,10,0,2,171.71984849955302
2025-06-10,ARM_V0,172299.47362344665,0.6582234466847979,0.0,29,0.0606476606123422,636.4398170200013,0.00017182539682539683,1,10,0,3,172.26303862361078
2025-06-11,ARM_V0,178194.60883654622,0.6583365461897244,0.0,29,0.059763873158298696,636.4398170200013,0.00017182539682539683,1,10,0,4,178.15692723249268
2025-06-12,ARM_V0,175931.5568496651,0.6584496651280182,0.0,29,0.058991690779321135,636.4398170200013,0.00017182539682539683,1,10,0,5,175.8943537978499
2025-06-13,ARM_V0,168097.7831265535,0.6585628035030184,6505.71816375,29,0.06034868402971539,638.0666532700013,0.00017182539682539683,1,10,0,6,168.06223662967903
2025-06-16,ARM_V0,175075.18157040144,0.14580040141012895,2842.2092700000003,31,0.06213010834791539,640.4035344700013,0.00017182539682539683,1,10,0,7,175.03815961045208
2025-06-17,ARM_V0,175383.95185642407,1.8904564240317399,0.0,32,0.07516081066978855,641.1134732200013,0.00017182539682539683,1,10,0,8,175.34686460291877
2025-06-18,ARM_V0,172358.88959063677,0.4901906367625358,0.0,33,0.06515416771755562,641.1138232200013,0.00017182539682539683,0,10,0,9,172.32244202650972
2025-06-20,ARM_V0,166439.32496873898,0.4902748639632177,29311.894693875,21,0.060113978483625936,648.4436293450016,0.00017182539682539683,0,10,1,0,166.40412917475084
2025-06-23,ARM_V0,164693.83275713574,0.12585713570058743,0.0,23,0.06412504841983781,655.7698625700016,0.00017182539682539683,1,10,0,1,164.6590060705343
2025-06-24,ARM_V0,170621.72587876115,0.1258787611528725,0.0,23,0.06724759077957645,655.7698625700016,0.00017182539682539683,1,10,0,2,170.58564566084954
2025-06-25,ARM_V0,165929.2159003903,0.12590039032095948,0.0,23,0.06904148819022446,655.7698625700016,0.00017182539682539683,1,10,0,3,165.89412797570336
2025-06-26,ARM_V0,169544.78224202315,0.12592202320548687,4893.49632,23,0.07210897226284416,656.9935425700015,0.00017182539682539683,0,10,0,4,169.50892975807034
2025-06-27,ARM_V0,168595.99318980004,0.11278980002824879,0.0,26,0.07538138813116757,658.2166141700015,0.00017182539682539683,0,10,0,5,168.56034133982615
2025-06-30,ARM_V0,168878.2456091802,0.11280918018039651,0.0,26,0.07631533566392883,658.2166141700015,0.00017182539682539683,0,10,0,6,168.84253407320358
2025-07-01,ARM_V0,166050.24072856372,0.11282856366254657,0.0,26,0.07955544022121734,658.2166141700015,0.00017182539682539683,0,10,0,7,166.0151272115781
2025-07-02,ARM_V0,170466.1838479505,0.11284795047527113,0.0,26,0.08148478300182821,658.2166141700015,0.00017182539682539683,0,10,0,8,170.4301365214561
2025-07-03,ARM_V0,176057.60286734067,0.11286734061914248,0.0,26,0.08235372834722163,658.2166141700015,0.00017182539682539683,0,10,0,9,176.02037316142994
2025-07-07,ARM_V0,173814.72357363414,0.112886734094733,62062.53288690001,21,0.061358438345885724,673.7361272700017,0.00017182539682539683,0,10,1,0,173.7779681541793
2025-07-08,ARM_V0,171850.41852853022,0.5653285302123828,0.0,26,0.06164942797762886,689.2477694950018,0.00017182539682539683,0,10,0,1,171.81407848732636
2025-07-09,ARM_V0,172269.61542566802,0.5654256680114234,0.0,26,0.06347700941329594,689.2477694950018,0.00017182539682539683,1,10,0,2,172.2331867397425
2025-07-10,ARM_V0,173843.30552282245,0.5655228225012048,0.0,26,0.06653359452188706,689.2477694950018,0.00017182539682539683,1,10,0,3,173.8065440593369
2025-07-11,ARM_V0,170767.08561999368,0.5656199936845949,0.0,26,0.06857316770081934,689.2477694950018,0.00017182539682539683,1,10,0,4,170.73097466384453
2025-07-14,ARM_V0,173942.7514971816,0.5657171815644622,116.85078,25,0.06572748735773129,689.2769894950018,0.00017182539682539683,1,10,0,5,173.90596900453104
2025-07-15,ARM_V0,174673.53726309628,0.2672630962627246,0.0,27,0.06600702190300181,689.3062694950019,0.00017182539682539683,1,10,0,6,174.63660023614156
2025-07-16,ARM_V0,177905.80730901888,0.26730901885029673,0.0,27,0.06259345981133398,689.3062694950019,0.00017182539682539683,1,10,0,7,177.8681867758635
2025-07-17,ARM_V0,182434.24735494933,0.2673549493285357,0.0,27,0.06322551915133645,689.3062694950019,0.00017182539682539683,1,10,0,8,182.39566922332392
2025-07-18,ARM_V0,186211.1886008877,0.26740088769879733,0.0,27,0.06930147483059718,689.3062694950019,0.00017182539682539683,0,10,0,9,186.17181178514107
2025-07-21,ARM_V0,183198.08176088397,0.2674468339624377,83011.58571404999,17,0.060159581880257454,710.0643554450018,0.00017182539682539683,0,10,1,0,183.1593421063829
2025-07-22,ARM_V0,184021.00546430296,95.04546430293911,0.0,23,0.06469848357778668,730.7883804450017,0.00017182539682539683,1,10,0,1,183.98209179171369
2025-07-23,ARM_V0,189103.691971155,0.6219711550197401,0.0,24,0.06261792076384323,730.8119804450017,0.00017182539682539683,1,10,0,2,189.0637034973597
2025-07-24,ARM_V0,188610.9220780255,0.6220780254602654,0.0,24,0.0673427066686284,730.8119804450017,0.00017182539682539683,1,10,0,3,188.5710378069338
2025-07-25,ARM_V0,187962.40218491422,0.6221849142638465,0.0,24,0.06757505677919785,730.8119804450017,0.00017182539682539683,1,10,0,4,187.92265505192108
2025-07-28,ARM_V0,183516.6822918214,0.6222918214336387,0.0,24,0.06503686668125817,730.8119804450017,0.00017182539682539683,1,10,0,5,183.47787526502924
2025-07-29,ARM_V0,175728.57739874694,0.6223987469727977,0.0,24,0.06248226761140498,730.8119804450017,0.00017182539682539683,1,10,0,6,175.69141726961809
2025-07-30,ARM_V0,176103.9278006909,0.62250569088448,9336.485295,24,0.06265794373699772,733.1466854450017,0.00017182539682539683,1,10,0,7,176.06668829876105
2025-07-31,ARM_V0,173876.1843156123,0.4943156122702463,0.0,26,0.06083409318897873,735.4802554450017,0.00017182539682539683,1,10,0,8,173.83941589947165
2025-08-01,ARM_V0,169576.5600005482,0.49440054824648166,0.0,26,0.06044608995468986,735.4802554450017,0.00017182539682539683,1,10,0,9,169.54070079676856
2025-08-04,ARM_V0,177457.8960242488,0.49448549881687487,43323.01153874999,17,0.06009295860547574,746.3137166950021,0.00017182539682539683,0,10,1,0,177.42037020785165
2025-08-05,ARM_V0,178344.53827152983,0.9882715297774564,0.0,20,0.06074551037557304,757.1416391950021,0.00017182539682539683,0,10,0,1,178.30682496291664
2025-08-06,ARM_V0,174411.83844133993,0.9884413399252316,0.0,20,0.06528863007100194,757.1416391950021,0.00017182539682539683,0,10,0,2,174.37495675405822
2025-08-07,ARM_V0,180879.33321006686,0.03741006682050453,0.0,21,0.06364497146078209,757.141876895002,0.00017182539682539683,1,10,0,3,180.84108388557837
2025-08-08,ARM_V0,184168.0053414948,0.037416494820081234,2265.333525,21,0.07816314225322521,757.708351895002,0.00017182539682539683,1,10,0,4,184.12906058383956
2025-08-11,ARM_V0,186044.27151574587,0.18481824583320106,4812.0066975,22,0.08188615470866907,759.4778093950019,0.00017182539682539683,1,10,0,5,186.00492999682194
2025-08-12,ARM_V0,192944.88900428047,0.5590042804653091,0.0,24,0.0893335402090781,760.6804168950019,0.00017182539682539683,1,10,0,6,192.90408825862892
2025-08-13,ARM_V0,195985.61490033162,0.5591003315976273,0.0,24,0.0938997487614529,760.6804168950019,0.00017182539682539683,1,10,0,7,195.94417115302028
2025-08-14,ARM_V0,192567.7002363992,0.5591963992339694,9073.57104,24,0.08371055987172765,762.9493768950019,0.00017182539682539683,1,10,0,8,192.52697925229543
2025-08-15,ARM_V0,191540.66273584473,1.1027358447071605,0.0,26,0.07979767732702783,765.2170668950018,0.00017182539682539683,1,10,0,9,191.500158932388
2025-08-18,ARM_V0,192697.4156765727,1.102925322731271,91586.09275124999,15,0.06001294806885125,788.1193156450017,0.00017182539682539683,1,10,1,0,192.65666726242551
2025-08-19,ARM_V0,185723.48160929527,14.96090929527911,0.0,23,0.06036339563989148,811.0066531450017,0.00017182539682539683,1,10,0,1,185.6842079256348
2025-08-20,ARM_V0,185815.79610286513,0.937565365144132,13982.3535375,25,0.061105246368367956,814.5066206450017,0.00017182539682539683,1,10,0,2,185.77650289808548
2025-08-21,ARM_V0,190770.3665909472,1.0365909471944936,0.0,27,0.06727648653902121,818.0013106450017,0.00017182539682539683,1,10,0,3,190.7300256767862
2025-08-22,ARM_V0,196126.65676905986,1.036769059845341,0.0,27,0.06911390946698885,818.0013106450017,0.00017182539682539683,1,10,0,4,196.08518319658216
2025-08-25,ARM_V0,195776.37694720307,1.0369472031004652,0.0,27,0.084246119257013,818.0013106450017,0.00017182539682539683,0,10,0,5,195.73497744602102
2025-08-26,ARM_V0,198750.48712537694,1.037125376965125,0.0,27,0.0825670429157137,818.0013106450017,0.00017182539682539683,0,10,0,6,198.70845870930864
2025-08-27,ARM_V0,195618.19730358143,1.0373035814445797,0.0,27,0.07354469164069229,818.0013106450017,0.00017182539682539683,1,10,0,7,195.57683125157465
2025-08-28,ARM_V0,198767.35478181657,1.0374818165440898,0.0,27,0.07809733151120084,818.0013106450017,0.00017182539682539683,1,10,0,8,198.7253227988595
2025-08-29,ARM_V0,197244.02766008224,1.0376600822689166,0.0,27,0.08080853037268258,818.0013106450017,0.00017182539682539683,1,10,0,9,197.20231780476877
2025-09-02,ARM_V0,196777.22795837861,1.0378383786243224,84178.47012,19,0.060052680498677805,839.0511906450016,0.00017182539682539683,1,10,1,0,196.73561681402865
2025-09-03,ARM_V0,192922.2318667225,1288.161546722467,2280.14982,22,0.05945012085451802,860.3390831450017,0.00017182539682539683,1,10,0,1,192.881435912222
2025-09-04,ARM_V0,192040.6299166322,0.9599166321877132,0.0,24,0.0629215807365641,861.2306981450017,0.00017182539682539683,1,10,0,2,192.00002038851034
2025-09-05,ARM_V0,196758.36008157028,0.9600815702439582,0.0,24,0.06154503419818987,861.2306981450017,0.00017182539682539683,1,10,0,3,196.71675292708213
2025-09-08,ARM_V0,199209.75024653666,0.9602465366407502,0.0,24,0.06214936761216709,861.2306981450017,0.00017182539682539683,0,10,0,4,199.16762471321437
2025-09-09,ARM_V0,203741.05041153138,0.9604115313829588,0.0,24,0.06823661688166666,861.2306981450017,0.00017182539682539683,0,10,0,5,203.6979666749291
2025-09-10,ARM_V0,201110.4155765545,0.9605765544754544,0.0,24,0.07981724842038146,861.2306981450017,0.00017182539682539683,0,10,0,6,201.06788812243968
2025-09-11,ARM_V0,204407.005741606,0.9607416059231084,0.0,24,0.0792053087479114,861.2306981450017,0.00017182539682539683,1,10,0,7,204.36378117995164
2025-09-12,ARM_V0,205154.02590668577,0.9609066857307929,0.0,24,0.08160834244420442,861.2306981450017,0.00017182539682539683,1,10,0,8,205.1106433777491
2025-09-15,ARM_V0,207925.1810717939,0.9610717939033808,0.0,24,0.07454566070402063,861.2306981450017,0.00017182539682539683,1,10,0,9,207.88121254548963
2025-09-16,ARM_V0,209877.86925443046,0.9612369304457461,89185.6280175,18,0.06004334828043801,883.5326806450018,0.00017182539682539683,1,10,1,0,209.83348780641427
2025-09-17,ARM_V0,209483.4355948007,11020.915594800668,0.0,25,0.06067711255502952,903.0696881450019,0.00017182539682539683,1,10,0,1,209.43913755499244
2025-09-18,ARM_V0,215621.43117855498,0.30117855501635704,0.0,27,0.06404112951353678,905.8241531450019,0.00016190476190476192,1,10,0,2,215.57583517849542
2025-09-19,ARM_V0,213317.06122731723,0.3012273172585978,0.0,27,0.06580889460613984,905.8241531450019,0.00016190476190476192,1,10,0,3,213.2719525167254
2025-09-22,ARM_V0,220071.83127620694,0.3012762069303275,0.0,27,0.07754908886353748,905.8241531450019,0.0001623015873015873,1,10,0,4,220.02529418025532
2025-09-23,ARM_V0,219205.1313251046,0.30132510453692846,0.0,27,0.07116457496090305,905.8241531450019,0.0001623015873015873,1,10,0,5,219.15877750430704
2025-09-24,ARM_V0,220995.53179401008,0.3013740100796886,8796.12042,27,0.06785349856746034,908.0237331450019,0.0001623015873015873,1,10,0,6,220.94879936938153
2025-09-25,ARM_V0,217298.00872197608,1.1737219761049513,0.0,30,0.06695956435853198,910.2219956450018,0.0001623015873015873,1,10,0,7,217.25205818744672
2025-09-26,ARM_V0,216042.34039247304,1.173912473044724,14.07648,29,0.06520263562415461,910.2255156450018,0.0001623015873015873,1,10,0,8,215.9966553855998
2025-09-29,ARM_V0,225933.15962100987,0.20666600982308742,68.16295500000001,30,0.07207308580694835,910.2463206450019,0.0001623015873015873,1,10,0,9,225.88538306974945
2025-09-30,ARM_V0,226139.44500103526,0.8628885352756798,134437.93211249998,17,0.06000775318051159,943.8810806450023,0.0001623015873015873,1,10,1,0,226.09162482800613
2025-10-01,ARM_V0,226396.7521256748,4491.995178174793,9209.9069475,24,0.0593838907747976,978.6628956450023,0.0001623015873015873,1,10,0,1,226.34887754165507
2025-10-02,ARM_V0,232576.24805459662,1.8882845966474664,200.86977,27,0.060966070777233705,982.1372731450024,0.0001623015873015873,1,10,0,2,232.52706673452934
2025-10-03,ARM_V0,236346.0975374843,0.3875374843895438,0.0,30,0.06423943597203687,982.1878531450024,0.0001623015873015873,1,10,0,3,236.2961190329428
2025-10-06,ARM_V0,241689.7414003824,0.38760038233839905,2724.1187999999997,30,0.06540654108199145,982.8690531450023,0.0001623015873015873,0,10,0,4,241.63863291175463
2025-10-07,ARM_V0,244572.3865348494,2.6465348494414576,0.0,31,0.06804484445601416,983.5493481450023,0.0001623015873015873,0,10,0,5,244.52066847282717
2025-10-08,ARM_V0,252195.62696543644,2.6469654364606123,0.0,31,0.06496611458788482,983.5493481450023,0.00016269841269841268,0,10,0,6,252.14229686851942
2025-10-09,ARM_V0,257753.6215293415,0.5465293414522585,0.0,32,0.06927037491873805,983.5498731450024,0.00016269841269841268,0,10,0,7,257.6991161210508
2025-10-10,ARM_V0,242704.47661826093,0.5466182609086059,0.0,32,0.07363193398409451,983.5498731450024,0.00016269841269841268,0,10,0,8,242.6531535504663
2025-10-13,ARM_V0,264353.1367071948,0.5467071948320076,0.0,32,0.0787238247263574,983.5498731450024,0.00016269841269841268,1,10,0,9,264.29723574423775
2025-10-14,ARM_V0,271994.35254114325,0.5467961432248175,118227.455745,22,0.06011860116664196,1013.1141281450024,0.00016269841269841268,1,10,1,0,271.9368357421549
2025-10-15,ARM_V0,270531.9137385921,4.594823592126587,12101.313915000002,26,0.06158534041236589,1045.6886781450028,0.00016269841269841268,1,10,0,1,270.47470619160794
2025-10-16,ARM_V0,250382.91738804648,0.5332380465327987,11600.499150000001,28,0.06386841469386703,1051.6151156450026,0.00016309523809523812,1,10,0,2,250.32997061251612
2025-10-17,ARM_V0,241684.96778531437,3.0341078143781437,46453.6736775,27,0.0649276624185375,1066.1302131450025,0.00016309523809523812,1,10,0,3,241.63386030613054
2025-10-20,ARM_V0,250196.48016154635,0.6667865463524576,6904.773375000001,30,0.06481386144812891,1079.4679456450026,0.00016309523809523812,1,10,0,4,250.14357281063045
2025-10-21,ARM_V0,240238.8542677878,0.08426778778716144,0.0,34,0.06784914142918293,1081.1938531450025,0.00016309523809523812,1,10,0,5,240.18805258841093
2025-10-22,ARM_V0,230518.74173403144,0.08428153146207436,27323.3574525,30,0.0660222239871491,1088.0264006450025,0.00016309523809523812,1,10,0,6,230.46999550085604
2025-10-23,ARM_V0,233031.47359902933,1.3031190293136068,10035.57048,33,0.0647526266171406,1097.3647481450025,0.00016309523809523812,1,10,0,7,232.98219601550701
2025-10-24,ARM_V0,238226.03051387225,1.2255138721975294,0.0,34,0.06741496706030536,1099.8730331450024,0.00016309523809523812,1,10,0,8,238.1756544726683
2025-10-27,ARM_V0,235502.46996423393,1.2257142339893332,4981.75425,34,0.0671267694236959,1101.1187831450025,0.0001634920634920635,1,10,0,9,235.45266985588742
2025-10-28,ARM_V0,233107.64429536837,1.475140368308829,73145.08915500002,24,0.060109954962461125,1120.6546931450018,0.0001634920634920635,1,10,1,0,233.05835060454604
2025-10-29,ARM_V0,232558.37244076934,0.5224407692942759,0.0,25,0.06014425476581105,1138.9366331450017,0.0001634920634920635,1,10,0,1,232.50919490073673
