sample_group,signal,lookback_L,n,in_top_n_next_rate,became_instavel_1_rate,log_ret_1_mean,log_ret_1_std,became_instavel_3_rate,log_ret_3_mean,log_ret_3_std,became_instavel_5_rate,log_ret_5_mean,log_ret_5_std
IGNITION_TRUE,ESTAVEL,2,957,0.5757575757575758,0.09090909090909091,-0.004050614883701872,0.05930219347575701,0.15673981191222572,-0.008069223140371543,0.09606738967365384,0.1839080459770115,-0.009583070561005025,0.10817565937288491
IGNITION_TRUE,SUBINDO,2,5071,0.47446263064484323,0.1402090317491619,-0.0006626476404122623,0.059209261442164624,0.20212975744429107,-0.003309113022292208,0.09540413236659225,0.24985210017747977,-0.004430624878211853,0.12016492583752413
IGNITION_TRUE,CAINDO,3,1248,0.46314102564102566,0.06971153846153846,-0.0009175381089281168,0.047699275949796616,0.11618589743589744,-0.003161455983099534,0.0878292606296726,0.1594551282051282,-0.005555818590534337,0.1066281716792804
IGNITION_TRUE,ESTAVEL,3,680,0.586764705882353,0.07941176470588235,-0.00576715543226574,0.061217296798509575,0.1411764705882353,-0.007452984701835,0.09579023176213693,0.18529411764705883,-0.010968335010336153,0.11421887612636605
IGNITION_TRUE,SUBINDO,3,5642,0.4760723147819922,0.14303438496986884,-0.0011852002061993095,0.05889382753138912,0.20382842963488124,-0.0034322013520323965,0.09495595505936609,0.24973413683091103,-0.004613583456335703,0.11922344157574921
IGNITION_TRUE,CAINDO,5,788,0.48223350253807107,0.07233502538071065,-0.0011483298625851203,0.05492146481061641,0.11928934010152284,-0.005992996976115687,0.09021093497411128,0.16370558375634517,-0.009696703591550525,0.1114439405389811
IGNITION_TRUE,ESTAVEL,5,364,0.5467032967032966,0.06043956043956044,-0.004910093520215462,0.04753979790804796,0.11813186813186813,-0.006635013560686192,0.07558632962546162,0.1620879120879121,-0.0022407928276847408,0.09811078032090287
IGNITION_TRUE,SUBINDO,5,6381,0.4804889515749882,0.1352452593637361,-0.0012498688684071163,0.057727259475901904,0.1947970537533302,-0.003057020573029919,0.09489613470011304,0.24055790628428145,-0.004715014425435054,0.11821029304582367
IGNITION_TRUE,CAINDO,10,20,0.45,0.4,-0.007716746441090995,0.04087471055019061,0.45,-0.017742916217190312,0.06911999659313958,0.45,-0.04298485611510985,0.14167305214586096
IGNITION_TRUE,ESTAVEL,10,3,0.6666666666666666,0.0,0.02555960076024555,0.030200652331162304,0.0,0.049536705712391126,0.033524389683486644,0.0,0.05720887853088383,0.0369291991619489
