arm,frente,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,n_turnover,n_veto_or_turnover,veto_rate,turnover_rate,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_ShortTermScore,frente1_horizonte_score,0,2025-10-14,2025-10-13,2025-10-28,2025-10-27,SW2,1,10,20,0,8,8,0.0,0.4,EOSE;SNDK;RGTI;RR;RLMD;HIVE;UUUU;MLYS;NB;ZURA;TMQ;STOK;USAR;VFF;IDR;NBIS;TLRY;PLUG;LAC;MNPR,TMQ;USAR;RGTI;HIVE;EOSE;PALI;NB;RR;PLUG;IVVD;UUUU;SLDP;IDR;LAR;SLI;SNDK;LAC;HUT;LAES;NAK,,HUT;IVVD;LAES;LAR;NAK;PALI;SLDP;SLI,-0.16635673047441385,-0.18541897591852347,-0.18561897591852347,0.0002
Arm_ShortTermScore,frente1_horizonte_score,0,2025-10-28,2025-10-27,2025-11-11,2025-11-10,SW2,1,10,20,0,13,13,0.0,0.65,SNDK;RLMD;RR;RGTI;PRAX;FDMT;HIVE;STOK;LPTH;MLYS;ZURA;TLS;NB;EOSE;IVVD;VSAT;HUT;STTK;NBIS;PGEN,PRAX;SNDK;VICR;KOD;REPL;NAUT;LUMN;NUVB;PGEN;FDMT;RLMD;SION;NVTS;PHOE;REAL;STOK;VSAT;PI;LBRT;WGO,,KOD;LBRT;LUMN;NAUT;NUVB;NVTS;PHOE;PI;REAL;REPL;SION;VICR;WGO,-0.07052424620384334,-0.049478799945135835,-0.049803799945135833,0.00032500000000000004
Arm_ShortTermScore,frente1_horizonte_score,0,2025-11-11,2025-11-10,2025-11-25,2025-11-24,SW2,1,10,20,0,8,8,0.0,0.4,SNDK;RLMD;GLUE;MLYS;EOSE;PRAX;FLNC;RHLD;SATS;MNPR;LUMN;ZURA;STTK;LITE;NAUT;HIVE;FBYD;HUT;HYMC;IHRT,RHLD;SNDK;RLMD;EOSE;LITE;IHRT;MOVE;GLUE;FBYD;SKYT;GH;FLNC;MLYS;ELA;VIAV;NAUT;HL;LUMN;MG;PHAR,,ELA;GH;HL;MG;MOVE;PHAR;SKYT;VIAV,-0.03519361707487571,-0.06353945686342621,-0.06373945686342622,0.0002
Arm_ShortTermScore,frente1_horizonte_score,0,2025-11-25,2025-11-24,2025-12-10,2025-12-09,SW2,1,10,20,0,7,7,0.0,0.35,RLMD;SNDK;PRAX;GLUE;PALI;NAUT;MNPR;MLYS;IVVD;RHLD;NUVB;LITE;RLAY;RCUS;HYMC;PACS;IMMX;ZBIO;KOD;RVMD,PACS;RLMD;NUVB;IVVD;PALI;RLAY;NAUT;IMMX;GLUE;PACB;NVRI;SSP;TRDA;PRAX;ZYME;HYMC;RCUS;FBRX;MNPR;TNDM,,FBRX;NVRI;PACB;SSP;TNDM;TRDA;ZYME,0.05158579939479704,0.04134065942955063,0.04116565942955063,0.000175
Arm_ShortTermScore,frente1_horizonte_score,0,2025-12-10,2025-12-09,2025-12-24,2025-12-23,SW2,1,10,20,0,9,9,0.0,0.45,PRAX;GLUE;FLNC;PACS;PALI;IMMX;RHLD;NAUT;RLMD;SNDK;NAK;KOD;NUVB;RCUS;LITE;TRDA;VSCO;EOSE;SRZN;FBYD,PRAX;FLNC;IMMX;SRZN;VERA;GOLD;VSCO;NAK;GLUE;FBYD;STTK;RHLD;KYMR;PATH;KSS;LITE;PACS;TMC;SKYT;KODK,,GOLD;KODK;KSS;KYMR;PATH;SKYT;STTK;TMC;VERA,0.012223975237471143,-0.00921586039956263,-0.00944086039956263,0.00022500000000000002
Arm_ShortTermScore,frente1_horizonte_score,0,2025-12-24,2025-12-23,2026-01-09,2026-01-08,SW2,1,10,20,0,10,10,0.0,0.5,PRAX;HYMC;NUVB;RHLD;PACS;IMMX;RLMD;GLUE;SNDK;PALI;LITE;IVVD;VSCO;NAUT;ZBIO;REPL;IMNM;NAK;VICR;JBIO,HYMC;PL;PRAX;FEIM;FOLD;NUVB;RGC;SLS;PACS;RKLB;GLSI;FBRX;LUNR;JBIO;VERA;RLMD;SNDK;RHLD;IMNM;LITE,,FBRX;FEIM;FOLD;GLSI;LUNR;PL;RGC;RKLB;SLS;VERA,-0.036338532697482794,0.06567796011315828,0.06542796011315828,0.00025
Arm_ShortTermScore,frente1_horizonte_score,0,2026-01-09,2026-01-08,2026-01-26,2026-01-23,SW2,1,10,20,0,6,6,0.0,0.3,PRAX;HYMC;PACS;GLUE;VICR;SNDK;RVMD;NAUT;RHLD;VSCO;NUVB;LITE;STTK;RGC;GOLD;SLS;RLMD;GLSI;IMMX;KOD,GLUE;RGC;STTK;GLSI;RVMD;SNDK;PRAX;VICR;SLS;PACS;VSCO;HYMC;SKYT;NAUT;GOLD;TNGX;NBR;LPTH;KEX;KRMN,,KEX;KRMN;LPTH;NBR;SKYT;TNGX,0.013526788012020391,0.05592128310879467,0.05577128310879467,0.00015000000000000001
Arm_ShortTermScore,frente1_horizonte_score,0,2026-01-26,2026-01-23,2026-02-09,2026-02-06,SW2,1,10,20,0,9,9,0.0,0.45,HYMC;SNDK;GLSI;IBRX;PACS;FBRX;HL;RVMD;STTK;SATL;GOLD;USAS;RHLD;SLS;GLUE;LAR;PL;HLF;SKE;LITE,HYMC;IBRX;MOVE;SATL;USAS;HL;SNDK;FBRX;TGB;SKE;LQDA;GLSI;LAR;ENGN;MTSI;PL;EGO;IAUX;PAAS;IAG,,EGO;ENGN;IAG;IAUX;LQDA;MOVE;MTSI;PAAS;TGB,-0.06698445971078418,-0.11393135936250073,-0.11415635936250074,0.00022500000000000002
Arm_ShortTermScore,frente1_horizonte_score,0,2026-02-09,2026-02-06,2026-02-24,2026-02-23,SW2,1,10,20,0,13,13,0.0,0.65,HYMC;GLSI;PACS;GOLD;IBRX;SNDK;FBRX;LITE;SLS;ICHR;IMMX;IAUX;SKE;SATL;NATR;STTK;KLIC;MOVE;HLF;USAS,LITE;GOLD;SNDK;GLSI;PKST;IMMX;VIAV;MOD;POWL;RRX;SLAB;PACS;SNCY;KLIC;LIND;VPG;STKL;TOYO;ULCC;KGS,,KGS;LIND;MOD;PKST;POWL;RRX;SLAB;SNCY;STKL;TOYO;ULCC;VIAV;VPG,0.08975686243828764,-0.021091313356095494,-0.021416313356095493,0.00032500000000000004
Arm_ShortTermScore,frente1_horizonte_score,0,2026-02-24,2026-02-23,2026-03-10,2026-03-09,SW2,1,10,20,0,9,9,0.0,0.45,IBRX;HYMC;ICHR;SNDK;SLS;GOLD;LITE;GLSI;SATL;STTK;USAS;ENLT;VICR;STRO;FET;VOR;LUNR;PRAX;NX;HLF,IBRX;ICHR;HYMC;VAL;LITE;SLS;SNDK;ZIM;TNDM;HSHP;FET;ENLT;LINC;KOS;IMMX;TPH;STRO;HLF;EHAB;STTK,,EHAB;HSHP;IMMX;KOS;LINC;TNDM;TPH;VAL;ZIM,-0.004294615926976518,0.024284832491366464,0.024059832491366465,0.00022500000000000002
Arm_ShortTermScore,frente1_horizonte_score,0,2026-03-10,2026-03-09,2026-03-24,2026-03-23,SW2,1,10,20,0,12,12,0.0,0.6,SLS;IBRX;HYMC;STRO;GLSI;SNDK;ICHR;SOC;KOS;ENLT;PL;STTK;LITE;ZURA;STKL;IMMX;VICR;VOR;FET;LINC,SLS;STRO;LRMR;SOC;RLMD;STTK;PRAA;KOS;GLSI;RYAM;FIGS;IMMX;KRMN;YOU;TNGX;SABR;HYMC;RCKT;RSVR;VIR,,FIGS;KRMN;LRMR;PRAA;RCKT;RLMD;RSVR;RYAM;SABR;TNGX;VIR;YOU,0.0014628797000265114,-0.04922844792153775,-0.04952844792153775,0.00030000000000000003
Arm_ShortTermScore,frente1_horizonte_score,0,2026-03-24,2026-03-23,2026-04-08,2026-04-07,SW2,1,10,20,0,7,7,0.0,0.35,IBRX;SNDK;ICHR;KOS;VG;SLS;TNGX;STRO;SATL;STTK;VAL;LITE;VIAV;EGY;LASR;ENLT;PBF;RYAM;NAUT;STKL,SATL;VG;IBRX;SNDK;NAUT;ICHR;PL;PBF;TNGX;LOCO;PARR;VIAV;SPIR;KOS;EGY;LASR;LNG;LITE;VET;OCGN,,LNG;LOCO;OCGN;PARR;PL;SPIR;VET,-0.0038066351899961764,0.012958256184218486,0.012783256184218486,0.000175
Arm_ShortTermScore,frente1_horizonte_score,0,2026-04-08,2026-04-07,2026-04-22,2026-04-21,SW2,1,10,20,0,10,10,0.0,0.5,KOS;IBRX;SATL;ELVN;VG;STRO;ICHR;VIAV;TNGX;PARR;SNDK;LITE;NAT;EGY;VET;REI;VAL;LINC;STKL;SM,SATL;ELVN;KOD;PAYS;KOS;TH;SLNO;VACH;PARR;STRO;VG;KODK;RLAY;RZLT;UNIT;NAT;VIAV;REI;VET;TOYO,,KOD;KODK;PAYS;RLAY;RZLT;SLNO;TH;TOYO;UNIT;VACH,0.02951248980146969,0.04271458312686258,0.04246458312686258,0.00025
Arm_ShortTermScore,frente1_horizonte_score,0,2026-04-22,2026-04-21,2026-05-06,2026-05-05,SW2,1,10,20,0,9,9,0.0,0.45,MOVE;VIAV;RLAY;LITE;TNGX;STRO;TH;FBYD;IMMX;KOS;TOYO;KODK;MRVL;ICHR;OBE;STTK;SATL;RLMD;SNDK;VRT,MOVE;MXL;STRO;TNGX;RLAY;NVTS;MRVL;TOYO;VIAV;VICR;ICHR;PALI;TH;SMMT;POWL;VSH;JBIO;OBE;KODK;POWI,,JBIO;MXL;NVTS;PALI;POWI;POWL;SMMT;VICR;VSH,0.025318135103028085,0.04084184303813919,0.040616843038139186,0.00022500000000000002
Arm_ShortTermScore,frente1_horizonte_score,0,2026-05-06,2026-05-05,2026-05-20,2026-05-19,SW2,1,10,20,0,9,9,0.0,0.45,MXL;STRO;SNDK;MRVL;ICHR;VIAV;TH;STRL;LITE;PENG;NBIS;STM;NVTS;ECG;MTZ;FBYD;KODK;MYRG;KOS;KOPN,MXL;PHOE;STRL;SNDK;KOPN;IHRT;MYRG;PENG;STM;FCEL;ECG;KALV;PRCH;NWPX;REI;VIAV;FIVN;THR;MRVL;STRO,,FCEL;FIVN;IHRT;KALV;NWPX;PHOE;PRCH;REI;THR,-0.021897777350985193,-0.09921596931850055,-0.09944096931850055,0.00022500000000000002
Arm_ShortTermScore,frente1_horizonte_score,0,2026-05-20,2026-05-19,2026-06-04,2026-06-03,SW2,1,10,20,0,9,9,0.0,0.45,MXL;SATL;FBYD;TH;MOVE;PENG;MRVL;NVTS;SNDK;VPG;FCEL;VSH;FLEX;STM;VECO;HYLN;SPIR;POET;STAA;VIAV,HYLN;MOVE;MXL;VPG;SATL;SLS;RKLB;PENG;LQDA;RDW;TH;PCT;FLEX;FCEL;WEST;POET;PBT;ELA;LUNR;STAA,,ELA;LQDA;LUNR;PBT;PCT;RDW;RKLB;SLS;WEST,0.18077799874023645,0.0808723075119418,0.0806473075119418,0.00022500000000000002
Arm_ShortTermScore,frente1_horizonte_score,1,2021-10-20,2021-10-19,2021-11-03,2021-11-02,TRAIN,0,10,20,0,11,11,0.0,0.55,UPST;HUT;RSI;LEU;SPSC;ENTA;LC;KOS;WFRD;LAC;SITM;HRI;TIPT;MNDY;GDYN;PCTY;RRC;TNET;FLNG;KE,TIPT;UPST;WFRD;LTBR;LEU;KOS;SLI;MGTX;SSYS;ENTA;PLUG;LAC;LQDA;HUT;FCEL;NXE;HUBS;LC;UROY;ZS,,FCEL;HUBS;LQDA;LTBR;MGTX;NXE;PLUG;SLI;SSYS;UROY;ZS,0.057816445501903714,0.09608590752952531,0.09581090752952531,0.00027499999999999996
Arm_ShortTermScore,frente1_horizonte_score,1,2021-11-03,2021-11-02,2021-11-17,2021-11-16,TRAIN,0,10,20,0,13,13,0.0,0.65,LEU;HUT;UPST;ENTA;SM;ENVX;LAC;RSI;WFRD;OCGN;LQDA;FLNG;LOB;HRI;PBT;KOS;HRMY;RRC;IFS;UROY,OCGN;ENVX;LEU;ENTA;PI;HUT;ROG;LOB;SM;SAIA;LC;LCID;SLAB;GHRS;HPK;MXL;PLUG;LGND;MLI;SITM,,GHRS;HPK;LC;LCID;LGND;MLI;MXL;PI;PLUG;ROG;SAIA;SITM;SLAB,-0.02636516272724569,0.016887897909969137,0.01656289790996914,0.00032500000000000004
Arm_ShortTermScore,frente1_horizonte_score,1,2021-11-17,2021-11-16,2021-12-02,2021-12-01,TRAIN,0,10,20,0,13,13,0.0,0.65,LEU;ENVX;SM;LCID;WFRD;ENTA;PBF;UUUU;LQDA;LAC;LOB;KOS;HUT;RSI;MTDR;PLUG;REAX;RRC;EGY;VET,REAX;LCID;KRUS;PDFS;LEGH;ENVX;LEU;LQDA;GDYN;IDT;VALU;WFRD;HLIO;GEL;WD;LSCC;EGY;IAG;NVMI;REAL,,GDYN;GEL;HLIO;IAG;IDT;KRUS;LEGH;LSCC;NVMI;PDFS;REAL;VALU;WD,-0.1422472843749951,-0.12997209832871734,-0.13029709832871733,0.00032500000000000004
Arm_ShortTermScore,frente1_horizonte_score,1,2021-12-02,2021-12-01,2021-12-16,2021-12-15,TRAIN,0,10,20,0,12,12,0.0,0.6,LCID;REAX;ENVX;PBT;WFRD;LOB;VG;WD;FMAO;LAC;LEU;VRDN;ECPG;NVMI;KFRC;HIFS;LAND;SAIA;MLI;VET,REAX;VG;PBT;FMAO;RMBS;KMDA;REX;LAND;MOV;MGPI;RCUS;RRBI;MPB;HIFS;GIG;MKC.V;ECPG;UTI;WEYS;LAC,,GIG;KMDA;MGPI;MKC.V;MOV;MPB;RCUS;REX;RMBS;RRBI;UTI;WEYS,-0.014765679675589833,-0.00854911199612499,-0.00884911199612499,0.00030000000000000003
Arm_ShortTermScore,frente1_horizonte_score,1,2021-12-16,2021-12-15,2021-12-31,2021-12-30,TRAIN,0,10,20,0,12,12,0.0,0.6,REAX;PBT;VRDN;IMKTA;FIX;FLR;MLI;LOB;REXR;LAND;EGP;FMAO;UVE;SLAB;LEGH;ENVX;MRVL;RPM;MXL;HPK,IMKTA;PLAB;TR;MRVL;LITE;POWL;LIND;REXR;UVE;FLR;PRDO;RPM;EGP;PI;VRDN;NTCT;UVV;NATR;RDWR;ICL,,ICL;LIND;LITE;NATR;NTCT;PI;PLAB;POWL;PRDO;RDWR;TR;UVV,0.02596397842086138,0.013269929172044804,0.012969929172044804,0.00030000000000000003
Arm_ShortTermScore,frente1_horizonte_score,1,2021-12-31,2021-12-30,2022-01-14,2022-01-13,TRAIN,0,10,20,0,9,9,0.0,0.45,REAX;LQDA;PBT;REXR;FMAO;JXN;LAND;RDVT;HPK;MGTX;MLI;EGP;SLAB;KNSL;FLR;NXRT;MRVL;MORN;FERG;MXL,PAY;LMB;LQDA;RDWR;MSEX;REAX;FMAO;PBT;REXR;IAG;LAND;KNSL;NXRT;NVMI;RDVT;FERG;GOOD;NC;JXN;VECO,,GOOD;IAG;LMB;MSEX;NC;NVMI;PAY;RDWR;VECO,-0.04535339300731359,-0.044853344557832006,-0.04507834455783201,0.00022500000000000002
Arm_ShortTermScore,frente1_horizonte_score,1,2022-01-14,2022-01-13,2022-01-31,2022-01-28,TRAIN,0,10,20,0,12,12,0.0,0.6,PBT;REAX;UVE;LQDA;LAND;VALU;JXN;RGC;LEGH;EPC;PI;FMAO;ZIM;ROG;MLI;NUS;ICL;KEN;HOV;REXR,PBT;UVE;ICL;EPC;REPX;GLP;FBP;VET;PFBC;LQDA;SSB;RY;MT;HUN;FNB;VALU;FCF;KEN;HOPE;ZIM,,FBP;FCF;FNB;GLP;HOPE;HUN;MT;PFBC;REPX;RY;SSB;VET,-0.08662248737069708,-0.059940041504548305,-0.06024004150454831,0.00030000000000000003
Arm_ShortTermScore,frente1_horizonte_score,1,2022-01-31,2022-01-28,2022-02-14,2022-02-11,TRAIN,0,10,20,0,13,13,0.0,0.65,RGC;VALU;PBT;EPC;FMAO;MKC.V;LAND;NUS;MSB;KEN;KEX;VET;LEGH;UVV;FLO;ROG;VIRT;JXN;ECPG;MUSA,VALU;MKC.V;RCI;KSS;SLGN;VIRT;FLO;FMAO;EEFT;ECPG;KEX;MPLX;UNTY;UTL;IMO;GLP;NWE;MNR;POWL;HFRO,,EEFT;GLP;HFRO;IMO;KSS;MNR;MPLX;NWE;POWL;RCI;SLGN;UNTY;UTL,0.012500257882820786,0.0070016418765630525,0.006676641876563053,0.00032500000000000004
Arm_ShortTermScore,frente1_horizonte_score,1,2022-02-14,2022-02-11,2022-03-01,2022-02-28,TRAIN,0,10,20,0,9,9,0.0,0.45,VET;PBT;RES;HPK;KEN;ZIM;VALU;MKC.V;IMO;VIRT;EGY;FMAO;HESM;GLP;WES;MSBI;SBLK;WFG;ECPG;IFS,EGY;RES;SLVM;VIRT;ZETA;VET;PDS;WES;PFGC;GNE;PBT;HPK;HOG;IMO;UNM;UTI;SBLK;MSBI;KEN;IIIV,,GNE;HOG;IIIV;PDS;PFGC;SLVM;UNM;UTI;ZETA,0.009535088594097305,0.01734477255819498,0.01711977255819498,0.00022500000000000002
Arm_ShortTermScore,frente1_horizonte_score,1,2022-03-01,2022-02-28,2022-03-15,2022-03-14,TRAIN,0,10,20,0,10,10,0.0,0.5,RES;VET;MIRM;EGY;PDS;REPX;HP;LNTH;HPK;GLNG;VALU;IMO;HESM;PCRX;HWKN;LQDA;VNOM;WES;WEX;ZETA,LNTH;RES;NAT;MIRM;REPX;FHN;VET;ICL;GLNG;RS;TNK;HWKN;PDS;NTR;KELYA;NWN;HUN;LNG;HESM;HP,,FHN;HUN;ICL;KELYA;LNG;NAT;NTR;NWN;RS;TNK,-0.02099621591323072,-0.008634153783996004,-0.008884153783996004,0.00025
Arm_ShortTermScore,frente1_horizonte_score,1,2022-03-15,2022-03-14,2022-03-29,2022-03-28,TRAIN,0,10,20,0,8,8,0.0,0.4,RES;PDS;VET;HP;ZIM;PBF;GLNG;EGY;LNTH;MIRM;TH;NTR;HLX;RGLD;IFS;VAL;IMO;KEN;VNOM;VIRT,TH;HYMC;RES;PBF;TMC;ZIM;HP;FLR;NTR;HLX;RGLD;VET;LAND;FET;GOGO;MRTN;PDS;VAL;KEN;JAZZ,,FET;FLR;GOGO;HYMC;JAZZ;LAND;MRTN;TMC,0.060157039535785994,0.022058123095668423,0.021858123095668425,0.0002
Arm_ShortTermScore,frente1_horizonte_score,1,2022-03-29,2022-03-28,2022-04-12,2022-04-11,TRAIN,0,10,20,0,11,11,0.0,0.55,RES;GLNG;PDS;HP;EGY;KOS;NBR;VET;RRC;GNK;STNG;HQY;LNTH;NVGS;MUR;PBF;HNRG;VNOM;VAL;IMO,GME;TIGR;KODK;GLNG;SNDL;HQY;TLRY;NVGS;GNK;NC;RRC;STNG;EGY;PD;KOS;PDS;FLNG;SLS;TMDX;MSC,,FLNG;GME;KODK;MSC;NC;PD;SLS;SNDL;TIGR;TLRY;TMDX,0.03285774449495786,-0.0799232335438527,-0.08019823354385269,0.00027499999999999996
Arm_ShortTermScore,frente1_horizonte_score,1,2022-04-12,2022-04-11,2022-04-27,2022-04-26,TRAIN,0,10,20,0,9,9,0.0,0.45,LNTH;GLNG;PDS;RES;STNG;EGY;NTR;HYMC;MIRM;HP;VALU;GOGO;RGLD;KOS;RRC;TH;TNK;HQY;GOLD;IMO,NAT;TNK;MIRM;SAIL;LNTH;PDS;NC;VALU;GLNG;STNG;HURN;GO;KOS;RES;GOGO;RCI;WEYS;SSRM;IMO;SR,,GO;HURN;NAT;NC;RCI;SAIL;SR;SSRM;WEYS,-0.08601014870287725,-0.06364623505829273,-0.06387123505829273,0.00022500000000000002
Arm_ShortTermScore,frente1_horizonte_score,1,2022-04-27,2022-04-26,2022-05-11,2022-05-10,TRAIN,0,10,20,0,11,11,0.0,0.55,LNTH;PRCT;STNG;SAIL;PDS;GLNG;TH;RES;RRC;HP;PBF;TNK;NAT;HNRG;REI;SLVM;GOGO;MIRM;ELA;NTR,HPK;UTI;ELA;SLVM;REI;STNG;IIIN;NXRT;PRCT;LNTH;HNRG;PEB;MUSA;VMI;PLUS;PBF;REXR;PK;HCKT;SAIL,,HCKT;HPK;IIIN;MUSA;NXRT;PEB;PK;PLUS;REXR;UTI;VMI,-0.026761770504255305,-0.047862477508777736,-0.04813747750877773,0.00027499999999999996
Arm_ShortTermScore,frente1_horizonte_score,1,2022-05-11,2022-05-10,2022-05-25,2022-05-24,TRAIN,0,10,20,0,8,8,0.0,0.4,TH;LNTH;STNG;GLNG;SAIL;LPG;REI;MYE;VHI;HNRG;ULH;NC;MUSA;HP;NAT;RRC;NVGS;TNK;HURN;KOS,VHI;LPG;STNG;TH;ULH;VALU;POWL;GFF;MYE;UNM;NC;WEYS;HP;LNTH;TMDX;REI;HURN;MUSA;SPH;SU,,GFF;POWL;SPH;SU;TMDX;UNM;VALU;WEYS,0.046095709525227416,0.03168913483449854,0.03148913483449854,0.0002
Arm_ShortTermScore,frente1_horizonte_score,1,2022-05-25,2022-05-24,2022-06-09,2022-06-08,TRAIN,0,10,20,0,12,12,0.0,0.6,NC;STNG;TH;VHI;PBF;VAL;SAIL;GO;TNK;LNTH;HYMC;MYE;HRB;PDS;TMDX;KOS;GLNG;MUSA;HP;ULH,HRB;TNK;STNG;GO;NC;PBT;PDS;SLVM;UTHR;MNKD;KRO;GFF;KNTK;SLDP;PCT;STKL;PANL;VAL;PRGO;ULH,,GFF;KNTK;KRO;MNKD;PANL;PBT;PCT;PRGO;SLDP;SLVM;STKL;UTHR,0.0889526145100496,0.06296201220612102,0.06266201220612103,0.00030000000000000003
Arm_ShortTermScore,frente1_horizonte_score,1,2022-06-09,2022-06-08,2022-06-24,2022-06-23,TRAIN,0,10,20,0,13,13,0.0,0.65,STNG;VHI;NC;ELA;PBT;PBF;GDYN;MYE;ULH;TNK;PARR;STKL;MUSA;SLVM;HRB;PPC;PJT;KNTK;UTHR;HURN,ELA;STNG;PBF;VHI;RGC;PLAB;MOD;OBE;PARR;PBT;TIGR;HNRG;KOD;SM;GME;PKOH;ULH;GNE;HPK;PHVS,,GME;GNE;HNRG;HPK;KOD;MOD;OBE;PHVS;PKOH;PLAB;RGC;SM;TIGR,-0.14001692218085998,-0.16327750729581655,-0.16360250729581655,0.00032500000000000004
Arm_ShortTermScore,frente1_horizonte_score,1,2022-06-24,2022-06-23,2022-07-11,2022-07-08,TRAIN,0,10,20,0,14,14,0.0,0.7,STNG;HURN;ELA;GDYN;UTHR;WEYS;PPC;HRB;STKL;GO;VHI;HNRG;MUSA;POST;PBF;SAIL;ULH;NWPX;FCN;TNK,HURN;GO;FOLD;ODC;WEYS;UTHR;KNSA;KURA;RXRX;FCN;WDFC;NUVL;NATH;MNTN;ZGN;REPL;TMDX;ELA;PFIS;RZLT,,FOLD;KNSA;KURA;MNTN;NATH;NUVL;ODC;PFIS;REPL;RXRX;RZLT;TMDX;WDFC;ZGN,0.014489383299689528,0.026401356924572916,0.026051356924572916,0.00035
Arm_ShortTermScore,frente1_horizonte_score,1,2022-07-11,2022-07-08,2022-07-25,2022-07-22,TRAIN,0,10,20,0,12,12,0.0,0.6,ULH;RGC;STKL;VHI;ELA;STNG;HRB;HURN;UTHR;GFF;TRDA;MOD;HNRG;GNE;FCN;GO;IDYA;SAIL;RUSHB;KFS,KRUS;NUVL;GERN;NVAX;STTK;KFS;LCTX;TH;LRN;STKL;TRDA;FDP;VMD;RGC;PI;ELF;HRB;ELA;ULH;FCN,,ELF;FDP;GERN;KRUS;LCTX;LRN;NUVL;NVAX;PI;STTK;TH;VMD,0.0088222400640179,-0.014237966830172394,-0.014537966830172394,0.00030000000000000003
Arm_ShortTermScore,frente1_horizonte_score,1,2022-07-25,2022-07-22,2022-08-08,2022-08-05,TRAIN,0,10,20,0,12,12,0.0,0.6,SKYT;TH;STNG;VMD;ULH;YMM;PI;STKL;TMDX;MOD;ELA;ELF;GFF;NSSC;GO;RGC;GNE;HRB;TRDA;VHI,RYTM;SKYT;TH;VMD;STNG;ECPG;NSSC;PBT;RGEN;MOD;TNK;PLAB;LQDT;MRTN;WFG;SNEX;VHI;PI;HLIT;MYGN,,ECPG;HLIT;LQDT;MRTN;MYGN;PBT;PLAB;RGEN;RYTM;SNEX;TNK;WFG,0.07471362746490247,0.07815297098720562,0.07785297098720563,0.00030000000000000003
Arm_ShortTermScore,frente1_horizonte_score,1,2022-08-08,2022-08-05,2022-08-22,2022-08-19,TRAIN,0,10,20,0,9,9,0.0,0.45,RYTM;SKYT;PI;FOLD;PKOH;KRUS;MOD;PBYI;GERN;TH;ELF;NSSC;TMDX;IDYA;HRB;TRDA;HIMS;SRPT;RGEN;ULH,RYTM;SKYT;PI;TMDX;FLNC;GERN;KYMR;ENTA;ULH;SRPT;MOD;FOLD;RYAM;PCTY;NTGR;LEU;RGEN;KFS;PLMR;PKOH,,ENTA;FLNC;KFS;KYMR;LEU;NTGR;PCTY;PLMR;RYAM,-0.007902939366280833,0.015779390602627313,0.015554390602627314,0.00022500000000000002
Arm_ShortTermScore,frente1_horizonte_score,1,2022-08-22,2022-08-19,2022-09-06,2022-09-02,TRAIN,0,10,20,0,13,13,0.0,0.65,RYTM;SKYT;KRUS;PAYS;PI;TH;MOD;KYMR;ELF;TRDA;NUVL;ENVX;SNDX;NSSC;HIMS;ENTA;ULH;KALV;ELA;PCTY,RYTM;PAYS;VRDN;LRMR;ENVX;MLTX;MOD;HRB;NATH;HROW;TRDA;ULH;LMB;GLBE;GNE;KRUS;FN;STKL;SAH;THR,,FN;GLBE;GNE;HRB;HROW;LMB;LRMR;MLTX;NATH;SAH;STKL;THR;VRDN,-0.060729993701418704,-0.0578461441943798,-0.0581711441943798,0.00032500000000000004
Arm_ShortTermScore,frente1_horizonte_score,1,2022-09-06,2022-09-02,2022-09-20,2022-09-19,TRAIN,0,10,20,0,8,8,0.0,0.4,RYTM;KALV;GERN;TMDX;KRUS;TRDA;SRPT;PI;TH;RLMD;PAYS;VRDN;NUVL;SNDX;ELF;ENTA;LEU;NSSC;KYMR;PGEN,RYTM;GERN;TMDX;RLAY;KALV;LEU;NTNX;NSSC;SRPT;PLMR;RLMD;ELF;PGEN;NUVL;GHRS;PNRG;SNDX;RNGR;RCAT;GH,,GH;GHRS;NTNX;PLMR;PNRG;RCAT;RLAY;RNGR,-0.007517478085023665,-0.016155867829577522,-0.01635586782957752,0.0002
Arm_ShortTermScore,frente1_horizonte_score,1,2022-09-20,2022-09-19,2022-10-04,2022-10-03,TRAIN,0,10,20,0,10,10,0.0,0.5,RYTM;IMRX;TH;GERN;RLMD;PI;PGEN;SRPT;PAYS;TMDX;ENVX;VRDN;TNK;FLNC;NAT;PLMR;NSSC;ELF;KFS;PEN,IMRX;NAT;TNK;PL;RLMD;PEN;IBRX;KFS;PI;SRPT;ENVX;HLIT;GKOS;HUBB;RIVN;OCUL;TLS;PGEN;FCNCA;RUN,,FCNCA;GKOS;HLIT;HUBB;IBRX;OCUL;PL;RIVN;RUN;TLS,-0.07571727584202795,-0.10547788482320533,-0.10572788482320533,0.00025
Arm_ShortTermScore,frente1_horizonte_score,1,2022-10-04,2022-10-03,2022-10-18,2022-10-17,TRAIN,0,10,20,0,10,10,0.0,0.5,RYTM;TH;IMRX;RLMD;WFRD;TNK;ENVX;HROW;HLIT;VRDN;PEN;SRPT;PLMR;MUR;STNG;LMB;FLNC;TK;LNG;NSSC,HROW;RBC;PLSE;IMRX;RYTM;PBF;RLMD;HLIT;WFRD;KNSA;SATL;IBEX;TH;VMI;PLMR;RMBS;ICFI;LMB;RRX;PEN,,IBEX;ICFI;KNSA;PBF;PLSE;RBC;RMBS;RRX;SATL;VMI,-0.09101360225141883,-0.0819020164806098,-0.0821520164806098,0.00025
