arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,veto_rate,n_bandexp_blocked_pool,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,m3_rank_substitutos,m3_rank_max_substituto,vetados_com_r001_ativo,vetados_com_ret62_puro,overlap_com_par_tier,n_overlap_com_par_tier,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_BandExpRet62,0,2023-09-18,2023-09-15,2023-10-02,2023-09-29,SW1,1,10,20,0,0.0,86,TOI;HHH;WFRD;HLX;MLTX;TNGX;VRT;PDS;VNO;TLRY;RSI;MTRX;MMYT;PHVS;TIGR;RIVN;NAK;PARR;SLG;MOD,TOI;HHH;WFRD;HLX;MLTX;TNGX;VRT;PDS;VNO;TLRY;RSI;MTRX;MMYT;PHVS;TIGR;RIVN;NAK;PARR;SLG;MOD,,,,,,,,0,-0.018107335245052626,-0.018107335245052626,-0.018107335245052626,0.0
Arm_BandExpRet62,0,2023-10-02,2023-09-29,2023-10-16,2023-10-13,SW1,1,10,20,0,0.0,79,TNGX;SLNO;TOI;MTRX;HHH;LEU;HLX;MMYT;HNRG;MLKN;TIGR;HRTG;PAY;PRDO;URG;HRB;WFRD;OBE;HPP;LBRT,TNGX;SLNO;TOI;MTRX;HHH;LEU;HLX;MMYT;HNRG;MLKN;TIGR;HRTG;PAY;PRDO;URG;HRB;WFRD;OBE;HPP;LBRT,,,,,,,,0,-0.04827923433425575,-0.04827923433425575,-0.04827923433425575,0.0
Arm_BandExpRet62,0,2023-10-16,2023-10-13,2023-10-30,2023-10-27,SW1,1,10,20,0,0.0,84,HHH;MTRX;HNRG;TOI;SLNO;TNGX;TIGR;URG;GNE;MMYT;PR;RYTM;PRDO;LEU;VRT;NTNX;RNGR;STNG;HRB;MLKN,HHH;MTRX;HNRG;TOI;SLNO;TNGX;TIGR;URG;GNE;MMYT;PR;RYTM;PRDO;LEU;VRT;NTNX;RNGR;STNG;HRB;MLKN,,,,,,,,0,-0.028289531493289704,-0.028289531493289704,-0.028289531493289704,0.0
Arm_BandExpRet62,0,2023-10-30,2023-10-27,2023-11-13,2023-11-10,SW1,1,10,20,0,0.0,110,HHH;MTRX;TNGX;SLNO;TOI;GNE;HNRG;LRN;URG;PRDO;MUSA;PR;SRRK;USAC;RNGR;HRB;ROAD;RELY;IMMX;NATR,HHH;MTRX;TNGX;SLNO;TOI;GNE;HNRG;LRN;URG;PRDO;MUSA;PR;SRRK;USAC;RNGR;HRB;ROAD;RELY;IMMX;NATR,,,,,,,,0,0.014242805201789627,0.014242805201789627,0.014242805201789627,0.0
Arm_BandExpRet62,0,2023-11-13,2023-11-10,2023-11-28,2023-11-27,SW1,1,10,20,0,0.0,94,TOI;SKYH;MTRX;IMMX;SLNO;GNE;TLS;LRN;LPG;URG;SN;USAC;HRB;TIGR;GEO;SPOT;MSTR;NTNX;VERX;GEL,TOI;SKYH;MTRX;IMMX;SLNO;GNE;TLS;LRN;LPG;URG;SN;USAC;HRB;TIGR;GEO;SPOT;MSTR;NTNX;VERX;GEL,,,,,,,,0,0.030807129262478132,0.030807129262478132,0.030807129262478132,0.0
Arm_BandExpRet62,0,2023-11-28,2023-11-27,2023-12-12,2023-12-11,SW1,1,10,20,0,0.0,101,IMMX;IBRX;SLNO;HRTG;TOI;SKYH;LPG;SRRK;PRCH;GNE;TLS;FG;UTI;GEO;FEIM;PLSE;GIII;LRN;UVE;RBLX,IMMX;IBRX;SLNO;HRTG;TOI;SKYH;LPG;SRRK;PRCH;GNE;TLS;FG;UTI;GEO;FEIM;PLSE;GIII;LRN;UVE;RBLX,,,,,,,,0,0.030449138686355237,0.030449138686355237,0.030449138686355237,0.0
Arm_BandExpRet62,0,2023-12-12,2023-12-11,2023-12-27,2023-12-26,SW1,1,10,20,0,0.0,111,SLNO;SRRK;SKYH;PRCH;GNE;TLS;PLSE;SNAP;FG;SOPH;MSTR;FEIM;MLKN;VITL;VRNS;GEO;RBLX;IBRX;HNST;HRTG,SLNO;SRRK;SKYH;PRCH;GNE;TLS;PLSE;SNAP;FG;SOPH;MSTR;FEIM;MLKN;VITL;VRNS;GEO;RBLX;IBRX;HNST;HRTG,,,,,,,,0,0.09844827999732306,0.09844827999732306,0.09844827999732306,0.0
Arm_BandExpRet62,0,2023-12-27,2023-12-26,2024-01-11,2024-01-10,SW1,1,10,20,2,0.1,120,PRCH;PLSE;STTK;SRRK;HNST;IBRX;GNE;SNAP;SKYH;RYTM;MSTR;STNE;LDI;SOPH;RKT;ZYME;RIOT;SLNO;RBLX;S,PRCH;SRRK;HNST;IBRX;GNE;SNAP;SKYH;RYTM;MSTR;STNE;LDI;SOPH;RKT;ZYME;RIOT;SLNO;RBLX;S;TGTX;SLDB,PLSE;STTK,SLDB;TGTX,42;41,42.0,,PLSE;STTK,,0,-0.059878908659421956,-0.04523991774954731,-0.04528991774954731,5e-05
Arm_BandExpRet62,0,2024-01-11,2024-01-10,2024-01-26,2024-01-25,SW1,1,10,20,3,0.15,108,STTK;PRCH;IBRX;SLDB;SKYH;GCT;HNST;TGTX;SRRK;SNAP;NAMS;KYMR;VKTX;HOV;LDI;LQDA;PBYI;KOPN;STNE;SNDX,IBRX;SKYH;GCT;HNST;TGTX;SRRK;SNAP;NAMS;KYMR;VKTX;HOV;LDI;LQDA;PBYI;KOPN;STNE;SNDX;SOPH;STKL;ZYME,PRCH;SLDB;STTK,SOPH;STKL;ZYME,40;41;42,42.0,,PRCH;SLDB;STTK,,0,-0.025875636499720335,-0.017674670092509927,-0.017749670092509925,7.500000000000001e-05
Arm_BandExpRet62,0,2024-01-26,2024-01-25,2024-02-09,2024-02-08,SW1,1,10,20,2,0.1,93,NAMS;STTK;PRCH;KOD;KYMR;SLDB;GCT;HOV;LDI;SMMT;VERA;KURA;HNST;PBYI;SKYH;PI;TGTX;SPRY;WEAV;STNE,NAMS;STTK;KOD;KYMR;GCT;HOV;LDI;SMMT;VERA;KURA;HNST;PBYI;SKYH;PI;TGTX;SPRY;WEAV;STNE;SNAP;SLNO,PRCH;SLDB,SLNO;SNAP,39;38,39.0,,PRCH;SLDB,,0,0.018403767759092488,0.003624439551272865,0.003574439551272865,5e-05
Arm_BandExpRet62,0,2024-02-09,2024-02-08,2024-02-26,2024-02-23,SW1,1,10,20,1,0.05,71,VERA;VKTX;GCT;HNST;PRAX;IMNM;IVVD;STTK;SLNO;LQDA;KOD;LRMR;SMMT;PRCH;KURA;KYMR;PAGS;S;NSSC;SPRY,VERA;VKTX;HNST;PRAX;IMNM;IVVD;STTK;SLNO;LQDA;KOD;LRMR;SMMT;PRCH;KURA;KYMR;PAGS;S;NSSC;SPRY;WGS,GCT,WGS,46,46.0,,GCT,,0,0.08452266154705008,0.11586484468706729,0.11583984468706729,2.5e-05
Arm_BandExpRet62,0,2024-02-26,2024-02-23,2024-03-11,2024-03-08,SW1,1,10,20,1,0.05,76,WGS;OCUL;LRMR;VKTX;VERA;GCT;SLDB;MLYS;IMNM;MNPR;STTK;LUNR;NAMS;PRAX;RZLT;KYMR;LQDA;SPIR;HYLN;REAX,WGS;OCUL;LRMR;VKTX;VERA;GCT;SLDB;MLYS;MNPR;STTK;LUNR;NAMS;PRAX;RZLT;KYMR;LQDA;SPIR;HYLN;REAX;SMMT,IMNM,SMMT,35,35.0,,IMNM,,0,0.027477977390438578,0.018822863031263955,0.018797863031263955,2.5e-05
Arm_BandExpRet62,0,2024-03-11,2024-03-08,2024-03-25,2024-03-22,SW1,1,10,20,2,0.1,85,WGS;ROOT;IMNM;PRAX;VERA;VKTX;HYLN;OCUL;LRMR;REAX;STTK;OCGN;NAMS;JANX;MSTR;GCT;MLYS;RLMD;SNDA;SANA,WGS;ROOT;PRAX;VERA;HYLN;OCUL;LRMR;REAX;STTK;OCGN;NAMS;JANX;MSTR;GCT;MLYS;RLMD;SNDA;SANA;RZLT;SPIR,IMNM;VKTX,RZLT;SPIR,41;43,43.0,,IMNM;VKTX,,0,-0.011536813068801005,-0.005507083139597666,-0.005557083139597666,5e-05
Arm_BandExpRet62,0,2024-03-25,2024-03-22,2024-04-09,2024-04-08,SW1,1,10,20,5,0.25,100,ROOT;OCGN;IMNM;VKTX;SNDA;SLDB;PRAX;WGS;VERA;OCUL;MSTR;RZLT;GHRS;JANX;SOUN;MOD;KOD;EME;SANA;VRT,ROOT;SLDB;PRAX;WGS;VERA;OCUL;MSTR;RZLT;GHRS;JANX;MOD;KOD;EME;SANA;VRT;HIMS;NAMS;REAX;SPRY;MLYS,IMNM;OCGN;SNDA;SOUN;VKTX,HIMS;MLYS;NAMS;REAX;SPRY,41;53;45;47;51,53.0,,IMNM;OCGN;SNDA;SOUN;VKTX,,0,-0.008227887477574745,0.01892815247704418,0.01880315247704418,0.000125
Arm_BandExpRet62,0,2024-04-09,2024-04-08,2024-04-23,2024-04-22,SW1,1,10,20,3,0.15,89,ROOT;SNDA;HIPO;VKTX;OCGN;SLS;REAX;RZLT;WGS;GHRS;MSTR;EME;FIP;IESC;PRM;VRT;RSI;JANX;FIHL;STOK,HIPO;VKTX;SLS;REAX;RZLT;WGS;GHRS;MSTR;EME;FIP;IESC;PRM;VRT;RSI;JANX;FIHL;STOK;PPTA;VERA;FIX,OCGN;ROOT;SNDA,FIX;PPTA;VERA,43;41;42,43.0,,OCGN;ROOT;SNDA,,0,-0.06272788609522738,-0.03057947451112661,-0.030654474511126607,7.500000000000001e-05
Arm_BandExpRet62,0,2024-04-23,2024-04-22,2024-05-07,2024-05-06,SW1,1,10,20,2,0.1,75,ROOT;RZLT;SNDA;JANX;SLS;WGS;MSTR;HIPO;PPTA;GHRS;VERA;IBTA;VITL;FIP;OCGN;VKTX;TGB;IDR;MUX;EME,RZLT;JANX;SLS;WGS;MSTR;HIPO;PPTA;GHRS;VERA;IBTA;VITL;FIP;OCGN;VKTX;TGB;IDR;MUX;EME;STOK;PRM,ROOT;SNDA,PRM;STOK,41;40,41.0,,ROOT;SNDA,,0,0.06652094598846454,0.06463015547962776,0.06458015547962777,5e-05
Arm_BandExpRet62,0,2024-05-07,2024-05-06,2024-05-21,2024-05-20,SW1,1,10,20,3,0.15,84,ROOT;WGS;JANX;RZLT;SNDA;OCGN;VITL;VKTX;SMTC;SOUN;IBTA;TPC;MSTR;IESC;TGB;STOK;REAL;EME;FIP;MUX,WGS;JANX;RZLT;SNDA;VITL;VKTX;SMTC;SOUN;TPC;MSTR;IESC;TGB;STOK;REAL;EME;FIP;MUX;VCTR;HIPO;HOOD,IBTA;OCGN;ROOT,HIPO;HOOD;VCTR,41;44;38,44.0,,IBTA;OCGN;ROOT,,0,0.05999011670052066,0.05156043378206433,0.051485433782064334,7.500000000000001e-05
Arm_BandExpRet62,0,2024-05-21,2024-05-20,2024-06-05,2024-06-04,SW1,1,10,20,1,0.05,97,ROOT;NVAX;WGS;STOK;SNDA;TPC;VITL;REAL;IBTA;TGB;FIP;JANX;MSTR;SMTC;PPTA;SMR;TNDM;MUX;MRVI;IAG,ROOT;NVAX;WGS;STOK;SNDA;TPC;VITL;REAL;TGB;FIP;JANX;MSTR;SMTC;PPTA;SMR;TNDM;MUX;MRVI;IAG;PAAS,IBTA,PAAS,35,35.0,,IBTA,,0,-0.05764481072898281,-0.05168451216877449,-0.05170951216877449,2.5e-05
Arm_BandExpRet62,0,2024-06-05,2024-06-04,2024-06-20,2024-06-18,SW1,1,10,20,1,0.05,79,WGS;VITL;RZLT;NVAX;TNDM;ZIM;TPC;PPTA;GHRS;OCGN;IBTA;KRO;RDW;RSI;SMTC;ZETA;STOK;TMDX;VHI;FIP,WGS;VITL;RZLT;NVAX;TNDM;ZIM;TPC;PPTA;GHRS;OCGN;KRO;RDW;RSI;SMTC;ZETA;STOK;TMDX;VHI;FIP;PAAS,IBTA,PAAS,39,39.0,,IBTA,,0,-0.05539926636311883,-0.048076635293002705,-0.0481016352930027,2.5e-05
Arm_BandExpRet62,0,2024-06-20,2024-06-18,2024-07-05,2024-07-03,SW1,1,10,20,1,0.05,70,WGS;STOK;NVAX;TMDX;EBS;VITL;ZIM;LE;RZLT;RSI;PPTA;SMR;GH;TPC;HROW;RDW;IBTA;VNDA;VECO;NATL,WGS;STOK;NVAX;TMDX;EBS;VITL;ZIM;LE;RZLT;RSI;PPTA;SMR;GH;TPC;HROW;RDW;VNDA;VECO;NATL;PRIM,IBTA,PRIM,45,45.0,,IBTA,,0,0.014271790713814195,0.006778811645067375,0.006753811645067376,2.5e-05
Arm_BandExpRet62,0,2024-07-05,2024-07-03,2024-07-19,2024-07-18,SW2,1,10,20,1,0.05,86,EBS;WGS;NVAX;TMDX;ZIM;VITL;POET;SMR;ENVX;NATL;KNOP;HNRG;RDW;RDDT;HLF;HUT;HROW;GH;IBTA;EOSE,EBS;WGS;NVAX;TMDX;ZIM;VITL;POET;SMR;ENVX;NATL;KNOP;HNRG;RDW;RDDT;HLF;HUT;HROW;GH;EOSE;FIP,IBTA,FIP,41,41.0,,IBTA,,0,0.044250043414718776,0.05068725359458677,0.05066225359458677,2.5e-05
Arm_BandExpRet62,0,2024-07-19,2024-07-18,2024-08-02,2024-08-01,SW2,1,10,20,0,0.0,85,EBS;WGS;NVAX;POET;SMR;ENVX;HROW;HUT;EOSE;SITM;RDW;PLSE;RIVN;GH;HNRG;ZETA;TPC;LNTH;TMQ;ZUMZ,EBS;WGS;NVAX;POET;SMR;ENVX;HROW;HUT;EOSE;SITM;RDW;PLSE;RIVN;GH;HNRG;ZETA;TPC;LNTH;TMQ;ZUMZ,,,,,,,,0,-0.08462343862455438,-0.08462343862455438,-0.08462343862455438,0.0
Arm_BandExpRet62,0,2024-08-02,2024-08-01,2024-08-16,2024-08-15,SW2,1,10,20,0,0.0,80,EBS;LUMN;EOSE;HROW;ZETA;NVAX;NVRI;GH;RYAM;LTH;HWKN;UNFI;RXO;PRM;RDW;PLSE;ZUMZ;ULS;VZLA;WGS,EBS;LUMN;EOSE;HROW;ZETA;NVAX;NVRI;GH;RYAM;LTH;HWKN;UNFI;RXO;PRM;RDW;PLSE;ZUMZ;ULS;VZLA;WGS,,,,,,,,0,0.034363958821155484,0.034363958821155484,0.034363958821155484,0.0
Arm_BandExpRet62,0,2024-08-16,2024-08-15,2024-08-30,2024-08-29,SW2,1,10,20,1,0.05,60,LUMN;RCAT;EOSE;HROW;PLSE;YOU;MIRM;ZUMZ;RYAM;NUTX;LTH;STRT;ULS;ICUI;HWKN;PNTG;STEP;RUN;RZLT;LOAR,RCAT;EOSE;HROW;PLSE;YOU;MIRM;ZUMZ;RYAM;NUTX;LTH;STRT;ULS;ICUI;HWKN;PNTG;STEP;RUN;RZLT;LOAR;SPRY,LUMN,SPRY,33,33.0,,LUMN,,0,0.06242105297461921,0.06527644192158902,0.06525144192158902,2.5e-05
Arm_BandExpRet62,0,2024-08-30,2024-08-29,2024-09-16,2024-09-13,SW2,1,10,20,1,0.05,94,EOSE;LUMN;RCAT;NUTX;HROW;REPL;HRTG;YOU;PHAT;MIRM;ZETA;SKE;ZUMZ;HIFS;HNST;WGS;TNGX;ICUI;PRM;ULS,EOSE;RCAT;NUTX;HROW;REPL;HRTG;YOU;PHAT;MIRM;ZETA;SKE;ZUMZ;HIFS;HNST;WGS;TNGX;ICUI;PRM;ULS;UPST,LUMN,UPST,35,35.0,,LUMN,,0,0.026525228888670805,0.012428320196218274,0.012403320196218273,2.5e-05
Arm_BandExpRet62,0,2024-09-16,2024-09-13,2024-09-30,2024-09-27,SW2,1,10,20,1,0.05,124,NUTX;LUMN;SMMT;EOSE;RCAT;HROW;UNIT;HRTG;SKE;GEVO;ZETA;YOU;VRDN;PRM;RKLB;PNTG;ICUI;PHAT;RARE;OCUL,NUTX;SMMT;EOSE;RCAT;HROW;UNIT;HRTG;SKE;GEVO;ZETA;YOU;VRDN;PRM;RKLB;PNTG;ICUI;PHAT;RARE;OCUL;MPB,LUMN,MPB,41,41.0,,LUMN,,0,0.0015208618153239842,-0.008305736579416818,-0.008330736579416818,2.5e-05
Arm_BandExpRet62,0,2024-09-30,2024-09-27,2024-10-14,2024-10-11,SW2,1,10,20,0,0.0,92,LUMN;NUTX;GEVO;HRTG;UNIT;LUNR;RKLB;SMMT;HROW;RIGL;RCAT;PRM;VHI;KRNT;YOU;NCMI;PPTA;IMRX;LB;VRDN,LUMN;NUTX;GEVO;HRTG;UNIT;LUNR;RKLB;SMMT;HROW;RIGL;RCAT;PRM;VHI;KRNT;YOU;NCMI;PPTA;IMRX;LB;VRDN,,,,,,,,0,-0.01535332175821078,-0.01535332175821078,-0.01535332175821078,0.0
Arm_BandExpRet62,0,2024-10-14,2024-10-11,2024-10-28,2024-10-25,SW2,1,10,20,0,0.0,92,LUMN;GEVO;NUTX;VHI;HROW;WGS;SMMT;POWL;LB;YOU;RKLB;SLI;ZETA;TIGR;PRM;YUMC;RCAT;SN;STRT;SRRK,LUMN;GEVO;NUTX;VHI;HROW;WGS;SMMT;POWL;LB;YOU;RKLB;SLI;ZETA;TIGR;PRM;YUMC;RCAT;SN;STRT;SRRK,,,,,,,,0,0.003930788134038696,0.003930788134038696,0.003930788134038696,0.0
Arm_BandExpRet62,0,2024-10-28,2024-10-25,2024-11-11,2024-11-08,SW2,1,10,20,2,0.1,104,GEVO;NUTX;RKLB;MNPR;HROW;WGS;LTBR;LEU;LUMN;USAS;SRRK;LUNR;POWL;UPST;ULCC;SMR;KRUS;LB;SMMT;YOU,RKLB;MNPR;HROW;WGS;LTBR;LEU;LUMN;USAS;SRRK;LUNR;POWL;UPST;ULCC;SMR;KRUS;LB;SMMT;YOU;TLN;EOSE,GEVO;NUTX,EOSE;TLN,46;43,46.0,,GEVO;NUTX,,0,0.09972943577232327,0.11303744993382774,0.11298744993382774,5e-05
Arm_BandExpRet62,0,2024-11-11,2024-11-08,2024-11-25,2024-11-22,SW2,1,10,20,1,0.05,88,MNPR;LTBR;RKLB;RDDT;LB;LUNR;NUTX;PRCH;ULCC;SMR;POWL;LEU;WGS;SOFI;USLM;GEO;UPST;GEVO;MSTR;VSCO,MNPR;RKLB;RDDT;LB;LUNR;NUTX;PRCH;ULCC;SMR;POWL;LEU;WGS;SOFI;USLM;GEO;UPST;GEVO;MSTR;VSCO;PCT,LTBR,PCT,39,39.0,,LTBR,,0,0.07369488908421443,0.09129182590941243,0.09126682590941243,2.5e-05
Arm_BandExpRet62,0,2024-11-25,2024-11-22,2024-12-10,2024-12-09,SW2,1,10,20,1,0.05,80,RKLB;MNPR;SMR;MSTR;LUNR;LMND;RCAT;KOD;RDDT;UMAC;HUT;ROOT;LB;SOFI;TMQ;GEO;WGS;USLM;HNRG;SPIR,MNPR;SMR;MSTR;LUNR;LMND;RCAT;KOD;RDDT;UMAC;HUT;ROOT;LB;SOFI;TMQ;GEO;WGS;USLM;HNRG;SPIR;LLYVK,RKLB,LLYVK,32,32.0,,RKLB,,0,-0.011580493819876556,-0.011851357290493105,-0.011876357290493106,2.5e-05
Arm_BandExpRet62,0,2024-12-10,2024-12-09,2024-12-24,2024-12-23,SW2,1,10,20,4,0.2,114,RGTI;SATL;KOD;MNPR;REAL;MVST;UMAC;RKLB;PRCH;SRRK;SOUN;FBRX;RDDT;MSTR;HSAI;LMND;SMR;HUT;VSCO;RCAT,RGTI;SATL;KOD;MNPR;REAL;RKLB;PRCH;SRRK;SOUN;FBRX;RDDT;HSAI;LMND;SMR;HUT;VSCO;SOFI;ROOT;GEO;RBRK,MSTR;MVST;RCAT;UMAC,GEO;RBRK;ROOT;SOFI,37;38;35;34,38.0,,MSTR;MVST;RCAT;UMAC,,0,0.07171387352339217,-0.009140797291837713,-0.009240797291837712,0.0001
Arm_BandExpRet62,0,2024-12-24,2024-12-23,2025-01-10,2025-01-08,SW2,1,10,20,5,0.25,119,RGTI;UMAC;LAES;RCAT;MVST;SOUN;KOD;SRRK;REAL;RKLB;SATL;HSAI;PRCH;LPTH;RDDT;RBRK;GEO;FBRX;LMND;SOFI,RGTI;LAES;RCAT;MVST;KOD;SRRK;RKLB;HSAI;PRCH;LPTH;RDDT;RBRK;GEO;LMND;SOFI;RUM;KOPN;MNPR;MSTR;RDW,FBRX;REAL;SATL;SOUN;UMAC,KOPN;MNPR;MSTR;RDW;RUM,41;43;44;45;38,45.0,,FBRX;REAL;SATL;SOUN;UMAC,,0,-0.034997032587148626,-0.004144707762442174,-0.004269707762442174,0.000125
Arm_BandExpRet62,0,2025-01-10,2025-01-08,2025-01-27,2025-01-24,SW2,1,10,20,6,0.3,125,RGTI;LAES;UMAC;MVST;KOD;RR;FBRX;RCAT;SOUN;RKLB;PRCH;SATL;REAL;LUNR;RDDT;HSAI;GEO;LPTH;MNPR;SSII,RGTI;RR;FBRX;RCAT;RKLB;PRCH;REAL;LUNR;RDDT;HSAI;GEO;LPTH;MNPR;SSII;VOR;RDW;PDYN;NAK;LMND;HUT,KOD;LAES;MVST;SATL;SOUN;UMAC,HUT;LMND;NAK;PDYN;RDW;VOR,54;53;52;48;43;38,54.0,,KOD;LAES;MVST;SATL;SOUN;UMAC,,0,0.029918466993427335,0.0627058614201755,0.0625558614201755,0.00015000000000000001
Arm_BandExpRet62,0,2025-01-27,2025-01-24,2025-02-10,2025-02-07,SW2,1,10,20,8,0.4,143,RGTI;UMAC;LAES;MVST;MNPR;RR;PDYN;REAL;HSAI;PRCH;SOUN;RCAT;RKLB;LUNR;SATL;KOPN;FBRX;PL;GH;NBIS,MNPR;PDYN;REAL;HSAI;PRCH;RKLB;LUNR;KOPN;FBRX;PL;GH;NBIS;RDDT;RDW;KOD;GEO;SPIR;RUM;RBRK;LPTH,LAES;MVST;RCAT;RGTI;RR;SATL;SOUN;UMAC,GEO;KOD;LPTH;RBRK;RDDT;RDW;RUM;SPIR,46;45;57;55;41;42;51;47,57.0,,LAES;MVST;RCAT;RGTI;RR;SATL;SOUN;UMAC,,0,-0.04068941124827681,-0.048219505748130664,-0.04841950574813066,0.0002
Arm_BandExpRet62,0,2025-02-10,2025-02-07,2025-02-25,2025-02-24,SW2,1,10,20,7,0.35,126,RGTI;LAES;MVST;UMAC;RR;HSAI;SATL;PDYN;MNPR;RCAT;SOUN;PL;TOI;RDW;KOPN;REAL;LUNR;FBRX;EOSE;LPTH,UMAC;SATL;PDYN;MNPR;SOUN;PL;RDW;KOPN;REAL;LUNR;FBRX;EOSE;LPTH;RKLB;HOOD;RDDT;RUM;NUTX;KD;SRAD,HSAI;LAES;MVST;RCAT;RGTI;RR;TOI,HOOD;KD;NUTX;RDDT;RKLB;RUM;SRAD,47;61;60;51;45;55;62,62.0,,HSAI;LAES;MVST;RCAT;RGTI;RR;TOI,,0,-0.23744839308399834,-0.21881168697833003,-0.21898668697833004,0.000175
Arm_BandExpRet62,0,2025-02-25,2025-02-24,2025-03-11,2025-03-10,SW2,1,10,20,0,0.0,84,TOI;RGTI;LAES;HSAI;SSII;RR;MVST;PDYN;HIMS;SATL;TMC;PGEN;SSRM;NUTX;EOSE;MNPR;PGNY;UMAC;LQDA;RMNI,TOI;RGTI;LAES;HSAI;SSII;RR;MVST;PDYN;HIMS;SATL;TMC;PGEN;SSRM;NUTX;EOSE;MNPR;PGNY;UMAC;LQDA;RMNI,,,,,,,,0,-0.1601362148072458,-0.1601362148072458,-0.1601362148072458,0.0
Arm_BandExpRet62,0,2025-03-11,2025-03-10,2025-03-25,2025-03-24,SW2,1,10,20,0,0.0,64,LAES;TOI;SSII;PGEN;TMC;RMNI;RGTI;SSRM;HSAI;RR;ODC;PGNY;ECX;KALV;THM;IBEX;RPRX;ICL;MT;PCRX,LAES;TOI;SSII;PGEN;TMC;RMNI;RGTI;SSRM;HSAI;RR;ODC;PGNY;ECX;KALV;THM;IBEX;RPRX;ICL;MT;PCRX,,,,,,,,0,0.11992146626449215,0.11992146626449215,0.11992146626449215,0.0
Arm_BandExpRet62,0,2025-03-25,2025-03-24,2025-04-08,2025-04-07,SW2,1,10,20,0,0.0,89,TOI;RGC;ROOT;PGEN;NAK;TMC;NUTX;PDYN;TMQ;IHS;RR;HYMC;LTBR;GEL;MP;PGNY;SSRM;KALV;THM;LQDA,TOI;RGC;ROOT;PGEN;NAK;TMC;NUTX;PDYN;TMQ;IHS;RR;HYMC;LTBR;GEL;MP;PGNY;SSRM;KALV;THM;LQDA,,,,,,,,0,-0.1983989345007519,-0.1983989345007519,-0.1983989345007519,0.0
Arm_BandExpRet62,0,2025-04-08,2025-04-07,2025-04-23,2025-04-22,SW2,1,10,20,1,0.05,59,TOI;RGC;NUTX;SLNO;IDR;PRA;TMC;KALV;ROOT;TGTX;RKT;STNE;IHS;PGNY;SSRM;KGC;FNV;TFPM;RPRX;LTH,TOI;NUTX;SLNO;IDR;PRA;TMC;KALV;ROOT;TGTX;RKT;STNE;IHS;PGNY;SSRM;KGC;FNV;TFPM;RPRX;LTH;MSEX,RGC,MSEX,46,46.0,,RGC,,0,0.1460021771596475,0.14754069998740368,0.1475156999874037,2.5e-05
Arm_BandExpRet62,0,2025-04-23,2025-04-22,2025-05-07,2025-05-06,SW2,1,10,20,1,0.05,60,TOI;NUTX;RGC;HRTG;HTZ;STNE;HYMC;PRA;ROOT;TMDX;KALV;TFPM;KGC;VOXR;PAGS;FNV;PLMR;FBYD;SLNO;RGLD,TOI;NUTX;HRTG;HTZ;STNE;HYMC;PRA;ROOT;TMDX;KALV;TFPM;KGC;VOXR;PAGS;FNV;PLMR;FBYD;SLNO;RGLD;IDR,RGC,IDR,55,55.0,,RGC,,0,0.06529176886104987,-0.01885453235571557,-0.01887953235571557,2.5e-05
Arm_BandExpRet62,0,2025-05-07,2025-05-06,2025-05-21,2025-05-20,SW2,1,10,20,1,0.05,86,RGC;TOI;NUTX;HRTG;THM;PLMR;IHS;PRA;STNE;TMC;SPNT;KNSA;TFPM;SLNO;RGLD;UVE;NAK;TIGO;HNRG;KGC,TOI;NUTX;HRTG;THM;PLMR;IHS;PRA;STNE;TMC;SPNT;KNSA;TFPM;SLNO;RGLD;UVE;NAK;TIGO;HNRG;KGC;VOXR,RGC,VOXR,61,61.0,,RGC,,0,0.09355441496456893,0.03975569191308313,0.039730691913083135,2.5e-05
Arm_BandExpRet62,0,2025-05-21,2025-05-20,2025-06-05,2025-06-04,SW2,1,10,20,1,0.05,129,RGC;TOI;NUTX;HRTG;TMC;PRCH;TMDX;MVST;MLYS;PRA;LMB;KFS;SLNO;STRL;KRMN;HNRG;SPNT;SLS;TIGO;TPC,TOI;NUTX;HRTG;TMC;PRCH;TMDX;MVST;MLYS;PRA;LMB;KFS;SLNO;STRL;KRMN;HNRG;SPNT;SLS;TIGO;TPC;IHS,RGC,IHS,53,53.0,,RGC,,0,-0.0034282208400822174,-0.018803922442735745,-0.018828922442735745,2.5e-05
Arm_BandExpRet62,0,2025-06-05,2025-06-04,2025-06-20,2025-06-18,SW2,1,10,20,2,0.1,118,RGC;SBET;TOI;NUTX;MFI;RLMD;HRTG;MVST;NVTS;TMDX;TMC;MNTN;HNRG;LASR;PPTA;LMB;SMR;KFS;ELF;PRE,TOI;NUTX;MFI;RLMD;HRTG;MVST;NVTS;TMDX;TMC;MNTN;HNRG;LASR;PPTA;LMB;SMR;KFS;ELF;PRE;VFF;PAYS,RGC;SBET,PAYS;VFF,54;50,54.0,,RGC;SBET,,0,0.016555967609014982,0.039010134132126735,0.038960134132126734,5e-05
