date,variant,equity,cash_free,cash_pending,n_tickers,max_concentration,cost_total_cum,ret_cash,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,rebalance_cadence,is_rebalance_day,equity_base100,track,top_n,max_weight_cap,split,is_holdout,cash_ratio,log_ret_equity
2025-10-28,C4,255758.3152675386,116005.97526753858,0.0,8,0.08035163970525391,855.0088507749994,0.0001634920634920635,1,12,12,22,0,46,10,0,255.70423179311567,COVARIADO,15,0.08,SW2,1,0.45357655388912516,-0.0018690303308214562
2025-10-29,C4,254792.32132381247,116024.94132381248,0.0,8,0.08065627681880763,855.0088507749994,0.0001634920634920635,1,12,12,22,0,46,10,0,254.73844212157007,COVARIADO,15,0.08,SW2,1,0.4553706356651062,-0.0037841304161297835
2025-10-30,C4,256050.0694398015,116042.75943980149,0.0,8,0.08095682241114752,855.0088507749994,0.00015357142857142856,1,12,12,22,0,46,10,0,255.9959242701047,COVARIADO,15,0.08,SW2,1,0.45320338984357766,0.004924221952659727
2025-10-31,C4,257013.87424343,116060.53424342998,0.0,8,0.07581108240695718,855.0088507749994,0.00015317460317460315,1,12,12,22,0,46,10,0,256.95952526447525,COVARIADO,15,0.08,SW2,1,0.4515730311644715,0.0037570597162785236
2025-11-03,C4,247304.3905973527,1.3769173526787024,48613.12368,13,0.07516162553807476,896.1727082749995,0.00015357142857142856,1,12,12,22,0,46,10,1,247.2520948169807,COVARIADO,15,0.08,SW2,1,5.567702818994924e-06,-0.03851014031723123
2025-11-04,C4,241130.4890106587,48621.9663956587,15985.542615,12,0.09635761987349908,900.1700932749995,0.00015357142857142856,1,12,12,23,1,47,10,0,241.07949878333665,COVARIADO,15,0.08,SW2,1,0.20164171936593828,-0.025281693366338565
2025-11-05,C4,241162.38888311386,64617.43087811391,15124.198005,11,0.08730167294123277,903.9520882749996,0.00015357142857142856,1,12,12,24,2,48,10,0,241.11139191014237,COVARIADO,15,0.08,SW2,1,0.26794157736359364,0.00013228423625480777
2025-11-06,C4,239133.20833397814,79753.87491897811,10943.603415,11,0.07608771749755627,906.6886732749996,0.00015357142857142856,1,12,13,24,3,49,10,0,239.08264045804,COVARIADO,15,0.08,SW2,1,0.3335123359679609,-0.008449765662047097
2025-11-07,C4,242107.2668752937,90711.40687529369,0.0,11,0.08975112676478453,906.6886732749996,0.00015357142857142856,1,12,13,24,2,49,10,0,242.05607009538858,COVARIADO,15,0.08,SW2,1,0.3746744492473989,0.01236012578884173
2025-11-10,C4,253189.81755563524,90725.33755563525,0.0,11,0.09019359554213534,906.6886732749996,0.00015357142857142856,0,12,13,24,0,49,10,0,253.13627722398428,COVARIADO,15,0.08,SW2,1,0.3583293294790558,0.044758594935700634
2025-11-11,C4,251464.43037533126,90739.2703753313,0.0,11,0.08764181863456906,906.6886732749996,0.00015357142857142856,0,12,13,24,0,49,10,0,251.41125489959256,COVARIADO,15,0.08,SW2,1,0.3608433615835667,-0.006837924817758241
2025-11-12,C4,248678.6453347103,90753.20533471036,0.0,11,0.08264199755607833,906.6886732749996,0.00015357142857142856,0,12,13,24,0,49,10,0,248.62605895001968,COVARIADO,15,0.08,SW2,1,0.36494169096248946,-0.011140067655735452
2025-11-13,C4,239554.9184472778,90767.17844727777,0.0,11,0.08165609842949265,906.6886732749996,0.00015396825396825397,1,12,13,24,0,49,10,0,239.50426139516523,COVARIADO,15,0.08,SW2,1,0.3788992479703737,-0.03737878681651604
2025-11-14,C4,235535.29371126092,90781.15371126091,0.0,11,0.08328161648693998,906.6886732749996,0.00015396825396825397,1,12,13,24,0,49,10,0,235.48548666189947,COVARIADO,15,0.08,SW2,1,0.3854248434739811,-0.01692192577960159
2025-11-17,C4,236337.53011045593,0.6443554559142929,77157.685755,10,0.0786640191733877,948.6723732749997,0.00015396825396825397,1,12,13,24,0,49,10,1,236.28755341761004,COVARIADO,15,0.08,SW2,1,2.726420368416068e-06,0.0034002262118908843
2025-11-18,C4,238176.04004382214,77170.21004382211,0.0,10,0.07903179512320659,948.6723732749997,0.00015396825396825397,1,12,13,24,0,49,10,0,238.1256745737635,COVARIADO,15,0.08,SW2,1,0.3240049252209564,0.0077490687259927395
2025-11-19,C4,239551.0318063209,77182.09180632091,0.0,10,0.08063100314932703,948.6723732749997,0.00015396825396825397,0,12,13,24,0,49,10,0,239.5003755760899,COVARIADO,15,0.08,SW2,1,0.3221947792265128,0.005756406284477876
2025-11-20,C4,232787.12539823394,77193.97539823395,0.0,10,0.07933565899920732,948.6723732749997,0.00015396825396825397,0,12,13,24,0,49,10,0,232.7378994853666,COVARIADO,15,0.08,SW2,1,0.3316075803856272,-0.028642059533178863
2025-11-21,C4,237593.7908198429,77205.86081984287,0.0,10,0.08175516680370143,948.6723732749997,0.00015396825396825397,1,12,13,24,0,49,10,0,237.54354847407436,COVARIADO,15,0.08,SW2,1,0.3249489835295601,0.020438043178090694
2025-11-24,C4,241911.4280714294,77217.7480714294,0.0,10,0.0889919098557153,948.6723732749997,0.00015396825396825397,1,12,13,24,0,49,10,0,241.86027270422645,COVARIADO,15,0.08,SW2,1,0.3191984301321608,0.01800920522371006
2025-11-25,C4,241978.89715327532,77229.63715327533,0.0,10,0.09043482823272218,948.6723732749997,0.00015396825396825397,1,12,13,24,0,49,10,0,241.92772751884374,COVARIADO,15,0.08,SW2,1,0.3191585632542006,0.00027886105080453277
2025-11-26,C4,244208.8680656624,77241.52806566241,0.0,10,0.0894412237074334,948.6723732749997,0.00015396825396825397,1,12,13,24,0,49,10,0,244.15722687442266,COVARIADO,15,0.08,SW2,1,0.3162928876313118,0.009173355274026898
2025-11-28,C4,249109.97146027256,77253.45146027255,0.0,10,0.08866855016087774,948.6723732749997,0.00015436507936507937,1,12,13,24,0,49,10,0,249.0572938659747,COVARIADO,15,0.08,SW2,1,0.3101178608283561,0.01987057563342251
2025-12-01,C4,244571.08669543843,77265.37669543845,0.0,10,0.08813584750041525,948.6723732749997,0.00015436507936507937,1,12,13,24,0,49,10,0,244.51936890828438,COVARIADO,15,0.08,SW2,1,0.31592195847604887,-0.018388441627903214
2025-12-02,C4,237506.33377129963,1.4957837995905177,60312.9679875,12,0.08008897993565249,983.0655282749996,0.00015436507936507937,1,12,13,24,0,49,10,1,237.45610991947936,COVARIADO,15,0.08,SW2,1,6.2978690961178435e-06,-0.02931171815812803
2025-12-03,C4,242469.0842182865,60323.77421828651,0.0,12,0.08580574330568991,983.0655282749996,0.00015436507936507937,1,12,13,24,0,49,10,0,242.41781092732447,COVARIADO,15,0.08,SW2,1,0.24878954945026768,0.020679922860806593
2025-12-04,C4,247447.4361024813,60333.08610248132,0.0,12,0.08607419957739633,983.0655282749996,0.00015436507936507937,1,12,13,24,0,49,10,0,247.39511007324754,COVARIADO,15,0.08,SW2,1,0.2438218275880383,0.020323965578496743
2025-12-05,C4,252154.2994241059,60342.399424105875,0.0,12,0.08520156130221486,983.0655282749996,0.00015436507936507937,1,12,13,24,0,49,10,0,252.10097806644342,COVARIADO,15,0.08,SW2,1,0.23930743819130434,0.01884301936556121
2025-12-08,C4,252820.29418338207,60351.714183382064,0.0,12,0.08712473051717473,983.0655282749996,0.00015436507936507937,1,12,13,24,0,49,10,0,252.76683199232968,COVARIADO,15,0.08,SW2,1,0.2387138832280854,0.002637737240067082
