arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,holding_days,top_n,n_bloqueados,gate_activation_rate,tickers_baseline,tickers_arm,tickers_bloqueados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm,churn_evitado,churn_evitado_rate,n_reentrants_baseline,arm_catches_reentry,recidiva_avoidance_rate
B,6,2020-04-02,2020-04-01,2020-04-17,2020-04-16,TRAIN,10,20,0,0.0,ZM;VXRT;IFMK;KALA;GNPX;NVAX;ELA;SMMT;VIRT;SLNG;RENX;KTWO;RILYL;NAUH;PBNC;GIG;MYND;RGC;KTEC;TORM,ZM;VXRT;IFMK;KALA;GNPX;NVAX;ELA;SMMT;VIRT;SLNG;RENX;KTWO;RILYL;NAUH;PBNC;GIG;MYND;RGC;KTEC;TORM,,,0.0715853517855485,0.0715853517855485,0.0715853517855485,0.0,0,0.0,6,0,0.0
B,6,2020-04-17,2020-04-16,2020-05-01,2020-04-30,TRAIN,10,20,3,0.15,SMMT;VXRT;NVAX;ZM;RCUS;ELA;VIRT;LPTH;GNPX;KALA;KRMD;GOLD;RVP;IFMK;NAUH;VIA;NCI;MRT;PRME;IGLD,VXRT;NVAX;ZM;ELA;VIRT;LPTH;GNPX;KALA;KRMD;GOLD;IFMK;NAUH;VIA;NCI;MRT;PRME;IGLD;PRKR;YECO;STI,RCUS;RVP;SMMT,PRKR;STI;YECO,0.04569583462391686,0.058063570094763615,0.05798857009476362,7.500000000000001e-05,0,0.0,1,1,1.0
B,6,2020-05-01,2020-04-30,2020-05-15,2020-05-14,TRAIN,10,20,1,0.05,LPTH;SMMT;RCUS;VERI;IFMK;KRMD;NVAX;LMNX;ZM;RRC;S;IBIO;KALA;VIRT;PETS;ELA;RVP;IFRX;GOLD;VHC,LPTH;SMMT;RCUS;VERI;IFMK;KRMD;NVAX;LMNX;RRC;S;IBIO;KALA;VIRT;PETS;ELA;RVP;IFRX;GOLD;VHC;NAT,ZM,NAT,0.07739329377707316,0.056662453567246154,0.05663745356724616,2.5e-05,0,0.0,3,0,0.0
B,6,2020-05-15,2020-05-14,2020-06-01,2020-05-29,TRAIN,10,20,4,0.2,NVAX;SMMT;VIVO;RCUS;RVP;IFMK;VERI;ZM;UNFI;KALA;VXRT;VHC;IZEA;VIRT;LMNX;KOPN;FIVN;GOLD;UPWK;IFRX,SMMT;VIVO;RCUS;RVP;IFMK;VERI;ZM;KALA;VXRT;VHC;IZEA;VIRT;LMNX;FIVN;GOLD;IFRX;W;SNDX;TIME;TIER,KOPN;NVAX;UNFI;UPWK,SNDX;TIER;TIME;W,0.028525087828705796,-0.004003890056913944,-0.004103890056913944,0.0001,0,0.0,0,0,
B,6,2020-06-01,2020-05-29,2020-06-15,2020-06-12,TRAIN,10,20,3,0.15,NVAX;UNFI;VERI;KOPN;RVP;SMMT;THM;NAK;KALA;W;IFMK;RRC;TLSA;LQDA;ZS;SPWH;VIVO;LIVE;MVIS;LOGI,NVAX;UNFI;VERI;KOPN;RVP;SMMT;NAK;KALA;W;IFMK;RRC;TLSA;LQDA;SPWH;VIVO;MVIS;LOGI;IZEA;SAM;VEEV,LIVE;THM;ZS,IZEA;SAM;VEEV,0.034637665368222166,0.08154810096131557,0.08147310096131556,7.500000000000001e-05,0,0.0,3,0,0.0
B,6,2020-06-15,2020-06-12,2020-06-29,2020-06-26,TRAIN,10,20,4,0.2,VERI;IZEA;KOPN;NVAX;W;RVP;MTDR;MVIS;VISL;LOVE;VMD;NAK;THM;EFOI;LPTH;RIOT;LPCN;SPCB;IMRA;GNSS,VERI;NVAX;W;RVP;MTDR;MVIS;VISL;LOVE;VMD;NAK;THM;EFOI;LPTH;LPCN;SPCB;GNSS;VIVO;THO;STKL;ZS,IMRA;IZEA;KOPN;RIOT,STKL;THO;VIVO;ZS,0.014719090051498417,0.07914977135313148,0.07904977135313147,0.0001,0,0.0,1,0,0.0
B,6,2020-06-29,2020-06-26,2020-07-14,2020-07-13,TRAIN,10,20,2,0.1,VERI;RPRX;NVAX;MVIS;UONE;W;NAK;THM;VXRT;LOVE;WES;EFOI;MTDR;LPTH;IZEA;STKL;VIVO;KOPN;RVP;IDYA,VERI;RPRX;NVAX;MVIS;UONE;W;NAK;THM;LOVE;WES;EFOI;LPTH;IZEA;STKL;VIVO;KOPN;RVP;IDYA;TLSA;MGNX,MTDR;VXRT,MGNX;TLSA,0.004904829207573437,0.005041248071573247,0.0049912480715732475,5e-05,1,0.5,3,0,0.0
B,6,2020-07-14,2020-07-13,2020-07-28,2020-07-27,TRAIN,10,20,1,0.05,RPRX;NVAX;VXRT;THM;KOPN;LOVE;UONE;VERI;MVIS;NAK;IZEA;MGNX;RVP;LPCN;RUN;SINT;IDYA;TLSA;W;VIVO,RPRX;NVAX;THM;KOPN;LOVE;UONE;VERI;MVIS;NAK;IZEA;MGNX;RVP;LPCN;RUN;SINT;IDYA;TLSA;W;VIVO;EDUC,VXRT,EDUC,0.10742873524125933,0.1268807355570596,0.1268557355570596,2.5e-05,0,0.0,2,1,0.5
B,6,2020-07-28,2020-07-27,2020-08-11,2020-08-10,TRAIN,10,20,2,0.1,NVAX;MVIS;RPRX;KOPN;RUN;RVP;TLSA;THM;IBIO;EDUC;PDSB;UONE;EFOI;REZI;YCBD;IZEA;LPCN;NAK;NBR;LOVE,NVAX;MVIS;RPRX;KOPN;RUN;RVP;TLSA;THM;IBIO;EDUC;PDSB;UONE;EFOI;REZI;IZEA;LPCN;NBR;LOVE;SPWH;SITM,NAK;YCBD,SITM;SPWH,0.008970739630386106,0.009228880377828869,0.00917888037782887,5e-05,0,0.0,0,0,
B,6,2020-08-11,2020-08-10,2020-08-25,2020-08-24,TRAIN,10,20,2,0.1,RPRX;SRNE;NVAX;YCBD;RUN;EFOI;PDSB;PBI;LPCN;UUU;LEU;EDUC;FLGT;PLUG;SITM;REZI;HL;IBIO;LAD;PENN,RPRX;SRNE;NVAX;YCBD;RUN;EFOI;PDSB;PBI;LPCN;LEU;EDUC;PLUG;SITM;REZI;HL;IBIO;LAD;PENN;MIND;LB,FLGT;UUU,LB;MIND,-0.16677798984228356,-0.15664773608610966,-0.15669773608610965,5e-05,0,0.0,1,1,1.0
B,6,2020-08-25,2020-08-24,2020-09-09,2020-09-08,TRAIN,10,20,1,0.05,RPRX;RUN;FLGT;PLUG;SOHU;STIM;W;NVAX;EDUC;LMB;SITM;LAD;UUU;JAN;REZI;SSSS;PBI;TGB;KTCC;SMIT,RUN;FLGT;PLUG;SOHU;STIM;W;NVAX;EDUC;LMB;SITM;LAD;UUU;JAN;REZI;SSSS;PBI;TGB;KTCC;SMIT;ZS,RPRX,ZS,-0.09227544949523098,-0.08871546427775684,-0.08874046427775684,2.5e-05,1,1.0,6,0,0.0
B,6,2020-09-09,2020-09-08,2020-09-23,2020-09-22,TRAIN,10,20,3,0.15,RPRX;RUN;GOGO;LMB;SOHU;TGB;EDUC;PLUG;LAD;SSSS;REKR;UUU;PACB;SITM;SMIT;KTCC;SAIL;PENN;USAU;OESX,RUN;GOGO;TGB;EDUC;PLUG;LAD;SSSS;REKR;UUU;PACB;SITM;SMIT;KTCC;SAIL;PENN;USAU;OESX;LINC;NVAX;EDSA,LMB;RPRX;SOHU,EDSA;LINC;NVAX,0.08620284355421587,0.07719684136255077,0.07712184136255076,7.500000000000001e-05,0,0.0,1,0,0.0
B,6,2020-09-23,2020-09-22,2020-10-07,2020-10-06,TRAIN,10,20,1,0.05,RUN;GOGO;FBRX;TGB;PACB;OESX;LMB;LB;GME;PENN;FLXS;LE;FLGT;LMPX;STIM;NVCR;LAC;LOB;ZG;Z,RUN;GOGO;FBRX;TGB;PACB;OESX;LMB;LB;PENN;FLXS;LE;FLGT;LMPX;STIM;NVCR;LAC;LOB;ZG;Z;EDUC,GME,EDUC,0.09000973110322724,0.1066857648764763,0.1066607648764763,2.5e-05,0,0.0,1,0,0.0
B,6,2020-10-07,2020-10-06,2020-10-21,2020-10-20,TRAIN,10,20,2,0.1,PACB;LMPX;RUN;LMB;FBRX;STIM;GOGO;LOB;ENLV;LAC;NVCR;PENN;PBI;LB;OESX;EDUC;IESC;RICK;GME;EBON,PACB;LMPX;RUN;LMB;FBRX;STIM;GOGO;LAC;NVCR;PENN;PBI;LB;OESX;EDUC;IESC;RICK;GME;EBON;LPRO;TGB,ENLV;LOB,LPRO;TGB,0.01145955489390672,0.00928649646863508,0.00923649646863508,5e-05,0,0.0,1,0,0.0
B,6,2020-10-21,2020-10-20,2020-11-04,2020-11-03,TRAIN,10,20,1,0.05,PACB;GME;GOGO;LMB;LMPX;LOB;PBI;FLL;NVCR;RICK;KURA;ENLV;ZM;REPL;EGAN;LQDT;KTB;HVT;HVT.A;KOD,PACB;GME;GOGO;LMB;LOB;PBI;FLL;NVCR;RICK;KURA;ENLV;ZM;REPL;EGAN;LQDT;KTB;HVT;HVT.A;KOD;LAC,LMPX,LAC,-0.051587268266509015,-0.05457513655885051,-0.05460013655885051,2.5e-05,0,0.0,2,0,0.0
B,6,2020-11-04,2020-11-03,2020-11-18,2020-11-17,TRAIN,10,20,2,0.1,PACB;LOB;LMPX;GOGO;GME;LMB;KOD;KURA;HVT.A;SNAP;HVT;KTB;SRRK;LE;RICK;FLXS;REPL;GNW;ZDGE;ENLV,PACB;LOB;LMPX;GOGO;GME;LMB;KOD;KURA;HVT.A;SNAP;HVT;SRRK;LE;RICK;REPL;GNW;ZDGE;ENLV;LPRO;SLM,FLXS;KTB,LPRO;SLM,0.08562236837482348,0.09153689787119802,0.09148689787119803,5e-05,0,0.0,0,0,
B,6,2020-11-18,2020-11-17,2020-12-03,2020-12-02,TRAIN,10,20,0,0.0,LOB;KOD;GOGO;PACB;UPWK;STRO;KTB;YTRA;KURA;GME;LE;GIII;RRGB;VRA;ZDGE;REPL;SRRK;GKOS;STAA;PINS,LOB;KOD;GOGO;PACB;UPWK;STRO;KTB;YTRA;KURA;GME;LE;GIII;RRGB;VRA;ZDGE;REPL;SRRK;GKOS;STAA;PINS,,,0.056296812772869256,0.056296812772869256,0.056296812772869256,0.0,0,0.0,2,0,0.0
B,6,2020-12-03,2020-12-02,2020-12-17,2020-12-16,TRAIN,10,20,2,0.1,KXIN;PACB;YTRA;KOD;MGNI;VERI;XXII;OCUL;STRT;MSTR;NTLA;FCEL;ZDGE;SRRK;UPWK;RIOT;FLR;PKOH;SNAP;RYAM,KXIN;PACB;YTRA;KOD;MGNI;VERI;XXII;OCUL;STRT;NTLA;FCEL;ZDGE;SRRK;UPWK;FLR;PKOH;SNAP;RYAM;PLUG;KTB,MSTR;RIOT,KTB;PLUG,0.06988539976138322,0.06999431772657395,0.06994431772657396,5e-05,0,0.0,2,1,0.5
B,6,2020-12-17,2020-12-16,2021-01-04,2020-12-31,TRAIN,10,20,1,0.05,XXII;MGNI;ZDGE;VERU;RIOT;YTRA;PACB;STRT;SPWR;KOD;FCEL;SM;VERI;UPWK;NBR;STIM;OCUL;NTLA;PKOH;SNAP,XXII;MGNI;ZDGE;RIOT;YTRA;PACB;STRT;SPWR;KOD;FCEL;SM;VERI;UPWK;NBR;STIM;OCUL;NTLA;PKOH;SNAP;IBEX,VERU,IBEX,0.06758865408210153,0.07256732953939356,0.07254232953939356,2.5e-05,0,0.0,1,0,0.0
B,6,2021-01-04,2020-12-31,2021-01-19,2021-01-15,TRAIN,10,20,1,0.05,RIOT;FCEL;MGNI;GEVO;SM;ZDGE;VERU;VERI;NTLA;XXII;RIG;OCGN;MSTR;LEU;STRT;OCUL;UUUU;KOD;YTRA;VTGN,RIOT;FCEL;MGNI;GEVO;SM;ZDGE;VERU;VERI;NTLA;XXII;RIG;OCGN;MSTR;LEU;STRT;OCUL;UUUU;KOD;YTRA;PGEN,VTGN,PGEN,0.19459294382118833,0.17186905764675728,0.17184405764675728,2.5e-05,0,0.0,1,0,0.0
B,6,2021-01-19,2021-01-15,2021-02-02,2021-02-01,TRAIN,10,20,1,0.05,RIOT;FCEL;SM;JAGX;GEVO;ZDGE;RIG;VERI;MSTR;PLUG;MGNI;NTLA;IZEA;TLRY;XXII;VERU;OCGN;SRRK;VTGN;TIGR,RIOT;FCEL;SM;JAGX;GEVO;ZDGE;RIG;VERI;PLUG;MGNI;NTLA;IZEA;TLRY;XXII;VERU;OCGN;SRRK;VTGN;TIGR;RDI,MSTR,RDI,0.06143479957434382,0.045099667521161145,0.04507466752116115,2.5e-05,0,0.0,0,0,
B,6,2021-02-02,2021-02-01,2021-02-17,2021-02-16,TRAIN,10,20,6,0.3,GME;FCEL;GEVO;JAGX;SM;KOSS;IZEA;SNDL;RIOT;RIG;POLA;MGNI;PLUG;VERI;KOPN;FLGT;MSTR;TIGR;SSYS;ICON,FCEL;GEVO;JAGX;SM;IZEA;RIOT;POLA;MGNI;PLUG;VERI;KOPN;MSTR;TIGR;SSYS;MVIS;VERU;STIM;XXII;REKR;SPCE,FLGT;GME;ICON;KOSS;RIG;SNDL,MVIS;REKR;SPCE;STIM;VERU;XXII,0.14130497395736902,0.35996191813660344,0.35981191813660346,0.00015000000000000001,1,0.16666666666666666,2,1,0.5
B,6,2021-02-17,2021-02-16,2021-03-03,2021-03-02,TRAIN,10,20,2,0.1,OCGN;RIOT;MVIS;GEVO;KOPN;FCEL;JAGX;TIGR;SM;VERU;IZEA;MGNI;XXII;MSTR;SNDL;REKR;USIO;VUZI;ZDGE;REI,OCGN;RIOT;GEVO;KOPN;FCEL;JAGX;TIGR;SM;VERU;IZEA;MGNI;XXII;MSTR;REKR;USIO;VUZI;ZDGE;REI;SSYS;UUUU,MVIS;SNDL,SSYS;UUUU,-0.20486604990384247,-0.18542559415330834,-0.18547559415330833,5e-05,0,0.0,0,0,
B,6,2021-03-03,2021-03-02,2021-03-17,2021-03-16,TRAIN,10,20,0,0.0,OCGN;MVIS;VUZI;RIOT;KOPN;GMBL;USIO;IZEA;TIGR;GEVO;VERU;REKR;PERI;EOLS;REI;SM;JAGX;UUUU;VTGN;TMDX,OCGN;MVIS;VUZI;RIOT;KOPN;GMBL;USIO;IZEA;TIGR;GEVO;VERU;REKR;PERI;EOLS;REI;SM;JAGX;UUUU;VTGN;TMDX,,,-0.004134542596421016,-0.004134542596421016,-0.004134542596421016,0.0,0,0.0,1,0,0.0
B,6,2021-03-17,2021-03-16,2021-03-31,2021-03-30,TRAIN,10,20,1,0.05,OCGN;GME;KOPN;RIOT;MVIS;REI;IZEA;GEVO;KOSS;ENTX;JAGX;VUZI;HOV;TIGR;SM;EOLS;REKR;TMDX;SMHI;VTGN,OCGN;GME;KOPN;RIOT;MVIS;REI;IZEA;GEVO;KOSS;JAGX;VUZI;HOV;TIGR;SM;EOLS;REKR;TMDX;SMHI;VTGN;USIO,ENTX,USIO,-0.12228125600100384,-0.09295716272876645,-0.09298216272876644,2.5e-05,0,0.0,1,0,0.0
B,6,2021-03-31,2021-03-30,2021-04-15,2021-04-14,TRAIN,10,20,3,0.15,RCON;GME;REI;KOPN;ZKIN;HOV;EOLS;LINK;SM;REKR;TIL;IMNM;LODE;RIOT;UPST;SALM;FLL;KLXE;RRGB;UNFI,GME;KOPN;ZKIN;HOV;EOLS;SM;REKR;TIL;IMNM;LODE;RIOT;UPST;SALM;FLL;KLXE;RRGB;UNFI;EGLE;LEE;RCKY,LINK;RCON;REI,EGLE;LEE;RCKY,-0.07182024858594084,-0.053268314199845346,-0.053343314199845344,7.500000000000001e-05,1,0.3333333333333333,2,0,0.0
B,6,2021-04-15,2021-04-14,2021-04-29,2021-04-28,TRAIN,10,20,2,0.1,HOV;RCON;LINK;KOPN;STKS;REKR;FLL;TGLS;TIL;HQI;TIPT;VUZI;PAVM;USIO;LEE;FNKO;JYNT;RCKY;LODE;GME,HOV;RCON;KOPN;STKS;REKR;FLL;TIL;HQI;TIPT;VUZI;PAVM;USIO;LEE;FNKO;JYNT;RCKY;LODE;GME;LPX;LGIH,LINK;TGLS,LGIH;LPX,0.032697840001522184,0.038263977376647954,0.03821397737664795,5e-05,0,0.0,3,1,0.3333333333333333
B,6,2021-04-29,2021-04-28,2021-05-13,2021-05-12,TRAIN,10,20,2,0.1,OCGN;RCON;ZIM;TIPT;EGLE;HOV;STKS;LINK;LEE;GNK;GDEN;JILL;LPX;PAVM;TGLS;SB;XXII;SM;KTB;MVIS,OCGN;RCON;ZIM;EGLE;HOV;STKS;LINK;LEE;GNK;GDEN;JILL;LPX;PAVM;TGLS;SB;XXII;SM;KTB;MTW;FNKO,MVIS;TIPT,FNKO;MTW,-0.04558635507044155,-0.01176511660347969,-0.01181511660347969,5e-05,0,0.0,1,0,0.0
B,6,2021-05-13,2021-05-12,2021-05-27,2021-05-26,TRAIN,10,20,3,0.15,VAL;STKS;PLBY;RCON;TGLS;GDEN;ZIM;MVBF;IMO;LINK;MTW;EGLE;TIPT;SBLK;VHI;GNK;SRL;HOV;HQI;LPX,VAL;STKS;PLBY;RCON;ZIM;MVBF;IMO;LINK;MTW;EGLE;TIPT;SBLK;VHI;GNK;SRL;HOV;HQI;FCN;PBF;SBH,GDEN;LPX;TGLS,FCN;PBF;SBH,0.04007705400241906,0.01632885757410743,0.016253857574107432,7.500000000000001e-05,0,0.0,2,0,0.0
B,6,2021-05-27,2021-05-26,2021-06-11,2021-06-10,TRAIN,10,20,1,0.05,VAL;RCON;JILL;PLBY;TGLS;EDRY;HOV;UONEK;PDSB;STKS;ZIM;LIVE;IHT;III;TIPT;FNKO;LGIH;SRL;HDSN;LINK,RCON;JILL;PLBY;TGLS;EDRY;HOV;UONEK;PDSB;STKS;ZIM;LIVE;IHT;III;TIPT;FNKO;LGIH;SRL;HDSN;LINK;GDEN,VAL,GDEN,0.0769239441672281,0.068766532515762,0.068741532515762,2.5e-05,0,0.0,4,0,0.0
B,6,2021-06-11,2021-06-10,2021-06-25,2021-06-24,TRAIN,10,20,3,0.15,VAL;JILL;EDRY;RCON;PLBY;UONEK;LIVE;IHT;STKS;LEDS;UONE;TGLS;VSTM;PDSB;FLNG;TH;LINK;HDSN;ZIM;UPST,VAL;JILL;EDRY;RCON;PLBY;LIVE;IHT;STKS;LEDS;TGLS;VSTM;FLNG;TH;LINK;HDSN;ZIM;UPST;MVO;SMID;NAVI,PDSB;UONE;UONEK,MVO;NAVI;SMID,-0.09437688843719994,-0.056584344675181156,-0.056659344675181154,7.500000000000001e-05,0,0.0,1,0,0.0
B,6,2021-06-25,2021-06-24,2021-07-12,2021-07-09,TRAIN,10,20,1,0.05,VAL;EDRY;UONEK;LEDS;LIVE;HDSN;IHT;JILL;GNK;REPX;PDS;SMID;PDSB;MVO;JYNT;IHRT;VSTM;ZIM;FLNG;SPT,EDRY;UONEK;LEDS;LIVE;HDSN;IHT;JILL;GNK;REPX;PDS;SMID;PDSB;MVO;JYNT;IHRT;VSTM;ZIM;FLNG;SPT;PLBY,VAL,PLBY,-0.0872313900043069,-0.09370439367291691,-0.09372939367291691,2.5e-05,1,1.0,2,0,0.0
B,6,2021-07-12,2021-07-09,2021-07-26,2021-07-23,TRAIN,10,20,2,0.1,VAL;EDRY;UONEK;S;JILL;SMID;IDT;RRC;RNGR;NTLA;MVO;VTSI;LEDS;SRL;GNK;LIVE;PDS;RDNT;GDEN;JYNT,EDRY;UONEK;S;JILL;SMID;IDT;RRC;NTLA;MVO;VTSI;LEDS;SRL;GNK;LIVE;PDS;RDNT;GDEN;JYNT;LE;NYC,RNGR;VAL,LE;NYC,-0.11519646186767134,-0.09794166776429944,-0.09799166776429943,5e-05,1,0.5,0,0,
B,6,2021-07-26,2021-07-23,2021-08-09,2021-08-06,TRAIN,10,20,2,0.1,VAL;S;JILL;IDT;UONEK;EDRY;SRL;LIVE;LE;NSYS;NYC;RRC;HDSN;RDNT;JYNT;GDEN;RFIL;IHT;HSTM;PANL,S;JILL;IDT;UONEK;EDRY;SRL;LIVE;LE;NSYS;NYC;RRC;HDSN;RDNT;JYNT;GDEN;RFIL;HSTM;PANL;TFII;NAVI,IHT;VAL,NAVI;TFII,-0.004188102793532099,0.0057561840815942705,0.005706184081594271,5e-05,0,0.0,0,0,
B,6,2021-08-09,2021-08-06,2021-08-23,2021-08-20,TRAIN,10,20,4,0.2,PMTS;S;NTLA;SITM;JILL;JYNT;PDSB;IDT;PAVM;SPT;UONEK;LC;NSYS;RDNT;LSPD;RPD;VICR;EDIT;LE;PHR,S;NTLA;JILL;PDSB;IDT;PAVM;SPT;UONEK;LC;NSYS;RDNT;LSPD;RPD;VICR;LE;PHR;ICON;KRNT;MXL;ZS,EDIT;JYNT;PMTS;SITM,ICON;KRNT;MXL;ZS,-0.0448250408906475,-0.054702406057477906,-0.05480240605747791,0.0001,0,0.0,0,0,
B,6,2021-08-23,2021-08-20,2021-09-07,2021-09-03,TRAIN,10,20,1,0.05,PMTS;S;SITM;GLBE;NTLA;LC;MRVI;SPT;EDIT;PCTY;RGEN;SKIN;PHR;VRPX;ICON;RVI;ZS;VICR;RPD;GLOB,PMTS;S;SITM;GLBE;NTLA;LC;MRVI;SPT;EDIT;PCTY;RGEN;SKIN;PHR;ICON;RVI;ZS;VICR;RPD;GLOB;JYNT,VRPX,JYNT,0.11715680153240977,0.12007351102539476,0.12004851102539477,2.5e-05,0,0.0,5,0,0.0
B,6,2021-09-07,2021-09-03,2021-09-21,2021-09-20,TRAIN,10,20,1,0.05,SMRT;PMTS;S;SITM;NTLA;GDYN;GLBE;RGEN;GLOB;PCTY;EDIT;SPT;LSPD;LRMR;NSYS;SKIN;ZS;FLYW;STEP;LC,SMRT;PMTS;S;SITM;NTLA;GDYN;GLBE;RGEN;GLOB;PCTY;SPT;LSPD;LRMR;NSYS;SKIN;ZS;FLYW;STEP;LC;RPD,EDIT,RPD,-0.07392921671486041,-0.0685724712843434,-0.0685974712843434,2.5e-05,0,0.0,1,0,0.0
B,6,2021-09-21,2021-09-20,2021-10-05,2021-10-04,TRAIN,10,20,6,0.3,SMRT;PMTS;S;UPST;LIFE;HUT;RCMT;RGEN;EDSA;SITM;SPSC;PCTY;NTLA;LSPD;KZR;GLOB;RCUS;RMNI;GDYN;TNET,PMTS;S;UPST;HUT;RGEN;SITM;SPSC;PCTY;NTLA;LSPD;GLOB;RCUS;GDYN;TNET;MNDY;SPT;EDIT;POWI;SKIN;NSYS,EDSA;KZR;LIFE;RCMT;RMNI;SMRT,EDIT;MNDY;NSYS;POWI;SKIN;SPT,-0.07825274137609126,-0.07780155286659204,-0.07795155286659204,0.00015000000000000001,1,0.16666666666666666,1,1,1.0
B,6,2021-10-05,2021-10-04,2021-10-19,2021-10-18,TRAIN,10,20,6,0.3,SMRT;PMTS;UPST;SPSC;SALM;RSI;MXC;HRI;SITM;MNTK;TNET;HUT;RMNI;RRC;LEU;LIFE;ENTA;PCTY;IDYA;KZR,UPST;RSI;HRI;SITM;MNTK;TNET;HUT;RMNI;RRC;LEU;LIFE;PCTY;IDYA;KZR;VICR;UONEK;FENC;JLL;LC;ZNTL,ENTA;MXC;PMTS;SALM;SMRT;SPSC,FENC;JLL;LC;UONEK;VICR;ZNTL,0.0031589165806543426,0.05037684045423162,0.05022684045423162,0.00015000000000000001,2,0.3333333333333333,4,0,0.0
B,6,2021-10-19,2021-10-18,2021-11-02,2021-11-01,TRAIN,10,20,2,0.1,SMRT;PMTS;UPST;HUT;LEU;RSI;SPSC;LC;ENTA;HRI;LAC;TIPT;WFRD;SITM;MNDY;KOS;VNOM;UROY;FLNG;GDYN,UPST;HUT;LEU;RSI;SPSC;LC;ENTA;HRI;LAC;TIPT;WFRD;SITM;MNDY;KOS;VNOM;UROY;FLNG;GDYN;NXE;PCTY,PMTS;SMRT,NXE;PCTY,0.061933832466413874,0.047434048211520315,0.04738404821152031,5e-05,0,0.0,2,0,0.0
B,6,2021-11-02,2021-11-01,2021-11-16,2021-11-15,TRAIN,10,20,3,0.15,SMRT;PMTS;HUDI;LEU;UPST;HUT;ENTA;RSI;SM;LAC;LTRX;WFRD;SITM;ENVX;OCGN;REKR;KOS;LQDA;MGY;IFRX,SMRT;PMTS;LEU;UPST;HUT;ENTA;RSI;SM;LAC;LTRX;WFRD;SITM;ENVX;REKR;KOS;LQDA;MGY;PBT;SSYS;HRMY,HUDI;IFRX;OCGN,HRMY;PBT;SSYS,-0.047556429111168,-0.029240124327810903,-0.0293151243278109,7.500000000000001e-05,1,0.3333333333333333,1,1,1.0
B,6,2021-11-16,2021-11-15,2021-12-01,2021-11-30,TRAIN,10,20,5,0.25,SMRT;HUDI;HTZ;LEU;ENVX;SM;RETO;WFRD;HUT;UUUU;ENTA;LQDA;LAC;IFRX;LTRX;MRAM;PBF;MTDR;LOB;KOS,HUDI;HTZ;LEU;ENVX;SM;RETO;WFRD;HUT;UUUU;ENTA;LAC;PBF;MTDR;LOB;KOS;LCID;VERI;RRC;KROS;HFFG,IFRX;LQDA;LTRX;MRAM;SMRT,HFFG;KROS;LCID;RRC;VERI,-0.12123709886104142,-0.12730055577364707,-0.12742555577364706,0.000125,0,0.0,4,1,0.25
B,6,2021-12-01,2021-11-30,2021-12-15,2021-12-14,TRAIN,10,20,4,0.2,LCID;HUDI;LGVN;HTZ;ENVX;REAX;SMID;LAC;PBT;WFRD;SRTS;FLNG;SOTK;IFRX;LEU;VERA;LOB;KZR;SJT;JWEL,LCID;HUDI;HTZ;ENVX;REAX;SMID;LAC;PBT;WFRD;FLNG;SOTK;IFRX;LEU;VERA;LOB;KZR;ENTA;VNCE;KROS;VET,JWEL;LGVN;SJT;SRTS,ENTA;KROS;VET;VNCE,-0.06351438722822325,-0.09886249868896425,-0.09896249868896426,0.0001,2,0.5,2,0,0.0
B,6,2021-12-15,2021-12-14,2021-12-30,2021-12-29,TRAIN,10,20,3,0.15,HUDI;JWEL;SMID;SRTS;REAX;HTZ;PBT;OCC;VRDN;FLR;SOTK;FIX;LOB;LCID;ENVX;IMKTA;LQDA;MRBK;HHS;MLI,HUDI;SMID;REAX;HTZ;PBT;VRDN;FLR;SOTK;FIX;LOB;LCID;ENVX;IMKTA;LQDA;MRBK;HHS;MLI;UVE;REXR;KNSL,JWEL;OCC;SRTS,KNSL;REXR;UVE,0.02243769531787944,0.03713241302509712,0.03705741302509712,7.500000000000001e-05,1,0.3333333333333333,3,2,0.6666666666666666
B,6,2021-12-30,2021-12-29,2022-01-13,2022-01-12,TRAIN,10,20,2,0.1,HUDI;SMID;JWEL;REAX;HTZ;PETZ;SRTS;REXR;KZR;FMAO;MGTX;HPK;LAND;JXN;RILY;PBT;MLI;LQDA;RDVT;EGP,HUDI;SMID;JWEL;HTZ;PETZ;REXR;KZR;FMAO;MGTX;HPK;LAND;JXN;RILY;PBT;MLI;LQDA;RDVT;EGP;FLR;KNSL,REAX;SRTS,FLR;KNSL,-0.19453642231379037,-0.2040342944742985,-0.2040842944742985,5e-05,0,0.0,1,1,1.0
B,6,2022-01-13,2022-01-12,2022-01-28,2022-01-27,TRAIN,10,20,2,0.1,STLY;HTZ;SOFO;PBT;PRKR;HUDI;SRTS;HHS;LEE;LQDA;SMID;REAX;RGC;IDXG;LCID;PI;SJ;MICR;JXN;VALU,STLY;SOFO;PBT;PRKR;HUDI;SRTS;HHS;LEE;SMID;REAX;RGC;IDXG;LCID;PI;SJ;MICR;JXN;VALU;TGEN;UVE,HTZ;LQDA,TGEN;UVE,-0.14867543578614284,-0.1464293579911672,-0.1464793579911672,5e-05,1,0.5,2,0,0.0
