date,arm,offset,split,is_holdout,cycle_id,equity,cash_free,cash_pending,holdings_value,n_tickers,raw_n_tickers,log_ret_equity,turnover_gross_pct,defensive_sells_today,defensive_sell_rate,cash_idle_gt5,cash_ratio,trade_cost_today,gross_sells_today,gross_buys_today,is_rebalance_day,had_scores,first_rebalance_expected_date,trigger_r1_today,trigger_leve_today,trigger_medio_today,trigger_grave_today
2021-06-11,A0_R1,6,TRAIN,0,4,111638.46792750005,11073.542927500057,0.0,100564.92499999999,20,23,0.006390176327104676,0.0,0,0.0,1,0.09919110440221561,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-06-14,A0_R1,6,TRAIN,0,4,110536.15292750005,11073.542927500057,0.0,99462.61,20,23,-0.009923041982552274,0.0,0,0.0,1,0.10018028160219329,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-06-15,A0_R1,6,TRAIN,0,4,109858.10275250005,16312.932752500057,0.0,93545.17,19,22,-0.006153085180743401,0.04770426458034509,1,0.05,1,0.1484909382537905,1.310175,5240.7,0.0,0,1,2021-04-14,1,0,0,0
2021-06-16,A0_R1,6,TRAIN,0,4,109989.35275250004,16312.932752500057,0.0,93676.41999999998,19,22,0.0011940098673569497,0.0,0,0.0,1,0.1483137444149499,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-06-17,A0_R1,6,TRAIN,0,4,108428.56275250006,16312.932752500057,0.0,92115.63,19,22,-0.014292019624720598,0.0,0,0.0,1,0.15044866719976813,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-06-18,A0_R1,6,TRAIN,0,4,107204.73377750003,21627.503777500056,0.0,85577.22999999998,18,21,-0.011351142289893718,0.049586429746964145,1,0.05,1,0.2017401938834832,1.328975,5315.9,0.0,0,1,2021-04-14,1,0,0,0
2021-06-21,A0_R1,6,TRAIN,0,4,108914.80738250008,27451.627382500057,0.0,81463.18000000002,17,20,0.015825586952662823,0.05348749302324917,1,0.05,1,0.25204678814784237,1.456395,5825.58,0.0,0,1,2021-04-14,1,0,0,0
2021-06-22,A0_R1,6,TRAIN,0,4,108228.78448250005,32861.87448250006,0.0,75366.90999999999,16,19,-0.006318631616689904,0.05000148551862397,1,0.05,1,0.3036334062110217,1.3529000000000002,5411.6,0.0,0,1,2021-04-14,1,0,0,0
2021-06-23,A0_R1,6,TRAIN,0,4,109641.20258250006,38228.13258250006,0.0,71413.07,15,18,0.012965878469484434,0.04895604821518738,1,0.05,1,0.3486657541332157,1.3418999999999999,5367.599999999999,0.0,0,1,2021-04-14,1,0,0,0
2021-06-24,A0_R1,6,TRAIN,0,5,110193.90808192501,71.02578192503779,0.0,110122.88229999997,23,26,0.005028374788084893,1.1980517307894152,0,0.0,0,0.0006445527085964934,33.004500575,46946.950000000004,85071.05229999998,1,1,2021-04-14,0,0,0,0
2021-06-25,A0_R1,6,TRAIN,0,5,108777.92078192506,71.02578192503779,0.0,108706.89500000002,23,26,-0.012933234789198948,0.0,0,0.0,0,0.000652942999962541,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-06-28,A0_R1,6,TRAIN,0,5,105995.56636942504,15464.826369425038,0.0,90530.74,20,23,-0.02591111330452583,0.14526692509321346,3,0.15,1,0.14590069093574792,3.8494125000000006,15397.650000000001,0.0,0,1,2021-04-14,3,0,0,0
2021-06-29,A0_R1,6,TRAIN,0,5,106185.64291942505,20717.31291942504,0.0,85468.33000000002,19,22,0.0017916440525753306,0.049477498610491506,1,0.05,1,0.19510465209638167,1.31345,5253.8,0.0,0,1,2021-04-14,1,0,0,0
2021-06-30,A0_R1,6,TRAIN,0,5,106303.27291942504,20717.31291942504,0.0,85585.96,19,22,0.0011071637459454354,0.0,0,0.0,1,0.19488875883556467,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-07-01,A0_R1,6,TRAIN,0,5,106655.36291942502,20717.31291942504,0.0,85938.04999999999,19,22,0.0033066545474867014,0.0,0,0.0,1,0.19424539331488055,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-07-02,A0_R1,6,TRAIN,0,5,106245.73046942503,22926.56046942504,0.0,83319.17,18,21,-0.003848105699817359,0.020798953428400848,1,0.05,1,0.21578806384151833,0.5524500000000001,2209.8,0.0,0,1,2021-04-14,1,0,0,0
2021-07-06,A0_R1,6,TRAIN,0,5,105283.70570942503,29383.98570942504,0.0,75899.71999999999,17,20,-0.009095957614647697,0.06134890443376353,1,0.05,1,0.2790933840277487,1.61476,6459.04,0.0,0,1,2021-04-14,1,0,0,0
2021-07-07,A0_R1,6,TRAIN,0,5,104060.57570942503,29383.98570942504,0.0,74676.59,17,20,-0.01168547724272237,0.0,0,0.0,1,0.28237385300919166,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-07-08,A0_R1,6,TRAIN,0,5,103243.99570942504,29383.98570942504,0.0,73860.01,17,20,-0.007878111107744857,0.0,0,0.0,1,0.2846072113687344,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-07-09,A0_R1,6,TRAIN,0,6,105355.37757692504,8.207576925037756,0.0,105347.17,20,21,0.020244106601380128,0.5743658405648719,0,0.0,0,7.790373034394955e-05,15.1281325,15575.940000000002,44936.590000000004,1,1,2021-04-14,0,0,0,0
2021-07-12,A0_R1,6,TRAIN,0,6,106072.01730442504,5407.947304425038,0.0,100664.07,19,20,0.006779088134661971,0.050919084384894425,1,0.05,1,0.05098373201392327,1.3502725,5401.09,0.0,0,1,2021-04-14,1,0,0,0
2021-07-13,A0_R1,6,TRAIN,0,6,104623.49730442502,5407.947304425038,0.0,99215.54999999999,19,20,-0.013750105926111242,0.0,0,0.0,1,0.05168960552608396,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-07-14,A0_R1,6,TRAIN,0,6,101754.52730442504,5407.947304425038,0.0,96346.58,19,20,-0.027804848299533027,0.0,0,0.0,1,0.053146994514020614,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-07-15,A0_R1,6,TRAIN,0,6,100447.887304425,5407.947304425038,0.0,95039.93999999997,19,20,-0.012924258995833996,0.0,0,0.0,1,0.05383833796359799,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-07-16,A0_R1,6,TRAIN,0,6,97748.71730442505,5407.947304425038,0.0,92340.77000000002,19,20,-0.027238982155399983,0.0,0,0.0,1,0.055324995084924986,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-07-19,A0_R1,6,TRAIN,0,6,95441.21730442502,5407.947304425038,0.0,90033.26999999999,19,20,-0.023889544209096423,0.0,0,0.0,1,0.05666259774511808,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-07-20,A0_R1,6,TRAIN,0,6,98720.76807942503,19201.39807942504,0.0,79519.37,16,17,0.03378480814505389,0.13975681377296223,3,0.15,1,0.19450211392173025,3.4492249999999998,13796.899999999998,0.0,0,1,2021-04-14,3,0,0,0
2021-07-21,A0_R1,6,TRAIN,0,6,102381.73807942503,19201.39807942504,0.0,83180.34,16,17,0.036413017123024666,0.0,0,0.0,1,0.18754710009444364,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-07-22,A0_R1,6,TRAIN,0,6,101685.20853942502,24638.198539425037,0.0,77047.00999999998,15,16,-0.006826507246418259,0.05348034466479494,1,0.05,1,0.24229874623183179,1.35954,5438.16,0.0,0,1,2021-04-14,1,0,0,0
2021-07-23,A0_R1,6,TRAIN,0,7,102217.55713942503,10191.747139425042,0.0,92025.80999999998,18,23,0.00522160459937231,0.9200532925250948,2,0.1,1,0.09970642446016853,23.5114,39811.33000000001,54234.270000000004,1,1,2021-04-14,2,0,0,0
2021-07-26,A0_R1,6,TRAIN,0,7,102676.15713942505,10191.747139425042,0.0,92484.41,18,23,0.004476474716962353,0.0,0,0.0,1,0.09926108868279478,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-07-27,A0_R1,6,TRAIN,0,7,101422.72713942504,10191.747139425042,0.0,91230.98,18,23,-0.012282730135087625,0.0,0,0.0,1,0.10048780413303743,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-07-28,A0_R1,6,TRAIN,0,7,102121.98669942505,15592.156699425042,0.0,86529.83,17,22,0.006870847173855648,0.0528951714962123,1,0.05,1,0.15268168200954935,1.3504399999999999,5401.759999999999,0.0,0,1,2021-04-14,1,0,0,0
2021-07-29,A0_R1,6,TRAIN,0,7,103153.93669942503,15592.156699425042,0.0,87561.77999999998,17,22,0.010054356850285958,0.0,0,0.0,1,0.15115425739744892,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-07-30,A0_R1,6,TRAIN,0,7,102985.38669942506,15592.156699425042,0.0,87393.23000000001,17,22,-0.0016353021323874646,0.0,0,0.0,1,0.15140164249645033,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-08-02,A0_R1,6,TRAIN,0,7,103122.00669942505,15592.156699425042,0.0,87529.85,17,22,0.0013257168290421117,0.0,0,0.0,1,0.1512010597783681,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-08-03,A0_R1,6,TRAIN,0,7,104047.31669942506,15592.156699425042,0.0,88455.16000000002,17,22,0.00893294564978115,0.0,0,0.0,1,0.14985640374050319,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-08-04,A0_R1,6,TRAIN,0,7,103179.10669942504,15592.156699425042,0.0,87586.95,17,22,-0.008379385850540799,0.0,0,0.0,1,0.1511173841119515,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-08-05,A0_R1,6,TRAIN,0,7,105218.01031942506,15697.650319425042,0.0,89520.36000000002,17,21,0.01956810831756824,0.0010028701329711344,1,0.05,1,0.1491916666335876,0.02638,105.52,0.0,0,1,2021-04-14,1,0,0,0
2021-08-06,A0_R1,6,TRAIN,0,8,106114.77673692507,10579.026736925049,0.0,95535.75000000001,18,24,0.008486821307155576,1.4140757264373076,2,0.1,1,0.09969419021774971,37.51358250000001,72486.61000000002,77567.72,1,1,2021-04-14,2,0,0,0
2021-08-09,A0_R1,6,TRAIN,0,8,105156.10136192504,15639.261361925048,0.0,89516.84,17,23,-0.00907538193177183,0.048133203251605805,1,0.05,1,0.14872424100336337,1.265375,5061.5,0.0,0,1,2021-04-14,1,0,0,0
2021-08-10,A0_R1,6,TRAIN,0,8,104101.69297942505,20991.45297942505,0.0,83110.23999999999,16,22,-0.010077687281318096,0.05142596481171625,1,0.05,1,0.20164372335014627,1.3383825000000003,5353.530000000001,0.0,0,1,2021-04-14,1,0,0,0
2021-08-11,A0_R1,6,TRAIN,0,8,104455.50297942504,20991.45297942505,0.0,83464.05,16,22,0.0033929334137325798,0.0,0,0.0,1,0.20096071897293727,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-08-12,A0_R1,6,TRAIN,0,8,104777.08361942504,25987.64361942505,0.0,78789.44,15,21,0.0030739083088631414,0.04769592574414339,1,0.05,1,0.24802793436986917,1.24936,4997.44,0.0,0,1,2021-04-14,1,0,0,0
2021-08-13,A0_R1,6,TRAIN,0,8,104366.62361942505,25987.64361942505,0.0,78378.98000000001,15,21,-0.003925153019512908,0.0,0,0.0,1,0.2490033951293615,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-08-16,A0_R1,6,TRAIN,0,8,103646.10361942503,25987.64361942505,0.0,77658.45999999999,15,21,-0.00692768073576273,0.0,0,0.0,1,0.25073440015505344,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-08-17,A0_R1,6,TRAIN,0,8,101622.97361942503,25987.64361942505,0.0,75635.32999999999,15,21,-0.019712618581890367,0.0,0,0.0,1,0.25572606954750204,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-08-18,A0_R1,6,TRAIN,0,8,101302.90093942505,30837.15093942505,0.0,70465.75,14,20,-0.003154579928518468,0.04788332767390866,1,0.05,1,0.3044054084676647,1.2126799999999998,4850.719999999999,0.0,0,1,2021-04-14,1,0,0,0
2021-08-19,A0_R1,6,TRAIN,0,8,100634.24093942503,30837.15093942505,0.0,69797.08999999998,14,20,-0.006622481011429951,0.0,0,0.0,1,0.3064280174576655,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-08-20,A0_R1,6,TRAIN,0,9,102489.63758442506,54.497584425046625,0.0,102435.14000000001,21,23,0.01826912978555616,0.8669502799910643,0,0.0,0,0.0005317375074153683,22.213355,29046.490000000005,59806.93,1,1,2021-04-14,0,0,0,0
2021-08-23,A0_R1,6,TRAIN,0,9,103809.03758442504,54.497584425046625,0.0,103754.54,21,23,0.012791337498457055,0.0,0,0.0,0,0.0005249791896078916,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-08-24,A0_R1,6,TRAIN,0,9,105293.14758442505,54.497584425046625,0.0,105238.65000000001,21,23,0.01419530762181329,0.0,0,0.0,0,0.0005175795925499325,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-08-25,A0_R1,6,TRAIN,0,9,105205.99758442503,54.497584425046625,0.0,105151.49999999999,21,23,-0.0008280319134745108,0.0,0,0.0,0,0.000518008342455132,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-08-26,A0_R1,6,TRAIN,0,9,104570.90758442503,54.497584425046625,0.0,104516.40999999999,21,23,-0.006054927159889054,0.0,0,0.0,0,0.0005211543600790511,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-08-27,A0_R1,6,TRAIN,0,9,107146.92758442504,54.497584425046625,0.0,107092.43,20,23,0.024335664763944633,0.0,0,0.0,0,0.0005086247982435704,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-08-30,A0_R1,6,TRAIN,0,9,108176.68758442505,54.497584425046625,0.0,108122.19,21,23,0.009564838951004254,0.0,0,0.0,0,0.0005037830760210208,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-08-31,A0_R1,6,TRAIN,0,9,108581.70758442504,54.497584425046625,0.0,108527.20999999999,21,23,0.0037370683709792634,0.0,0,0.0,0,0.000501903917680364,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-09-01,A0_R1,6,TRAIN,0,9,108894.43758442503,54.497584425046625,0.0,108839.93999999999,21,23,0.0028759955747370727,0.0,0,0.0,0,0.0005004625179573113,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-09-02,A0_R1,6,TRAIN,0,9,109793.60758442504,54.497584425046625,0.0,109739.11,21,23,0.008223358221472741,0.0,0,0.0,0,0.0004963639106506367,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-09-03,A0_R1,6,TRAIN,0,10,111144.75434442503,0.37434442504581966,0.0,111144.37999999999,20,22,0.012231136254803399,0.6464808926324654,0,0.0,0,3.368080007498767e-06,17.963240000000003,35908.399999999994,35944.56,1,1,2021-04-14,0,0,0,0
2021-09-07,A0_R1,6,TRAIN,0,10,110644.59934442502,0.37434442504581966,0.0,110644.22499999998,20,22,-0.004510188063751691,0.0,0,0.0,0,3.38330498970424e-06,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-09-08,A0_R1,6,TRAIN,0,10,108263.42434442508,0.37434442504581966,0.0,108263.05000000003,20,22,-0.021755885237297077,0.0,0,0.0,0,3.4577183135727796e-06,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-09-09,A0_R1,6,TRAIN,0,10,107813.22434442505,0.37434442504581966,0.0,107812.85,20,22,-0.004167045853230566,0.0,0,0.0,0,3.4721568464544005e-06,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-09-10,A0_R1,6,TRAIN,0,10,107100.92434442502,0.37434442504581966,0.0,107100.54999999997,20,22,-0.006628717676736157,0.0,0,0.0,0,3.4952492458605527e-06,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-09-13,A0_R1,6,TRAIN,0,10,105530.15818442503,5623.608184425045,0.0,99906.54999999999,19,21,-0.014774836449290004,0.05329888722587102,1,0.05,1,0.05328910977843129,1.4061599999999999,5624.639999999999,0.0,0,1,2021-04-14,1,0,0,0
2021-09-14,A0_R1,6,TRAIN,0,10,105781.44892692503,10419.438926925044,0.0,95362.01,18,20,0.002378391460767267,0.04534849965341125,1,0.05,1,0.09849968054533745,1.1992574999999999,4797.03,0.0,0,1,2021-04-14,1,0,0,0
2021-09-15,A0_R1,6,TRAIN,0,10,106605.48287692503,15882.272876925044,0.0,90723.20999999999,17,19,0.007759781431714248,0.05125627549859105,1,0.05,1,0.14898176386725784,1.36605,5464.2,0.0,0,1,2021-04-14,1,0,0,0
2021-09-16,A0_R1,6,TRAIN,0,10,107385.612876925,15882.272876925044,0.0,91503.33999999997,17,19,0.007291270259587323,0.0,0,0.0,1,0.14789944808647476,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-09-17,A0_R1,6,TRAIN,0,10,107762.16287692504,15882.272876925044,0.0,91879.89,17,19,0.003500388355498102,0.0,0,0.0,1,0.14738264760947828,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-09-20,A0_R1,6,TRAIN,0,11,104476.18223192505,7385.18223192504,0.0,97091.00000000001,19,20,-0.030967478940358218,0.9935525761227596,2,0.1,1,0.0706877115353506,25.950645000000005,47665.72000000001,56136.86,1,1,2021-04-14,2,0,0,0
2021-09-21,A0_R1,6,TRAIN,0,11,106666.50300692504,17979.43300692504,0.0,88687.06999999999,17,18,0.020748048613129573,0.09934608992770697,2,0.1,1,0.1685574430593058,2.649225,10596.9,0.0,0,1,2021-04-14,2,0,0,0
2021-09-22,A0_R1,6,TRAIN,0,11,108367.42788192503,24798.22788192504,0.0,83569.2,16,17,0.015820390243689524,0.06293865355401329,1,0.05,1,0.2288347003026102,1.705125,6820.5,0.0,0,1,2021-04-14,1,0,0,0
2021-09-23,A0_R1,6,TRAIN,0,11,110043.62788192503,24798.22788192504,0.0,85245.4,16,17,0.0153493412109536,0.0,0,0.0,1,0.2253490579984615,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-09-24,A0_R1,6,TRAIN,0,11,109042.35788192504,24798.22788192504,0.0,84244.13,16,17,-0.009140493105718754,0.0,0,0.0,1,0.22741830205815475,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-09-27,A0_R1,6,TRAIN,0,11,107871.95788192505,24798.22788192504,0.0,83073.73000000001,16,17,-0.010791462556683082,0.0,0,0.0,1,0.22988576798679033,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-09-28,A0_R1,6,TRAIN,0,11,103827.90470442505,35128.354704425044,0.0,68699.55,14,15,-0.03821018255437825,0.0995176588549574,2,0.1,1,0.3383325013100058,2.5831775,10332.71,0.0,0,1,2021-04-14,2,0,0,0
2021-09-29,A0_R1,6,TRAIN,0,11,102248.42872942504,44949.79872942505,0.0,57298.63,11,12,-0.0153293381968207,0.09607873805079685,3,0.15,1,0.4396135890593828,2.455975,9823.9,0.0,0,1,2021-04-14,3,0,0,0
2021-09-30,A0_R1,6,TRAIN,0,11,102715.68978442505,49384.46978442505,0.0,53331.22,10,11,0.0045594503844138875,0.04318502859017557,1,0.05,1,0.48078798758077657,1.1089450000000003,4435.780000000001,0.0,0,1,2021-04-14,1,0,0,0
2021-10-01,A0_R1,6,TRAIN,0,11,103485.64978442504,49384.46978442505,0.0,54101.18,10,11,0.007468075426994558,0.0,0,0.0,1,0.47721080060182014,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-10-04,A0_R1,6,TRAIN,0,12,101918.09691942504,30136.476919425048,0.0,71781.62,16,19,-0.015263434314969905,1.3702322180368656,6,0.3,1,0.29569308916011755,34.91286500000001,60219.19,79432.26999999999,1,1,2021-04-14,6,0,0,0
2021-10-05,A0_R1,6,TRAIN,0,12,103049.85288442505,41829.69288442505,0.0,61220.159999999996,14,17,0.01104336037002371,0.11349982239293185,2,0.1,1,0.405917055809278,2.924035,11696.14,0.0,0,1,2021-04-14,2,0,0,0
2021-10-06,A0_R1,6,TRAIN,0,12,102781.19288442505,41829.69288442505,0.0,60951.50000000001,14,17,-0.0026104920330702985,0.0,0,0.0,1,0.4069780833489792,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-10-07,A0_R1,6,TRAIN,0,12,103752.16288442505,41829.69288442505,0.0,61922.469999999994,14,17,0.009402618283464028,0.0,0,0.0,1,0.4031693578380754,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-10-08,A0_R1,6,TRAIN,0,12,103470.90288442504,41829.69288442505,0.0,61641.21,14,17,-0.0027145643432137444,0.0,0,0.0,1,0.4042652737953586,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-10-11,A0_R1,6,TRAIN,0,12,103143.56140192505,41955.59140192505,0.0,61187.97000000001,13,16,-0.003168623818386784,0.001220919641404293,1,0.05,1,0.4067688843749969,0.031482500000000004,125.93,0.0,0,1,2021-04-14,1,0,0,0
2021-10-12,A0_R1,6,TRAIN,0,12,104305.13989192506,47080.34989192505,0.0,57224.79000000001,12,15,0.011198822866036446,0.04914465390019423,1,0.05,1,0.45137133165927373,1.28151,5126.04,0.0,0,1,2021-04-14,1,0,0,0
2021-10-13,A0_R1,6,TRAIN,0,12,105022.65989192505,47080.34989192505,0.0,57942.31,12,15,0.006855494692002311,0.0,0,0.0,1,0.44828754042578717,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-10-14,A0_R1,6,TRAIN,0,12,106428.30989192505,47080.34989192505,0.0,59347.96,12,15,0.013295476561174274,0.0,0,0.0,1,0.4423667907508239,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-10-15,A0_R1,6,TRAIN,0,12,105806.93989192505,47080.34989192505,0.0,58726.59,12,15,-0.005855500215305179,0.0,0,0.0,1,0.44496466810224905,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-10-18,A0_R1,6,TRAIN,0,13,106731.17896942502,15971.308969425041,0.0,90759.86999999998,17,18,0.00869721542988163,1.0640160738085005,3,0.15,1,0.1496405185779902,28.390922500000006,41241.520000000004,72322.17,1,1,2021-04-14,3,0,0,0
2021-10-19,A0_R1,6,TRAIN,0,13,106929.69749442503,21215.89749442504,0.0,85713.79999999999,16,17,0.0018582586144109175,0.049059336395050626,1,0.05,1,0.19840977755998207,1.311475,5245.9,0.0,0,1,2021-04-14,1,0,0,0
2021-10-20,A0_R1,6,TRAIN,0,13,108470.96749442506,21215.89749442504,0.0,87255.07000000002,16,17,0.014310970718962967,0.0,0,0.0,1,0.19559056201389047,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-10-21,A0_R1,6,TRAIN,0,13,107560.25749442504,21215.89749442504,0.0,86344.36,16,17,-0.008431331119257618,0.0,0,0.0,1,0.19724662239233373,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-10-22,A0_R1,6,TRAIN,0,13,107079.15749442505,21215.89749442504,0.0,85863.26000000001,16,17,-0.004482874738672713,0.0,0,0.0,1,0.19813283920850444,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-10-25,A0_R1,6,TRAIN,0,13,109741.71749442504,21215.89749442504,0.0,88525.82,16,17,0.024561231466379202,0.0,0,0.0,1,0.19332572861822417,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
2021-10-26,A0_R1,6,TRAIN,0,13,109131.62749442503,21215.89749442504,0.0,87915.73,16,17,-0.005574836717578225,0.0,0,0.0,1,0.19440649774520086,0.0,0.0,0.0,0,1,2021-04-14,0,0,0,0
