arm,split,n_days,n_cycles,equity_final,mean_cvar5,mean_sharpe_cost_adj,mean_veto_rate,avg_tickers,cash_idle_days_pct,turnover_mean_pct,defensive_sells_total,defensive_sells_per_cycle,offset
A3_GRAVE,SW1,374,39,72096.78663255049,-0.034286250654460435,-0.2762963489133736,0.026470588235294117,16.390374331550802,84.75935828877004,11.569976742352349,198,5.076923076923077,3
Zero-A,SW1,374,38,85636.8140510702,-0.040574495676274046,0.12557923419683778,0.0,19.024064171122994,0.0,8.119302296230735,0,0.0,4
A0_R1,SW1,374,38,78836.84970544926,-0.0347534259180436,-0.06963314203273609,0.02553475935828877,16.36631016042781,85.02673796791443,11.501993170641986,191,5.026315789473684,4
A1_LEVE,SW1,374,38,69311.03799206161,-0.021846720922464716,-0.9811844228671778,0.07967914438502675,6.938502673796791,98.93048128342245,16.800234559469274,596,15.68421052631579,4
A2_MEDIO,SW1,374,38,70474.32200643844,-0.033132211741382325,-0.3636490305464803,0.03489304812834225,15.510695187165775,87.43315508021391,12.095489907798635,261,6.868421052631579,4
A3_GRAVE,SW1,374,38,78625.07706918908,-0.034784073065889175,-0.07415517769576234,0.025802139037433152,16.377005347593585,84.75935828877004,11.503266135828936,193,5.078947368421052,4
Zero-A,SW1,374,38,87818.6891630275,-0.04241682692211967,0.10331522072463999,0.0,18.818181818181817,0.0,7.997077615907877,0,0.0,5
A0_R1,SW1,374,38,82563.18431705143,-0.03513890389029023,0.011029018473650188,0.024197860962566847,16.676470588235293,77.54010695187165,11.118745180001058,181,4.7631578947368425,5
A1_LEVE,SW1,374,38,68764.26091036087,-0.022061836784371097,-1.0325309555303759,0.0804812834224599,6.7994652406417115,98.66310160427807,17.208323697230078,602,15.842105263157896,5
A2_MEDIO,SW1,374,38,81349.94792411067,-0.033988229009425386,-0.023093183158043488,0.035026737967914445,15.628342245989305,85.56149732620321,11.835020551430011,262,6.894736842105263,5
A3_GRAVE,SW1,374,38,82694.16341741214,-0.0351230161859975,0.000423231204820776,0.024598930481283424,16.59090909090909,79.14438502673798,11.162834512654992,184,4.842105263157895,5
Zero-A,SW1,374,38,91878.95311387621,-0.043422582493704655,0.2613725538336033,0.0,18.94385026737968,0.0,7.824002173566763,0,0.0,6
A0_R1,SW1,374,38,89502.80773259864,-0.035644887825577204,0.47505415081779856,0.02459893048128342,16.72459893048128,83.68983957219251,10.98954382220748,184,4.842105263157895,6
